datetime,site_no,00062_Maximum,00062_Maximum_cd,00062_Minimum,00062_Minimum_cd,00062_Mean,00062_Mean_cd
2008-04-23,01470870,290.25,A,290.23,A,290.24,A
2008-04-24,01470870,290.25,A,290.22,A,290.24,A
2008-04-25,01470870,290.23,A,290.19,A,290.21,A
2008-04-26,01470870,290.22,A,290.18,A,290.2,A
2008-04-27,01470870,290.31,A,290.22,A,290.27,A
2008-04-28,01470870,290.62,A,290.31,A,290.42,A
2008-04-29,01470870,290.69,A,290.47,A,290.61,A
2008-04-30,01470870,290.47,A,290.27,A,290.34,A
2008-05-01,01470870,290.28,A,290.16,A,290.22,A
2008-05-02,01470870,290.16,A,290.1,A,290.13,A
2008-05-03,01470870,290.22,A,290.15,A,290.18,A
2008-05-04,01470870,290.3,A,290.21,A,290.27,A
2008-05-05,01470870,290.32,A,290.22,A,290.28,A
2008-05-06,01470870,290.22,A,290.13,A,290.17,A
2008-05-07,01470870,290.17,A,290.12,A,290.14,A
2008-05-08,01470870,290.18,A,290.14,A,290.16,A
2008-05-09,01470870,290.25,A,290.16,A,290.21,A
2008-05-10,01470870,290.24,A,290.15,A,290.21,A
2008-05-11,01470870,290.15,A,290.01,A,290.08,A
2008-05-12,01470870,290.02,A,289.93,A,289.97,A
2008-05-13,01470870,289.99,A,289.96,A,289.97,A
2008-05-14,01470870,289.98,A,289.97,A,289.98,A
2008-05-15,01470870,290.01,A,289.98,A,289.99,A
2008-05-16,01470870,290.23,A,290.0,A,290.1,A
2008-05-17,01470870,290.31,A,290.22,A,290.27,A
2008-05-18,01470870,290.45,A,290.28,A,290.35,A
2008-05-19,01470870,290.55,A,290.4,A,290.47,A
2008-05-20,01470870,290.4,A,290.3,A,290.34,A
2008-05-21,01470870,290.41,A,290.34,A,290.39,A
2008-05-22,01470870,290.34,A,290.23,A,290.29,A
2008-05-23,01470870,290.24,A,290.18,A,290.21,A
2008-05-24,01470870,290.3,A,290.23,A,290.27,A
2008-05-25,01470870,290.33,A,290.3,A,290.32,A
2008-05-26,01470870,290.34,A,290.31,A,290.33,A
2008-05-27,01470870,290.4,A,290.31,A,290.34,A
2008-05-28,01470870,290.4,A,290.29,A,290.35,A
2008-05-29,01470870,290.29,A,290.2,A,290.23,A
2008-05-30,01470870,290.21,A,290.17,A,290.19,A
2008-05-31,01470870,290.22,A,290.17,A,290.19,A
2008-06-01,01470870,290.25,A,290.21,A,290.23,A
2008-06-02,01470870,290.22,A,290.17,A,290.2,A
2008-06-03,01470870,290.2,A,290.15,A,290.17,A
2008-06-04,01470870,290.33,A,290.2,A,290.23,A
2008-06-05,01470870,290.54,A,290.09,A,290.38,A
2008-06-06,01470870,290.09,A,289.82,A,289.87,A
2008-06-07,01470870,289.87,A,289.84,A,289.86,A
2008-06-08,01470870,289.91,A,289.84,A,289.87,A
2008-06-09,01470870,289.95,A,289.9,A,289.93,A
2008-06-10,01470870,290.0,A,289.95,A,289.97,A
2008-06-11,01470870,290.02,A,289.99,A,290.01,A
2008-06-12,01470870,290.03,A,290.01,A,290.02,A
2008-06-13,01470870,290.04,A,290.02,A,290.02,A
2008-06-14,01470870,290.08,A,290.03,A,290.05,A
2008-06-15,01470870,290.11,A,290.06,A,290.09,A
2008-06-16,01470870,290.16,A,290.09,A,290.11,A
2008-06-17,01470870,290.15,A,290.11,A,290.14,A
2008-06-18,01470870,290.16,A,290.12,A,290.14,A
2008-06-19,01470870,290.17,A,290.14,A,290.16,A
2008-06-20,01470870,290.17,A,290.14,A,290.16,A
2008-06-21,01470870,290.16,A,290.14,A,290.15,A
2008-06-22,01470870,290.16,A,290.13,A,290.15,A
2008-06-23,01470870,290.18,A,290.13,A,290.14,A
2008-06-24,01470870,290.17,A,290.13,A,290.15,A
2008-06-25,01470870,290.15,A,290.13,A,290.14,A
2008-06-26,01470870,290.15,A,290.12,A,290.14,A
2008-06-27,01470870,290.16,A,290.13,A,290.15,A
2008-06-28,01470870,290.18,A,290.15,A,290.16,A
2008-06-29,01470870,290.19,A,290.16,A,290.17,A
2008-06-30,01470870,290.2,A,290.16,A,290.17,A
2008-07-01,01470870,290.19,A,290.13,A,290.15,A
2008-07-02,01470870,290.13,A,290.11,A,290.12,A
2008-07-03,01470870,290.18,A,290.12,A,290.15,A
2008-07-04,01470870,290.26,A,290.16,A,290.21,A
2008-07-05,01470870,290.34,A,290.26,A,290.29,A
2008-07-06,01470870,290.4,A,290.33,A,290.37,A
2008-07-07,01470870,290.42,A,290.38,A,290.41,A
2008-07-08,01470870,290.4,A,290.35,A,290.38,A
2008-07-09,01470870,290.36,A,290.32,A,290.34,A
2008-07-10,01470870,290.35,A,290.29,A,290.32,A
2008-07-11,01470870,290.29,A,290.26,A,290.28,A
2008-07-12,01470870,290.26,A,290.21,A,290.24,A
2008-07-13,01470870,290.23,A,290.17,A,290.2,A
2008-07-14,01470870,290.27,A,290.21,A,290.26,A
2008-07-15,01470870,290.26,A,290.23,A,290.24,A
2008-07-16,01470870,290.24,A,290.2,A,290.22,A
2008-07-17,01470870,290.2,A,290.17,A,290.18,A
2008-07-18,01470870,290.17,A,290.14,A,290.16,A
2008-07-19,01470870,290.17,A,290.14,A,290.15,A
2008-07-20,01470870,290.15,A,290.1,A,290.14,A
2008-07-21,01470870,290.14,A,290.11,A,290.13,A
2008-07-22,01470870,290.14,A,290.12,A,290.13,A
2008-07-23,01470870,290.22,A,290.13,A,290.17,A
2008-07-24,01470870,290.25,A,290.21,A,290.23,A
2008-07-25,01470870,290.21,A,290.18,A,290.19,A
2008-07-26,01470870,290.19,A,290.16,A,290.18,A
2008-07-27,01470870,290.26,A,290.15,A,290.21,A
2008-07-28,01470870,290.27,A,290.25,A,290.26,A
2008-07-29,01470870,290.26,A,290.23,A,290.25,A
2008-07-30,01470870,290.31,A,290.22,A,290.25,A
2008-07-31,01470870,290.32,A,290.29,A,290.3,A
2008-08-01,01470870,290.29,A,290.23,A,290.26,A
2008-08-02,01470870,290.27,A,290.19,A,290.21,A
2008-08-03,01470870,290.27,A,290.21,A,290.24,A
2008-08-04,01470870,290.21,A,290.15,A,290.18,A
2008-08-05,01470870,290.15,A,290.11,A,290.13,A
2008-08-06,01470870,290.14,A,290.09,A,290.12,A
2008-08-07,01470870,290.15,A,290.08,A,290.11,A
2008-08-08,01470870,290.14,A,290.1,A,290.11,A
2008-08-09,01470870,290.11,A,290.07,A,290.09,A
2008-08-10,01470870,290.09,A,290.05,A,290.07,A
2008-08-11,01470870,290.09,A,290.06,A,290.07,A
2008-08-12,01470870,290.08,A,290.05,A,290.06,A
2008-08-13,01470870,290.06,A,290.04,A,290.05,A
2008-08-14,01470870,290.15,A,290.03,A,290.07,A
2008-08-15,01470870,290.21,A,290.15,A,290.19,A
2008-08-16,01470870,290.19,A,290.11,A,290.15,A
2008-08-17,01470870,290.11,A,290.04,A,290.07,A
2008-08-18,01470870,290.04,A,289.99,A,290.01,A
2008-08-19,01470870,290.01,A,289.97,A,289.98,A
2008-08-20,01470870,289.99,A,289.97,A,289.98,A
2008-08-21,01470870,289.99,A,289.97,A,289.98,A
2008-08-22,01470870,290.0,A,289.98,A,289.99,A
2008-08-23,01470870,290.0,A,289.98,A,289.99,A
2008-08-24,01470870,290.0,A,289.99,A,289.99,A
2008-08-25,01470870,290.01,A,289.99,A,290.0,A
2008-08-26,01470870,290.0,A,289.98,A,289.99,A
2008-08-27,01470870,289.99,A,289.97,A,289.98,A
2008-08-28,01470870,289.98,A,289.96,A,289.97,A
2008-08-29,01470870,290.02,A,289.96,A,289.99,A
2008-08-30,01470870,290.06,A,290.02,A,290.04,A
2008-08-31,01470870,290.07,A,290.05,A,290.06,A
2008-09-01,01470870,290.07,A,290.04,A,290.06,A
2008-09-02,01470870,290.06,A,290.04,A,290.05,A
2008-09-03,01470870,290.06,A,289.86,A,289.99,A
2008-09-04,01470870,289.87,A,289.57,A,289.72,A
2008-09-05,01470870,289.57,A,289.43,A,289.47,A
2008-09-06,01470870,289.88,A,289.45,A,289.6,A
2008-09-07,01470870,290.03,A,289.86,A,289.97,A
2008-09-08,01470870,290.05,A,290.02,A,290.03,A
2008-09-09,01470870,290.14,A,290.0,A,290.07,A
2008-09-10,01470870,290.16,A,290.09,A,290.13,A
2008-09-11,01470870,290.11,A,290.03,A,290.06,A
2008-09-12,01470870,290.18,A,290.01,A,290.07,A
2008-09-13,01470870,290.27,A,290.18,A,290.24,A
2008-09-14,01470870,290.22,A,290.08,A,290.16,A
2008-09-15,01470870,290.12,A,290.01,A,290.04,A
2008-09-16,01470870,290.04,A,290.02,A,290.03,A
2008-09-17,01470870,290.03,A,290.02,A,290.03,A
2008-09-18,01470870,290.04,A,290.01,A,290.02,A
2008-09-19,01470870,290.02,A,289.93,A,289.99,A
2008-09-20,01470870,289.93,A,289.8,A,289.86,A
2008-09-21,01470870,289.8,A,289.67,A,289.73,A
2008-09-22,01470870,289.67,A,289.57,A,289.61,A
2008-09-23,01470870,289.57,A,289.51,A,289.53,A
2008-09-24,01470870,289.54,A,289.52,A,289.53,A
2008-09-25,01470870,289.56,A,289.52,A,289.54,A
2008-09-26,01470870,289.61,A,289.56,A,289.59,A
2008-09-27,01470870,289.66,A,289.6,A,289.63,A
2008-09-28,01470870,289.84,A,289.66,A,289.76,A
2008-09-29,01470870,289.91,A,289.84,A,289.88,A
2008-09-30,01470870,289.97,A,289.9,A,289.92,A
2008-10-01,01470870,290.01,A,289.96,A,289.98,A
2008-10-02,01470870,290.05,A,289.99,A,290.01,A
2008-10-03,01470870,290.04,A,290.01,A,290.03,A
2008-10-04,01470870,290.07,A,290.04,A,290.05,A
2008-10-05,01470870,290.08,A,290.05,A,290.07,A
2008-10-06,01470870,290.09,A,290.06,A,290.08,A
2008-10-07,01470870,290.09,A,290.07,A,290.08,A
2008-10-08,01470870,290.09,A,290.04,A,290.06,A
2008-10-09,01470870,290.06,A,290.03,A,290.04,A
2008-10-10,01470870,290.04,A,290.02,A,290.03,A
2008-10-11,01470870,290.02,A,289.99,A,290.01,A
2008-10-12,01470870,289.99,A,289.97,A,289.98,A
2008-10-13,01470870,289.98,A,289.95,A,289.96,A
2008-10-14,01470870,289.96,A,289.93,A,289.94,A
2008-10-15,01470870,289.94,A,289.91,A,289.92,A
2008-10-16,01470870,289.91,A,289.71,A,289.84,A
2008-10-17,01470870,289.71,A,289.45,A,289.58,A
2008-10-18,01470870,289.45,A,289.21,A,289.33,A
2008-10-19,01470870,289.21,A,288.97,A,289.1,A
2008-10-20,01470870,288.98,A,288.75,A,288.86,A
2008-10-21,01470870,288.75,A,288.45,A,288.62,A
2008-10-22,01470870,288.48,A,288.1,A,288.28,A
2008-10-23,01470870,288.1,A,287.79,A,287.95,A
2008-10-24,01470870,287.79,A,287.45,A,287.62,A
2008-10-25,01470870,287.45,A,287.25,A,287.34,A
2008-10-26,01470870,287.37,A,287.24,A,287.33,A
2008-10-27,01470870,287.25,A,286.9,A,287.08,A
2008-10-28,01470870,286.9,A,286.57,A,286.74,A
2008-10-29,01470870,286.57,A,286.12,A,286.36,A
2008-10-30,01470870,286.12,A,285.53,A,285.82,A
2008-10-31,01470870,285.53,A,285.24,A,285.33,A
2008-11-01,01470870,285.25,A,285.13,A,285.19,A
2008-11-02,01470870,285.13,A,285.0,A,285.07,A
2008-11-03,01470870,285.0,A,284.94,A,284.95,A
2008-11-04,01470870,284.96,A,284.94,A,284.95,A
2008-11-05,01470870,284.96,A,284.94,A,284.95,A
2008-11-06,01470870,284.98,A,284.94,A,284.96,A
2008-11-07,01470870,285.01,A,284.97,A,284.99,A
2008-11-08,01470870,285.05,A,285.01,A,285.03,A
2008-11-09,01470870,285.08,A,285.04,A,285.06,A
2008-11-10,01470870,285.12,A,285.07,A,285.09,A
2008-11-11,01470870,285.11,A,285.09,A,285.1,A
2008-11-12,01470870,285.12,A,285.1,A,285.11,A
2008-11-13,01470870,285.16,A,285.1,A,285.13,A
2008-11-14,01470870,285.17,A,285.13,A,285.15,A
2008-11-15,01470870,285.17,A,285.12,A,285.14,A
2008-11-16,01470870,285.19,A,285.12,A,285.15,A
2008-11-17,01470870,285.14,A,285.08,A,285.11,A
2008-11-18,01470870,285.08,A,285.04,A,285.06,A
2008-11-19,01470870,285.06,A,285.03,A,285.04,A
2008-11-20,01470870,285.07,A,285.04,A,285.05,A
2008-11-21,01470870,285.1,A,285.06,A,285.08,A
2008-11-22,01470870,285.11,A,285.07,A,285.09,A
2008-11-23,01470870,285.12,A,285.08,A,285.1,A
2008-11-24,01470870,285.13,A,285.1,A,285.11,A
2008-11-25,01470870,285.15,A,285.11,A,285.13,A
2008-11-26,01470870,285.11,A,285.07,A,285.09,A
2008-11-27,01470870,285.12,A,285.09,A,285.1,A
2008-11-28,01470870,285.14,A,285.11,A,285.12,A
2008-11-29,01470870,285.12,A,285.1,A,285.11,A
2008-11-30,01470870,285.25,A,285.09,A,285.13,A
2008-12-01,01470870,285.45,A,285.21,A,285.37,A
2008-12-02,01470870,285.46,A,285.34,A,285.42,A
2008-12-03,01470870,285.34,A,285.19,A,285.26,A
2008-12-04,01470870,285.2,A,285.11,A,285.16,A
2008-12-05,01470870,285.12,A,285.05,A,285.07,A
2008-12-06,01470870,285.06,A,285.04,A,285.05,A
2008-12-07,01470870,285.08,A,285.01,A,285.04,A
2008-12-08,01470870,285.01,A,284.97,A,284.99,A
2008-12-09,01470870,285.04,A,285.0,A,285.01,A
2008-12-10,01470870,285.27,A,285.01,A,285.11,A
2008-12-11,01470870,285.97,A,285.27,A,285.45,A
2008-12-12,01470870,289.23,A,285.97,A,287.94,A
2008-12-13,01470870,289.89,A,289.17,A,289.58,A
2008-12-14,01470870,289.17,A,287.33,A,288.28,A
2008-12-15,01470870,287.33,A,285.74,A,286.37,A
2008-12-16,01470870,285.74,A,285.28,A,285.45,A
2008-12-17,01470870,285.28,A,285.09,A,285.18,A
2008-12-18,01470870,285.09,A,284.98,A,285.02,A
2008-12-19,01470870,285.56,A,285.0,A,285.12,A
2008-12-20,01470870,286.15,A,285.56,A,285.96,A
2008-12-21,01470870,286.25,A,286.14,A,286.2,A
2008-12-22,01470870,286.26,A,285.66,A,286.04,A
2008-12-23,01470870,285.66,A,285.13,A,285.33,A
2008-12-24,01470870,286.35,A,285.07,A,285.39,A
2008-12-25,01470870,288.39,A,286.35,A,287.59,A
2008-12-26,01470870,288.37,A,287.13,A,287.78,A
2008-12-27,01470870,287.13,A,285.87,A,286.4,A
2008-12-28,01470870,285.87,A,285.05,A,285.45,A
2008-12-29,01470870,285.08,A,285.04,A,285.06,A
2008-12-30,01470870,285.08,A,284.98,A,285.02,A
2008-12-31,01470870,285.14,A,284.99,A,285.06,A
2009-01-01,01470870,285.16,A,285.08,A,285.12,A
2009-01-02,01470870,285.27,A,285.1,A,285.16,A
2009-01-03,01470870,285.45,A,285.26,A,285.36,A
2009-01-04,01470870,285.57,A,285.44,A,285.51,A
2009-01-05,01470870,285.63,A,285.5,A,285.58,A
2009-01-06,01470870,285.5,A,285.29,A,285.39,A
2009-01-07,01470870,285.37,A,285.25,A,285.3,A
2009-01-08,01470870,285.37,A,285.12,A,285.26,A
2009-01-09,01470870,285.13,A,285.04,A,285.08,A
2009-01-10,01470870,285.2,A,285.1,A,285.15,A
2009-01-11,01470870,285.27,A,285.19,A,285.24,A
2009-01-12,01470870,285.29,A,285.26,A,285.27,A
2009-01-13,01470870,285.29,A,285.25,A,285.27,A
2009-01-14,01470870,285.29,A,285.21,A,285.25,A
2009-01-15,01470870,285.22,A,285.19,A,285.21,A
2009-01-16,01470870,285.23,A,285.16,A,285.2,A
2009-01-17,01470870,285.29,A,285.22,A,285.24,A
2009-01-18,01470870,285.42,A,285.28,A,285.34,A
2009-01-19,01470870,285.52,A,285.4,A,285.47,A
2009-01-20,01470870,285.55,A,285.51,A,285.53,A
2009-01-21,01470870,285.51,A,285.41,A,285.46,A
2009-01-22,01470870,285.41,A,285.34,A,285.36,A
2009-01-23,01470870,285.34,A,285.28,A,285.31,A
2009-01-24,01470870,285.29,A,285.22,A,285.26,A
2009-01-25,01470870,285.22,A,285.13,A,285.18,A
2009-01-26,01470870,285.13,A,285.09,A,285.1,A
2009-01-27,01470870,285.12,A,285.09,A,285.1,A
2009-01-28,01470870,285.23,A,285.12,A,285.17,A
2009-01-29,01470870,285.21,A,285.14,A,285.19,A
2009-01-30,01470870,285.15,A,285.08,A,285.11,A
2009-01-31,01470870,285.13,A,285.1,A,285.12,A
2009-02-01,01470870,285.13,A,285.11,A,285.12,A
2009-02-02,01470870,285.15,A,285.12,A,285.13,A
2009-02-03,01470870,285.18,A,285.14,A,285.16,A
2009-02-04,01470870,285.16,A,285.09,A,285.13,A
2009-02-05,01470870,285.1,A,285.05,A,285.06,A
2009-02-06,01470870,285.08,A,285.05,A,285.06,A
2009-02-07,01470870,285.1,A,285.06,A,285.07,A
2009-02-08,01470870,285.79,A,285.08,A,285.31,A
2009-02-09,01470870,285.98,A,285.6,A,285.84,A
2009-02-10,01470870,285.6,A,285.36,A,285.41,A
2009-02-11,01470870,285.38,A,285.31,A,285.34,A
2009-02-12,01470870,285.35,A,285.26,A,285.3,A
2009-02-13,01470870,285.29,A,285.21,A,285.24,A
2009-02-14,01470870,285.23,A,285.2,A,285.21,A
2009-02-15,01470870,285.2,A,285.14,A,285.18,A
2009-02-16,01470870,285.14,A,285.05,A,285.1,A
2009-02-17,01470870,285.05,A,285.0,A,285.01,A
2009-02-18,01470870,285.05,A,285.0,A,285.02,A
2009-02-19,01470870,285.12,A,285.03,A,285.08,A
2009-02-20,01470870,285.14,A,285.08,A,285.11,A
2009-02-21,01470870,285.11,A,285.06,A,285.08,A
2009-02-22,01470870,285.11,A,285.03,A,285.07,A
2009-02-23,01470870,285.07,A,285.01,A,285.04,A
2009-02-24,01470870,285.05,A,285.01,A,285.03,A
2009-02-25,01470870,285.06,A,285.03,A,285.04,A
2009-02-26,01470870,285.07,A,285.05,A,285.06,A
2009-02-27,01470870,285.12,A,285.05,A,285.08,A
2009-02-28,01470870,285.17,A,285.12,A,285.15,A
2009-03-01,01470870,285.2,A,285.16,A,285.18,A
2009-03-02,01470870,285.22,A,285.1,A,285.18,A
2009-03-03,01470870,285.12,A,285.02,A,285.06,A
2009-03-04,01470870,285.09,A,285.05,A,285.07,A
2009-03-05,01470870,285.13,A,285.08,A,285.1,A
2009-03-06,01470870,285.15,A,285.12,A,285.14,A
2009-03-07,01470870,285.17,A,285.14,A,285.15,A
2009-03-08,01470870,285.19,A,285.15,A,285.17,A
2009-03-09,01470870,285.25,A,285.16,A,285.2,A
2009-03-10,01470870,285.18,A,285.08,A,285.13,A
2009-03-11,01470870,285.08,A,285.03,A,285.05,A
2009-03-12,01470870,285.05,A,285.01,A,285.02,A
2009-03-13,01470870,285.05,A,285.02,A,285.03,A
2009-03-14,01470870,285.06,A,285.04,A,285.05,A
2009-03-15,01470870,285.07,A,285.05,A,285.06,A
2009-03-16,01470870,285.07,A,285.05,A,285.06,A
2009-03-17,01470870,285.11,A,285.06,A,285.09,A
2009-03-18,01470870,285.12,A,285.09,A,285.11,A
2009-03-19,01470870,285.2,A,285.1,A,285.13,A
2009-03-20,01470870,285.21,A,285.16,A,285.19,A
2009-03-21,01470870,285.22,A,285.2,A,285.21,A
2009-03-22,01470870,285.24,A,285.21,A,285.22,A
2009-03-23,01470870,285.25,A,285.19,A,285.22,A
2009-03-24,01470870,285.23,A,285.18,A,285.2,A
2009-03-25,01470870,285.31,A,285.23,A,285.27,A
2009-03-26,01470870,285.43,A,285.31,A,285.36,A
2009-03-27,01470870,285.52,A,285.43,A,285.49,A
2009-03-28,01470870,285.58,A,285.51,A,285.55,A
2009-03-29,01470870,285.8,A,285.56,A,285.65,A
2009-03-30,01470870,286.04,A,285.78,A,285.94,A
2009-03-31,01470870,286.15,A,286.03,A,286.09,A
2009-04-01,01470870,286.33,A,286.14,A,286.22,A
2009-04-02,01470870,286.49,A,286.33,A,286.42,A
2009-04-03,01470870,287.98,A,286.49,A,286.99,A
2009-04-04,01470870,289.13,A,287.96,A,288.63,A
2009-04-05,01470870,289.82,A,289.13,A,289.49,A
2009-04-06,01470870,290.13,A,289.82,A,290.03,A
2009-04-07,01470870,290.15,A,290.09,A,290.12,A
2009-04-08,01470870,290.1,A,290.06,A,290.08,A
2009-04-09,01470870,290.08,A,290.03,A,290.06,A
2009-04-10,01470870,290.06,A,290.01,A,290.04,A
2009-04-11,01470870,290.05,A,290.0,A,290.02,A
2009-04-12,01470870,290.02,A,289.93,A,289.98,A
2009-04-13,01470870,289.94,A,289.88,A,289.91,A
2009-04-14,01470870,290.08,A,289.94,A,290.0,A
2009-04-15,01470870,290.22,A,290.06,A,290.15,A
2009-04-16,01470870,290.25,A,290.17,A,290.21,A
2009-04-17,01470870,290.17,A,290.11,A,290.13,A
2009-04-18,01470870,290.15,A,290.12,A,290.14,A
2009-04-19,01470870,290.16,A,290.13,A,290.14,A
2009-04-20,01470870,290.25,A,290.13,A,290.17,A
2009-04-21,01470870,290.37,A,290.25,A,290.33,A
2009-04-22,01470870,290.37,A,290.3,A,290.34,A
2009-04-23,01470870,290.32,A,290.2,A,290.27,A
2009-04-24,01470870,290.24,A,290.15,A,290.19,A
2009-04-25,01470870,290.32,A,290.22,A,290.27,A
2009-04-26,01470870,290.39,A,290.31,A,290.35,A
2009-04-27,01470870,290.41,A,290.37,A,290.4,A
2009-04-28,01470870,290.42,A,290.34,A,290.38,A
2009-04-29,01470870,290.36,A,290.25,A,290.3,A
2009-04-30,01470870,290.26,A,290.18,A,290.22,A
2009-05-01,01470870,290.19,A,290.15,A,290.17,A
2009-05-02,01470870,290.21,A,290.16,A,290.19,A
2009-05-03,01470870,290.18,A,290.15,A,290.16,A
2009-05-04,01470870,290.3,A,290.15,A,290.19,A
2009-05-05,01470870,290.35,A,290.15,A,290.27,A
2009-05-06,01470870,290.17,A,290.06,A,290.09,A
2009-05-07,01470870,290.7,A,290.17,A,290.55,A
2009-05-08,01470870,290.48,A,290.07,A,290.22,A
2009-05-09,01470870,290.08,A,289.89,A,290.0,A
2009-05-10,01470870,289.91,A,289.77,A,289.82,A
2009-05-11,01470870,289.9,A,289.82,A,289.86,A
2009-05-12,01470870,289.98,A,289.9,A,289.94,A
2009-05-13,01470870,290.0,A,289.95,A,289.98,A
2009-05-14,01470870,290.16,A,289.95,A,290.01,A
2009-05-15,01470870,290.3,A,290.16,A,290.25,A
2009-05-16,01470870,290.23,A,290.07,A,290.14,A
2009-05-17,01470870,290.4,A,290.18,A,290.35,A
2009-05-18,01470870,290.41,A,290.35,A,290.39,A
2009-05-19,01470870,290.35,A,290.25,A,290.3,A
2009-05-20,01470870,290.26,A,290.19,A,290.22,A
2009-05-21,01470870,290.19,A,290.09,A,290.14,A
2009-05-22,01470870,290.09,A,290.05,A,290.07,A
2009-05-23,01470870,290.1,A,290.07,A,290.08,A
2009-05-24,01470870,290.11,A,290.07,A,290.09,A
2009-05-25,01470870,290.08,A,290.04,A,290.06,A
2009-05-26,01470870,290.06,A,290.0,A,290.02,A
2009-05-27,01470870,290.11,A,290.04,A,290.08,A
2009-05-28,01470870,290.14,A,290.11,A,290.12,A
2009-05-29,01470870,290.26,A,290.13,A,290.22,A
2009-05-30,01470870,290.26,A,290.2,A,290.23,A
2009-05-31,01470870,290.2,A,290.11,A,290.16,A
2009-06-01,01470870,290.11,A,290.06,A,290.07,A
2009-06-02,01470870,290.11,A,290.05,A,290.08,A
2009-06-03,01470870,290.2,A,290.09,A,290.14,A
2009-06-04,01470870,290.24,A,290.15,A,290.2,A
2009-06-05,01470870,290.15,A,290.1,A,290.11,A
2009-06-06,01470870,290.12,A,290.03,A,290.08,A
2009-06-07,01470870,290.03,A,289.91,A,289.98,A
2009-06-08,01470870,289.91,A,289.86,A,289.88,A
2009-06-09,01470870,290.15,A,289.88,A,290.02,A
2009-06-10,01470870,290.44,A,290.15,A,290.24,A
2009-06-11,01470870,290.79,A,290.24,A,290.57,A
2009-06-12,01470870,290.24,A,289.92,A,289.98,A
2009-06-13,01470870,290.11,A,289.9,A,289.94,A
2009-06-14,01470870,290.35,A,290.11,A,290.28,A
2009-06-15,01470870,290.31,A,290.21,A,290.26,A
2009-06-16,01470870,290.47,A,290.31,A,290.42,A
2009-06-17,01470870,290.45,A,290.11,A,290.31,A
2009-06-18,01470870,290.47,A,290.07,A,290.28,A
2009-06-19,01470870,290.43,A,290.11,A,290.25,A
2009-06-20,01470870,290.29,A,290.02,A,290.11,A
2009-06-21,01470870,290.35,A,290.28,A,290.32,A
2009-06-22,01470870,290.29,A,290.11,A,290.19,A
2009-06-23,01470870,290.12,A,290.03,A,290.07,A
2009-06-24,01470870,290.04,A,290.0,A,290.02,A
2009-06-25,01470870,290.02,A,289.99,A,290.0,A
2009-06-26,01470870,290.17,A,290.0,A,290.04,A
2009-06-27,01470870,290.25,A,290.16,A,290.22,A
2009-06-28,01470870,290.25,A,290.22,A,290.24,A
2009-06-29,01470870,290.23,A,290.16,A,290.2,A
2009-06-30,01470870,290.18,A,290.12,A,290.16,A
2009-07-01,01470870,290.19,A,290.13,A,290.17,A
2009-07-02,01470870,290.41,A,290.15,A,290.32,A
2009-07-03,01470870,290.42,A,290.38,A,290.4,A
2009-07-04,01470870,290.4,A,290.3,A,290.35,A
2009-07-05,01470870,290.31,A,290.19,A,290.25,A
2009-07-06,01470870,290.19,A,290.12,A,290.15,A
2009-07-07,01470870,290.15,A,290.11,A,290.13,A
2009-07-08,01470870,290.13,A,290.09,A,290.11,A
2009-07-09,01470870,290.1,A,290.06,A,290.08,A
2009-07-10,01470870,290.09,A,290.05,A,290.07,A
2009-07-11,01470870,290.35,A,290.07,A,290.12,A
2009-07-12,01470870,290.97,A,290.35,A,290.7,A
2009-07-13,01470870,290.39,A,290.01,A,290.08,A
2009-07-14,01470870,290.02,A,289.99,A,290.0,A
2009-07-15,01470870,290.02,A,290.0,A,290.01,A
2009-07-16,01470870,290.02,A,289.99,A,290.01,A
2009-07-17,01470870,290.08,A,290.0,A,290.03,A
2009-07-18,01470870,290.16,A,290.07,A,290.12,A
2009-07-19,01470870,290.2,A,290.15,A,290.17,A
2009-07-20,01470870,290.23,A,290.19,A,290.21,A
2009-07-21,01470870,290.27,A,290.22,A,290.24,A
2009-07-22,01470870,290.28,A,290.25,A,290.26,A
2009-07-23,01470870,290.27,A,290.22,A,290.24,A
2009-07-24,01470870,290.25,A,290.21,A,290.24,A
2009-07-25,01470870,290.22,A,290.15,A,290.18,A
2009-07-26,01470870,290.17,A,290.11,A,290.14,A
2009-07-27,01470870,290.14,A,290.08,A,290.1,A
2009-07-28,01470870,290.09,A,290.05,A,290.07,A
2009-07-29,01470870,290.14,A,290.07,A,290.09,A
2009-07-30,01470870,290.17,A,290.1,A,290.14,A
2009-07-31,01470870,290.1,A,290.05,A,290.07,A
2009-08-01,01470870,290.13,A,290.07,A,290.1,A
2009-08-02,01470870,291.27,A,290.11,A,290.69,A
2009-08-03,01470870,291.28,A,290.78,A,291.11,A
2009-08-04,01470870,290.78,A,290.3,A,290.48,A
2009-08-05,01470870,290.3,A,290.11,A,290.19,A
2009-08-06,01470870,290.11,A,290.07,A,290.08,A
2009-08-07,01470870,290.12,A,290.08,A,290.1,A
2009-08-08,01470870,290.17,A,290.12,A,290.14,A
2009-08-09,01470870,290.87,A,290.16,A,290.53,A
2009-08-10,01470870,290.93,A,290.42,A,290.76,A
2009-08-11,01470870,290.42,A,290.02,A,290.13,A
2009-08-12,01470870,290.1,A,290.03,A,290.07,A
2009-08-13,01470870,290.22,A,290.03,A,290.1,A
2009-08-14,01470870,290.37,A,290.21,A,290.3,A
2009-08-15,01470870,290.48,A,290.37,A,290.43,A
