Reservoir Storage Volume and Zones
"Scenario: GridMet, Reservoir: Pepacton Reservoir"
Cubic Meter
Variable,"Storage Volume","Top of Buffer","Top of Conservation","Top of Inactive"
12/27/1999,523702276,450000000,540000000,0
12/28/1999,523048760,450000000,540000000,0
12/29/1999,522378496,450000000,540000000,0
12/30/1999,521687806,450000000,540000000,0
12/31/1999,520970917,450000000,540000000,0
1/1/2000,520233902,450000000,540000000,0
1/2/2000,519500790,450000000,540000000,0
1/3/2000,519033349,450000000,540000000,0
1/4/2000,519454655,450000000,540000000,0
1/5/2000,520335948,450000000,540000000,0
1/6/2000,520526158,450000000,540000000,0
1/7/2000,520137926,450000000,540000000,0
1/8/2000,519773298,450000000,540000000,0
1/9/2000,519976218,450000000,540000000,0
1/10/2000,521384258,450000000,540000000,0
1/11/2000,523999318,450000000,540000000,0
1/12/2000,525866548,450000000,540000000,0
1/13/2000,526660490,450000000,540000000,0
1/14/2000,526881064,450000000,540000000,0
1/15/2000,526935143,450000000,540000000,0
1/16/2000,526882576,450000000,540000000,0
1/17/2000,526730217,450000000,540000000,0
1/18/2000,526476234,450000000,540000000,0
1/19/2000,526118790,450000000,540000000,0
1/20/2000,525666796,450000000,540000000,0
1/21/2000,525137673,450000000,540000000,0
1/22/2000,524555268,450000000,540000000,0
1/23/2000,523934134,450000000,540000000,0
1/24/2000,523279465,450000000,540000000,0
1/25/2000,522592349,450000000,540000000,0
1/26/2000,521882895,450000000,540000000,0
1/27/2000,521155318,450000000,540000000,0
1/28/2000,520416472,450000000,540000000,0
1/29/2000,519666384,450000000,540000000,0
1/30/2000,518905104,450000000,540000000,0
1/31/2000,518130851,450000000,540000000,0
2/1/2000,517343330,450000000,540000000,0
2/2/2000,516546539,450000000,540000000,0
2/3/2000,515743729,450000000,540000000,0
2/4/2000,515495502,450000000,540000000,0
2/5/2000,515235253,450000000,540000000,0
2/6/2000,514968467,450000000,540000000,0
2/7/2000,514694186,450000000,540000000,0
2/8/2000,514413327,450000000,540000000,0
2/9/2000,514134529,450000000,540000000,0
2/10/2000,514159485,450000000,540000000,0
2/11/2000,515117085,450000000,540000000,0
2/12/2000,515864862,450000000,540000000,0
2/13/2000,515746112,450000000,540000000,0
2/14/2000,515657536,450000000,540000000,0
2/15/2000,516382009,450000000,540000000,0
2/16/2000,517333439,450000000,540000000,0
2/17/2000,517507566,450000000,540000000,0
2/18/2000,517691310,450000000,540000000,0
2/19/2000,517837974,450000000,540000000,0
2/20/2000,517924650,450000000,540000000,0
2/21/2000,517959521,450000000,540000000,0
2/22/2000,517950789,450000000,540000000,0
2/23/2000,518927294,450000000,540000000,0
2/24/2000,521989107,450000000,540000000,0
2/25/2000,529868034,450000000,540000000,0
2/26/2000,540000000,450000000,540000000,0
2/27/2000,540000000,450000000,540000000,0
2/28/2000,540000000,450000000,540000000,0
3/1/2000,540000000,450000000,540000000,0
3/2/2000,540000000,450000000,540000000,0
3/3/2000,540000000,450000000,540000000,0
3/4/2000,540000000,450000000,540000000,0
3/5/2000,540000000,450000000,540000000,0
3/6/2000,540000000,450000000,540000000,0
3/7/2000,540000000,450000000,540000000,0
3/8/2000,540000000,450000000,540000000,0
3/9/2000,540000000,450000000,540000000,0
3/10/2000,540000000,450000000,540000000,0
3/11/2000,540000000,450000000,540000000,0
3/12/2000,540000000,450000000,540000000,0
3/13/2000,540000000,450000000,540000000,0
3/14/2000,540000000,450000000,540000000,0
3/15/2000,540000000,450000000,540000000,0
3/16/2000,540000000,450000000,540000000,0
3/17/2000,540000000,450000000,540000000,0
3/18/2000,540000000,450000000,540000000,0
3/19/2000,540000000,450000000,540000000,0
3/20/2000,540000000,450000000,540000000,0
3/21/2000,540000000,450000000,540000000,0
3/22/2000,540000000,450000000,540000000,0
3/23/2000,540000000,450000000,540000000,0
3/24/2000,540000000,450000000,540000000,0
3/25/2000,540000000,450000000,540000000,0
3/26/2000,540000000,450000000,540000000,0
3/27/2000,540000000,450000000,540000000,0
3/28/2000,540000000,450000000,540000000,0
3/29/2000,540000000,450000000,540000000,0
3/30/2000,540000000,450000000,540000000,0
3/31/2000,540000000,450000000,540000000,0
4/1/2000,540000000,450000000,540000000,0
4/2/2000,540000000,450000000,540000000,0
4/3/2000,540000000,450000000,540000000,0
4/4/2000,540000000,450000000,540000000,0
4/5/2000,540000000,450000000,540000000,0
4/6/2000,540000000,450000000,540000000,0
4/7/2000,540000000,450000000,540000000,0
4/8/2000,540000000,450000000,540000000,0
4/9/2000,540000000,450000000,540000000,0
4/10/2000,540000000,450000000,540000000,0
4/11/2000,540000000,450000000,540000000,0
4/12/2000,540000000,450000000,540000000,0
4/13/2000,540000000,450000000,540000000,0
4/14/2000,540000000,450000000,540000000,0
4/15/2000,540000000,450000000,540000000,0
4/16/2000,540000000,450000000,540000000,0
4/17/2000,540000000,450000000,540000000,0
4/18/2000,540000000,450000000,540000000,0
4/19/2000,540000000,450000000,540000000,0
4/20/2000,540000000,450000000,540000000,0
4/21/2000,540000000,450000000,540000000,0
4/22/2000,540000000,450000000,540000000,0
4/23/2000,540000000,450000000,540000000,0
4/24/2000,540000000,450000000,540000000,0
4/25/2000,540000000,450000000,540000000,0
4/26/2000,540000000,450000000,540000000,0
4/27/2000,540000000,450000000,540000000,0
4/28/2000,540000000,450000000,540000000,0
4/29/2000,540000000,450000000,540000000,0
4/30/2000,540000000,450000000,540000000,0
5/1/2000,540000000,450000000,540000000,0
5/2/2000,540000000,450000000,540000000,0
5/3/2000,539928092,450000000,540000000,0
5/4/2000,539823017,450000000,540000000,0
5/5/2000,539666091,450000000,540000000,0
5/6/2000,539461459,450000000,540000000,0
5/7/2000,539238939,450000000,540000000,0
5/8/2000,538997352,450000000,540000000,0
5/9/2000,539007582,450000000,540000000,0
5/10/2000,540000000,450000000,540000000,0
5/11/2000,540000000,450000000,540000000,0
5/12/2000,540000000,450000000,540000000,0
5/13/2000,540000000,450000000,540000000,0
5/14/2000,540000000,450000000,540000000,0
5/15/2000,540000000,450000000,540000000,0
5/16/2000,540000000,450000000,540000000,0
5/17/2000,540000000,450000000,540000000,0
5/18/2000,540000000,450000000,540000000,0
5/19/2000,540000000,450000000,540000000,0
5/20/2000,540000000,450000000,540000000,0
5/21/2000,540000000,450000000,540000000,0
5/22/2000,540000000,450000000,540000000,0
5/23/2000,540000000,450000000,540000000,0
5/24/2000,540000000,450000000,540000000,0
5/25/2000,540000000,450000000,540000000,0
5/26/2000,540000000,450000000,540000000,0
5/27/2000,540000000,450000000,540000000,0
5/28/2000,540000000,450000000,540000000,0
5/29/2000,540000000,450000000,540000000,0
5/30/2000,540000000,450000000,540000000,0
5/31/2000,540000000,450000000,540000000,0
6/1/2000,538842624,450000000,540000000,0
6/2/2000,537428864,450000000,540000000,0
6/3/2000,536782208,450000000,540000000,0
6/4/2000,535540608,450000000,540000000,0
6/5/2000,533921792,450000000,540000000,0
6/6/2000,540000000,450000000,540000000,0
6/7/2000,540000000,450000000,540000000,0
6/8/2000,540000000,450000000,540000000,0
6/9/2000,540000000,450000000,540000000,0
6/10/2000,540000000,450000000,540000000,0
6/11/2000,540000000,450000000,540000000,0
6/12/2000,540000000,450000000,540000000,0
6/13/2000,540000000,450000000,540000000,0
6/14/2000,540000000,450000000,540000000,0
6/15/2000,540000000,450000000,540000000,0
6/16/2000,539768256,450000000,540000000,0
6/17/2000,540000000,450000000,540000000,0
6/18/2000,540000000,450000000,540000000,0
6/19/2000,540000000,450000000,540000000,0
6/20/2000,539528576,450000000,540000000,0
6/21/2000,540000000,450000000,540000000,0
6/22/2000,540000000,450000000,540000000,0
6/23/2000,539748480,450000000,540000000,0
6/24/2000,538520064,450000000,540000000,0
6/25/2000,538009344,450000000,540000000,0
6/26/2000,538434624,450000000,540000000,0
6/27/2000,539846080,450000000,540000000,0
6/28/2000,539032064,450000000,540000000,0
6/29/2000,538055488,450000000,540000000,0
6/30/2000,537028608,450000000,540000000,0
7/1/2000,535514144,450000000,540000000,0
7/2/2000,533809632,450000000,540000000,0
7/3/2000,532536288,450000000,540000000,0
7/4/2000,531513504,450000000,540000000,0
7/5/2000,529783648,450000000,540000000,0
7/6/2000,527939744,450000000,540000000,0
7/7/2000,526035904,450000000,540000000,0
7/8/2000,524078016,450000000,540000000,0
7/9/2000,522096832,450000000,540000000,0
7/10/2000,521771904,450000000,540000000,0
7/11/2000,519910080,450000000,540000000,0
7/12/2000,518499392,450000000,540000000,0
7/13/2000,517045088,450000000,540000000,0
7/14/2000,516271008,450000000,540000000,0
7/15/2000,518525824,450000000,540000000,0
7/16/2000,525480288,450000000,540000000,0
7/17/2000,530932416,450000000,540000000,0
7/18/2000,533230400,450000000,540000000,0
7/19/2000,535168320,450000000,540000000,0
7/20/2000,536705824,450000000,540000000,0
7/21/2000,537948416,450000000,540000000,0
7/22/2000,539028608,450000000,540000000,0
7/23/2000,539467200,450000000,540000000,0
7/24/2000,539418496,450000000,540000000,0
7/25/2000,539199552,450000000,540000000,0
7/26/2000,539054336,450000000,540000000,0
7/27/2000,538942592,450000000,540000000,0
7/28/2000,539799168,450000000,540000000,0
7/29/2000,539633664,450000000,540000000,0
7/30/2000,540000000,450000000,540000000,0
7/31/2000,540000000,450000000,540000000,0
8/1/2000,539873216,450000000,540000000,0
8/2/2000,539430400,450000000,540000000,0
8/3/2000,540000000,450000000,540000000,0
8/4/2000,540000000,450000000,540000000,0
8/5/2000,540000000,450000000,540000000,0
8/6/2000,540000000,450000000,540000000,0
8/7/2000,540000000,450000000,540000000,0
8/8/2000,539665344,450000000,540000000,0
8/9/2000,539817536,450000000,540000000,0
8/10/2000,540000000,450000000,540000000,0
8/11/2000,540000000,450000000,540000000,0
8/12/2000,540000000,450000000,540000000,0
8/13/2000,540000000,450000000,540000000,0
8/14/2000,540000000,450000000,540000000,0
8/15/2000,540000000,450000000,540000000,0
8/16/2000,540000000,450000000,540000000,0
8/17/2000,540000000,450000000,540000000,0
8/18/2000,540000000,450000000,540000000,0
8/19/2000,540000000,450000000,540000000,0
8/20/2000,540000000,450000000,540000000,0
8/21/2000,538866880,450000000,540000000,0
8/22/2000,537601984,450000000,540000000,0
8/23/2000,537105216,450000000,540000000,0
8/24/2000,537328768,450000000,540000000,0
8/25/2000,536702464,450000000,540000000,0
8/26/2000,535672672,450000000,540000000,0
8/27/2000,534526912,450000000,540000000,0
8/28/2000,533206368,450000000,540000000,0
8/29/2000,531915072,450000000,540000000,0
8/30/2000,530563424,450000000,540000000,0
8/31/2000,529265216,450000000,540000000,0
9/1/2000,527436544,450000000,540000000,0
9/2/2000,525794112,450000000,540000000,0
9/3/2000,524241088,450000000,540000000,0
9/4/2000,522796480,450000000,540000000,0
9/5/2000,521298752,450000000,540000000,0
9/6/2000,519808448,450000000,540000000,0
9/7/2000,517935584,450000000,540000000,0
9/8/2000,516031840,450000000,540000000,0
9/9/2000,514307456,450000000,540000000,0
9/10/2000,512642592,450000000,540000000,0
9/11/2000,510748160,450000000,540000000,0
9/12/2000,512911616,450000000,540000000,0
9/13/2000,517636800,450000000,540000000,0
9/14/2000,519225376,450000000,540000000,0
9/15/2000,521211936,450000000,540000000,0
9/16/2000,523312384,450000000,540000000,0
9/17/2000,523901088,450000000,540000000,0
9/18/2000,524542208,450000000,540000000,0
9/19/2000,524455392,450000000,540000000,0
9/20/2000,523741344,450000000,540000000,0
9/21/2000,522399552,450000000,540000000,0
9/22/2000,520815712,450000000,540000000,0
9/23/2000,519102848,450000000,540000000,0
9/24/2000,517321568,450000000,540000000,0
9/25/2000,515484704,450000000,540000000,0
9/26/2000,513784960,450000000,540000000,0
9/27/2000,512175328,450000000,540000000,0
9/28/2000,510373024,450000000,540000000,0
9/29/2000,508501408,450000000,540000000,0
9/30/2000,506625376,450000000,540000000,0
10/1/2000,504749920,450000000,540000000,0
10/2/2000,502844992,450000000,540000000,0
10/3/2000,500920800,450000000,540000000,0
10/4/2000,499130432,450000000,540000000,0
10/5/2000,498474912,450000000,540000000,0
10/6/2000,499434464,450000000,540000000,0
10/7/2000,500444960,450000000,540000000,0
10/8/2000,499865120,450000000,540000000,0
10/9/2000,499365824,450000000,540000000,0
10/10/2000,499354496,450000000,540000000,0
10/11/2000,498868832,450000000,540000000,0
10/12/2000,498289856,450000000,540000000,0
10/13/2000,497841504,450000000,540000000,0
10/14/2000,496525920,450000000,540000000,0
10/15/2000,494987648,450000000,540000000,0
10/16/2000,493558752,450000000,540000000,0
10/17/2000,492473504,450000000,540000000,0
10/18/2000,493498848,450000000,540000000,0
10/19/2000,495360416,450000000,540000000,0
10/20/2000,495183808,450000000,540000000,0
10/21/2000,494867488,450000000,540000000,0
10/22/2000,494364288,450000000,540000000,0
10/23/2000,493679040,450000000,540000000,0
10/24/2000,492803168,450000000,540000000,0
10/25/2000,491696384,450000000,540000000,0
10/26/2000,490331488,450000000,540000000,0
10/27/2000,488785472,450000000,540000000,0
10/28/2000,487069728,450000000,540000000,0
10/29/2000,485316064,450000000,540000000,0
10/30/2000,483545376,450000000,540000000,0
10/31/2000,481881120,450000000,540000000,0
11/1/2000,480046592,450000000,540000000,0
11/2/2000,478194880,450000000,540000000,0
11/3/2000,476331968,450000000,540000000,0
11/4/2000,474457504,450000000,540000000,0
11/5/2000,472576032,450000000,540000000,0
11/6/2000,470690080,450000000,540000000,0
11/7/2000,468808064,450000000,540000000,0
11/8/2000,466922240,450000000,540000000,0
11/9/2000,465129280,450000000,540000000,0
11/10/2000,464121504,450000000,540000000,0
11/11/2000,463479936,450000000,540000000,0
11/12/2000,462045408,450000000,540000000,0
11/13/2000,460601248,450000000,540000000,0
11/14/2000,459925632,450000000,540000000,0
11/15/2000,459930656,450000000,540000000,0
11/16/2000,459275168,450000000,540000000,0
11/17/2000,458606944,450000000,540000000,0
11/18/2000,457775616,450000000,540000000,0
11/19/2000,456748992,450000000,540000000,0
11/20/2000,455574208,450000000,540000000,0
11/21/2000,454285824,450000000,540000000,0
11/22/2000,452874048,450000000,540000000,0
11/23/2000,451360352,450000000,540000000,0
11/24/2000,449778976,450000000,540000000,0
11/25/2000,448146944,450000000,540000000,0
11/26/2000,446958944,450000000,540000000,0
11/27/2000,446004032,450000000,540000000,0
11/28/2000,444820160,450000000,540000000,0
11/29/2000,443705728,450000000,540000000,0
11/30/2000,442795776,450000000,540000000,0
12/1/2000,441745696,450000000,540000000,0
12/2/2000,440384864,450000000,540000000,0
12/3/2000,439012896,450000000,540000000,0
12/4/2000,437596000,450000000,540000000,0
12/5/2000,436119264,450000000,540000000,0
12/6/2000,434585856,450000000,540000000,0
12/7/2000,433011104,450000000,540000000,0
12/8/2000,431393920,450000000,540000000,0
12/9/2000,429741600,450000000,540000000,0
12/10/2000,428062784,450000000,540000000,0
12/11/2000,426396800,450000000,540000000,0
12/12/2000,424744736,450000000,540000000,0
12/13/2000,423044384,450000000,540000000,0
12/14/2000,421305696,450000000,540000000,0
12/15/2000,419555936,450000000,540000000,0
12/16/2000,417894016,450000000,540000000,0
12/17/2000,427765760,450000000,540000000,0
12/18/2000,442049728,450000000,540000000,0
12/19/2000,443487200,450000000,540000000,0
12/20/2000,445013824,450000000,540000000,0
12/21/2000,446373888,450000000,540000000,0
12/22/2000,447362880,450000000,540000000,0
12/23/2000,447919104,450000000,540000000,0
12/24/2000,448060672,450000000,540000000,0
12/25/2000,447632960,450000000,540000000,0
12/26/2000,446688256,450000000,540000000,0
12/27/2000,445445344,450000000,540000000,0
12/28/2000,444023680,450000000,540000000,0
12/29/2000,442490624,450000000,540000000,0
12/30/2000,440884832,450000000,540000000,0
12/31/2000,439230784,450000000,540000000,0
1/1/2001,437545216,450000000,540000000,0
1/2/2001,435838560,450000000,540000000,0
1/3/2001,434118272,450000000,540000000,0
1/4/2001,432379872,450000000,540000000,0
1/5/2001,430628256,450000000,540000000,0
1/6/2001,428867648,450000000,540000000,0
1/7/2001,427097312,450000000,540000000,0
1/8/2001,425325792,450000000,540000000,0
1/9/2001,423538880,450000000,540000000,0
1/10/2001,421746048,450000000,540000000,0
1/11/2001,419949984,450000000,540000000,0
1/12/2001,418153376,450000000,540000000,0
1/13/2001,416347104,450000000,540000000,0
1/14/2001,414539968,450000000,540000000,0
1/15/2001,412762656,450000000,540000000,0
1/16/2001,411001120,450000000,540000000,0
1/17/2001,409199136,450000000,540000000,0
1/18/2001,407379104,450000000,540000000,0
1/19/2001,405612576,450000000,540000000,0
1/20/2001,403844320,450000000,540000000,0
1/21/2001,402028576,450000000,540000000,0
1/22/2001,400217824,450000000,540000000,0
1/23/2001,398408352,450000000,540000000,0
1/24/2001,397303584,450000000,540000000,0
1/25/2001,396200800,450000000,540000000,0
1/26/2001,394833440,450000000,540000000,0
1/27/2001,393467488,450000000,540000000,0
1/28/2001,392095072,450000000,540000000,0
1/29/2001,390719776,450000000,540000000,0
1/30/2001,389776032,450000000,540000000,0
1/31/2001,388969152,450000000,540000000,0
2/1/2001,388371648,450000000,540000000,0
2/2/2001,387761760,450000000,540000000,0
2/3/2001,386804320,450000000,540000000,0
2/4/2001,385631968,450000000,540000000,0
2/5/2001,384843904,450000000,540000000,0
2/6/2001,384368544,450000000,540000000,0
2/7/2001,383804032,450000000,540000000,0
2/8/2001,382934592,450000000,540000000,0
2/9/2001,382789632,450000000,540000000,0
2/10/2001,383918784,450000000,540000000,0
2/11/2001,384459744,450000000,540000000,0
2/12/2001,383984672,450000000,540000000,0
2/13/2001,383503200,450000000,540000000,0
2/14/2001,384027168,450000000,540000000,0
2/15/2001,385606208,450000000,540000000,0
2/16/2001,386337856,450000000,540000000,0
2/17/2001,386094368,450000000,540000000,0
2/18/2001,385652288,450000000,540000000,0
2/19/2001,385050080,450000000,540000000,0
2/20/2001,385096032,450000000,540000000,0
2/21/2001,385490016,450000000,540000000,0
2/22/2001,385132864,450000000,540000000,0
2/23/2001,384382112,450000000,540000000,0
2/24/2001,383525216,450000000,540000000,0
2/25/2001,384052928,450000000,540000000,0
2/26/2001,387000032,450000000,540000000,0
2/27/2001,389432576,450000000,540000000,0
2/28/2001,389790592,450000000,540000000,0
3/1/2001,389763904,450000000,540000000,0
3/2/2001,389588544,450000000,540000000,0
3/3/2001,389264000,450000000,540000000,0
3/4/2001,388973504,450000000,540000000,0
3/5/2001,388554656,450000000,540000000,0
3/6/2001,387968960,450000000,540000000,0
3/7/2001,387243744,450000000,540000000,0
3/8/2001,386419424,450000000,540000000,0
3/9/2001,386191040,450000000,540000000,0
3/10/2001,385939072,450000000,540000000,0
3/11/2001,385453952,450000000,540000000,0
3/12/2001,384595264,450000000,540000000,0
3/13/2001,385980224,450000000,540000000,0
3/14/2001,391761408,450000000,540000000,0
3/15/2001,402841088,450000000,540000000,0
3/16/2001,417216672,450000000,540000000,0
3/17/2001,431203552,450000000,540000000,0
3/18/2001,439729952,450000000,540000000,0
3/19/2001,443445568,450000000,540000000,0
3/20/2001,448007168,450000000,540000000,0
