Reservoir Storage Volume and Zones
"Scenario: GridMet, Reservoir: Beltzville Reservoir"
Cubic Meter
Variable,"Storage Volume","Top of Buffer","Top of Conservation","Top of Inactive"
2/26/2002,64138568,5000000,84000000,5000000
2/27/2002,64103056,5000000,84000000,5000000
2/28/2002,64048636,5000000,84000000,5000000
3/1/2002,63991012,5000000,84000000,5000000
3/2/2002,64235688,5000000,84000000,5000000
3/3/2002,65117456,5000000,84000000,5000000
3/4/2002,65171008,5000000,84000000,5000000
3/5/2002,65025144,5000000,84000000,5000000
3/6/2002,64823232,5000000,84000000,5000000
3/7/2002,64776492,5000000,84000000,5000000
3/8/2002,64681080,5000000,84000000,5000000
3/9/2002,65740092,5000000,84000000,5000000
3/10/2002,65611452,5000000,84000000,5000000
3/11/2002,65176504,5000000,84000000,5000000
3/12/2002,64632464,5000000,84000000,5000000
3/13/2002,64448724,5000000,84000000,5000000
3/14/2002,64318988,5000000,84000000,5000000
3/15/2002,64226448,5000000,84000000,5000000
3/16/2002,64211180,5000000,84000000,5000000
3/17/2002,64188276,5000000,84000000,5000000
3/18/2002,64315304,5000000,84000000,5000000
3/19/2002,64332864,5000000,84000000,5000000
3/20/2002,64997384,5000000,84000000,5000000
3/21/2002,65187140,5000000,84000000,5000000
3/22/2002,65168136,5000000,84000000,5000000
3/23/2002,64990244,5000000,84000000,5000000
3/24/2002,64894400,5000000,84000000,5000000
3/25/2002,64777424,5000000,84000000,5000000
3/26/2002,65810500,5000000,84000000,5000000
3/27/2002,66377924,5000000,84000000,5000000
3/28/2002,66215572,5000000,84000000,5000000
3/29/2002,65590040,5000000,84000000,5000000
3/30/2002,65096788,5000000,84000000,5000000
3/31/2002,65384664,5000000,84000000,5000000
4/1/2002,65222100,5000000,84000000,5000000
4/2/2002,64960968,5000000,84000000,5000000
4/3/2002,64880868,5000000,84000000,5000000
4/4/2002,64704200,5000000,84000000,5000000
4/5/2002,64525884,5000000,84000000,5000000
4/6/2002,64370972,5000000,84000000,5000000
4/7/2002,64307020,5000000,84000000,5000000
4/8/2002,64257876,5000000,84000000,5000000
4/9/2002,64389220,5000000,84000000,5000000
4/10/2002,64387876,5000000,84000000,5000000
4/11/2002,64326484,5000000,84000000,5000000
4/12/2002,64246184,5000000,84000000,5000000
4/13/2002,64462136,5000000,84000000,5000000
4/14/2002,66264068,5000000,84000000,5000000
4/15/2002,66586800,5000000,84000000,5000000
4/16/2002,66262052,5000000,84000000,5000000
4/17/2002,65542008,5000000,84000000,5000000
4/18/2002,65198964,5000000,84000000,5000000
4/19/2002,64999468,5000000,84000000,5000000
4/20/2002,64866116,5000000,84000000,5000000
4/21/2002,64731284,5000000,84000000,5000000
4/22/2002,64600680,5000000,84000000,5000000
4/23/2002,64444984,5000000,84000000,5000000
4/24/2002,64312540,5000000,84000000,5000000
4/25/2002,64429464,5000000,84000000,5000000
4/26/2002,64418744,5000000,84000000,5000000
4/27/2002,64520636,5000000,84000000,5000000
4/28/2002,66769848,5000000,84000000,5000000
4/29/2002,67125600,5000000,84000000,5000000
4/30/2002,67014884,5000000,84000000,5000000
5/1/2002,66258652,5000000,84000000,5000000
5/2/2002,66959700,5000000,84000000,5000000
5/3/2002,66844736,5000000,84000000,5000000
5/4/2002,66246072,5000000,84000000,5000000
5/5/2002,65464512,5000000,84000000,5000000
5/6/2002,64947476,5000000,84000000,5000000
5/7/2002,64630908,5000000,84000000,5000000
5/8/2002,64451876,5000000,84000000,5000000
5/9/2002,64658552,5000000,84000000,5000000
5/10/2002,64633600,5000000,84000000,5000000
5/11/2002,64524344,5000000,84000000,5000000
5/12/2002,65023040,5000000,84000000,5000000
5/13/2002,66496284,5000000,84000000,5000000
5/14/2002,66674944,5000000,84000000,5000000
5/15/2002,66299116,5000000,84000000,5000000
5/16/2002,65720580,5000000,84000000,5000000
5/17/2002,65912240,5000000,84000000,5000000
5/18/2002,67659832,5000000,84000000,5000000
5/19/2002,67853160,5000000,84000000,5000000
5/20/2002,66979872,5000000,84000000,5000000
5/21/2002,65812348,5000000,84000000,5000000
5/22/2002,65172972,5000000,84000000,5000000
5/23/2002,64832452,5000000,84000000,5000000
5/24/2002,64649892,5000000,84000000,5000000
5/25/2002,64525112,5000000,84000000,5000000
5/26/2002,64448864,5000000,84000000,5000000
5/27/2002,64382112,5000000,84000000,5000000
5/28/2002,65078228,5000000,84000000,5000000
5/29/2002,65215484,5000000,84000000,5000000
5/30/2002,65041608,5000000,84000000,5000000
5/31/2002,64968132,5000000,84000000,5000000
6/1/2002,64894392,5000000,84000000,5000000
6/2/2002,64769852,5000000,84000000,5000000
6/3/2002,64609000,5000000,84000000,5000000
6/4/2002,64499800,5000000,84000000,5000000
6/5/2002,64565656,5000000,84000000,5000000
6/6/2002,67056216,5000000,84000000,5000000
6/7/2002,67392024,5000000,84000000,5000000
6/8/2002,66772692,5000000,84000000,5000000
6/9/2002,65733024,5000000,84000000,5000000
6/10/2002,65235892,5000000,84000000,5000000
6/11/2002,64889296,5000000,84000000,5000000
6/12/2002,65010216,5000000,84000000,5000000
6/13/2002,64984316,5000000,84000000,5000000
6/14/2002,65527292,5000000,84000000,5000000
6/15/2002,65720720,5000000,84000000,5000000
6/16/2002,65643608,5000000,84000000,5000000
6/17/2002,65284296,5000000,84000000,5000000
6/18/2002,65055572,5000000,84000000,5000000
6/19/2002,65155100,5000000,84000000,5000000
6/20/2002,65054644,5000000,84000000,5000000
6/21/2002,64826388,5000000,84000000,5000000
6/22/2002,64565560,5000000,84000000,5000000
6/23/2002,64398276,5000000,84000000,5000000
6/24/2002,64283944,5000000,84000000,5000000
6/25/2002,64203660,5000000,84000000,5000000
6/26/2002,64602320,5000000,84000000,5000000
6/27/2002,65204768,5000000,84000000,5000000
6/28/2002,65080616,5000000,84000000,5000000
6/29/2002,64756480,5000000,84000000,5000000
6/30/2002,64492160,5000000,84000000,5000000
7/1/2002,64375016,5000000,84000000,5000000
7/2/2002,64271880,5000000,84000000,5000000
7/3/2002,64181120,5000000,84000000,5000000
7/4/2002,64094940,5000000,84000000,5000000
7/5/2002,64020560,5000000,84000000,5000000
7/6/2002,63964104,5000000,84000000,5000000
7/7/2002,63924880,5000000,84000000,5000000
7/8/2002,63886280,5000000,84000000,5000000
7/9/2002,63846736,5000000,84000000,5000000
7/10/2002,63801416,5000000,84000000,5000000
7/11/2002,63752140,5000000,84000000,5000000
7/12/2002,63706796,5000000,84000000,5000000
7/13/2002,63660608,5000000,84000000,5000000
7/14/2002,63611752,5000000,84000000,5000000
7/15/2002,63559156,5000000,84000000,5000000
7/16/2002,63506528,5000000,84000000,5000000
7/17/2002,63449216,5000000,84000000,5000000
7/18/2002,63396020,5000000,84000000,5000000
7/19/2002,63350164,5000000,84000000,5000000
7/20/2002,63297644,5000000,84000000,5000000
7/21/2002,63235056,5000000,84000000,5000000
7/22/2002,63172520,5000000,84000000,5000000
7/23/2002,63484028,5000000,84000000,5000000
7/24/2002,63437480,5000000,84000000,5000000
7/25/2002,63313936,5000000,84000000,5000000
7/26/2002,63185864,5000000,84000000,5000000
7/27/2002,63161172,5000000,84000000,5000000
7/28/2002,63153368,5000000,84000000,5000000
7/29/2002,63125076,5000000,84000000,5000000
7/30/2002,63083168,5000000,84000000,5000000
7/31/2002,63026608,5000000,84000000,5000000
8/1/2002,62967068,5000000,84000000,5000000
8/2/2002,62922688,5000000,84000000,5000000
8/3/2002,62867916,5000000,84000000,5000000
8/4/2002,62797352,5000000,84000000,5000000
8/5/2002,62851116,5000000,84000000,5000000
8/6/2002,62823140,5000000,84000000,5000000
8/7/2002,62763572,5000000,84000000,5000000
8/8/2002,62702964,5000000,84000000,5000000
8/9/2002,62643392,5000000,84000000,5000000
8/10/2002,62580208,5000000,84000000,5000000
8/11/2002,62513396,5000000,84000000,5000000
8/12/2002,62442612,5000000,84000000,5000000
8/13/2002,62368840,5000000,84000000,5000000
8/14/2002,62291252,5000000,84000000,5000000
8/15/2002,62233380,5000000,84000000,5000000
8/16/2002,62162928,5000000,84000000,5000000
8/17/2002,62086744,5000000,84000000,5000000
8/18/2002,62009460,5000000,84000000,5000000
8/19/2002,61928340,5000000,84000000,5000000
8/20/2002,61906316,5000000,84000000,5000000
8/21/2002,61861008,5000000,84000000,5000000
8/22/2002,61873752,5000000,84000000,5000000
8/23/2002,61853216,5000000,84000000,5000000
8/24/2002,62298480,5000000,84000000,5000000
8/25/2002,62247108,5000000,84000000,5000000
8/26/2002,62143308,5000000,84000000,5000000
8/27/2002,61997156,5000000,84000000,5000000
8/28/2002,61987348,5000000,84000000,5000000
8/29/2002,62878252,5000000,84000000,5000000
8/30/2002,63029388,5000000,84000000,5000000
8/31/2002,62846556,5000000,84000000,5000000
9/1/2002,63227500,5000000,84000000,5000000
9/2/2002,63147888,5000000,84000000,5000000
9/3/2002,62832472,5000000,84000000,5000000
9/4/2002,62406436,5000000,84000000,5000000
9/5/2002,62165216,5000000,84000000,5000000
9/6/2002,61977420,5000000,84000000,5000000
9/7/2002,61846840,5000000,84000000,5000000
9/8/2002,61758916,5000000,84000000,5000000
9/9/2002,61696428,5000000,84000000,5000000
9/10/2002,61638796,5000000,84000000,5000000
9/11/2002,61573996,5000000,84000000,5000000
9/12/2002,61505940,5000000,84000000,5000000
9/13/2002,61441388,5000000,84000000,5000000
9/14/2002,61375632,5000000,84000000,5000000
9/15/2002,63545488,5000000,84000000,5000000
9/16/2002,63764884,5000000,84000000,5000000
9/17/2002,63414004,5000000,84000000,5000000
9/18/2002,62860832,5000000,84000000,5000000
9/19/2002,62724980,5000000,84000000,5000000
9/20/2002,62522020,5000000,84000000,5000000
9/21/2002,62368596,5000000,84000000,5000000
9/22/2002,62454496,5000000,84000000,5000000
9/23/2002,62276828,5000000,84000000,5000000
9/24/2002,61969812,5000000,84000000,5000000
9/25/2002,61685948,5000000,84000000,5000000
9/26/2002,62357376,5000000,84000000,5000000
9/27/2002,65901164,5000000,84000000,5000000
9/28/2002,66051536,5000000,84000000,5000000
9/29/2002,65096584,5000000,84000000,5000000
9/30/2002,63666252,5000000,84000000,5000000
10/1/2002,63016084,5000000,84000000,5000000
10/2/2002,62541088,5000000,84000000,5000000
10/3/2002,62283920,5000000,84000000,5000000
10/4/2002,62286016,5000000,84000000,5000000
10/5/2002,62179860,5000000,84000000,5000000
10/6/2002,61983112,5000000,84000000,5000000
10/7/2002,61794424,5000000,84000000,5000000
10/8/2002,61687660,5000000,84000000,5000000
10/9/2002,61637652,5000000,84000000,5000000
10/10/2002,62758156,5000000,84000000,5000000
10/11/2002,70242016,5000000,84000000,5000000
10/12/2002,70317200,5000000,84000000,5000000
10/13/2002,68853008,5000000,84000000,5000000
10/14/2002,66607160,5000000,84000000,5000000
10/15/2002,65389760,5000000,84000000,5000000
10/16/2002,68349272,5000000,84000000,5000000
10/17/2002,68995440,5000000,84000000,5000000
10/18/2002,67504296,5000000,84000000,5000000
10/19/2002,65386816,5000000,84000000,5000000
10/20/2002,64298904,5000000,84000000,5000000
10/21/2002,63840372,5000000,84000000,5000000
10/22/2002,63618804,5000000,84000000,5000000
10/23/2002,63501348,5000000,84000000,5000000
10/24/2002,63422088,5000000,84000000,5000000
10/25/2002,63747636,5000000,84000000,5000000
10/26/2002,64275404,5000000,84000000,5000000
10/27/2002,64277192,5000000,84000000,5000000
10/28/2002,64124908,5000000,84000000,5000000
10/29/2002,64195728,5000000,84000000,5000000
10/30/2002,64388020,5000000,84000000,5000000
10/31/2002,64450076,5000000,84000000,5000000
11/1/2002,64361232,5000000,84000000,5000000
11/2/2002,64152060,5000000,84000000,5000000
11/3/2002,63909216,5000000,84000000,5000000
11/4/2002,63704964,5000000,84000000,5000000
11/5/2002,63893724,5000000,84000000,5000000
11/6/2002,64079140,5000000,84000000,5000000
11/7/2002,64031532,5000000,84000000,5000000
11/8/2002,63860136,5000000,84000000,5000000
11/9/2002,63715824,5000000,84000000,5000000
11/10/2002,63657276,5000000,84000000,5000000
11/11/2002,63761024,5000000,84000000,5000000
11/12/2002,65176400,5000000,84000000,5000000
11/13/2002,65188768,5000000,84000000,5000000
11/14/2002,64804568,5000000,84000000,5000000
11/15/2002,64260664,5000000,84000000,5000000
11/16/2002,66316696,5000000,84000000,5000000
11/17/2002,68307336,5000000,84000000,5000000
11/18/2002,68230936,5000000,84000000,5000000
11/19/2002,67055476,5000000,84000000,5000000
11/20/2002,65823704,5000000,84000000,5000000
11/21/2002,65307376,5000000,84000000,5000000
11/22/2002,65378888,5000000,84000000,5000000
11/23/2002,65315216,5000000,84000000,5000000
11/24/2002,64926196,5000000,84000000,5000000
11/25/2002,64470492,5000000,84000000,5000000
11/26/2002,64292428,5000000,84000000,5000000
11/27/2002,64249784,5000000,84000000,5000000
11/28/2002,64187752,5000000,84000000,5000000
11/29/2002,64090368,5000000,84000000,5000000
11/30/2002,63996988,5000000,84000000,5000000
12/1/2002,63926244,5000000,84000000,5000000
12/2/2002,63883612,5000000,84000000,5000000
12/3/2002,63838196,5000000,84000000,5000000
12/4/2002,63797256,5000000,84000000,5000000
12/5/2002,63759092,5000000,84000000,5000000
12/6/2002,63728432,5000000,84000000,5000000
12/7/2002,63702348,5000000,84000000,5000000
12/8/2002,63680768,5000000,84000000,5000000
12/9/2002,63661780,5000000,84000000,5000000
12/10/2002,63645092,5000000,84000000,5000000
12/11/2002,63649504,5000000,84000000,5000000
12/12/2002,63633424,5000000,84000000,5000000
12/13/2002,63877688,5000000,84000000,5000000
12/14/2002,64038904,5000000,84000000,5000000
12/15/2002,63918420,5000000,84000000,5000000
12/16/2002,63857952,5000000,84000000,5000000
12/17/2002,63769068,5000000,84000000,5000000
12/18/2002,63743292,5000000,84000000,5000000
12/19/2002,63716944,5000000,84000000,5000000
12/20/2002,65623572,5000000,84000000,5000000
12/21/2002,65478228,5000000,84000000,5000000
12/22/2002,65042236,5000000,84000000,5000000
12/23/2002,64455652,5000000,84000000,5000000
12/24/2002,64432016,5000000,84000000,5000000
12/25/2002,65075620,5000000,84000000,5000000
12/26/2002,65011372,5000000,84000000,5000000
12/27/2002,64768988,5000000,84000000,5000000
12/28/2002,64406164,5000000,84000000,5000000
12/29/2002,64223372,5000000,84000000,5000000
12/30/2002,64085868,5000000,84000000,5000000
12/31/2002,64005680,5000000,84000000,5000000
1/1/2003,65886500,5000000,84000000,5000000
1/2/2003,65819456,5000000,84000000,5000000
1/3/2003,65380216,5000000,84000000,5000000
1/4/2003,64754608,5000000,84000000,5000000
1/5/2003,64657424,5000000,84000000,5000000
1/6/2003,64553960,5000000,84000000,5000000
1/7/2003,64450456,5000000,84000000,5000000
1/8/2003,64353292,5000000,84000000,5000000
1/9/2003,64240612,5000000,84000000,5000000
1/10/2003,64144160,5000000,84000000,5000000
1/11/2003,64057576,5000000,84000000,5000000
1/12/2003,63997428,5000000,84000000,5000000
1/13/2003,63953676,5000000,84000000,5000000
1/14/2003,63923328,5000000,84000000,5000000
1/15/2003,63900284,5000000,84000000,5000000
1/16/2003,63882540,5000000,84000000,5000000
1/17/2003,63868096,5000000,84000000,5000000
1/18/2003,63855832,5000000,84000000,5000000
1/19/2003,63845380,5000000,84000000,5000000
1/20/2003,63835980,5000000,84000000,5000000
1/21/2003,63825944,5000000,84000000,5000000
1/22/2003,63813468,5000000,84000000,5000000
1/23/2003,63798340,5000000,84000000,5000000
1/24/2003,63781000,5000000,84000000,5000000
1/25/2003,63761328,5000000,84000000,5000000
1/26/2003,63738832,5000000,84000000,5000000
1/27/2003,63713880,5000000,84000000,5000000
1/28/2003,63687500,5000000,84000000,5000000
1/29/2003,63660056,5000000,84000000,5000000
1/30/2003,63630240,5000000,84000000,5000000
1/31/2003,63626128,5000000,84000000,5000000
2/1/2003,63746804,5000000,84000000,5000000
2/2/2003,64095956,5000000,84000000,5000000
2/3/2003,64769748,5000000,84000000,5000000
2/4/2003,67205472,5000000,84000000,5000000
2/5/2003,67767000,5000000,84000000,5000000
2/6/2003,66980204,5000000,84000000,5000000
2/7/2003,66036232,5000000,84000000,5000000
2/8/2003,65586520,5000000,84000000,5000000
2/9/2003,65290284,5000000,84000000,5000000
2/10/2003,64950408,5000000,84000000,5000000
2/11/2003,64640216,5000000,84000000,5000000
2/12/2003,64373592,5000000,84000000,5000000
2/13/2003,64174556,5000000,84000000,5000000
2/14/2003,64044328,5000000,84000000,5000000
2/15/2003,63967704,5000000,84000000,5000000
2/16/2003,63921872,5000000,84000000,5000000
2/17/2003,63893120,5000000,84000000,5000000
2/18/2003,63873760,5000000,84000000,5000000
2/19/2003,63858780,5000000,84000000,5000000
2/20/2003,63985164,5000000,84000000,5000000
2/21/2003,64520564,5000000,84000000,5000000
2/22/2003,67524328,5000000,84000000,5000000
2/23/2003,69723560,5000000,84000000,5000000
2/24/2003,70950456,5000000,84000000,5000000
2/25/2003,69335912,5000000,84000000,5000000
2/26/2003,67662616,5000000,84000000,5000000
2/27/2003,66369072,5000000,84000000,5000000
2/28/2003,65725180,5000000,84000000,5000000
3/1/2003,66086560,5000000,84000000,5000000
3/2/2003,67922992,5000000,84000000,5000000
3/3/2003,67435576,5000000,84000000,5000000
3/4/2003,66376360,5000000,84000000,5000000
3/5/2003,65798504,5000000,84000000,5000000
3/6/2003,66947472,5000000,84000000,5000000
3/7/2003,66782116,5000000,84000000,5000000
3/8/2003,66693664,5000000,84000000,5000000
3/9/2003,67186592,5000000,84000000,5000000
3/10/2003,66798692,5000000,84000000,5000000
3/11/2003,66161036,5000000,84000000,5000000
3/12/2003,66043368,5000000,84000000,5000000
3/13/2003,68050752,5000000,84000000,5000000
3/14/2003,67868152,5000000,84000000,5000000
3/15/2003,68369976,5000000,84000000,5000000
3/16/2003,68955224,5000000,84000000,5000000
3/17/2003,69374736,5000000,84000000,5000000
3/18/2003,68985536,5000000,84000000,5000000
3/19/2003,67973824,5000000,84000000,5000000
3/20/2003,71511568,5000000,84000000,5000000
3/21/2003,71264656,5000000,84000000,5000000
3/22/2003,69436368,5000000,84000000,5000000
3/23/2003,67174344,5000000,84000000,5000000
3/24/2003,66230184,5000000,84000000,5000000
3/25/2003,65785708,5000000,84000000,5000000
3/26/2003,65786416,5000000,84000000,5000000
3/27/2003,65742804,5000000,84000000,5000000
3/28/2003,65599044,5000000,84000000,5000000
3/29/2003,66350616,5000000,84000000,5000000
3/30/2003,66910584,5000000,84000000,5000000
3/31/2003,66865640,5000000,84000000,5000000
4/1/2003,66577304,5000000,84000000,5000000
4/2/2003,66560808,5000000,84000000,5000000
4/3/2003,66425368,5000000,84000000,5000000
4/4/2003,66230116,5000000,84000000,5000000
4/5/2003,66236748,5000000,84000000,5000000
4/6/2003,66105896,5000000,84000000,5000000
4/7/2003,66169852,5000000,84000000,5000000
4/8/2003,66155200,5000000,84000000,5000000
4/9/2003,66057412,5000000,84000000,5000000
4/10/2003,65895608,5000000,84000000,5000000
4/11/2003,66272260,5000000,84000000,5000000
4/12/2003,66288928,5000000,84000000,5000000
4/13/2003,66090036,5000000,84000000,5000000
4/14/2003,65790820,5000000,84000000,5000000
4/15/2003,65586124,5000000,84000000,5000000
4/16/2003,65418868,5000000,84000000,5000000
4/17/2003,65312152,5000000,84000000,5000000
4/18/2003,65318392,5000000,84000000,5000000
4/19/2003,65268856,5000000,84000000,5000000
4/20/2003,65178548,5000000,84000000,5000000
4/21/2003,65125796,5000000,84000000,5000000
4/22/2003,65119124,5000000,84000000,5000000
4/23/2003,65076044,5000000,84000000,5000000
4/24/2003,65016204,5000000,84000000,5000000
4/25/2003,64979900,5000000,84000000,5000000
4/26/2003,65381520,5000000,84000000,5000000
4/27/2003,65423376,5000000,84000000,5000000
4/28/2003,65327136,5000000,84000000,5000000
4/29/2003,65266360,5000000,84000000,5000000
4/30/2003,65214464,5000000,84000000,5000000
5/1/2003,65139400,5000000,84000000,5000000
5/2/2003,65045372,5000000,84000000,5000000
5/3/2003,64959548,5000000,84000000,5000000
5/4/2003,64879928,5000000,84000000,5000000
5/5/2003,64836780,5000000,84000000,5000000
5/6/2003,64789796,5000000,84000000,5000000
5/7/2003,64853388,5000000,84000000,5000000
5/8/2003,64868348,5000000,84000000,5000000
5/9/2003,64837016,5000000,84000000,5000000
5/10/2003,64768856,5000000,84000000,5000000
5/11/2003,64821340,5000000,84000000,5000000
5/12/2003,64798312,5000000,84000000,5000000
5/13/2003,64757656,5000000,84000000,5000000
5/14/2003,64701136,5000000,84000000,5000000
5/15/2003,64665640,5000000,84000000,5000000
5/16/2003,64678088,5000000,84000000,5000000
5/17/2003,64650644,5000000,84000000,5000000
5/18/2003,64609896,5000000,84000000,5000000
5/19/2003,64564760,5000000,84000000,5000000
5/20/2003,64570536,5000000,84000000,5000000
5/21/2003,64624224,5000000,84000000,5000000
5/22/2003,64598488,5000000,84000000,5000000
5/23/2003,64614012,5000000,84000000,5000000
5/24/2003,64702960,5000000,84000000,5000000
5/25/2003,64770284,5000000,84000000,5000000
5/26/2003,65463144,5000000,84000000,5000000
5/27/2003,65567008,5000000,84000000,5000000
5/28/2003,65559676,5000000,84000000,5000000
5/29/2003,65306904,5000000,84000000,5000000
5/30/2003,65133712,5000000,84000000,5000000
5/31/2003,66607176,5000000,84000000,5000000
6/1/2003,69325096,5000000,84000000,5000000
6/2/2003,69291208,5000000,84000000,5000000
6/3/2003,69231928,5000000,84000000,5000000
6/4/2003,68362328,5000000,84000000,5000000
6/5/2003,67476488,5000000,84000000,5000000
6/6/2003,66426432,5000000,84000000,5000000
6/7/2003,67948776,5000000,84000000,5000000
6/8/2003,68170432,5000000,84000000,5000000
6/9/2003,67358864,5000000,84000000,5000000
6/10/2003,66163168,5000000,84000000,5000000
6/11/2003,65802196,5000000,84000000,5000000
6/12/2003,67254040,5000000,84000000,5000000
6/13/2003,67570408,5000000,84000000,5000000
6/14/2003,67338456,5000000,84000000,5000000
6/15/2003,66450896,5000000,84000000,5000000
6/16/2003,65832884,5000000,84000000,5000000
6/17/2003,65546064,5000000,84000000,5000000
6/18/2003,65826228,5000000,84000000,5000000
6/19/2003,65824492,5000000,84000000,5000000
6/20/2003,74203176,5000000,84000000,5000000
6/21/2003,75712896,5000000,84000000,5000000
6/22/2003,75712896,5000000,84000000,5000000
6/23/2003,73890224,5000000,84000000,5000000
6/24/2003,71535608,5000000,84000000,5000000
6/25/2003,69976504,5000000,84000000,5000000
6/26/2003,69216272,5000000,84000000,5000000
6/27/2003,68813096,5000000,84000000,5000000
6/28/2003,68558416,5000000,84000000,5000000
6/29/2003,68401984,5000000,84000000,5000000
6/30/2003,68297984,5000000,84000000,5000000
7/1/2003,68226688,5000000,84000000,5000000
7/2/2003,68168808,5000000,84000000,5000000
7/3/2003,68115328,5000000,84000000,5000000
7/4/2003,68066296,5000000,84000000,5000000
7/5/2003,68032392,5000000,84000000,5000000
7/6/2003,67998208,5000000,84000000,5000000
7/7/2003,68117736,5000000,84000000,5000000
7/8/2003,68105832,5000000,84000000,5000000
7/9/2003,68007096,5000000,84000000,5000000
7/10/2003,67982752,5000000,84000000,5000000
7/11/2003,68069384,5000000,84000000,5000000
7/12/2003,68050408,5000000,84000000,5000000
7/13/2003,67960112,5000000,84000000,5000000
7/14/2003,67867224,5000000,84000000,5000000
7/15/2003,67791784,5000000,84000000,5000000
7/16/2003,67718640,5000000,84000000,5000000
7/17/2003,67649648,5000000,84000000,5000000
7/18/2003,67860016,5000000,84000000,5000000
7/19/2003,67853488,5000000,84000000,5000000
7/20/2003,67744104,5000000,84000000,5000000
7/21/2003,71699496,5000000,84000000,5000000
7/22/2003,73522448,5000000,84000000,5000000
7/23/2003,73895904,5000000,84000000,5000000
7/24/2003,72195664,5000000,84000000,5000000
7/25/2003,70653504,5000000,84000000,5000000
7/26/2003,69374576,5000000,84000000,5000000
7/27/2003,69158936,5000000,84000000,5000000
7/28/2003,68994512,5000000,84000000,5000000
7/29/2003,68579200,5000000,84000000,5000000
7/30/2003,68131464,5000000,84000000,5000000
7/31/2003,67866680,5000000,84000000,5000000
8/1/2003,67965624,5000000,84000000,5000000
8/2/2003,67970664,5000000,84000000,5000000
8/3/2003,68353584,5000000,84000000,5000000
8/4/2003,70967992,5000000,84000000,5000000
8/5/2003,74433104,5000000,84000000,5000000
8/6/2003,76005200,5000000,84000000,5000000
8/7/2003,74515152,5000000,84000000,5000000
8/8/2003,72021104,5000000,84000000,5000000
8/9/2003,71650000,5000000,84000000,5000000
8/10/2003,71521120,5000000,84000000,5000000
8/11/2003,72671400,5000000,84000000,5000000
8/12/2003,71979496,5000000,84000000,5000000
8/13/2003,70661000,5000000,84000000,5000000
8/14/2003,69389408,5000000,84000000,5000000
8/15/2003,68829632,5000000,84000000,5000000
8/16/2003,68919416,5000000,84000000,5000000
8/17/2003,68923072,5000000,84000000,5000000
8/18/2003,68771352,5000000,84000000,5000000
8/19/2003,68553792,5000000,84000000,5000000
8/20/2003,68419376,5000000,84000000,5000000
8/21/2003,68323632,5000000,84000000,5000000
8/22/2003,68253296,5000000,84000000,5000000
8/23/2003,68190264,5000000,84000000,5000000
8/24/2003,68133720,5000000,84000000,5000000
8/25/2003,68086056,5000000,84000000,5000000
8/26/2003,68039880,5000000,84000000,5000000
8/27/2003,67996792,5000000,84000000,5000000
8/28/2003,67951744,5000000,84000000,5000000
8/29/2003,67937264,5000000,84000000,5000000
8/30/2003,67989280,5000000,84000000,5000000
8/31/2003,67959304,5000000,84000000,5000000
9/1/2003,68300792,5000000,84000000,5000000
9/2/2003,69008752,5000000,84000000,5000000
9/3/2003,69602912,5000000,84000000,5000000
9/4/2003,69716704,5000000,84000000,5000000
9/5/2003,69489288,5000000,84000000,5000000
9/6/2003,69152904,5000000,84000000,5000000
9/7/2003,68815024,5000000,84000000,5000000
9/8/2003,68525392,5000000,84000000,5000000
9/9/2003,68275680,5000000,84000000,5000000
9/10/2003,68080152,5000000,84000000,5000000
9/11/2003,67937392,5000000,84000000,5000000
9/12/2003,67839280,5000000,84000000,5000000
9/13/2003,68030952,5000000,84000000,5000000
9/14/2003,68547480,5000000,84000000,5000000
9/15/2003,74196408,5000000,84000000,5000000
9/16/2003,74058320,5000000,84000000,5000000
9/17/2003,72797368,5000000,84000000,5000000
9/18/2003,71419952,5000000,84000000,5000000
9/19/2003,72236896,5000000,84000000,5000000
9/20/2003,71846440,5000000,84000000,5000000
9/21/2003,70682192,5000000,84000000,5000000
9/22/2003,70328360,5000000,84000000,5000000
9/23/2003,74764904,5000000,84000000,5000000
9/24/2003,74752368,5000000,84000000,5000000
9/25/2003,72981104,5000000,84000000,5000000
9/26/2003,70726464,5000000,84000000,5000000
9/27/2003,70707128,5000000,84000000,5000000
9/28/2003,70877240,5000000,84000000,5000000
9/29/2003,70599264,5000000,84000000,5000000
9/30/2003,69956936,5000000,84000000,5000000
10/1/2003,69446840,5000000,84000000,5000000
10/2/2003,69106560,5000000,84000000,5000000
10/3/2003,68890112,5000000,84000000,5000000
10/4/2003,69093608,5000000,84000000,5000000
10/5/2003,69105840,5000000,84000000,5000000
10/6/2003,68980728,5000000,84000000,5000000
10/7/2003,68808080,5000000,84000000,5000000
10/8/2003,68714224,5000000,84000000,5000000
10/9/2003,68638088,5000000,84000000,5000000
10/10/2003,68569256,5000000,84000000,5000000
10/11/2003,68507936,5000000,84000000,5000000
10/12/2003,68449016,5000000,84000000,5000000
10/13/2003,68394064,5000000,84000000,5000000
10/14/2003,70446176,5000000,84000000,5000000
10/15/2003,70951008,5000000,84000000,5000000
10/16/2003,70743944,5000000,84000000,5000000
10/17/2003,70442936,5000000,84000000,5000000
10/18/2003,70265208,5000000,84000000,5000000
10/19/2003,70013080,5000000,84000000,5000000
10/20/2003,69670040,5000000,84000000,5000000
10/21/2003,69385632,5000000,84000000,5000000
10/22/2003,69078376,5000000,84000000,5000000
