Reservoir Storage Volume and Zones
"Scenario: GridMet, Reservoir: Cannonsville Reservoir"
Cubic Meter
Variable,"Storage Volume","Top of Buffer","Top of Conservation","Top of Inactive"
3/13/2002,311624160,330000000,369473696,16000000
3/14/2002,311278848,330000000,369605248,16000000
3/15/2002,310792320,330000000,369736832,16000000
3/16/2002,311015584,330000000,369868416,16000000
3/17/2002,310742944,330000000,370000000,16000000
3/18/2002,310458368,330000000,370131584,16000000
3/19/2002,310272288,330000000,370263168,16000000
3/20/2002,311166592,330000000,370394752,16000000
3/21/2002,311545376,330000000,370526304,16000000
3/22/2002,311535488,330000000,370657888,16000000
3/23/2002,311269920,330000000,370789472,16000000
3/24/2002,311517888,330000000,370921056,16000000
3/25/2002,311683168,330000000,371052640,16000000
3/26/2002,318243296,330000000,371184224,16000000
3/27/2002,327216768,330000000,371315776,16000000
3/28/2002,333873280,330000000,371447360,16000000
3/29/2002,338857120,330000000,371578944,16000000
3/30/2002,342544096,330000000,371710528,16000000
3/31/2002,345686944,330000000,371842112,16000000
4/1/2002,348236512,330000000,371973696,16000000
4/2/2002,349838880,330000000,372105248,16000000
4/3/2002,351481312,330000000,372236832,16000000
4/4/2002,352263136,330000000,372368416,16000000
4/5/2002,352574784,330000000,372500000,16000000
4/6/2002,352841504,330000000,372631584,16000000
4/7/2002,352772192,330000000,372763168,16000000
4/8/2002,352628480,330000000,372894752,16000000
4/9/2002,353098304,330000000,373026304,16000000
4/10/2002,353250912,330000000,373157888,16000000
4/11/2002,353090368,330000000,373289472,16000000
4/12/2002,352873536,330000000,373421056,16000000
4/13/2002,353254496,330000000,373552640,16000000
4/14/2002,356084480,330000000,373684224,16000000
4/15/2002,357817568,330000000,373815776,16000000
4/16/2002,358473856,330000000,373947360,16000000
4/17/2002,359006976,330000000,374078944,16000000
4/18/2002,358956320,330000000,374210528,16000000
4/19/2002,358651264,330000000,374342112,16000000
4/20/2002,358386528,330000000,374473696,16000000
4/21/2002,358024864,330000000,374605248,16000000
4/22/2002,357662912,330000000,374736832,16000000
4/23/2002,357176448,330000000,374868416,16000000
4/24/2002,356560096,330000000,375000000,16000000
4/25/2002,357106784,330000000,375131584,16000000
4/26/2002,357633472,330000000,375263168,16000000
4/27/2002,357452288,330000000,375394752,16000000
4/28/2002,362602496,330000000,375526304,16000000
4/29/2002,365862944,330000000,375657888,16000000
4/30/2002,369471872,330000000,375789472,16000000
5/1/2002,372215328,330000000,375921056,16000000
5/2/2002,374922464,330000000,376052640,16000000
5/3/2002,376184224,330000000,376184224,16000000
5/4/2002,376315776,330000000,376315776,16000000
5/5/2002,376447360,330000000,376447360,16000000
5/6/2002,376578944,330000000,376578944,16000000
5/7/2002,376449344,330000000,376710528,16000000
5/8/2002,376056256,330000000,376842112,16000000
5/9/2002,376418816,330000000,376973696,16000000
5/10/2002,376331328,330000000,377105248,16000000
5/11/2002,375733216,330000000,377236832,16000000
5/12/2002,376944320,330000000,377368416,16000000
5/13/2002,377500000,330000000,377500000,16000000
5/14/2002,377631584,330000000,377631584,16000000
5/15/2002,377763168,330000000,377763168,16000000
5/16/2002,377894752,330000000,377894752,16000000
5/17/2002,378026304,330000000,378026304,16000000
5/18/2002,378157888,330000000,378157888,16000000
5/19/2002,378289472,330000000,378289472,16000000
5/20/2002,378421056,330000000,378421056,16000000
5/21/2002,378552640,330000000,378552640,16000000
5/22/2002,378684224,330000000,378684224,16000000
5/23/2002,378537504,330000000,378815776,16000000
5/24/2002,378153312,330000000,378947360,16000000
5/25/2002,377545088,330000000,379078944,16000000
5/26/2002,376835648,330000000,379210528,16000000
5/27/2002,377221792,330000000,379342112,16000000
5/28/2002,378136928,330000000,379473696,16000000
5/29/2002,377858496,330000000,379605248,16000000
5/30/2002,377617152,330000000,379736832,16000000
5/31/2002,379098944,330000000,379868416,16000000
6/1/2002,378988896,330000000,380000000,16000000
6/2/2002,378107680,330000000,379344256,16000000
6/3/2002,376825440,330000000,378688512,16000000
6/4/2002,375348064,330000000,378032800,16000000
6/5/2002,377377056,330000000,377377056,16000000
6/6/2002,376721312,330000000,376721312,16000000
6/7/2002,376065568,330000000,376065568,16000000
6/8/2002,375409824,330000000,375409824,16000000
6/9/2002,374754112,330000000,374754112,16000000
6/10/2002,373950688,330000000,374098368,16000000
6/11/2002,372493984,330000000,373442624,16000000
6/12/2002,371089152,330000000,372786880,16000000
6/13/2002,369646336,330000000,372131136,16000000
6/14/2002,369460192,330000000,371475424,16000000
6/15/2002,370819680,330000000,370819680,16000000
6/16/2002,370163936,330000000,370163936,16000000
6/17/2002,369508192,330000000,369508192,16000000
6/18/2002,368716256,330000000,368852448,16000000
6/19/2002,367020928,330000000,368196736,16000000
6/20/2002,364962176,330000000,367540992,16000000
6/21/2002,362617152,330000000,366885248,16000000
6/22/2002,360857984,330000000,366229504,16000000
6/23/2002,359400960,330000000,365573760,16000000
6/24/2002,357815392,330000000,364918048,16000000
6/25/2002,355587808,330000000,364262304,16000000
6/26/2002,354842400,330000000,363606560,16000000
6/27/2002,354102080,330000000,362950816,16000000
6/28/2002,353178144,330000000,362295072,16000000
6/29/2002,351567968,330000000,361639360,16000000
6/30/2002,349572352,330000000,360983616,16000000
7/1/2002,348006112,330000000,360327872,16000000
7/2/2002,345765600,330000000,359672128,16000000
7/3/2002,343577056,330000000,359016384,16000000
7/4/2002,341527552,330000000,358360640,16000000
7/5/2002,339273664,330000000,357704928,16000000
7/6/2002,337215776,330000000,357049184,16000000
7/7/2002,335205344,330000000,356393440,16000000
7/8/2002,333140352,330000000,355737696,16000000
7/9/2002,330644128,330000000,355081952,16000000
7/10/2002,328692704,330000000,354426240,16000000
7/11/2002,326419456,330000000,353770496,16000000
7/12/2002,324090464,330000000,353114752,16000000
7/13/2002,321684256,330000000,352459008,16000000
7/14/2002,319299392,330000000,351803264,16000000
7/15/2002,317073568,330000000,351147552,16000000
7/16/2002,314226464,330000000,350491808,16000000
7/17/2002,311708608,330000000,349836064,16000000
7/18/2002,309096352,330000000,349180320,16000000
7/19/2002,307410336,330000000,348524576,16000000
7/20/2002,305719200,330000000,347868864,16000000
7/21/2002,302680736,330000000,347213120,16000000
7/22/2002,300579712,330000000,346557376,16000000
7/23/2002,298730880,330000000,345901632,16000000
7/24/2002,297219680,330000000,345245888,16000000
7/25/2002,294385632,330000000,344590176,16000000
7/26/2002,292227040,330000000,343934432,16000000
7/27/2002,289612224,330000000,343278688,16000000
7/28/2002,286519456,330000000,342622944,16000000
7/29/2002,283728992,330000000,341967200,16000000
7/30/2002,280692928,330000000,341311488,16000000
7/31/2002,277899584,330000000,340655744,16000000
8/1/2002,275285440,330000000,340000000,16000000
8/2/2002,273599840,330000000,340131584,16000000
8/3/2002,271467520,330000000,340263168,16000000
8/4/2002,268851648,330000000,340394752,16000000
8/5/2002,265800976,330000000,340526304,16000000
8/6/2002,263549216,330000000,340657888,16000000
8/7/2002,260957488,330000000,340789472,16000000
8/8/2002,257401232,330000000,340921056,16000000
8/9/2002,254919728,330000000,341052640,16000000
8/10/2002,251367392,330000000,341184224,16000000
8/11/2002,247766000,330000000,341315776,16000000
8/12/2002,244721584,330000000,341447360,16000000
8/13/2002,241199808,330000000,341578944,16000000
8/14/2002,238548992,330000000,341710528,16000000
8/15/2002,235793456,330000000,341842112,16000000
8/16/2002,233091664,330000000,341973696,16000000
8/17/2002,229534096,330000000,342105248,16000000
8/18/2002,225975072,330000000,342236832,16000000
8/19/2002,222262960,330000000,342368416,16000000
8/20/2002,219261792,330000000,342500000,16000000
8/21/2002,216687584,330000000,342631584,16000000
8/22/2002,213225616,330000000,342763168,16000000
8/23/2002,209770976,330000000,342894752,16000000
8/24/2002,209905344,330000000,343026304,16000000
8/25/2002,209100496,330000000,343157888,16000000
8/26/2002,206850240,330000000,343289472,16000000
8/27/2002,203781152,330000000,343421056,16000000
8/28/2002,200135840,330000000,343552640,16000000
8/29/2002,200102288,330000000,343684224,16000000
8/30/2002,199125376,330000000,343815776,16000000
8/31/2002,196801776,330000000,343947360,16000000
9/1/2002,194697696,330000000,344078944,16000000
9/2/2002,192401072,330000000,344210528,16000000
9/3/2002,191107696,330000000,344342112,16000000
9/4/2002,191020096,330000000,344473696,16000000
9/5/2002,189114448,330000000,344605248,16000000
9/6/2002,186228352,330000000,344736832,16000000
9/7/2002,184627264,330000000,344868416,16000000
9/8/2002,182217984,330000000,345000000,16000000
9/9/2002,179679248,330000000,345131584,16000000
9/10/2002,176265744,330000000,345263168,16000000
9/11/2002,173783488,330000000,345394752,16000000
9/12/2002,171937056,330000000,345526304,16000000
9/13/2002,170339584,330000000,345657888,16000000
9/14/2002,167861808,330000000,345789472,16000000
9/15/2002,165880576,330000000,345921056,16000000
9/16/2002,163846016,330000000,346052640,16000000
9/17/2002,162399248,330000000,346184224,16000000
9/18/2002,160015152,330000000,346315776,16000000
9/19/2002,158172368,330000000,346447360,16000000
9/20/2002,156163152,330000000,346578944,16000000
9/21/2002,155103824,330000000,346710528,16000000
9/22/2002,166733312,330000000,346842112,16000000
9/23/2002,174022224,330000000,346973696,16000000
9/24/2002,176149584,330000000,347105248,16000000
9/25/2002,177943968,330000000,347236832,16000000
9/26/2002,179391520,330000000,347368416,16000000
9/27/2002,189523008,330000000,347500000,16000000
9/28/2002,197169808,330000000,347631584,16000000
9/29/2002,198960176,330000000,347763168,16000000
9/30/2002,199910800,330000000,347894752,16000000
10/1/2002,199977296,330000000,348026304,16000000
10/2/2002,199820128,330000000,348157888,16000000
10/3/2002,199265296,330000000,348289472,16000000
10/4/2002,198034400,330000000,348421056,16000000
10/5/2002,196776768,330000000,348552640,16000000
10/6/2002,196097824,330000000,348684224,16000000
10/7/2002,194794848,330000000,348815776,16000000
10/8/2002,194214256,330000000,348947360,16000000
10/9/2002,192874960,330000000,349078944,16000000
10/10/2002,191041088,330000000,349210528,16000000
10/11/2002,193248512,330000000,349342112,16000000
10/12/2002,198722400,330000000,349473696,16000000
10/13/2002,201661344,330000000,349605248,16000000
10/14/2002,203085888,330000000,349736832,16000000
10/15/2002,203995456,330000000,349868416,16000000
10/16/2002,219026784,330000000,350000000,16000000
10/17/2002,230527968,330000000,350131584,16000000
10/18/2002,235936288,330000000,350263168,16000000
10/19/2002,240072384,330000000,350394752,16000000
10/20/2002,242599472,330000000,350526304,16000000
10/21/2002,244178176,330000000,350657888,16000000
10/22/2002,244451504,330000000,350789472,16000000
10/23/2002,245262672,330000000,350921056,16000000
10/24/2002,244737072,330000000,351052640,16000000
10/25/2002,244131536,330000000,351184224,16000000
10/26/2002,244318352,330000000,351315776,16000000
10/27/2002,244807344,330000000,351447360,16000000
10/28/2002,244163952,330000000,351578944,16000000
10/29/2002,243629504,330000000,351710528,16000000
10/30/2002,242618672,330000000,351842112,16000000
10/31/2002,241748592,330000000,351973696,16000000
11/1/2002,241206336,330000000,352105248,16000000
11/2/2002,240433104,330000000,352236832,16000000
11/3/2002,239892016,330000000,352368416,16000000
11/4/2002,239013184,330000000,352500000,16000000
11/5/2002,238349024,330000000,352631584,16000000
11/6/2002,239070592,330000000,352763168,16000000
11/7/2002,239322672,330000000,352894752,16000000
11/8/2002,239198208,330000000,353026304,16000000
11/9/2002,239912752,330000000,353157888,16000000
11/10/2002,240485104,330000000,353289472,16000000
11/11/2002,241502512,330000000,353421056,16000000
11/12/2002,247027616,330000000,353552640,16000000
11/13/2002,249681120,330000000,353684224,16000000
11/14/2002,251231584,330000000,353815776,16000000
11/15/2002,252605600,330000000,353947360,16000000
11/16/2002,256004560,330000000,354078944,16000000
11/17/2002,258724272,330000000,354210528,16000000
11/18/2002,260859600,330000000,354342112,16000000
11/19/2002,262687456,330000000,354473696,16000000
11/20/2002,264109824,330000000,354605248,16000000
11/21/2002,265606320,330000000,354736832,16000000
11/22/2002,268802336,330000000,354868416,16000000
11/23/2002,272083136,330000000,355000000,16000000
11/24/2002,275497120,330000000,355131584,16000000
11/25/2002,279209472,330000000,355263168,16000000
11/26/2002,282839936,330000000,355394752,16000000
11/27/2002,285746912,330000000,355526304,16000000
11/28/2002,288011008,330000000,355657888,16000000
11/29/2002,289985888,330000000,355789472,16000000
11/30/2002,291798048,330000000,355921056,16000000
12/1/2002,293282912,330000000,356052640,16000000
12/2/2002,294503232,330000000,356184224,16000000
12/3/2002,295531520,330000000,356315776,16000000
12/4/2002,296417664,330000000,356447360,16000000
12/5/2002,297197568,330000000,356578944,16000000
12/6/2002,297898976,330000000,356710528,16000000
12/7/2002,298540928,330000000,356842112,16000000
12/8/2002,299141504,330000000,356973696,16000000
12/9/2002,299705152,330000000,357105248,16000000
12/10/2002,300244704,330000000,357236832,16000000
12/11/2002,300925568,330000000,357368416,16000000
12/12/2002,301596800,330000000,357500000,16000000
12/13/2002,302402304,330000000,357631584,16000000
12/14/2002,303696992,330000000,357763168,16000000
12/15/2002,304674240,330000000,357894752,16000000
12/16/2002,305246016,330000000,358026304,16000000
12/17/2002,305797952,330000000,358157888,16000000
12/18/2002,306335904,330000000,358289472,16000000
12/19/2002,306869632,330000000,358421056,16000000
12/20/2002,308642176,330000000,358552640,16000000
12/21/2002,310132832,330000000,358684224,16000000
12/22/2002,310788672,330000000,358815776,16000000
12/23/2002,311419744,330000000,358947360,16000000
12/24/2002,312031584,330000000,359078944,16000000
12/25/2002,312626144,330000000,359210528,16000000
12/26/2002,313201152,330000000,359342112,16000000
12/27/2002,313758400,330000000,359473696,16000000
12/28/2002,314286720,330000000,359605248,16000000
12/29/2002,314785504,330000000,359736832,16000000
12/30/2002,315250912,330000000,359868416,16000000
12/31/2002,315803008,330000000,360000000,16000000
1/1/2003,317616480,330000000,360131584,16000000
1/2/2003,318618176,330000000,360263168,16000000
1/3/2003,319170656,330000000,360394752,16000000
1/4/2003,319719072,330000000,360526304,16000000
1/5/2003,320260192,330000000,360657888,16000000
1/6/2003,320793952,330000000,360789472,16000000
1/7/2003,321320576,330000000,360921056,16000000
1/8/2003,321840160,330000000,361052640,16000000
1/9/2003,322393792,330000000,361184224,16000000
1/10/2003,322872384,330000000,361315776,16000000
1/11/2003,323313856,330000000,361447360,16000000
1/12/2003,323738464,330000000,361578944,16000000
1/13/2003,324142848,330000000,361710528,16000000
1/14/2003,324534944,330000000,361842112,16000000
1/15/2003,324914976,330000000,361973696,16000000
1/16/2003,325282592,330000000,362105248,16000000
1/17/2003,325637728,330000000,362236832,16000000
1/18/2003,325984224,330000000,362368416,16000000
1/19/2003,326324800,330000000,362500000,16000000
1/20/2003,326655904,330000000,362631584,16000000
1/21/2003,326978176,330000000,362763168,16000000
1/22/2003,327296288,330000000,362894752,16000000
1/23/2003,327609184,330000000,363026304,16000000
1/24/2003,327736768,330000000,363157888,16000000
1/25/2003,328038112,330000000,363289472,16000000
1/26/2003,328330560,330000000,363421056,16000000
1/27/2003,328616320,330000000,363552640,16000000
1/28/2003,328900736,330000000,363684224,16000000
1/29/2003,329182240,330000000,363815776,16000000
1/30/2003,329453472,330000000,363947360,16000000
1/31/2003,329722144,330000000,364078944,16000000
2/1/2003,330223552,330000000,364210528,16000000
2/2/2003,331085696,330000000,364342112,16000000
2/3/2003,331788864,330000000,364473696,16000000
2/4/2003,333915392,330000000,364605248,16000000
2/5/2003,335698496,330000000,364736832,16000000
2/6/2003,335510816,330000000,364868416,16000000
2/7/2003,334974016,330000000,365000000,16000000
2/8/2003,335564160,330000000,365131584,16000000
2/9/2003,336158624,330000000,365263168,16000000
2/10/2003,336722144,330000000,365394752,16000000
2/11/2003,337246016,330000000,365526304,16000000
2/12/2003,337715168,330000000,365657888,16000000
2/13/2003,337198784,330000000,365789472,16000000
2/14/2003,336476256,330000000,365921056,16000000
2/15/2003,335727168,330000000,366052640,16000000
2/16/2003,336057184,330000000,366184224,16000000
2/17/2003,336371648,330000000,366315776,16000000
2/18/2003,336668928,330000000,366447360,16000000
2/19/2003,337072096,330000000,366578944,16000000
2/20/2003,337560448,330000000,366710528,16000000
2/21/2003,338916832,330000000,366842112,16000000
2/22/2003,343770208,330000000,366973696,16000000
2/23/2003,347254720,330000000,367105248,16000000
2/24/2003,348448960,330000000,367236832,16000000
2/25/2003,349405440,330000000,367368416,16000000
2/26/2003,350424832,330000000,367500000,16000000
2/27/2003,350492320,330000000,367631584,16000000
2/28/2003,350419488,330000000,367763168,16000000
3/1/2003,350844064,330000000,367894752,16000000
3/2/2003,354329984,330000000,368026304,16000000
3/3/2003,355940672,330000000,368157888,16000000
3/4/2003,356043104,330000000,368289472,16000000
3/5/2003,359173760,330000000,368421056,16000000
3/6/2003,361574752,330000000,368552640,16000000
3/7/2003,362741120,330000000,368684224,16000000
3/8/2003,365967456,330000000,368815776,16000000
3/9/2003,368543776,330000000,368947360,16000000
3/10/2003,369078944,330000000,369078944,16000000
3/11/2003,369210528,330000000,369210528,16000000
3/12/2003,369342112,330000000,369342112,16000000
3/13/2003,369473696,330000000,369473696,16000000
3/14/2003,369605248,330000000,369605248,16000000
3/15/2003,369736832,330000000,369736832,16000000
3/16/2003,369868416,330000000,369868416,16000000
3/17/2003,370000000,330000000,370000000,16000000
3/18/2003,370131584,330000000,370131584,16000000
3/19/2003,370263168,330000000,370263168,16000000
3/20/2003,370394752,330000000,370394752,16000000
3/21/2003,370526304,330000000,370526304,16000000
3/22/2003,370657888,330000000,370657888,16000000
3/23/2003,370789472,330000000,370789472,16000000
3/24/2003,370921056,330000000,370921056,16000000
3/25/2003,371052640,330000000,371052640,16000000
3/26/2003,371184224,330000000,371184224,16000000
3/27/2003,371315776,330000000,371315776,16000000
3/28/2003,371447360,330000000,371447360,16000000
3/29/2003,371578944,330000000,371578944,16000000
3/30/2003,371710528,330000000,371710528,16000000
3/31/2003,371842112,330000000,371842112,16000000
4/1/2003,371973696,330000000,371973696,16000000
4/2/2003,372105248,330000000,372105248,16000000
4/3/2003,372236832,330000000,372236832,16000000
4/4/2003,372368416,330000000,372368416,16000000
4/5/2003,372500000,330000000,372500000,16000000
4/6/2003,372631584,330000000,372631584,16000000
4/7/2003,372763168,330000000,372763168,16000000
4/8/2003,372894752,330000000,372894752,16000000
4/9/2003,373026304,330000000,373026304,16000000
4/10/2003,373157888,330000000,373157888,16000000
4/11/2003,373289472,330000000,373289472,16000000
4/12/2003,373421056,330000000,373421056,16000000
4/13/2003,373552640,330000000,373552640,16000000
4/14/2003,373684224,330000000,373684224,16000000
4/15/2003,373815776,330000000,373815776,16000000
4/16/2003,373947360,330000000,373947360,16000000
4/17/2003,374078944,330000000,374078944,16000000
4/18/2003,374210528,330000000,374210528,16000000
4/19/2003,374342112,330000000,374342112,16000000
4/20/2003,374473696,330000000,374473696,16000000
4/21/2003,374605248,330000000,374605248,16000000
4/22/2003,374736832,330000000,374736832,16000000
4/23/2003,374868416,330000000,374868416,16000000
4/24/2003,375000000,330000000,375000000,16000000
4/25/2003,375131584,330000000,375131584,16000000
4/26/2003,375263168,330000000,375263168,16000000
4/27/2003,375394752,330000000,375394752,16000000
4/28/2003,375526304,330000000,375526304,16000000
4/29/2003,375657888,330000000,375657888,16000000
4/30/2003,375789472,330000000,375789472,16000000
5/1/2003,375921056,330000000,375921056,16000000
5/2/2003,376052640,330000000,376052640,16000000
5/3/2003,376184224,330000000,376184224,16000000
5/4/2003,376315776,330000000,376315776,16000000
5/5/2003,376447360,330000000,376447360,16000000
5/6/2003,376552608,330000000,376578944,16000000
5/7/2003,376404736,330000000,376710528,16000000
5/8/2003,376380864,330000000,376842112,16000000
5/9/2003,376067584,330000000,376973696,16000000
5/10/2003,375428832,330000000,377105248,16000000
5/11/2003,376537728,330000000,377236832,16000000
5/12/2003,377368416,330000000,377368416,16000000
5/13/2003,377500000,330000000,377500000,16000000
5/14/2003,377631584,330000000,377631584,16000000
5/15/2003,377763168,330000000,377763168,16000000
5/16/2003,377894752,330000000,377894752,16000000
5/17/2003,378026304,330000000,378026304,16000000
5/18/2003,378157888,330000000,378157888,16000000
5/19/2003,378289472,330000000,378289472,16000000
5/20/2003,378421056,330000000,378421056,16000000
5/21/2003,378552640,330000000,378552640,16000000
5/22/2003,377769344,330000000,378684224,16000000
5/23/2003,377715744,330000000,378815776,16000000
5/24/2003,378634624,330000000,378947360,16000000
5/25/2003,379078944,330000000,379078944,16000000
5/26/2003,379210528,330000000,379210528,16000000
5/27/2003,379342112,330000000,379342112,16000000
5/28/2003,379473696,330000000,379473696,16000000
5/29/2003,379605248,330000000,379605248,16000000
5/30/2003,379736832,330000000,379736832,16000000
5/31/2003,379868416,330000000,379868416,16000000
6/1/2003,380000000,330000000,380000000,16000000
6/2/2003,379344256,330000000,379344256,16000000
6/3/2003,378688512,330000000,378688512,16000000
6/4/2003,378032800,330000000,378032800,16000000
6/5/2003,377377056,330000000,377377056,16000000
6/6/2003,376721312,330000000,376721312,16000000
6/7/2003,376065568,330000000,376065568,16000000
6/8/2003,375409824,330000000,375409824,16000000
6/9/2003,374754112,330000000,374754112,16000000
6/10/2003,374098368,330000000,374098368,16000000
6/11/2003,373442624,330000000,373442624,16000000
6/12/2003,372786880,330000000,372786880,16000000
6/13/2003,372131136,330000000,372131136,16000000
6/14/2003,371475424,330000000,371475424,16000000
6/15/2003,370819680,330000000,370819680,16000000
6/16/2003,370163936,330000000,370163936,16000000
6/17/2003,369508192,330000000,369508192,16000000
6/18/2003,368852448,330000000,368852448,16000000
6/19/2003,368196736,330000000,368196736,16000000
6/20/2003,367540992,330000000,367540992,16000000
6/21/2003,366885248,330000000,366885248,16000000
6/22/2003,366229504,330000000,366229504,16000000
6/23/2003,365573760,330000000,365573760,16000000
6/24/2003,364918048,330000000,364918048,16000000
6/25/2003,364027776,330000000,364262304,16000000
6/26/2003,363227616,330000000,363606560,16000000
6/27/2003,361800160,330000000,362950816,16000000
6/28/2003,360227904,330000000,362295072,16000000
6/29/2003,358606464,330000000,361639360,16000000
6/30/2003,356963680,330000000,360983616,16000000
7/1/2003,354359648,330000000,360327872,16000000
7/2/2003,351920256,330000000,359672128,16000000
7/3/2003,349461600,330000000,359016384,16000000
7/4/2003,348100416,330000000,358360640,16000000
7/5/2003,346811808,330000000,357704928,16000000
7/6/2003,344533408,330000000,357049184,16000000
7/7/2003,343117408,330000000,356393440,16000000
7/8/2003,341015392,330000000,355737696,16000000
7/9/2003,339094688,330000000,355081952,16000000
7/10/2003,337519456,330000000,354426240,16000000
7/11/2003,340843904,330000000,353770496,16000000
7/12/2003,341991360,330000000,353114752,16000000
7/13/2003,340517952,330000000,352459008,16000000
7/14/2003,339097792,330000000,351803264,16000000
7/15/2003,337822272,330000000,351147552,16000000
7/16/2003,337636288,330000000,350491808,16000000
7/17/2003,336375136,330000000,349836064,16000000
7/18/2003,336402208,330000000,349180320,16000000
7/19/2003,335168320,330000000,348524576,16000000
7/20/2003,332782784,330000000,347868864,16000000
7/21/2003,334255168,330000000,347213120,16000000
7/22/2003,338476160,330000000,346557376,16000000
7/23/2003,340398336,330000000,345901632,16000000
7/24/2003,340543776,330000000,345245888,16000000
7/25/2003,339995360,330000000,344590176,16000000
7/26/2003,338875232,330000000,343934432,16000000
7/27/2003,336975008,330000000,343278688,16000000
7/28/2003,335365344,330000000,342622944,16000000
7/29/2003,333050688,330000000,341967200,16000000
7/30/2003,330160416,330000000,341311488,16000000
7/31/2003,327361696,330000000,340655744,16000000
8/1/2003,331833664,330000000,340000000,16000000
8/2/2003,333459680,330000000,340131584,16000000
8/3/2003,332558752,330000000,340263168,16000000
8/4/2003,334955744,330000000,340394752,16000000
8/5/2003,339108992,330000000,340526304,16000000
8/6/2003,340657888,330000000,340657888,16000000
8/7/2003,340488384,330000000,340789472,16000000
8/8/2003,340604736,330000000,340921056,16000000
8/9/2003,340092384,330000000,341052640,16000000
8/10/2003,339528896,330000000,341184224,16000000
8/11/2003,340499552,330000000,341315776,16000000
8/12/2003,341447360,330000000,341447360,16000000
8/13/2003,340669792,330000000,341578944,16000000
8/14/2003,339659936,330000000,341710528,16000000
8/15/2003,337641024,330000000,341842112,16000000
8/16/2003,335600640,330000000,341973696,16000000
8/17/2003,334706720,330000000,342105248,16000000
8/18/2003,332363200,330000000,342236832,16000000
8/19/2003,329776320,330000000,342368416,16000000
8/20/2003,327747552,330000000,342500000,16000000
8/21/2003,325017440,330000000,342631584,16000000
8/22/2003,322658720,330000000,342763168,16000000
8/23/2003,319385408,330000000,342894752,16000000
8/24/2003,317360832,330000000,343026304,16000000
8/25/2003,314816288,330000000,343157888,16000000
8/26/2003,311447040,330000000,343289472,16000000
8/27/2003,307554432,330000000,343421056,16000000
8/28/2003,304177952,330000000,343552640,16000000
8/29/2003,302071968,330000000,343684224,16000000
8/30/2003,299946208,330000000,343815776,16000000
8/31/2003,297096448,330000000,343947360,16000000
9/1/2003,297962016,330000000,344078944,16000000
9/2/2003,317989408,330000000,344210528,16000000
9/3/2003,331343200,330000000,344342112,16000000
9/4/2003,344408896,330000000,344473696,16000000
9/5/2003,344605248,330000000,344605248,16000000
9/6/2003,344736832,330000000,344736832,16000000
9/7/2003,344868416,330000000,344868416,16000000
9/8/2003,345000000,330000000,345000000,16000000
9/9/2003,344807040,330000000,345131584,16000000
9/10/2003,344137280,330000000,345263168,16000000
9/11/2003,341614208,330000000,345394752,16000000
9/12/2003,339374208,330000000,345526304,16000000
9/13/2003,338019168,330000000,345657888,16000000
9/14/2003,335884960,330000000,345789472,16000000
9/15/2003,336307584,330000000,345921056,16000000
9/16/2003,336479328,330000000,346052640,16000000
9/17/2003,334908096,330000000,346184224,16000000
9/18/2003,334304800,330000000,346315776,16000000
9/19/2003,334213440,330000000,346447360,16000000
9/20/2003,333692768,330000000,346578944,16000000
9/21/2003,332877024,330000000,346710528,16000000
9/22/2003,332126208,330000000,346842112,16000000
9/23/2003,340744608,330000000,346973696,16000000
9/24/2003,345742624,330000000,347105248,16000000
9/25/2003,347145536,330000000,347236832,16000000
9/26/2003,347368416,330000000,347368416,16000000
9/27/2003,347500000,330000000,347500000,16000000
9/28/2003,347631584,330000000,347631584,16000000
9/29/2003,347763168,330000000,347763168,16000000
9/30/2003,347894752,330000000,347894752,16000000
10/1/2003,348026304,330000000,348026304,16000000
10/2/2003,347794272,330000000,348157888,16000000
10/3/2003,346104800,330000000,348289472,16000000
10/4/2003,346688352,330000000,348421056,16000000
10/5/2003,346289312,330000000,348552640,16000000
10/6/2003,346109248,330000000,348684224,16000000
10/7/2003,346988480,330000000,348815776,16000000
10/8/2003,346778848,330000000,348947360,16000000
10/9/2003,345981024,330000000,349078944,16000000
10/10/2003,345366272,330000000,349210528,16000000
10/11/2003,344370272,330000000,349342112,16000000
10/12/2003,343454816,330000000,349473696,16000000
10/13/2003,342416192,330000000,349605248,16000000
10/14/2003,344117280,330000000,349736832,16000000
10/15/2003,348012256,330000000,349868416,16000000
10/16/2003,349724480,330000000,350000000,16000000
10/17/2003,350131584,330000000,350131584,16000000
10/18/2003,350130624,330000000,350263168,16000000
10/19/2003,350394752,330000000,350394752,16000000
10/20/2003,350526304,330000000,350526304,16000000
10/21/2003,350657888,330000000,350657888,16000000
10/22/2003,350789472,330000000,350789472,16000000
10/23/2003,350684256,330000000,350921056,16000000
10/24/2003,350412896,330000000,351052640,16000000
10/25/2003,350049280,330000000,351184224,16000000
10/26/2003,350917984,330000000,351315776,16000000
10/27/2003,351447360,330000000,351447360,16000000
10/28/2003,351578944,330000000,351578944,16000000
10/29/2003,351710528,330000000,351710528,16000000
10/30/2003,351842112,330000000,351842112,16000000
10/31/2003,351973696,330000000,351973696,16000000
11/1/2003,352105248,330000000,352105248,16000000
11/2/2003,352236832,330000000,352236832,16000000
11/3/2003,352368416,330000000,352368416,16000000
11/4/2003,352394208,330000000,352500000,16000000
11/5/2003,352631584,330000000,352631584,16000000
11/6/2003,352711552,330000000,352763168,16000000
