datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,01425000,01417000,delLordville,01436000,01433500,delMontague,01449800,01447800,delDRCanal,delTrenton,01463620,outletAssunpink,01470960,outletSchuylkill
1983-10-01,30.45968116163182,21.75266984914688,14.536858343147165,18.98814124224864,4.563999897986659,5.733524871845733,63.97206523677954,22.99674131041628,48.16014931979045,0.0,1.1409999744966624,4.107599908187975,0.0,13.111991373590811,0.9127999795973296,9.422758122718276,1.8255999591946608,50.636364043981104,69.75073544297317,196.23507279161973,55.53679076006055,65.42684020426286,574.9315813284971,32.17228277199359,55.329432492877714,1332.6091399471038,1332.6091399471038,1.540349965570494,53.92175712808804,31.71979929100725,519.0979383972577
1983-10-02,30.7261110142606,23.697844197952094,15.066888433452622,18.80748291295332,4.563999897986659,5.704999872483323,63.89599857181304,24.60595795575621,50.13719682600647,0.0,1.1409999744966624,4.107599908187975,0.0,12.940841377416314,0.9127999795973296,9.356199790872637,1.8255999591946608,50.1040939144622,71.20147646949668,196.83026036251715,55.84812918858762,65.26519854120913,574.9443240145661,34.00019107911207,56.99270500610725,1316.9918055475807,1316.9918055475812,1.8351082923154656,62.84057359540368,31.719799291007245,518.3182550813513
1983-10-03,28.97725394787939,20.79637012521547,14.934022514822946,18.64584124989964,4.4023582349329535,5.704999872483323,63.69632357627617,23.803599898703457,48.18352795021142,0.0,1.121983308255051,4.107599908187975,0.0,12.779199714362631,0.9127999795973296,9.356199790872637,1.6924832955033833,47.69916186274557,67.58687741269961,190.5825292591039,55.41099661009207,65.1510985437595,565.3594187308125,33.40701635071713,54.668211138600874,1285.8053570855438,1285.805357085544,3.8128415814430174,55.43358209429618,31.719799291007245,514.3152468374922
1983-10-04,28.392881571164537,22.288468913826303,13.941341082068227,18.48419958684593,4.335799903087317,5.704999872483323,63.66779857691377,22.60534744749033,46.64337734239862,0.0,0.9127999795973296,4.107599908187975,0.0,12.550999719463288,0.9127999795973296,9.508333120805524,1.5973999642953285,46.60133949750713,68.38486788349167,190.38728902898646,54.18060684931723,65.03699854630986,561.4235887960264,32.4179472281616,52.776252205318194,1265.001741074214,1265.0017410742137,1.9301916235235208,50.29908220906116,31.719799291007245,505.358397037692
1983-10-05,28.48544805467157,26.746109895131887,13.01139883569612,18.2750162581882,4.335799903087317,5.704999872483323,63.458615248255946,22.71741704596634,45.05191248875987,0.0,0.9127999795973296,4.107599908187975,0.0,12.3988663895304,0.9127999795973296,9.765058115067276,1.5973999642953285,46.23750599121561,72.1579088800992,194.17682984413472,52.965414609320966,64.90388188261853,560.8792041075549,32.75821682153712,50.83297902620958,1253.7263530040357,1253.7263530040361,1.6544499630201606,44.33735734231626,31.719799291007245,496.8674555608132
1983-10-06,31.38652919097752,44.697344137072655,13.2713554727591,18.13239126137613,4.335799903087317,5.524341543188004,63.43959858201449,23.979495770742243,45.009320248184096,0.0,0.9127999795973296,4.107599908187975,0.0,12.25624139271831,0.9127999795973296,9.945716444362573,1.5973999642953285,48.75825380268929,89.42454313734193,214.43012023577072,53.035204583967825,64.80879855141036,578.254701206388,34.22947887497061,50.44808679328488,1265.3992700751228,1265.399270075123,1.730516627986604,46.82854061996727,31.71979929100725,490.3447390399396
1983-10-07,33.718057777216245,38.04356414035571,12.673929130201088,18.018291263926475,4.259733238120885,5.476799877583981,63.23041525335668,22.71741704596634,43.44150215650373,0.0,0.9127999795973296,3.907924912651065,0.0,12.094599729664626,0.9127999795973296,10.04079977557064,1.5973999642953285,50.699940730975015,82.08616315592693,209.6419605023729,52.2476115789937,64.67568188771905,569.8644818642565,33.1670751457318,48.53796870925561,1248.169887384187,1248.1698873841872,1.578383298053717,38.87957413097378,31.501107629228706,484.8774474954772
1983-10-08,32.220463742146045,32.0706627672521,11.812894474385178,17.79959960214793,4.107599908187975,5.476799877583981,63.21139858711522,22.71741704596634,44.96576539006526,0.0,0.9127999795973296,3.879399913288656,0.0,11.894924734127718,0.8462416477516905,10.04079977557064,1.5973999642953285,48.67938837426049,75.35259513315877,201.37276511205147,51.14886859515765,64.58059855651109,558.0624102111725,33.36675014126865,49.75796528295114,1232.5483957507718,1232.5483957507715,1.3691999693959953,38.499240806141515,31.49159929610797,479.76196427648495
1983-10-09,29.63450358994574,28.09570285565292,11.213990125640034,17.704516270939884,4.107599908187975,5.476799877583981,63.03074025781981,22.77498958214737,50.38524161221339,0.0,0.9127999795973296,3.879399913288656,0.0,11.77131640355724,0.6845999846979965,9.993258109966591,1.5973999642953285,45.39931990424141,70.58844357253263,193.98462006674188,50.293239252150755,64.45699022594073,547.2989275458441,33.623997672986555,54.86366651211277,1223.0117369387715,1223.0117369387713,1.1980499732214966,35.63723253677917,31.49159929610797,476.09174769185233
1983-10-10,27.704954323017628,25.771989642204844,11.144181021179012,17.57139960724861,4.107599908187975,5.476799877583981,62.983198592215714,22.77498958214737,48.16175124479828,0.0,0.9127999795973296,3.879399913288656,0.0,11.638199739865966,0.6845999846979965,9.812599780671295,1.5973999642953285,42.652053988923925,67.62767203999059,188.9136409379763,49.98572181966961,64.3523985616118,539.5718727037583,33.70006433795306,52.335909484831895,1208.849000156753,1208.849000156753,1.1409999744966624,34.8195158883898,31.491599296107974,472.4690727728268
