datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,01425000,01417000,delLordville,01436000,01433500,delMontague,01449800,01447800,delDRCanal,delTrenton,01463620,outletAssunpink,01470960,outletSchuylkill
1992-05-09,510.28657115924,363.659923497028,120.143420551416,,89.784599229284,,,144.688850556544,843.5876733341361,,,,,,,,127.248676605532,21.315768162348,11.626782634008,,9.68898552834,27.775091847908,3307.17372700672,134.999865028204,968.898552834,8655.4937386504,8655.4937386504,10.334917896896,83.325275543724,301.004483747096,5173.91827213356
1992-05-10,455.38231983198,324.903981383668,112.392232128744,,63.947304487044,,,100.765449494736,691.793566723476,,,,,,,,58.13391317004,20.669835793792,11.626782634008,,9.68898552834,43.277468693252,2971.2888953576,134.999865028204,1337.08000291092,9882.7652389068,9882.7652389068,10.980850265452,60.071710275708,142.75105345087601,3694.73314814032
1992-05-11,399.186203767608,293.89922769298,105.286976074628,,54.90425132726,,,93.014261072064,537.415730638592,,,,,,,,45.861198167476005,20.669835793792,11.626782634008,,9.68898552834,321.674319540888,2906.695658502,211.865816886368,910.76463966396,8784.6802123616,8784.6802123616,11.626782634008,63.947304487044,89.784599229284,2674.16000582184
1992-05-12,352.679073231576,262.894474002292,99.473584757624,,46.507130536032,,,86.554937386504,430.190957458296,,,,,,,,38.75594211336,20.023903425236,11.626782634008,,9.68898552834,339.1144934919,2661.24135845072,165.358686350336,723.44425278272,7686.5951858164,7686.5951858164,12.272715002564,60.717642644264004,81.38747843805601,2105.73952149256
1992-05-13,316.50686059244,239.640908734276,95.597990546288,,41.339671587584,,,82.033410806612,362.368058759916,,,,,,,,34.880347902024,20.023903425236,11.626782634008,,11.626782634008,264.186338739404,2389.9497636572,99.473584757624,560.669295906608,7040.6628172604,7040.6628172604,12.272715002564,56.196116064372,88.492734492172,1795.69198458568
1992-05-14,291.315498218756,220.262937677596,90.43053159784,,37.464077376248,,,78.803748963832,320.382454803776,,,,,,,,31.004753690688,20.023903425236,11.626782634008,,14.856444476788,20.669835793792,2041.14628463696,99.473584757624,468.946899571656,6284.92194604988,6284.92194604988,12.272715002564,36.172212639136,109.162570285964,1601.91227401888
1992-05-15,260.310744528068,200.23903425236,85.263072649392,,32.942550796356,,,72.344425278272,289.37770111308805,,,,,,,,29.06695658502,20.023903425236,11.626782634008,,12.91864737112,240.932773471388,2008.84966620916,99.473584757624,386.913488765044,5645.44890117944,5645.44890117944,11.626782634008,32.2966184278,109.80850265452,1530.85971347772
1992-05-16,260.310744528068,215.741411097704,91.076463966396,,52.320521853036,,,116.26782634008,461.84164351754,,,,,,,,44.569333430364,20.023903425236,12.272715002564,,9.68898552834,22.60763289946,2002.3903425236,99.473584757624,359.784329285692,5270.80812741696,5270.80812741696,12.91864737112,98.827652389068,142.10512108232,2054.06493200808
1992-05-17,255.789217948176,186.674454512684,85.263072649392,,42.631536324696,,,88.492734492172,464.425372991764,,,,,,,,37.464077376248,20.023903425236,11.626782634008,,9.68898552834,21.315768162348,2021.76831358028,99.473584757624,386.913488765044,6459.32368556,6459.32368556,13.564579739676,57.487980801484,142.10512108232,2299.51923205936
1992-05-18,222.200734783264,173.10987477300802,82.033410806612,,37.464077376248,,,82.033410806612,405.64552745316803,,,,,,,,32.942550796356,20.023903425236,11.626782634008,,9.68898552834,160.191227401888,2054.06493200808,213.15768162348,820.33410806612,5826.30996437512,5826.30996437512,13.564579739676,43.277468693252,103.995111337516,1957.17507672468
1992-05-19,200.23903425236,153.731903716328,77.51188422672,,31.004753690688,,,76.865951858164,350.74127612590803,,,,,,,,30.358821322132002,19.37797105668,11.626782634008,,12.272715002564,217.033275834816,1950.71575303912,168.588348193116,884.92734492172,5806.93199331844,5806.93199331844,13.564579739676,38.110009744804,100.765449494736,1653.58686350336
1992-05-20,176.339536615788,136.3563230021716,71.05256054116,,26.483227110796,,,72.344425278272,297.774821904316,,,,,,,,26.483227110796,19.37797105668,11.626782634008,,13.564579739676,218.971072940484,1750.47671878676,104.641043706072,598.133373282856,5955.49643808632,5955.49643808632,12.272715002564,34.880347902024,88.492734492172,1492.10377136436
1992-05-21,156.315633190552,127.1194901318208,67.176966329824,,23.253565268016,,,68.468831066936,259.664812159512,,,,,,,,24.545430005127997,42.631536324696,23.253565268016,,16.1483092139,18.732038688124,1498.56309504992,102.057314231848,381.746029816596,5089.94706422128,5089.94706422128,11.626782634008,32.2966184278,63.947304487044,1304.78338448312
1992-05-22,140.167323976652,120.466386735694,62.655439749932,,20.023903425236,,,66.531033961268,235.76531452294,,,,,,,,23.253565268016,162.77495687611201,36.818145007692,,21.961700530904,224.138531888932,1421.0512108232,99.473584757624,308.755672169768,4624.87575886096,4624.87575886096,10.334917896896,31.004753690688,53.612386590148,1104.54435023076
1992-05-23,125.310879499864,112.4568253655996,58.13391317004,,18.086106319568,,,63.301372118488,217.679208203372,,,,,,,,21.961700530904,213.803613992036,40.693739219028004,,28.421024216464,18.732038688124,1382.29526870984,99.473584757624,275.813121373412,3991.86203767608,3991.86203767608,9.68898552834,29.06695658502,53.612386590148,994.73584757624
1992-05-24,128.540541342644,122.08121765708401,63.947304487044,,19.37797105668,,,63.301372118488,210.573952149256,,,,,,,,21.315768162348,162.129024507556,40.047806850472,,28.421024216464,19.37797105668,1272.48676605532,99.473584757624,277.75091847908,3940.1874481916,3940.1874481916,9.043053159784,29.712888953576,54.258318958704,930.14261072064
1992-05-25,170.526145298784,136.291729765316,71.698492909716,,20.669835793792,,,62.655439749932,235.119382154384,,,,,,,,21.961700530904,100.11951712618,37.464077376248,,24.545430005128,20.023903425236,1511.48174242104,99.473584757624,279.042783216192,3604.30261654248,3604.30261654248,8.397120791228,34.880347902024,54.90425132726,962.43922914844
1992-05-26,141.459188713764,113.81328333956719,60.071710275708,,19.37797105668,,,60.071710275708,227.368193731712,,,,,,,,24.545430005127997,99.473584757624,34.234415533468,,18.732038688124,227.368193731712,1666.50551087448,64.5932368556,374.64077376248,3804.54165079484,3804.54165079484,7.751188422672,29.712888953576,119.49748818286,897.84599229284
1992-05-27,131.124270816868,110.2606553125092,59.425777907152,,20.023903425236,,,58.779845538596,218.325140571928,,,,,,,,27.129159479351998,45.861198167476,34.234415533468,,18.732038688124,218.971072940484,2092.82087412144,45.861198167476,379.808232710928,4024.15865610388,4024.15865610388,7.751188422672,28.421024216464,156.961565559108,1046.41043706072
1992-05-28,128.540541342644,106.255874627462,56.196116064372,,18.086106319568,,,53.612386590148,211.865816886368,,,,,,,,23.253565268016,36.172212639136,35.52628027058,,18.732038688124,237.057179260052,2015.30898989472,45.861198167476,302.942280852764,4424.6367246086,4424.6367246086,7.105256054116,25.83729474224,76.220019489608,1117.46299760188
1992-05-29,117.559691077192,97.40660117824481,50.382724747368,,15.502376845344,,,51.028657115924,192.487845829688,,,,,,,,20.669835793792,36.172212639136,36.172212639136,,21.315768162348,206.052425569364,1886.12251618352,91.076463966396,253.851420842508,4276.07227984072,4276.07227984072,6.45932368556,25.83729474224,51.028657115924,872.0086975506
1992-05-30,103.34917896896,90.3013451241288,47.153062904588,,16.1483092139,,,52.966454221592,190.55004872402,,,,,,,,21.315768162348,84.617140280836,34.234415533468,,24.545430005128,18.086106319568,1672.9648345600401,124.019014762752,240.286841102832,4030.61797978944,4030.61797978944,6.136357501282,28.421024216464,90.43053159784,768.65951858164
1992-05-31,242.87057057705601,565.1908224865,749.28154752496,,529.66454221592,,,253.851420842508,986.338726785012,,,,,,,,168.58834819311602,49.736792378812,34.880347902024,,20.023903425236,120.143420551416,2086.36155043588,127.894608974088,451.506725620644,4489.2299614642,4489.2299614642,9.68898552834,191.841913461132,218.325140571928,1685.88348193116
1992-06-01,496.721991419564,598.779305651412,640.118977238996,,521.267421424692,,,268.707865319296,1446.88850556544,,,,,,,,65.239169224156,41.98560395614,29.712888953576,,16.794241582456,375.932638499592,11045.4435023076,441.171807723748,1672.9648345600401,14016.7323976652,14016.7323976652,14.210512108232,96.8898552834,607.822358811196,4456.9333430364
1992-06-02,339.760425860456,471.53062904588,269.999730056408,,212.511749254924,,,183.444792669904,1092.271635228196,,,,,,,,40.047806850472,26.483227110796,24.545430005128,,12.91864737112,465.07130536032,10464.1043706072,567.128619592168,2228.4666715182,22801.4126100268,22801.4126100268,17.440173951012,65.885101592712,576.171672751952,3720.57044288256
1992-06-03,289.377701113088,389.497218239268,178.277333721456,,114.330029234412,,,142.10512108232,738.9466296280641,,,,,,,,31.004753690688,25.191362373684,24.545430005128,,12.91864737112,479.281817468552,6846.8831066936,328.133643226448,1569.61565559108,19507.1575303912,19507.1575303912,20.023903425236,52.320521853036,214.449546360592,2751.67189004856
1992-06-04,257.727015053844,332.009237437784,139.521391608096,,73.636290015384,,,120.789352919972,536.7697982700361,,,,,,,,27.129159479351998,20.669835793792,24.545430005128,,17.440173951012,476.698087994328,5961.95576177188,238.99497636572,968.898552834,14145.9188713764,14145.9188713764,19.37797105668,45.861198167476,158.899362664776,2047.60560832252
1992-06-05,236.411246891496,301.650416115652,223.492599520376,,69.114763435492,,,149.210377136436,578.10946985762,,,,,,,,261.60260926518004,20.669835793792,24.545430005128,,18.086106319568,301.004483747096,4986.59788525232,207.344290306476,631.075924079212,13564.579739676,13564.579739676,23.253565268016,364.305855865584,192.487845829688,3048.80077958432
1992-06-06,364.95178823414,1127.1519831302198,1356.4579739676,,182.152927932792,,,248.038029525504,1410.070360557748,,,,,,,,158.25343029622002,20.669835793792,22.60763289946,,10.334917896896,588.444387754516,8849.2734492172,213.15768162348,601.363035125636,22995.1923205936,22995.1923205936,67.82289869838,482.511479311332,384.975691659376,6523.9169224156
1992-06-07,339.1144934919,647.2242332931121,426.961295615516,,89.784599229284,,,204.760560832252,1151.6974131353481,,,,,,,,77.51188422672,20.023903425236,12.91864737112,,9.68898552834,633.659653553436,9624.3922914844,213.15768162348,684.68831066936,21703.3275834816,21703.3275834816,77.51188422672,238.349043997164,506.410976947904,4779.8995273144
