datetime,cannonsville,pepacton,neversink,aggregate
1999-06-01,502.1343360000001,489.1752124800001,121.16315552000002,1112.472704
1999-06-02,496.56140568000006,501.92300000000006,99.08911032000002,1097.5735160000002
1999-06-03,492.58591135000006,501.92300000000006,3.7368167350000006,998.2457280850001
1999-06-04,492.63531114000006,454.49682407000006,6.416002458000001,953.5481376680001
1999-06-05,21.004341619,370.66458793000004,5.642724034000001,397.31165358300007
1999-06-06,0.0,501.8487682300001,90.94105084000002,592.7898190700001
1999-06-07,174.02145916000003,501.86171256000006,147.30806042000003,823.1912321400001
1999-06-08,197.73124500000003,303.49910126000003,144.36811249000002,645.5984587500001
1999-06-09,178.94241792000003,297.55580460000004,126.53795834000002,603.0361808600001
1999-06-10,138.41187150000002,143.95917733000002,64.37453062000002,346.7455794500001
1999-06-11,168.07155825000004,300.01945402000007,0.0,468.0910122700001
1999-06-12,197.73124500000003,442.9465191600001,0.0,640.6777641600002
1999-06-13,197.73124500000003,442.9465191600001,0.0,640.6777641600002
1999-06-14,197.73124500000003,442.9465191600001,91.96365291000001,732.6414170700002
1999-06-15,197.73124500000003,442.9465191600001,91.96365291000001,732.6414170700002
1999-06-16,68.18993793000001,1.9811481984000003,0.0,70.17108612840002
1999-06-17,135.42093876,161.17592874000002,0.0,296.59686750000003
1999-06-18,197.73124500000003,349.00159125000005,86.02009208000001,632.7529283300001
1999-06-19,197.73124500000003,349.00159125000005,0.0,546.7328362500001
1999-06-20,197.73124500000003,349.00159125000005,90.94105084000002,637.6738870900001
1999-06-21,265.92118293000004,349.00159125000005,146.34938749000003,761.2721616700001
1999-06-22,265.92118293000004,349.00159125000005,90.94105084000002,705.86382502
1999-06-23,265.92118293000004,349.00159125000005,0.0,614.92277418
1999-06-24,265.92118293000004,349.00159125000005,0.0,614.92277418
1999-06-25,265.92118293000004,349.00159125000005,0.0,614.92277418
1999-06-26,264.96251000000007,349.00159125000005,0.0,613.9641012500001
1999-06-27,264.96251000000007,349.00159125000005,0.0,613.9641012500001
1999-06-28,265.92118293000004,377.69626499000003,108.77146916000002,752.3889170800002
1999-06-29,264.96251000000007,378.65493792000007,103.78658126000002,747.4040291800002
1999-06-30,265.92118293000004,376.6736629200001,165.07428543000003,807.6691312800002
1999-07-01,265.92118293000004,203.67480583000003,91.96365291000001,561.55964167
1999-07-02,265.92118293000004,349.00159125000005,0.0,614.92277418
1999-07-03,265.92118293000004,349.9602641800001,0.0,615.8814471100002
1999-07-04,265.92118293000004,349.9602641800001,0.0,615.8814471100002
1999-07-05,265.92118293000004,349.00159125000005,0.0,614.92277418
1999-07-06,220.48262208000003,366.76808043000005,126.53795834000002,713.7886608500002
1999-07-07,196.77283624000003,0.0,127.56029624000001,324.33313248
1999-07-08,197.73124500000003,0.0,0.0,197.73124500000003
1999-07-09,0.0,0.0,0.0,0.0
1999-07-10,0.0,0.0,0.0,0.0
1999-07-11,0.0,0.0,109.73014209000002,109.73014209000002
1999-07-12,0.0,0.0,20.770102080000004,20.770102080000004
1999-07-13,0.0,0.0,0.0,0.0
1999-07-14,0.0,281.77032625000004,0.0,281.77032625000004
1999-07-15,140.40582666000003,295.63845874000003,0.0,436.04428540000004
1999-07-16,57.325418340000006,55.34440751000001,0.0,112.66982585000002
1999-07-17,0.0,20.770102080000004,0.0,20.770102080000004
1999-07-18,0.0,417.1915291800001,0.0,417.1915291800001
1999-07-19,0.0,501.8614483900001,0.0,501.8614483900001
1999-07-20,0.0,498.29066250000005,0.0,498.29066250000005
1999-07-21,0.0,496.30965167000005,0.0,496.30965167000005
1999-07-22,0.0,496.30965167000005,0.0,496.30965167000005
1999-07-23,157.21364291000003,496.30965167000005,0.0,653.5232945800001
1999-07-24,195.75023417000003,409.3308866600001,196.77283624000003,801.8539570700002
1999-07-25,195.75023417000003,398.4024379300001,253.07565251000003,847.2283246100002
1999-07-26,279.78931542000004,441.9239170900001,9.905740992000002,731.6189735020001
1999-07-27,282.72899918,447.8672137500001,0.0,730.5962129300001
1999-07-28,0.0,125.57928541000003,0.0,125.57928541000003
1999-07-29,0.0,276.84936749,118.61338668000002,395.46275417000004
1999-07-30,272.88708166000004,300.55941750000005,0.0,573.44649916
1999-07-31,294.61585667,300.55941750000005,0.0,595.1752741700001
1999-08-01,294.61585667,301.51809043000003,0.0,596.1339471000001
1999-08-02,282.72899918,290.65357084000004,124.55668334000002,697.9392533600001
1999-08-03,0.0,0.0,124.55668334000002,124.55668334000002
1999-08-04,199.71252000000004,203.67480583000003,0.0,403.38732583000007
1999-08-05,295.63845874000003,301.51809043000003,0.0,597.1565491700001
1999-08-06,295.63845874000003,383.5758966800001,0.0,679.2143554200002
1999-08-07,294.61585667,397.44376500000004,0.0,692.0596216700001
1999-08-08,295.63845874000003,398.4024379300001,0.0,694.0408966700002
1999-08-09,294.61585667,439.94264209000005,0.0,734.55849876
1999-08-10,293.65718374000005,445.8862029200001,0.0,739.5433866600001
1999-08-11,294.61585667,447.8672137500001,0.0,742.4830704200001
1999-08-12,193.76895917000002,292.63484584,146.34938749000003,632.7531925000001
1999-08-13,0.0,105.76785626000002,112.73375499000002,218.50161125000005
1999-08-14,179.96501999000003,383.5758966800001,108.77146916000002,672.3123858300002
1999-08-15,288.67256001000004,394.50408124000006,0.0,683.1766412500001
1999-08-16,195.75023417000003,72.15222376000001,0.0,267.90245793
1999-08-17,295.63845874000003,264.96251000000007,90.94105084000002,651.5420195800001
