datetime,cannonsville,pepacton,neversink,prompton,mongaupeCombined,beltzvilleCombined,blueMarsh,assunpink
2007-09-23,729.0077587200001,177.18595159000003,72.20452942000001,15.885704448000002,7.935217711000001,22.824288000000003,65.19345762,8.703978828000002
2007-09-24,711.8895427200001,176.61006099000002,72.02225212,13.834450815000002,5.367194724000001,22.824288000000003,62.34200664000001,8.459806497
2007-09-25,426.58594272000005,176.01647100000002,69.81881015,12.512940390000002,3.6147701950000006,22.824288000000003,60.68566074000001,8.236186592000001
2007-09-26,706.1834707200001,175.41363506000002,63.50435464000001,12.403257006000002,2.6146278584000004,22.824288000000003,88.41717066000001,8.027122454
2007-09-27,786.0684787200001,174.81608252000004,122.38969683000002,70.65385152000002,69.36734362000001,22.824288000000003,117.70147184000002,7.831504569000002
2007-09-28,843.1291987200001,174.61082243,122.41135877000002,30.753878890000006,39.204677190000005,26.787630510000003,76.70017448000002,8.143621424
2007-09-29,506.4709507200001,174.53315645000004,76.34882838000001,18.8538129,7.126857511000001,29.453369980000005,66.00234616000002,7.4928122120000005
2007-09-30,632.0045347200002,174.17837614000004,82.56950354000001,18.704451182000003,6.519108009000001,29.442010670000005,64.91555078,7.327441792000001
2007-10-01,402.3921974400001,44.735604480000006,1.3759030280000002,18.334111259000004,5.968841899000001,22.824288000000003,63.67236676000001,7.171449407000001
2007-10-02,625.0764123000001,167.75693178000003,0.0,17.747178353000002,5.4231459300000004,22.824288000000003,61.74366159000001,7.023223620000001
2007-10-03,504.10742173000006,167.93841657000002,0.0,16.977677560000004,4.859327899000001,22.824288000000003,59.63796252000001,6.8816285000000015
2007-10-04,409.05535735000007,167.74160992000003,0.0,16.016230845000003,4.264020804000001,22.824288000000003,56.13850253000001,6.745818703000001
2007-10-05,617.6030430000001,44.735604480000006,0.0,13.886360220000002,3.1029672370000005,22.824288000000003,52.60575712000001,6.615450808000001
2007-10-06,760.4022498600001,44.735604480000006,0.0,17.616334952000003,16.466191606000002,22.824288000000003,50.01081521000001,6.489785139000001
2007-10-07,483.01344723000005,44.735604480000006,0.0,12.134886703000003,7.170630480000001,22.824288000000003,48.450363020000005,6.368663194000002
2007-10-08,350.30130765000007,44.735604480000006,0.0,11.898982893000003,41.206557450000005,22.824288000000003,46.54384813000001,6.251609467000001
2007-10-09,391.90042172000005,44.735604480000006,141.59696919,357.0209999400001,581.39431778,22.824288000000003,140.71120718000003,26.588182160000002
2007-10-10,624.4873132000001,44.735604480000006,245.48631258000003,78.89938973000001,108.91015841000002,59.93938049000001,97.52178971000002,6.995987693000002
2007-10-11,661.7424157900001,168.47890839000002,588.45294018,895.0539255800002,1457.3366005400003,109.31143264000002,237.80953238000004,76.65473724000002
2007-10-12,440.56766831000004,169.55645782000002,540.0147289800001,226.94686198000002,722.8037262700001,535.7290990700001,154.13526990000003,52.26075110000001
2007-10-13,382.88112958000005,170.92485842000002,324.44276303000004,195.72302466000002,383.1125425000001,658.1008323400001,129.27819375,12.216779403000002
2007-10-14,383.1386953300001,171.65132592000003,210.88162760000003,160.87345409000002,400.00859153000005,755.8933963000001,131.24361855,14.833171917000001
2007-10-15,520.2318301900001,172.01006878000004,139.39247054000003,126.07116995000003,374.0721167600001,438.91237909000006,123.63076749000003,17.001928366000005
2007-10-16,430.92255744000005,172.13317200000003,89.95041334000001,97.79203562000002,317.07717509,343.27649901000007,142.86472102000002,18.546609607000004
2007-10-17,515.1882965500001,172.04916594000002,49.70147214000001,65.54850210000001,224.69851111000003,247.34897525000005,125.48761842000002,17.987388134000003
2007-10-18,483.12387029000007,171.78499594000002,0.0,47.87103821000001,159.82998259000001,168.94120589000002,111.64590293000002,17.230488250000004
2007-10-19,548.8358936200001,171.39587353000002,625.0225216200001,194.30997933000003,1254.8059149800001,113.02170029000001,217.45813975000004,68.20182558
2007-10-20,483.6392659600001,171.47406785000004,347.75840723000005,80.33436117000001,365.8736008100001,151.62380571000003,144.70809928000003,20.916161673
2007-10-21,278.14697053000003,172.01086129000004,183.82533620000004,58.48697383000001,250.96625506000004,164.42363472000002,121.86796108000001,18.429872884
2007-10-22,433.64667848000005,171.89409815000002,134.74413522000003,48.61494093000001,185.70226405000003,174.05078203000002,112.43207285000001,16.473931787
2007-10-23,493.35808026000007,171.67166701000002,189.39086976000002,145.60284307000003,326.70194487000003,105.72796659000002,147.54660593000003,16.025239042000003
2007-10-24,355.08701137,171.73321862000003,347.67519368000006,188.85645385000004,502.0445182000001,97.33845573000002,365.54576584000006,48.928246550000004
2007-10-25,252.92983067000003,172.32443108000004,291.01706876000003,111.05706800000002,338.67095923000005,148.27703598000002,317.50169628000003,48.18407966000001
2007-10-26,381.22451951000005,172.73600794000004,397.29873567000004,321.66712884000003,793.2095221600001,202.16481011000002,1263.4207628500003,112.04110125000001
2007-10-27,258.41505655000003,173.34676898000004,1350.9159802100003,532.7709234100001,2322.1803090900003,374.66914096000005,2597.5854591900006,258.90931862
2007-10-28,326.74077786000004,175.41072919000004,653.7393856400001,207.80351876000003,655.6820918200001,736.0061503600001,882.0985004400002,72.95926311000001
2007-10-29,315.69662267000007,177.69051629000003,319.14034279000003,160.53663734000003,522.8228095500001,862.6241522100001,550.3350583700001,59.415795550000006
2007-10-30,392.26841053000004,178.52767102,206.78831345000003,126.40402415000003,416.24051718000004,774.6352011200001,413.6144032100001,57.48761872000001
2007-10-31,279.25146530000006,178.94268209000003,136.82394563000003,96.50182934000001,319.08143288,409.8243562200001,338.72511408,54.18390870000001
2007-11-01,271.15254144000005,179.06129442000002,90.79998406000001,74.62247743000002,235.01593463000003,258.16726509000006,285.17494921,49.92178992000001
2007-11-02,343.3533724800001,178.95853229000002,65.90724496000001,61.29325174000001,176.16836875,171.90915584000004,255.82936059000005,51.34830792000001
2007-11-03,205.57075392000004,178.71496755000004,47.932589820000004,50.340763540000005,127.46493087000002,119.58685313000002,231.78407885000004,39.501075930000006
2007-11-04,241.25272416000004,178.37048987000003,28.680144390000006,41.556054360000005,81.21563229000002,86.08402122000001,213.45358672000003,33.05664878
2007-11-05,244.21988160000004,177.95045957000002,19.311883680000005,36.72068668000001,54.78885800000001,64.28444865000002,201.89984760000004,28.689390340000003
2007-11-06,242.62218144000005,177.47336855000003,13.874948076000003,33.40139063,38.55904571000001,49.60214422000001,192.93021942000004,25.626656194000002
2007-11-07,257.00148288,176.96457713000004,10.648111526000003,30.898115710000006,28.294720360000003,40.65734802000001,185.01145950000003,23.421682038000004
2007-11-08,285.3036,176.43412377,0.0,29.118138250000005,21.756512860000004,36.00980521,178.12217007000004,21.799546153
2007-11-09,216.67857408000003,175.89046191000003,0.0,34.087440120000004,53.91788951000001,33.107369420000005,187.38951784000002,21.488618063
2007-11-10,252.43662528000004,175.37163203000003,0.0,30.683081330000004,54.24413946000001,36.4448932,174.30332855000003,40.09730762000001
2007-11-11,212.57020224000004,174.88106834,0.0,27.579083830000005,38.34374716000001,39.86166798000001,165.34215381,24.252338186000003
2007-11-12,250.91500608000004,174.37042773000002,0.0,30.805656210000006,46.51848781000001,42.393209090000006,158.57781679,27.128673980000006
2007-11-13,232.35125184000003,173.91975371000004,0.0,46.375043500000004,149.31812995,41.28395926,166.33331965000002,25.215924678000004
2007-11-14,214.70046912000004,173.75174159000002,0.0,30.997971970000005,47.505162760000005,39.792455440000005,152.80332476,21.039476229
2007-11-15,212.57020224000004,173.41228314000003,0.0,30.726141040000005,48.964966180000005,39.320911990000006,148.68702782000003,20.441316098
2007-11-16,127.35952704000002,173.08973157000003,0.0,71.81329365,205.51131567000004,39.39593627000001,197.15112768000003,21.295641878
2007-11-17,187.46348544000003,172.76057575000002,0.0,38.39869452000001,77.36799624000001,50.11225649000001,161.73596914000004,24.594411919000002
2007-11-18,152.23800096000002,172.46813956000003,19.252815268000003,154.05311303000002,398.96644088000005,55.71530219000001,349.15533819000007,21.311544912000006
2007-11-19,152.00975808,172.27054040000002,121.51767166000002,110.21595072000002,495.2590475800001,107.47307361000001,418.6418224800001,36.114152360000006
2007-11-20,163.11757824000003,172.62875492000003,189.01891840000002,106.71728324000001,417.5428752800001,161.94017255000003,433.6723029700001,25.178465372000005
2007-11-21,120.51224064000002,173.16660504000004,106.23570133000001,66.40943213000001,187.53243381000001,235.23334654000004,333.68131627,20.004616671000004
2007-11-22,133.75032768000003,173.58029526,84.10089703000001,120.74814445000001,307.75646498000003,242.83510246000003,857.3803777100002,33.32002627000001
2007-11-23,135.27194688000003,173.30503012000003,66.11778845,123.54094969000002,429.8267802800001,402.30264381000006,633.3026661000001,31.862336210000006
2007-11-24,86.80837536000001,173.04138846000004,43.30538810000001,75.26784474000002,208.35986078000002,482.4029503600001,473.1659821400001,23.122747266000005
2007-11-25,99.05740992000001,172.71883689000003,38.04814093,66.28315887000001,183.12766323000002,524.21868383,376.06395856000006,21.444580924000004
2007-11-26,96.92714304000002,172.37937844000004,33.483283330000006,58.98387760000001,154.66334573000003,367.0362129800001,317.56351206000005,27.253098050000006
2007-11-27,95.70984768000001,172.56271242000003,0.0,52.97084006000001,129.85065014000003,249.40474619000003,301.34875746000006,26.371826930000005
2007-11-28,76.68960768000001,172.73547960000002,0.0,63.89030701000001,131.12791209000002,175.39619984000004,282.16393955000007,20.964319864000004
2007-11-29,75.01582656000001,172.91194516000002,0.0,130.95223904000002,497.80828808000007,133.27852006000003,463.9570159400001,48.019765920000005
2007-11-30,60.25612032000001,172.87337634000002,0.0,109.21474642000001,617.8999700800001,171.43549903000002,527.3086803200001,59.55131476000001
2007-12-01,54.321805440000006,172.75819822000003,0.0,62.908122950000006,208.42748830000002,185.31789670000003,352.10189037000004,39.946466550000004
2007-12-02,54.321805440000006,172.43802418,0.0,55.112730420000005,187.46691965000002,212.05691993000002,306.65487608000007,29.552697900000005
2007-12-03,54.321805440000006,172.08403638000001,0.0,51.276982020000005,172.23091490000002,165.66787542000003,286.44322938000005,29.185765770000003
