datetime,delMontague_lag2_regression_disagg,delMontague_lag2_perfect_foresight,delMontague_lag2_same_day,delMontague_lag1_regression_disagg,delMontague_lag1_perfect_foresight,delMontague_lag1_same_day,delTrenton_lag4_regression_disagg,delTrenton_lag4_perfect_foresight,delTrenton_lag4_same_day,delTrenton_lag3_regression_disagg,delTrenton_lag3_perfect_foresight,delTrenton_lag3_same_day,delMontague_lag1_regression_agg,delMontague_lag2_regression_agg,delTrenton_lag3_regression_agg,delTrenton_lag4_regression_agg
1983-10-19,376.0402089253665,448.954964965075,450.27662326886684,405.3298027424738,451.52221490769205,450.27662326886684,948.5649175186852,1256.6022885794168,1154.7775491887112,1015.7809841211566,1254.5294719590802,1154.7775491887112,575.4684453517359,554.6689954815226,1227.0525422307205,1195.0764367805061
1983-10-20,374.4293048769904,441.1010818072891,448.5746316402421,403.359662874357,448.954964965075,448.5746316402421,956.9347601292161,991.8617694968264,1166.9957572489461,1027.888650437797,1256.6022885794168,1166.9957572489461,563.6875199115393,543.3138740451725,1227.6514482632883,1195.6597357532348
1983-10-21,372.56557636857156,437.25971522648297,446.4162400218195,401.06833934704406,441.1010818072891,446.4162400218195,955.6810757587245,987.52596959374,1163.3920989961593,1022.2490391000501,991.8617694968264,1163.3920989961593,549.2259437993914,529.3749900629208,1212.7147945219315,1181.1123204500616
1983-10-22,367.5936581657477,445.6460650390344,439.3040068474572,395.1923917104879,437.25971522648297,439.3040068474572,982.3183485266273,1837.8847255867422,1193.4479399910256,1047.5672557924145,987.52596959374,1193.4479399910256,532.753687707794,513.4980991344247,1237.3121831942,1205.0687188901154
1983-10-23,365.34852374168497,448.5556149740002,436.1187152519865,392.2447704831567,445.6460650390344,436.1187152519865,1038.5090549030608,2445.2295036781943,1262.0790884569997,1107.20286680677,1837.8847255867422,1262.0790884569997,533.29583139192,514.020647842542,1307.2691461864488,1273.202653814185
1983-10-24,370.60783363292416,446.8060816797715,444.6096567288664,398.164365759045,448.5556149740002,444.6096567288664,1152.0935800268494,2382.5790967452067,1424.7476514877399,1266.1984580653877,2445.2295036781943,1424.7476514877399,602.1784552243009,580.4136118284049,1514.4772876891889,1475.0111003936831
1983-10-25,372.6781970070475,443.17389842762447,448.0897066510808,400.43451377631436,446.8060816797715,448.0897066510808,1221.5023019550931,2361.9460138730533,1520.449024348647,1351.3053466470665,2382.5790967452067,1520.449024348647,597.6479666792058,576.046871044186,1593.4151445127827,1551.891893524457
1983-10-26,369.77596724428173,441.053540141686,444.75228172567756,397.3013146107579,443.17389842762447,444.75228172567756,1474.953579388669,2326.00451467642,1812.003042831907,1593.9811746655532,2361.9460138730533,1812.003042831907,582.376651194224,561.3275145127276,1856.381503046423,1808.0055381596003
1983-10-27,368.6422577405832,442.3847067785969,443.14537342826196,395.8638812583782,441.053540141686,443.14537342826196,1763.5458850634327,2235.5137083657055,2146.9626020116457,1872.9979963952137,2326.00451467642,2146.9626020116457,567.4284836314241,546.9196262030915,2158.519930389958,2102.270455705637
1983-10-28,369.19256672772326,443.97259840977216,443.21193176010917,396.0959830893246,442.3847067785969,443.21193176010917,1787.4531045271497,2132.471902335538,2180.099142937656,1894.2847727020053,2235.5137083657055,2180.099142937656,562.0820133406352,541.766396118076,2140.4154086133376,2084.637724726502
1983-10-29,371.617271265892,445.50344004222154,445.7126233708783,398.35249540735884,443.97259840977216,445.7126233708783,1878.815106603658,2029.9245296276492,2294.018482058018,1987.661660123384,2132.471902335538,2294.018482058018,553.1006862104061,533.1096856804251,2197.0272267441173,2139.7742796521807
1983-10-30,373.749154107979,446.5588650186312,447.70937332624834,400.21817761524744,445.50344004222154,447.70937332624834,1875.4509082045588,1927.9096235745287,2290.462365470847,1982.233612664842,2029.9245296276492,2290.462365470847,546.6650096447247,526.9066170590888,2216.0698345688543,2158.320650832687
1983-10-31,375.28131343921325,447.8234733236996,448.97398163131703,401.4985114646547,446.5588650186312,448.97398163131703,1796.693935255012,1857.1105751570103,2194.2000009558083,1898.8766236981153,1927.9096235745287,2194.2000009558083,539.7342894519462,520.2263974252526,2161.090147965168,2104.773695262069
1983-11-01,376.6784347616102,451.4461482427248,450.1054732726919,402.65155517621565,447.8234733236996,450.1054732726919,1715.2444520162524,1811.0807345191906,2092.299194900136,1812.1741957696574,1857.1105751570103,2092.299194900136,537.3025350324897,517.8825351474985,2080.32067948201,2026.1090209523375
1983-11-02,378.83351060855495,453.8707731885313,452.14025656054525,404.72975631088656,451.4461482427248,452.14025656054525,1636.0193019263058,1766.9240355061702,1994.211230425904,1728.4474760764758,1811.0807345191906,1994.211230425904,537.8816538591834,518.4407225867252,1991.1354308174336,1939.2478756311416
1983-11-03,381.44914920780343,455.07833149487374,455.1353814935961,407.13425834282833,453.8707731885313,455.1353814935961,1559.905678187408,1723.8988281345232,1899.8695492012716,1647.8937036920295,1766.9240355061702,1899.8695492012716,543.4834157387623,523.8400171262782,1913.33389454469,1863.4737913561123
1983-11-04,385.8868581422901,459.1003564049746,460.01315638457106,411.3929748612071,455.07833149487374,460.01315638457106,1511.9111151927295,1700.8981703152947,1840.100167203888,1596.7844041913727,1723.8988281345232,1840.100167203888,545.8392608505741,526.1107137252551,1851.8068243093169,1803.550072255412
1983-11-05,389.36221309041446,460.9734980297725,462.82762298833063,414.2285310798153,459.1003564049746,462.82762298833063,1477.3125825105008,1677.1368458464026,1796.2572431838557,1559.2477667066187,1700.8981703152947,1796.2572431838557,545.6385534864214,525.9172606298517,1798.1899913855489,1751.3304553794264
1983-11-06,393.5214026378792,463.3695979762147,466.878172897794,418.3220130803075,460.9734980297725,466.878172897794,1445.4824622718954,1656.3421213112001,1755.2382941007018,1524.9046906921621,1677.1368458464026,1755.2382941007018,545.6637930268851,525.9415879247163,1759.3045911957481,1713.4583807108643
1983-11-07,393.45889737950944,468.2949145327932,465.803731255141,418.3074327128279,463.3695979762147,465.803731255141,1413.6581895625823,1679.83721245271,1714.1622950188166,1490.981042804452,1656.3421213112001,1714.1622950188166,548.8225027584726,528.9861307975518,1731.7394616454885,1686.6115785825464
1983-11-08,396.733242836042,480.7127975885651,469.1982061792686,421.806107687531,468.2949145327932,469.1982061792686,1397.5643050783765,1742.088269394625,1693.766920474689,1473.7735353586777,1679.83721245271,1693.766920474689,542.2873409918249,522.6871727196676,1695.1592002272557,1650.9845724294707
1983-11-09,401.4637599791411,519.0028550660477,474.63697272437196,426.8938265922228,480.7127975885651,474.63697272437196,1384.1894357249419,1835.0132089842568,1675.5774792145926,1459.094031774241,1742.088269394625,1675.5774792145926,543.9170024818235,524.2579325222837,1670.5786253509575,1627.0445496299749
1983-11-10,411.54103236826415,562.997912416015,487.84404742916905,438.09027422592237,519.0028550660477,487.84404742916905,1380.6010283058013,1968.548239332852,1669.606246014725,1454.9993440337107,1835.0132089842568,1669.606246014725,557.7926514371743,537.632066812157,1671.14868288992,1627.5997518800634
1983-11-11,428.820699757181,573.694787176923,516.6352801189682,460.0670467631526,562.997912416015,516.6352801189682,1447.4154251458717,2053.6383124309395,1757.073402393013,1529.9524689786713,1968.548239332852,1757.073402393013,695.1071222738219,669.983510612846,1835.7830276959376,1787.9438442404326
1983-11-12,465.2170174217472,542.7641795349407,569.8153872636315,501.68232481315,573.694787176923,569.8153872636315,1527.2235215416215,2126.9095274598762,1861.8457250511683,1615.7698782183209,2053.6383124309395,1861.8457250511683,852.9123242641804,822.0850786080317,1987.8795980981918,1936.076887567508
1983-11-13,471.52247945593155,537.2113129923918,577.9545204150438,508.5356360180204,542.7641795349407,577.9545204150438,1542.6326146920594,2247.3991247667095,1880.1682829749643,1630.6218566959574,2126.9095274598762,1880.1682829749643,778.2203349522532,750.0927200055701,1936.1529661694365,1885.6982144100464
1983-11-14,448.17059470297727,602.514544866084,542.7641795349407,482.993582643551,537.2113129923918,542.7641795349407,1599.9114385758558,3662.7240181317493,1941.668181600335,1688.1375003220392,2247.3991247667095,1941.668181600335,718.9674114558179,692.9814051792234,2047.9953998552576,1994.6261148299614
1983-11-15,449.04706172076897,647.964377183534,542.184171214572,481.09999585821095,602.514544866084,542.184171214572,1687.5438044026546,5096.323927754958,2046.2027959304683,1776.844082111868,3662.7240181317493,2046.2027959304683,698.4036126697562,673.1608542731223,2137.529498696527,2081.8270195435093
1983-11-16,498.32590551383936,632.8556358545734,613.8389696129623,539.6228989170756,647.964377183534,613.8389696129623,2023.7617197581067,5188.326559031866,2490.375069335788,2160.673620496168,5096.323927754958,2490.375069335788,860.0068569813991,828.9231900065904,2562.456133600978,2495.6803724012043
1983-11-17,538.5927387967984,604.5017864883328,667.361376749978,586.4857470143656,632.8556358545734,667.361376749978,2299.000555293619,4413.007568028268,2861.371211043363,2476.622100775039,5188.326559031866,2861.371211043363,961.6150334922628,926.8588903099189,2925.285780501518,2849.054940036219
1983-11-18,522.7109890580058,585.4661035804799,640.1960690238359,566.6090999809168,604.5017864883328,640.1960690238359,3117.0457963382037,4134.327832590576,3805.1303232820537,3292.2053047953495,4413.007568028268,3805.1303232820537,896.1000849300667,863.7118819873239,3855.940479097531,3755.457447502793
1983-11-19,490.4977982688646,484.0026808483646,595.6495283528623,534.0651699804043,585.4661035804799,595.6495283528623,4001.380317528081,6230.221177410365,4842.546516760659,4184.221801326709,4134.327832590576,4842.546516760659,837.4856783333732,807.2160058183674,4882.6678664158435,4755.429058621148
1983-11-20,478.46477446747633,606.5460781093067,578.7627287303131,517.3731876998139,484.0026808483646,578.7627287303131,4116.553908941634,6526.776579115163,4970.414580569247,4289.369522224695,6230.221177410365,4970.414580569247,818.7218971618918,789.1304135710647,4982.255138946938,4852.421158559092
1983-11-21,407.722354881697,597.9600533012187,478.9347392949756,521.1159808395121,606.5460781093067,478.9347392949756,3836.4423606637693,4844.305558388007,4678.6989204229385,4135.18498073866,6526.776579115163,4678.6989204229385,1295.2353500439565,1248.4209974048624,5327.125677166559,5188.304618950135
1983-11-22,423.8631555053483,454.81209816749066,513.5165468553453,502.8065063235198,597.9600533012187,513.5165468553453,3726.237754839319,5450.3572031750255,4562.107739695617,3992.026675387403,4844.305558388007,4562.107739695617,1249.5522362403324,1204.3890317104851,5088.359069321865,4955.760096931163
1983-11-23,478.998882216571,368.5239750961804,584.2585452741374,501.3030057713854,454.81209816749066,584.2585452741374,5131.078880828746,9434.98583911163,6218.7160943341905,5348.294671369721,5450.3572031750255,6218.7160943341905,1103.0507087266383,1063.1825837133895,6297.676438607585,6133.563526599631
1983-11-24,346.05068983724107,731.1718003237033,414.8485740607444,448.60945342256406,368.5239750961804,414.8485740607444,5100.908820518574,10288.025945044696,6175.196453640257,5401.004675544322,9434.98583911163,6175.196453640257,956.0549121636986,921.4997312856824,6419.223633604823,6251.943289241165
1983-11-25,485.4006990905972,822.5658982808839,525.2498299264181,524.5558057101293,731.1718003237033,525.2498299264181,4421.26063006334,9408.33398137402,5394.847554415765,4718.5292860557,10288.025945044696,5394.847554415765,1845.925771196771,1779.2075334684193,6618.993017316708,6446.506826699977
1983-11-26,728.8945830294308,930.9228625255848,843.0088144906173,798.2154576156113,822.5658982808839,843.0088144906173,5345.688782013027,9874.54657095334,6521.946345889808,5692.034668491239,9408.33398137402,6521.946345889808,1909.9886525097054,1840.954957349808,7164.847971353648,6978.137193793741
1983-11-27,766.2510508902616,969.8309616559204,871.9046388447448,782.5538862215634,930.9228625255848,871.9046388447448,8045.146198449793,11310.970455513436,9685.016966856332,8356.755146966774,9874.54657095334,9685.016966856332,1856.997623042679,1789.8792097194716,9934.067473470823,9675.192830251575
1983-11-28,1091.0308927587648,1261.43252180478,1227.050389239952,824.9824676445171,969.8309616559204,1227.050389239952,8652.61004339231,10616.110979378092,10380.855801303118,8681.04417548265,11310.970455513436,10380.855801303118,1937.0828119803543,1867.0698387796933,10352.79126452077,10083.004980897937
1983-11-29,1053.7104908141791,1732.5989529400608,1226.7461225800832,1344.7100870410534,1261.43252180478,1226.7461225800832,8162.479361205322,8930.055317064382,9857.754854662013,8753.507120834589,10616.110979378092,9857.754854662013,2975.8346326484384,2868.277521978393,10889.350027286771,10605.581408769582
1983-11-30,1088.1188561533372,1964.8494977488579,1205.4094230569942,1010.4269079922713,1732.5989529400608,1205.4094230569942,8520.598670730855,8916.924309024545,10212.6724050623,8742.429598598577,8930.055317064382,10212.6724050623,2927.1335723641196,2821.336688984018,11487.765858563773,11188.402954500176
