datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,mongaupeCombined,beltzvilleCombined,blueMarsh,nockamixon,ontelaunee,assunpink
1999-08-03,82638.78846258,132543.73965844003,32372.158685510007,54008.548163110005,16670.277196180003,15110.524000000003,12840.541569550001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-04,81925.65415082002,132216.75716503002,32375.719961280003,54038.53700568001,16681.115827110003,15110.524000000003,12819.901439110003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-05,81102.43016160002,131805.64973512,32380.099635710005,54067.92988073001,16690.82222542,15110.524000000003,12799.107825900002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-06,80371.48392342002,131306.67487232003,32332.675837310006,54092.93594876001,16699.474849600003,15110.524000000003,12777.884936440001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-07,79444.38379931002,130807.31220796001,32274.211846270005,54119.056285850005,16708.21914077,15110.524000000003,12760.512853070002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-08,78844.07887208002,130331.00286699002,32215.748119400007,54160.42583619001,16721.223965700003,15110.524000000003,12751.882683340002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-09,78058.82007441002,129792.72109321001,32157.284128360006,54194.10539783001,16731.84597723,15110.524000000003,12740.158026230001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-10,77086.60869608002,129240.07243398002,32098.820401490004,54221.74735412001,16740.224392950004,15110.524000000003,12722.475014770002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-11,76481.34397710001,128693.62886388002,32040.356410450004,54246.80969036001,16747.913589140004,15110.524000000003,12703.722114810002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-12,75874.85588685001,128289.26358071002,31897.500142870005,54309.52629006001,16755.424734750002,15110.524000000003,12683.663686710002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-13,75483.19929404001,128082.17279261001,31809.897408320005,54587.79874134001,16778.693885030003,15110.524000000003,12745.232996100001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-14,74883.59573816002,127734.50208982002,31849.139333480005,54683.19000000001,16808.562001910002,15110.524000000003,12958.610766030002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-15,74540.54167029001,127563.07345921002,31806.500974630006,54683.19000000001,16825.32147505,15110.524000000003,12957.899092050002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-16,74365.07837127,127632.86611653001,31748.037247760003,54683.19000000001,16836.196297270002,15110.524000000003,12977.879061660002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-17,73459.99787334,127397.25817693002,31689.573256720007,54683.19000000001,16839.807237,15110.524000000003,12912.355655710002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-18,72606.76654965001,127025.97252533001,31631.109529850004,54683.19000000001,16839.807237,15110.524000000003,12865.276599160003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-19,71730.99756241,126620.73099027002,31572.645538810004,54683.19000000001,16839.807237,15110.524000000003,12804.572182350003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-20,71123.36984278001,126342.21655927002,31456.397530310005,54683.19000000001,16839.807237,15110.524000000003,12780.706800380001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-21,71048.49323381,126452.20136124002,31455.717820900005,54683.19000000001,16839.807237,15110.524000000003,12764.985779510002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-22,71033.72956502001,126853.74583715003,31397.254094030006,54683.19000000001,16839.807237,15110.524000000003,12735.715215170001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-23,70499.27957709001,127098.76271964001,31338.790367160003,54683.19000000001,16839.807237,15110.524000000003,12705.499714740003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-24,70092.87622237002,127037.90799010002,31280.326376120003,54683.19000000001,16839.807237,15110.524000000003,12680.498137600001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-25,69778.19559752001,126815.19286735002,31165.243357320003,54683.19000000001,16839.807237,15110.524000000003,12697.879202750002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-26,69440.96040224002,126916.89144893002,31163.398658210004,54683.19000000001,16839.807237,15110.524000000003,12723.213105750003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-27,69330.09802753001,127402.13634015001,31104.934931340005,54683.19000000001,16839.807237,15110.524000000003,12713.833221560002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-28,68955.12878945001,127865.27337241003,30970.062145330005,54683.19000000001,16839.807237,15110.524000000003,12690.544786870001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-29,68481.10134894,127967.85798017003,30765.931382080005,54683.19000000001,16839.807237,15110.524000000003,12670.178336550001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-30,67669.67677694002,127865.41364668003,30819.503737230003,54683.19000000001,16839.807237,15110.524000000003,12658.955074100002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-08-31,66910.61201979002,127665.19180692002,30857.595730380006,54683.19000000001,16839.807237,15110.524000000003,12646.144149950002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-01,66583.14345358,127710.99703573002,30812.615504480003,54683.19000000001,16839.807237,15110.524000000003,12632.070757370002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-02,65867.49688512001,127710.40318157001,30754.151777610005,54683.19000000001,16839.807237,15110.524000000003,12615.799734560002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-03,65510.74322522001,127668.13069817002,30695.687786570004,54683.19000000001,16839.807237,15110.524000000003,12597.728129030002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-04,65093.40006246001,127595.08980653001,30637.224059700005,54683.19000000001,16839.807237,15110.524000000003,12578.755439630002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-05,64675.63026515001,127585.09308539002,30578.760068660005,54683.19000000001,16839.807237,15110.524000000003,12569.288643510003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-06,64233.97315976001,127692.23039893001,30520.296341790006,54683.19000000001,16839.807237,15110.524000000003,12632.295830210001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-07,63804.19313757001,127670.85138500002,30461.832350750006,54683.19000000001,16839.807237,15110.524000000003,12762.278565350001,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-08,63385.34103577001,127751.94206488002,30403.368623880004,54683.19000000001,16839.807237,15110.524000000003,12788.910863900002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-09,63239.45500246001,127806.17907175003,30344.904632840004,54683.19000000001,16839.807237,15110.524000000003,12897.261510250002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-10,62605.90639409001,127871.43513766002,30268.268915840006,54683.19000000001,16839.807237,15110.524000000003,12944.673156830002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-11,62199.54900495001,127877.46059119001,30105.342332510005,54683.19000000001,16839.807237,15110.524000000003,12915.545244290002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-12,61567.01797942001,127835.10304505003,29901.799083340004,54683.19000000001,16839.807237,15110.524000000003,12839.731360160002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-13,61198.53754905001,127572.76215813002,29977.054247920005,54683.19000000001,16839.807237,15110.524000000003,12767.201901640003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-14,60996.80756276001,127184.09755474002,30048.900826990004,54683.19000000001,16839.807237,15110.524000000003,12732.835498000002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-15,61253.62306996001,126981.62604326002,29994.121743280004,54683.19000000001,16839.807237,15110.524000000003,13048.171000280003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-16,70014.62589833,131517.84470939002,29935.657752240004,54683.19000000001,16839.807237,15110.524000000003,16891.226078310003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-17,80626.84174056002,142335.23478637,29877.194025370005,54683.19000000001,16839.807237,15110.524000000003,19082.821873000004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-18,84659.10805275002,142651.80000000002,29818.730034330005,54683.19000000001,16839.807237,15110.524000000003,19122.473790000004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
