datetime,beltzvilleCombined,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,blueMarsh,greenLane,marshCreek,delMontague,delTrenton,outletAssunpink,outletSchuylkill,outletChristina,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,fewalter,stillCreek,delLordville
2010-07-16,55.970804022139994,1.07117488478,4.13364455728,6.7830773871000005,4.11860275428,39.92359093562,69.15460921712,58.19003418914,5.03071137674,2118.03707828566,18.296495367920407,45.918419768620005,1111.2259989188399,84.09225778926,150.63322141336,76.03683133466,12.07116755684,120.83014819988,13.858693436560001,24.32546476934,132.23791236474,86.72876130912,4.94160559788,221.29889629498
2010-07-17,33.0796020394,1.11047085632,7.42233021334,4.524276678320001,4.14022536606,38.27701785194,69.11256024078,36.44246310138,5.39275526356,479.60580078473976,1744.5912788508401,24.0058834029,361.62032005344,48.35365218922,157.04084243582,30.21476116596,13.060058587659999,131.19067937962,13.671832688079999,29.120948818360002,98.82342109752001,35.25492999504,5.37205855046,361.9451853224201
2010-07-18,43.906588623939996,1.05604358174,8.87708643248,3.1999457959,3.71753767154,39.8850412009,39.68661922428,38.7586806873,5.6150361891400005,479.0124872884402,1848.02697214408,26.2564825124,332.97565158550003,48.61920216244,123.3967703304,41.4722823074,13.76053133532,136.88609080356,15.573253028060002,32.917420025560006,131.58715889746,84.25692435341999,3.6038072186199996,434.8357003942
2010-07-19,37.070936056280004,1.07701582352,10.39906092414,3.3630208248,3.49797479052,39.67824061026,37.860244371179995,39.4782249533,4.95713170974,537.71709209932,1698.8154365937999,44.65968474800001,295.80368148534006,49.75644959600001,161.56122960488,37.3532202778,13.20079190094,118.33729167372,11.957040994360002,42.0428479149,147.95040988364,108.81751063414,4.964037703520001,272.08129673871997
2010-07-20,35.40340855324,1.14175611788,7.670973441880001,3.35499201856,4.05239403856,74.38747409688,68.54964524366,38.90917792552,6.9614455813000005,1769.7808323220206,222.49497546849932,35.2468426555,222.30391654744005,47.839953314300004,127.4761357149,45.060898913799996,13.69044750976,127.37293000572001,14.36322939688,26.20004504684,155.82399179088,126.89427457252,4.9899815105,355.9083394839
2010-07-21,21.05638628548,1.26065180934,4.359267905439999,3.42492504956,3.9933932708600004,83.21488711718,82.07209412696,39.35965636372,5.3954773929,1525.15863878196,614.26767789842,45.93727303648001,312.5508904956201,85.44813385303999,135.47820784568,51.00199305922,15.08741929002,68.80123353012,15.1940670539,35.69066682734,131.64766395956,130.7195433418,4.87883352852,52.93218907690003
2010-07-22,22.88754222524,1.29120183332,4.4175672548,3.61750784458,4.0020600102,69.10999591174,76.2264486935,41.01915065626,5.722832985659999,445.4546078747798,1632.3335552960802,21.28624573306,246.59598025327998,91.13814444475999,139.33299207142002,21.32546007746,13.70663843668,122.11605638651999,36.59557443906,23.47917639774,154.5704972007,136.25785624920002,7.49880674242,446.33582378532003
2010-07-23,22.4771980741,1.23476092194,7.18928659988,3.5308795874800003,4.08832545212,100.21875764222001,113.86028304266,41.02604140628,5.88611734242,170.20456475288003,2055.65272309894,47.34393069728,312.4254576728601,76.32196061686,141.66904174346,21.40275527404,43.545517690640004,117.99275070408001,17.926415258360002,42.0391630554,137.28058171813998,125.77343360078,4.7157787637799995,413.2825674131001
2010-07-24,25.459449285199998,0.9387373261,6.615841678880001,5.04052949918,4.90510715296,110.46586977076001,156.4118030657,36.66694177552,5.66287190672,472.52081196796,3206.47187599886,48.33939413912,1025.3487085858799,69.29123360684,140.23499711606,21.63052356528,12.80484894976,131.98106662412,20.80288775964,28.640554136040002,234.8799258526,119.84128496382,4.77263132514,54.867773923480016
2010-07-25,39.18704816572,1.08168121278,6.727423583159999,3.6055270022800006,4.22247727202,146.60082878532,133.36172545892,41.49863623542,5.73245321306,2129.1118623667203,2167.07327039938,58.2387149085,146.62732529270002,88.49767380482,140.1619193065,48.53722302394,50.705529311220005,133.59963383998,11.921880075279999,30.39065827364,228.20778367379998,125.78482760396001,7.59736748624,32.10070568936
