datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,marshCreek,delLordville,delMontague,delTrenton,outletAssunpink,outletSchuylkill,outletChristina
2008-01-21,0.0,282.7422832345128,0.0,0.0,0.0,0.0,0.0,105.4364161092857,209.26645562245045,0.0,0.0,0.0,44.02903791791558,0.0,50.46413913965473,150.80038961348498,104.0841525521355,8.794191368017852,0.0,5136.037030102619,4451.537877372573,52.38982501341233,1110.7234675103055,0.0
2008-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.22270191277975,205.09113971105592,0.0,0.0,0.0,38.05349066255535,0.0,48.95561792058958,145.96294249566182,112.45952750335401,6.8999608103835985,0.0,4914.6033400070155,3476.657253575017,45.850432628000064,910.4735652953528,0.0
2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.24235029505536,204.50546191352998,47.7828469639301,0.0,47.7828469639301,32.80394447560335,0.0,48.46645872065186,0.0,120.03611224570182,8.029254072908998,0.0,4944.477712052731,2973.297950490042,44.997263624532344,1061.191175672131,0.0
2008-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.04182387698768,194.54893935558917,39.50011002963389,0.0,39.50011002963389,28.937770111308797,0.0,44.77993429636194,0.0,106.45984750130657,7.568189331184823,0.0,4633.69004430688,3536.847392771619,43.07696052051273,1034.1806837460404,0.0
2008-01-25,0.0,222.16954848979773,0.0,0.0,0.0,0.0,0.0,95.0860993797987,332.9105958130456,0.0,0.0,0.0,25.971863985689165,0.0,42.263489443862525,0.0,94.4837672432833,6.542073657302014,0.0,4527.71676509066,3163.5218432219644,39.860082755860404,954.8784461724941,0.0
2008-01-26,0.0,209.2783516216816,0.0,0.0,0.0,0.0,0.0,90.70254348817687,179.23629887511285,0.0,0.0,0.0,24.294458366095302,0.0,39.676395738552294,0.0,95.62234134697206,6.182731020995063,0.0,4201.319065104707,3154.781118796277,36.17423117778773,905.7289302372287,0.0
2008-01-27,0.0,202.07795275466762,0.0,0.0,0.0,0.0,0.0,89.45336733116982,319.2132924838101,27.83699369989461,0.0,27.83699369989461,23.246163959626294,0.0,38.39327800226449,0.0,142.43502425936975,6.979042065628468,0.0,3922.962585030106,3016.6965423282736,35.018954222776635,854.2783183493557,0.0
2008-01-28,18.655888261588814,187.86585512887856,0.0,0.0,0.0,0.0,0.0,87.61735292457979,311.5711418677056,25.899196594226613,0.0,25.899196594226613,21.22964384654053,0.0,35.956901849617324,0.0,136.8703178416029,7.159036824498691,1739.9550784800035,2086.319505131876,4641.289898683179,35.35268594653057,830.386490222317,0.0
2008-01-29,18.130648858299885,177.10994895925626,0.0,0.0,0.0,0.0,0.0,88.50962160815625,307.51862936546974,24.18478443268423,0.0,24.18478443268423,19.80186417354487,0.0,34.93484844562091,131.6334018030477,137.5349828288348,7.591800503507421,1727.2156140972384,2005.8024838043689,4476.078656685244,35.3399018684029,641.6494098832397,0.0
2008-01-30,671.3196893810576,337.49113674389406,0.0,0.0,0.0,0.0,0.0,96.32726799733774,379.1508025693267,28.6296065438102,18.013438928105447,28.6296065438102,19.052313487533013,0.0,43.583613722098846,149.25673958848336,189.772285816399,12.489016395787836,1080.309393801636,2759.152975668262,3698.462500581946,38.68394756811468,606.740438711292,0.0
2008-01-31,578.1962815360152,267.7793578096255,0.0,0.0,0.0,0.0,0.0,87.61735292457979,366.7004261638561,28.587217232123717,15.23592974331465,28.587217232123717,18.640531602578566,0.0,38.06021912472781,139.47351903529295,151.2097943150236,11.216115455026353,1209.5695543403797,2801.535885148931,3761.5165626744156,35.92729661605851,738.694064668456,0.0
2008-02-01,676.972056516033,280.97346800938834,217.70300124599953,0.0,0.0,0.0,0.0,169.52075447164103,415.4911652642017,0.0,0.0,0.0,27.32092065126706,0.0,108.713781859061,455.4816984956119,804.0151313936087,55.665764555902555,1089.7946530405475,2581.5534813943686,5073.782221479508,208.24792277623715,882.9982619128275,0.0
2008-02-02,1523.0404337294024,434.37573126457687,353.14159928654993,0.0,0.0,0.0,0.0,277.770104802612,667.2570468716385,601.6254451503618,70.0500196774637,601.6254451503618,71.0821657747188,0.0,177.2546074712423,865.1549054598146,734.4995192984953,147.23991748516033,724.8852800565351,3462.8103869838696,8085.96800243069,250.41048528751276,6056.366628946438,0.0
2008-02-03,875.3180585442232,304.9890328374251,241.6347715041637,0.0,0.0,0.0,0.0,174.1525440867707,584.0813532068673,292.6611906532476,45.89551332455554,292.6611906532476,79.53715134062995,0.0,102.86472969254298,346.88117996035214,362.53749352900695,32.55592534426293,1256.8764767262085,3374.8466186594733,7190.160331222557,125.47909105417543,4008.659743384494,0.0
2008-02-04,797.3397860454805,286.09319989345147,222.74304897528074,0.0,0.0,0.0,0.0,156.0555048891044,511.8918414537519,169.11316824256772,32.86988340489344,169.11316824256772,68.13308080453032,0.0,88.85607144948473,286.72622174921275,297.6089640139381,17.405962171789874,1225.842516270492,3097.970893927772,6740.890334052729,85.8343190878337,2872.9774461598035,0.0
2008-02-05,1941.4936117245568,764.2642399633686,404.0156381109725,0.0,0.0,0.0,0.0,160.196546728267,553.7205718964103,128.0830059149168,33.13363912205381,128.0830059149168,55.28306374756939,0.0,86.36654044567516,271.89905703538096,291.4123787742287,16.30788093843065,0.0,4257.261101102987,4894.7900862118095,69.22040029159959,2638.790625912001,0.0
2008-02-06,5237.406029833106,2055.8082265866187,1434.1472726581555,0.0,0.0,0.0,0.0,187.5594530246119,941.5337380194673,134.9325804064794,54.23073226379691,134.9325804064794,46.820004027051304,0.0,102.19188347529716,273.6593596954706,330.2699457632093,17.03238814394601,0.0,6329.488805032892,2757.4581040022517,61.98595776377238,2209.5906088791166,0.0
2008-02-07,6545.405979831036,3104.4643859938947,2248.165719672602,3362.0595695231614,658.266619727113,658.266619727113,823.2570280182583,222.5638398418425,1714.1466635331494,169.96095447629747,44.72745229141677,169.96095447629747,41.51797583515414,0.0,132.17391091577147,361.5390848030215,335.4591015603877,18.24205642458327,0.0,14229.851822101387,0.0,58.574627442336016,1907.9663144768688,0.0
2008-02-08,3778.0426325484596,1782.6499225337175,936.1296705225353,1370.495197338067,268.33291387276745,268.33291387276745,335.58887929932047,207.99011801009357,1276.607563116923,133.68108644240215,35.80618429695426,133.68108644240215,37.6491100859906,0.0,117.36456567419069,292.0071297294816,254.6739902871401,15.395616396843112,837.469409330176,13480.34404902501,16132.277179094759,52.68722304143496,2052.0999240871674,0.0
2008-02-09,2725.1573943948615,1102.1774690546392,0.0,876.2519647587544,171.56371174969837,171.56371174969837,214.56508232088365,198.4954640694722,929.2628435196901,100.52322485652748,35.800801527216294,100.52322485652748,34.25258238133363,0.0,111.8068559197401,270.7480899114762,233.1573241758069,12.995524558215095,1345.2377162495666,10161.669109460508,12932.358174813338,48.59497234814581,1887.6793658778238,0.0
2008-02-10,2164.862106831608,900.3875322546523,0.0,651.448078407947,127.54875862064002,127.54875862064002,159.5180566697681,186.09521723617877,751.9158278624028,90.39016082480524,35.79003598774036,90.39016082480524,30.019706828640096,0.0,105.30716146114536,258.05359957429147,152.1188652616861,12.053341750328373,1441.8107471349535,8347.153623373077,10502.655858826856,48.2188513127054,1819.9695937631643,0.0
2008-02-11,0.0,672.1168126862559,0.0,0.0,0.0,0.0,0.0,162.33570370043105,587.0380814427645,0.0,0.0,0.0,25.913326364788773,0.0,88.16976830789399,219.59775684617983,114.95127606535353,7.844892864362676,0.0,9032.960466525312,7412.250830048762,43.96848175836347,1731.8693556451797,0.0
2008-02-12,0.0,714.7642289384244,0.0,0.0,0.0,0.0,0.0,151.63991883961063,292.5271670320238,94.82421739645528,0.0,94.82421739645528,23.85643547866826,0.0,80.11579908746135,211.10091131382416,123.58297921792605,7.279356771128921,0.0,8216.798005006116,5174.193026601487,42.71967917915521,1343.4820452876,0.0
2008-02-13,0.0,1609.046816112313,1186.7959369509815,0.0,0.0,0.0,0.0,440.1172478451402,854.8817632338969,1433.2431842796943,36.656661915552995,1433.2431842796943,58.68228283709534,0.0,135.19499043120527,596.2686741311255,4030.6745300379844,135.27438988942902,1894.0597293563928,5571.273841256793,13600.551780788755,394.9640937543903,5728.20717847947,0.0
2008-02-14,0.0,1387.94888560562,899.4793905582655,0.0,0.0,0.0,0.0,672.2558170222841,1164.8470143664508,1679.8278659759471,49.4124805020995,1679.8278659759471,116.59752098653043,0.0,142.81833807260054,686.111813744161,1081.854037737998,177.1209881019179,4061.3653432466585,9124.51797801935,23548.905243461348,274.68273972843895,12882.41274281213,0.0
2008-02-15,0.0,1051.8938560012712,597.8714336580239,0.0,0.0,0.0,0.0,440.92944113403684,983.8158964344037,591.6134934377437,66.53776242344045,591.6134934377437,108.71176332040928,0.0,114.35021462092935,527.9892421041878,724.5444472924207,47.451987554088866,3657.0203953936925,8176.6148807822965,21641.291709368867,172.75999474004016,6218.1115029947405,0.0
2008-02-16,0.0,881.2295054760731,490.23766268773636,0.0,0.0,0.0,0.0,338.0096802861206,798.2316059473969,294.20873695291306,66.6252324316824,294.20873695291306,94.69637661517856,0.0,101.23644184680806,437.67217485189747,588.288124909875,25.018139440452412,3279.0459403766386,6736.537233012065,17041.68072219306,111.100367391632,4237.0024407621,0.0
2008-02-17,0.0,776.7303650087147,468.0479223494244,0.0,0.0,0.0,0.0,283.901592166676,664.404229212722,190.7653595135386,66.4973916504057,190.7653595135386,73.28640998241615,0.0,92.65092411475123,379.5483350947076,495.40491864481396,18.843656157734426,2843.7878453693893,5838.199940607272,13680.21794420533,85.63986653104966,3209.8288465382075,0.0
2008-02-18,5000.9494039047695,3023.879508191203,2355.8502293784195,0.0,0.0,0.0,0.0,697.8456252935733,1606.4291808688238,586.3383790945364,66.90782784292566,586.3383790945364,60.0629632748838,0.0,281.27974899782276,667.2224121224301,1088.8583548680206,46.92154477862226,0.0,8783.118897126351,10564.59571381699,96.39396762128979,3228.064841690719,0.0
2008-02-19,3715.849012828473,1925.734262502091,1255.5638365055368,1406.040906543994,275.2925031842998,275.2925031842998,344.29284611327637,621.8540757423109,1840.029604336868,552.009765090654,67.29135018675578,552.009765090654,51.543384472117054,0.0,256.5428057114913,548.063462824056,685.0758654048636,51.73757705099894,4192.737035934535,12588.902977223857,19274.577499350075,81.89547733207661,6136.356892323864,0.0
2008-02-20,0.0,1364.6593196150714,0.0,0.0,0.0,0.0,0.0,441.2268640285623,1232.4266750680717,254.89433247923898,67.3519063463079,254.89433247923898,44.23829309147904,0.0,200.5418150501206,453.65030668963396,514.7100088793485,21.440885113220304,6304.441864552935,10242.192309956596,23702.102990164334,62.76444083712581,4728.729532784074,0.0
2008-02-21,0.0,1032.3385658369255,0.0,0.0,0.0,0.0,0.0,348.5224356733869,901.8021119485953,151.36348503162264,67.49993251410199,151.36348503162264,37.81328456299858,0.0,161.644575231139,398.133068948346,423.46909143924165,16.898645407570744,4889.919269117449,8214.4336579624,18908.33244636302,54.608871837889076,3727.0804928324537,0.0
2008-02-22,0.0,882.619927326255,0.0,0.0,0.0,0.0,0.0,305.49907004606524,752.2086667611658,119.65897127499898,67.90364024444949,119.65897127499898,35.843190838902785,0.0,142.83852345911794,355.8858051061953,422.83423205681834,16.562428782511272,4115.618197484417,7073.141549096545,15437.877150270166,58.81281500324103,2905.0524460983715,0.0
2008-02-23,0.0,773.7628075170406,0.0,0.0,0.0,0.0,0.0,273.331640068924,685.0540947835555,102.47447888654041,68.10549410962324,102.47447888654041,35.27329009289556,0.0,123.0299308234006,322.77857430681746,398.325083222701,17.388172932368732,3598.8629044984564,6166.1542463903215,0.0,69.09188666410563,2474.3439551035303,0.0
2008-02-24,0.0,664.0421469885322,0.0,0.0,0.0,0.0,0.0,240.22618403981767,629.1313115359184,84.07886330703931,68.04493795007112,84.07886330703931,34.993386066521296,0.0,101.56613649325853,291.29623827059925,364.80868061542276,16.974815696364885,0.0,8457.004104562879,0.0,60.84682911797519,2195.3164228692326,0.0
2008-02-25,0.0,584.284063041951,0.0,0.0,0.0,0.0,0.0,221.16824010599214,556.6300680518617,83.60787095496724,67.72870022796558,83.60787095496724,35.65950382159467,0.0,89.51546074238566,283.51028419712594,383.0556718792518,18.963329222931154,0.0,7592.396715401982,7391.1065031047,61.223622999632866,2008.9128283312634,0.0
2008-02-26,0.0,140.16842671684896,0.0,0.0,0.0,0.0,0.0,250.487273900947,589.7775421086116,134.45485959223484,67.3519063463079,134.45485959223484,37.04018425938312,0.0,108.16675788444016,473.21674779601483,585.274778263725,24.544298790416697,0.0,6988.853658532469,6523.525668620979,67.33844942196299,1563.6170963959619,0.0
2008-02-27,0.0,67.34607547203032,0.0,0.0,0.0,0.0,0.0,319.3063559573062,828.6018336739431,357.9743729613006,67.661415606241,357.9743729613006,39.43215256169206,0.0,139.3060808185773,662.6862475752761,787.0607307745269,43.323266804801534,0.0,6727.789326241086,8633.512952033981,79.13680784136866,3210.2244392026987,0.0
2008-02-28,0.0,53.45874066410524,0.0,0.0,0.0,0.0,0.0,248.61122179701704,701.6136621877968,289.2700457183286,67.27789326241087,289.2700457183286,37.84154410412291,0.0,102.66960428954168,443.79938218797867,487.166649475715,20.865160637408987,0.0,6129.965462218163,8559.561511316098,59.77498509390258,3905.8630140918744,0.0
2008-02-29,0.0,325.67553049274017,0.0,0.0,0.0,0.0,0.0,214.80796589998553,596.4750511158032,165.03572016605798,61.41538417154793,165.03572016605798,34.0480371312909,0.0,86.46073891608957,389.6362234159904,381.10936588524976,15.499117426202448,0.0,5569.148140143761,7125.720635549471,50.04428310009334,2740.6369646395897,0.0
2008-03-01,0.0,333.90329896361436,0.0,0.0,0.0,0.0,0.0,209.82041274563502,561.4666330894952,126.19903650662847,51.08786758304163,126.19903650662847,30.950925993308328,0.0,85.27652957373691,381.24093380633224,388.90949266366215,16.617413704358416,2024.288123239582,2927.658181824577,8349.006841725755,55.32814444412486,2175.6106834052985,0.0
2008-03-02,0.0,341.380345290546,0.0,0.0,0.0,0.0,0.0,196.09320222907402,498.4684841911012,109.43170877286231,50.98559495802026,109.43170877286231,29.646277178068654,0.0,76.91977955554366,340.72012065003855,352.2396570676333,16.264216441669678,1932.7725843786454,2535.8682828378314,7983.860254190128,49.56790797828329,2056.209124402733,0.0
2008-03-03,0.0,388.51465285325196,0.0,0.0,0.0,0.0,0.0,193.27912407317902,481.0870785871059,94.70310507735103,50.77028416850159,94.70310507735103,28.495710146578283,0.0,76.13927794353849,315.2634360272041,337.28916569563614,15.932689707003052,1841.1631418559905,2583.8100058612313,7068.024292783845,46.170034581191835,1885.4502435771324,0.0
2008-03-04,1309.3196414693741,778.9331904827887,318.9098657158613,0.0,0.0,0.0,0.0,281.22478611594653,736.6126337980156,98.28264695309886,50.77028416850159,98.28264695309886,27.472311050147372,0.0,160.8842590056512,316.7529228934337,396.2148464022517,16.624852840843623,342.9424048222064,4783.492165632461,4499.544984141804,44.95285577419412,1447.19828270989,0.0
2008-03-05,9438.266382029155,6134.302844971592,3472.034759383934,4882.20076739439,955.8991235951337,955.8991235951337,1195.4892561655654,1305.7437036773804,5387.574488112317,890.3841277435836,51.5117606999065,890.3841277435836,36.79392254387114,0.0,776.5183623990713,1629.0247040160111,1289.3010472059009,53.63779126189304,0.0,9621.44034104678,8268.195680871808,169.2921453363551,2365.2126266253376,0.0
2008-03-06,5860.133382619513,3174.1741786112348,1326.2090692746897,2365.6315327249886,463.17331396588145,463.17331396588145,579.2648062133137,885.8397733178763,3880.115408609286,563.8384015898358,52.078297214827494,563.8384015898358,44.68640867216476,0.0,607.5263064756077,904.0508238529486,667.2223081245082,42.0861060632407,7122.0758072762,25250.85923515188,28918.875762355416,104.03951918785421,10893.256870198982,0.0
2008-03-07,3836.533204592539,2293.4015260287924,888.2492170943638,1591.7588650061846,311.65471813365167,311.65471813365167,389.76902265671765,597.2823689176666,2118.632754053517,276.6474506827968,52.325904622773955,276.6474506827968,45.4722930539079,0.0,469.9157981244899,742.2722389958664,661.1270619411482,25.96743794410759,4786.322297975066,15974.005907843673,33128.59833368863,102.21072316938003,7012.292045886969,0.0
2008-03-08,7202.82330743299,4939.016769877979,3793.836733024987,3529.215300297735,690.9944865568492,690.9944865568492,864.1879298324736,725.2085315899182,2269.964339801346,1089.4591380401082,56.269456302051786,1089.4591380401082,69.12620182118518,0.0,404.2325503969517,824.5325363808234,1375.141189054688,90.15748258990185,2851.1921815779324,13486.849630986735,28922.993331113714,374.3938392007507,9227.421608218268,0.0
2008-03-09,7891.798952320421,4843.484857185828,2716.3320324049287,2568.6262575669803,502.91819313324413,502.91819313324413,628.9714905896719,787.6434660306768,2696.615008176752,1324.0911454997392,97.19175845565985,1324.0911454997392,96.41242701098903,0.0,391.95456964138316,743.4953255431361,874.5835292863965,82.18375485047454,10944.193114026359,25351.022476743772,28815.425660380846,270.13312913252275,11235.79273333071,0.0
2008-03-10,3922.6153277173394,2375.833678575297,1094.97573855411,1261.1311445187555,246.9202339721445,246.9202339721445,308.8092451987778,569.6449184109905,1795.2063599939559,450.0466493292205,115.3931262576604,450.0466493292205,90.94862318511929,0.0,320.09313093036025,637.1618590039767,664.2059809178772,27.806198418819573,8510.223389070907,19462.26879424337,42016.40461384768,151.23564425034593,6867.166905921216,0.0
2008-03-11,2803.514762278823,1650.5101888432052,805.6634685638933,911.032221276532,178.37343103567952,178.37343103567952,223.08161512538695,452.0484816524512,1286.7907996610031,227.36146526953948,116.38221019701177,227.36146526953948,72.82349178495103,0.0,249.92872739596473,588.1780522895599,599.8974079828274,22.526028717909615,5290.133967032129,13581.756706701857,31211.5711557604,113.0973749644176,5306.471724760431,0.0
2008-03-12,2211.7622495328173,1285.3953425700522,665.6245585019856,752.7270372086833,147.3784363763788,147.3784363763788,184.31791904546753,377.9901809156045,1037.887182128572,155.66297235982353,110.4342496365586,155.66297235982353,57.86342899070716,0.0,185.3624043890546,542.7825548437872,545.0074061672973,20.844136990820374,3717.974249289374,10684.298975982041,23471.29901196618,91.717013565214,4036.8154118605266,0.0
2008-03-13,1706.6039133884587,1010.9062061748341,558.515087798838,604.1813749147364,118.29428454285548,118.29428454285548,147.944006586069,323.7219420068,878.0160362361713,113.24674682464618,101.43156724980936,113.24674682464618,49.152761862242606,0.0,150.9665057634476,480.0548465909783,473.7600884328038,18.714279871035252,3032.633653019598,8819.19687882857,18969.741152299295,74.55674364057629,3094.7209395309133,0.0
2008-03-14,1471.6724596186266,871.1807281331146,493.9923291169324,574.2330384909003,112.43061979316606,112.43061979316606,140.61065096623534,287.17324400645634,800.1303355813116,90.84096779035994,93.9293319275183,90.84096779035994,43.37637708718713,0.0,127.69948357108667,443.63012231681614,440.4314611358197,18.1126801378841,2475.600427810844,7684.515483391708,15155.520950062148,66.25045708867648,2557.822684708872,0.0
2008-03-15,1644.6124778739227,926.7489373756389,541.1117015121589,966.0012924442437,189.1359722455727,189.1359722455727,236.54171992920303,286.0064311125486,918.9379107342733,241.98712349381213,89.81824154014629,241.98712349381213,39.50011002963389,0.0,118.44111962178403,395.32335508704915,428.21712428525274,18.009179108524762,2266.335602126255,6932.375344658138,12464.031127910885,62.38226418573018,2250.269994107045,0.0
2008-03-16,1487.9669682198223,822.8278151345706,531.741948351012,861.2299557538271,168.62251249825673,168.62251249825673,210.88668988537603,254.85710258205228,924.5396354751261,197.03090348853186,69.1282203598369,197.03090348853186,37.63363462299394,0.0,104.3315344461389,368.34333162375253,408.7600254661943,18.53638747682389,2249.68959251614,7861.228231804494,11515.227983344012,57.056013530012166,2049.8869385171115,0.0
2008-03-17,1196.0690157372119,689.5519081607667,447.2112149585705,678.0475593211305,132.75674200854306,132.75674200854306,166.03138849824654,226.13291457614835,812.4956942419801,17.18785661954481,47.48948601321091,17.18785661954481,35.38094548765489,0.0,88.56001911389656,355.7503972092652,353.99818775134105,17.47873633305816,2040.0330460011105,7544.823818577608,11841.016536353221,51.443130385747416,1903.1689581675182,0.0
