datetime,delMontague_lag2_regression_disagg,delMontague_lag2_perfect_foresight,delMontague_lag2_same_day,delMontague_lag1_regression_disagg,delMontague_lag1_perfect_foresight,delMontague_lag1_same_day,delTrenton_lag4_regression_disagg,delTrenton_lag4_perfect_foresight,delTrenton_lag4_same_day,delTrenton_lag3_regression_disagg,delTrenton_lag3_perfect_foresight,delTrenton_lag3_same_day,delMontague_lag1_regression_agg,delMontague_lag2_regression_agg,delTrenton_lag3_regression_agg,delTrenton_lag4_regression_agg
1983-10-19,900.0609776042617,983.4914149242559,1223.6559428628755,1053.1296110624219,1170.5440741542432,1223.6559428628755,4081.659598860663,4775.073898396705,6144.918573713928,4479.440500033152,2751.346051014393,6144.918573713928,1417.0053734142723,1291.3408341842728,4496.987878418173,4276.199275050512
1983-10-20,1029.1074452417076,638.3756022789222,1337.5152338899952,1206.8901019696773,983.4914149242559,1337.5152338899952,4310.984669426884,10751.045717238845,5919.053162076664,4542.113740483524,4775.073898396705,5919.053162076664,1528.4220331446043,1392.8767104890471,4925.432189679178,4683.6082569618175
1983-10-21,533.3733563922237,696.6593402505923,677.6978609534347,640.0123865361425,638.3756022789222,677.6978609534347,1354.0503534212803,11551.932171493261,1870.3389594879973,1491.1133540750175,10751.045717238845,1870.3389594879973,1248.4772638545446,1137.7583328999024,3208.535890021615,3051.006410920135
1983-10-22,399.9619843408635,2681.345144345907,513.5367474770155,501.8757784515576,696.6593402505923,513.5367474770155,1468.2152810227153,7110.746475849905,2036.5393698478147,1599.0017750429338,11551.932171493261,2036.5393698478147,888.9760302658776,810.1388110669808,2448.1702488517667,2327.9724398595904
1983-10-23,498.8079179701324,2258.4390742526994,667.7944126180234,597.5526998123879,2681.345144345907,667.7944126180234,3264.8491025852536,4827.04739000365,4559.220320005529,3422.7856567095205,7110.746475849905,4559.220320005529,926.882983030812,844.6840548065351,4101.211013922713,3899.8538663471736
1983-10-24,2173.640188349008,1703.7173372329767,3254.1813012639436,2654.753321535215,2258.4390742526994,3254.1813012639436,10340.867465947334,3666.33812657695,15250.223020074278,11160.784397317146,4827.04739000365,15250.223020074278,3316.2354749372753,3022.1411752579074,10806.34561076618,10275.786485543775
1983-10-25,1834.0614148086133,1103.7753609135525,2511.5929807466136,2117.990566077676,1703.7173372329767,2511.5929807466136,9543.199915911124,3003.398306851546,13225.401131734006,9925.405017070807,3666.33812657695,13225.401131734006,2748.914396058283,2505.1319323891175,11189.534540077731,10640.16198888754
1983-10-26,1049.0910580437069,863.483600370401,1393.6267525315131,1289.754056438423,1103.7753609135525,1393.6267525315131,3034.718745655906,2659.589087356944,4220.762887872008,3327.795607928738,3003.398306851546,4220.762887872008,2030.1476687308066,1850.1077224141534,6227.696900096244,5921.93567993191
1983-10-27,690.1755250787188,766.069460559573,907.9174143932233,886.8623190535341,863.483600370401,907.9174143932233,2439.246825587598,2413.414049987836,3391.625353275286,2679.1708469965424,2659.589087356944,3391.625353275286,1446.2058739842548,1317.9517415753878,4167.89251742357,3963.2615082263287
1983-10-28,567.7665404301158,700.3439609252831,735.4952870339926,674.188878758708,766.069460559573,735.4952870339926,1892.2116203435426,2276.0682869594593,2627.27361608763,2035.1718202383943,2413.414049987836,2627.27361608763,1190.5340839914961,1084.9537383489665,3127.745847340564,2974.182916775976
1983-10-29,547.8998854471299,651.8599426353708,716.883710728425,667.4253736838886,700.3439609252831,716.883710728425,1854.742738512022,2155.3285592519733,2577.2931835468644,2007.9086693309669,2276.0682869594593,2577.2931835468644,1061.1847451959025,967.0755099418166,2660.3241426788063,2529.710214456716
1983-10-30,500.8860722118385,599.1438978413306,652.9024868576332,602.7239135791788,651.8599426353708,652.9024868576332,1743.1010705454598,2121.0979513014818,2419.134235929674,1875.9795789537313,2155.3285592519733,2419.134235929674,964.5124660684968,878.9764357159478,2426.5111337295325,2307.3767222619454
1983-10-31,468.19313183431166,563.6598619280973,611.8968676089605,567.6762769261434,599.1438978413306,611.8968676089605,1609.7268991711492,2129.915730988714,2235.6920684743495,1737.8409014009408,2121.0979513014818,2235.6920684743495,888.8849489602511,810.0558071409598,2266.370391417263,2155.098409601104
1983-11-01,431.61411228989544,544.8782546548894,562.8116252514415,519.0704447957016,563.6598619280973,562.8116252514415,1526.8668317297925,2103.5780725700624,2119.5117375658956,1641.235529527626,2129.915730988714,2119.5117375658956,824.1287063301572,751.0423538785373,2140.2910966779814,2035.2092297012819
1983-11-02,412.3474578248065,623.0456453452412,537.6281291650811,491.89449135551365,544.8782546548894,537.6281291650811,1459.534344314905,2029.3425111709598,2025.4008086177641,1564.5004499673323,2103.5780725700624,2025.4008086177641,778.6298588550341,709.5784887759092,2034.6092555091411,1934.7160496415743
1983-11-03,411.3350995117594,692.613725517843,535.6003747663914,487.22994451328236,623.0456453452412,535.6003747663914,1479.4371268412362,2000.0473200872516,2052.470309460923,1581.2087774349477,2029.3425111709598,2052.470309460923,754.0079483587118,687.1401275416673,2005.93178950087,1907.4465611149587
1983-11-04,524.1379426149017,646.8124755791092,682.2664841279945,598.8981314828284,692.613725517843,682.2664841279945,1671.9814488886461,1952.4656095803452,2341.3539523670975,1787.112399243998,2000.0473200872516,2341.3539523670975,841.1683811114189,766.5708961544528,2070.4079118869404,1968.7570994707712
1983-11-05,549.010344480058,529.2736258637037,716.3537581966492,657.5998698933478,646.8124755791092,716.3537581966492,1642.9726259984495,1811.669739771586,2265.819900847861,1776.3029067148473,1952.4656095803452,2265.819900847861,885.5900242470035,807.0530868213272,2052.3185423417603,1951.5558636599183
1983-11-06,436.83312756465006,469.16929617301037,571.371387863959,536.3782151204973,529.2736258637037,571.371387863959,1349.1699356265422,2580.5683297399105,1866.2719794743641,1470.172240266032,1811.669739771586,1866.2719794743641,825.6597325189417,752.4376037998691,1976.567361205791,1879.5238380873266
1983-11-07,355.20244599492935,445.96329150288784,462.9538684413018,423.11430345953823,469.16929617301037,462.9538684413018,1266.4695961693405,3997.411006431677,1754.814787758304,1355.2571955907915,2580.5683297399105,1754.814787758304,704.3239639396206,641.8622767380697,1886.7159718438006,1794.0838821790674
1983-11-08,342.8211399687947,432.6211958922061,448.83926901796565,408.4921406374348,445.96329150288784,448.83926901796565,1260.2028301084563,4553.8919362801635,1747.6703981500011,1346.2782675681324,3997.411006431677,1747.6703981500011,637.9687803112444,581.3916816459318,1759.509539976683,1673.122904200343
1983-11-09,330.51214119916665,938.8683106549851,432.7805019206136,392.9046401385723,432.6211958922061,432.7805019206136,1232.321067458902,4574.082648477797,1708.9992437561643,1314.5464889413588,4553.8919362801635,1708.9992437561643,608.938217686806,554.9356415633505,1665.6755448004578,1583.8958764662125
1983-11-10,321.63078236788664,1852.8707880616657,421.53529218761275,382.1628070621247,938.8683106549851,421.53529218761275,1829.8660597581065,3834.575503765478,2527.291720879565,1913.9657301997966,4574.082648477797,2527.291720879565,589.6073236157783,537.3190726049274,2369.7287158096706,2253.382150582126
1983-11-11,947.6893243619238,1356.287531422849,1263.7836866954976,1045.0398760721778,1852.8707880616657,1263.7836866954976,3775.830173371348,4886.646173641738,5380.636312867534,3986.3283924515845,3834.575503765478,5380.636312867534,1270.94204907941,1158.2308695863014,3938.6522463046904,3745.2762461633697
1983-11-12,1634.844347224816,1192.1207041425973,2230.4385212484517,1932.7808584067614,1356.287531422849,2230.4385212484517,4778.184847024353,7976.294511760293,6729.583793421083,5167.635697673481,4886.646173641738,6729.583793421083,2496.0277169421393,2274.6720475567276,4948.720620921019,4705.753296149348
1983-11-13,974.1244195005003,888.8332196017157,1235.0150887412638,1025.3407891952193,1192.1207041425973,1235.0150887412638,3198.136023320752,9653.918646610871,4350.684894808156,3286.17502104217,7976.294511760293,4350.684894808156,1854.60131821845,1690.1293800861906,4821.414354176831,4584.697384886281
1983-11-14,854.537958033254,1605.2811033167739,1115.263437511851,1055.2693160539652,888.8332196017157,1115.263437511851,2008.0079026027079,6545.801124862706,2749.8494557031436,2234.9866563497435,9653.918646610871,2749.8494557031436,1472.768412431534,1342.1586297073025,3552.0869588113396,3377.6901536875725
1983-11-15,575.2794589692201,1733.251009205755,740.7712100889275,766.2124098812217,1605.2811033167739,740.7712100889275,3162.990976039194,5240.428071570872,4391.285209973968,3411.296055403153,6545.801124862706,4391.285209973968,1126.3608522704935,1026.4715927356253,4259.89957532134,4050.7512958172993
1983-11-16,1499.613256695795,2155.3125260841966,2076.6249043414696,1729.024337517475,1733.251009205755,2076.6249043414696,7383.4567981869,4708.61712417413,11020.246624215742,7994.215045414574,5240.428071570872,11020.246624215742,2370.926977706945,2160.6656394004926,8221.169679343368,7817.5349307904635
1983-11-17,1820.3045598462063,1630.0797959799802,2279.947976866175,1775.0295273721385,2155.3125260841966,2279.947976866175,8219.108164451316,5503.092751857846,11299.573786134173,8301.31853230564,4708.61712417413,11299.573786134173,2663.75586550688,2427.5255309291247,9739.08427973414,9260.924481589696
1983-11-18,1620.0471788114028,1209.2966129619567,2072.9506782285735,1914.4306136434693,1630.0797959799802,2072.9506782285735,3689.5015492649195,7297.30852674114,5043.931825977485,4046.481490564798,5503.092751857846,5043.931825977485,2704.1911357076265,2464.3748728802316,6195.552527994412,5891.369499992115
1983-11-19,1026.085659895158,1892.340704494378,1299.505896388551,1357.9792527119912,1209.2966129619567,1299.505896388551,3322.1910880160153,6734.140551823428,4556.666919230623,3710.4327009292547,7297.30852674114,4556.666919230623,2043.9041906991338,1862.644272301223,4947.321566911861,4704.422931491612
1983-11-20,757.4787011284361,2271.4269312842866,936.4541909368179,935.608829577284,1892.340704494378,936.4541909368179,2495.081838792422,7135.243604486855,3415.40713570784,2720.716873401282,6734.140551823428,3415.40713570784,1589.8034379689416,1448.8146172863057,4265.305408569137,4055.8917188827504
1983-11-21,1914.0675890299526,3623.4832448880798,2536.210495901886,2143.688187727473,2271.4269312842866,2536.210495901886,5535.388474246273,9026.032632169576,8350.846085387915,6123.22922372124,7135.243604486855,8350.846085387915,3661.523119889693,3336.8076146603366,6583.447217257104,6260.219724601688
1983-11-22,2607.2609948797117,2478.5202316882883,3154.9920212869097,2283.9966164968737,3623.4832448880798,3154.9920212869097,7049.079150216845,12137.992605017129,9457.95879590931,6831.365481615481,9026.032632169576,9457.95879590931,4273.124956405013,3894.1706568704994,8608.025867367718,8185.397641454568
1983-11-23,2906.3740216147344,2734.904198949668,3758.9012389210766,3484.2933769480483,2478.5202316882883,3758.9012389210766,5001.814745706859,12250.011863523738,6781.200404199895,5651.416950360314,12137.992605017129,6781.200404199895,4491.186430428546,4092.89374645943,6959.602636077481,6617.907041702444
1983-11-24,1455.291864615564,4301.340598015418,1835.6565209424032,2157.924085909026,2734.904198949668,1835.6565209424032,4877.187862883084,12566.691932251306,6701.047940670745,5672.963441717153,12250.011863523738,6701.047940670745,3340.0150154131234,3043.8118705218294,7392.348451152661,7029.406336505202
1983-11-25,2877.4925966101437,7028.114730892051,3653.6239286973987,3078.4781270148214,4301.340598015418,3653.6239286973987,7782.128346569829,12798.338060401235,11352.842545602572,8400.128054152647,12566.691932251306,11352.842545602572,6027.908407902807,5493.3343358408465,11640.820961953685,11069.29160236226
1983-11-26,4967.484962240362,4909.457581601521,6033.458402745349,4513.048000165497,7028.114730892051,6033.458402745349,12061.791454108388,13050.003621466036,16185.642253219448,11807.966335038833,12798.338060401235,16185.642253219448,8174.898978721037,7449.92296050206,14804.778599055264,14077.908418741898
1983-11-27,5493.4843881703455,3973.9190415973226,7130.046920241573,6634.454534413051,4909.457581601521,7130.046920241573,10736.3680165708,10451.365155194357,14537.392940739537,11997.63467897693,13050.003621466036,14537.392940739537,8656.363664650587,7888.689828167823,12818.666012961343,12189.307997650489
1983-11-28,2961.8492167650948,3682.384699911494,3750.9217756498992,4129.8435525183495,3973.9190415973226,3750.9217756498992,8614.23004083748,9022.81450197244,11762.300568780247,9927.374820718209,10451.365155194357,11762.300568780247,6109.979682136225,5568.1272686832845,12813.911086723274,12184.78652401483
1983-11-29,3065.259446677686,4552.781122734585,3817.547770768196,3362.302365430748,3682.384699911494,3817.547770768196,7860.83310191045,8696.353998729708,11137.334441850922,8473.471745022433,9022.81450197244,11137.334441850922,5995.356386944994,5463.669131539778,13425.12123638391,12765.988090384557
1983-11-30,3412.1289198773234,3777.2232813154187,4123.120914910269,3584.790587284441,4552.781122734585,4123.120914910269,9064.947565083521,10389.172001821684,12200.703119596372,9384.593406434353,8696.353998729708,12200.703119596372,5962.859301521975,5434.053990915713,12935.38131520904,12300.292928976223
1983-12-01,3468.239575564755,3131.6041389059255,4344.8560108367255,4110.75140969073,3777.2232813154187,4344.8560108367255,6908.368107242389,10533.98376056071,9267.479584546725,7654.644394383473,10389.172001821684,9267.479584546725,6077.899140878131,5538.891731763978,10037.82300944884,9544.996036589057
1983-12-02,2617.521958223236,2840.000792714527,3239.363456480365,3281.4485236013256,3131.6041389059255,3239.363456480365,6245.152572436909,10425.467400344638,8390.122057320377,7002.834658554333,10533.98376056071,8390.122057320377,5050.714511300335,4602.801099147543,9063.93228133872,8618.920419283233
1983-12-03,2150.682136012459,3124.059274827484,2625.5854505557804,2591.048515290825,2840.000792714527,2625.5854505557804,4972.085823441287,8808.129862753329,6654.65767213835,5493.412458962552,10425.467400344638,6654.65767213835,4264.152957304924,3885.9943231602792,8353.764053392768,7943.619319166725
1983-12-04,2068.464851850066,3089.3136176961193,2554.493797843316,2448.0301640770813,3124.059274827484,2554.493797843316,6749.05902539407,10047.613121436592,9129.988906016168,7221.296607579025,8808.129862753329,9129.988906016168,3861.803591255843,3519.3265774089487,9499.836757203026,9033.423294113727
1983-12-05,2426.1153161872508,4210.885622256779,3097.7991994789445,2822.476374367823,3089.3136176961193,3097.7991994789445,7944.225829665502,11419.214677710977,10999.596812348893,8510.16534908906,10047.613121436592,10999.596812348893,4061.774069247084,3701.5630379801833,9807.023347596212,9325.527945195561
1983-12-06,2501.627505911116,4976.345156754948,3170.929852983274,2885.0089091879,4210.885622256779,3170.929852983274,7988.10336268703,11633.612909277017,10938.97574399121,8500.158114250638,11419.214677710977,10938.97574399121,4013.1687983855204,3657.268236988081,9879.719526864666,9394.654960320195
1983-12-07,4119.408510675259,6737.176725413595,5429.567489007475,4389.643231455539,4976.345156754948,5429.567489007475,8505.032546960007,10603.847410196551,12212.791148062595,9110.599121397372,11633.612909277017,12212.791148062595,7017.374057816176,6395.051027766373,10972.13760804184,10433.438593516263
1983-12-08,4883.201688816505,5433.217962461851,6078.624923659766,4976.8135703451835,6737.176725413595,6078.624923659766,9861.528549539697,12737.530603694455,13230.465253264874,10112.153651684792,10603.847410196551,13230.465253264874,8267.91630918396,7534.691218525079,12832.934069428024,12202.875535382136
1983-12-09,5347.8058575056275,4262.8649894662085,6866.308544098498,6277.0217693016,5433.217962461851,6866.308544098498,9429.09862590102,22478.458624220344,12715.551152385035,10484.248145395513,12737.530603694455,12715.551152385035,8557.739891202706,7798.81232433894,12215.66881838609,11615.916154929491
1983-12-10,3704.587701868809,3700.363682318576,4692.54715999367,4809.2302645467935,4262.8649894662085,4692.54715999367,8254.146310709104,28480.39188910412,11168.378561256895,9480.98742270505,22478.458624220344,11168.378561256895,6879.87041422685,6269.741644225945,11936.382456948642,11350.341915327492
1983-12-11,2803.582000120807,6341.792170900928,3452.2937323293454,3389.664661914773,3700.363682318576,3452.2937323293454,5375.637987895042,32434.47654860016,7184.372761155903,6056.270908297047,28480.39188910412,7184.372761155903,5565.449605950385,5071.887849967497,10431.97602074547,9919.797318410276
1983-12-12,2713.5642092067874,15190.570357099768,3366.0333024940946,3188.635407820093,6341.792170900928,3366.0333024940946,7971.831598087999,36201.331052354646,10881.165351828946,8607.742116715002,32434.47654860016,10881.165351828946,4889.013877539449,4455.440591412996,11619.993030226578,11049.486259550533
1983-12-13,8593.36758049858,26380.697315026966,10845.454970387844,7537.812455972118,15190.570357099768,10845.454970387844,26035.06987935282,36465.62967959921,38333.24345236861,26567.113226626694,36201.331052354646,38333.24345236861,11701.206127648904,10663.50598617149,26907.522289623783,25586.443730590632
1983-12-14,20793.190971095042,24319.24748470363,25823.92967380621,18659.494702819047,26380.697315026966,25823.92967380621,41289.7815105046,31952.34086006703,56496.629187484024,40319.21350072588,36465.62967959921,56496.629187484024,26830.020169878335,24450.648725396415,40416.32236119182,38432.00227658365
1983-12-15,23497.082976854224,14035.477360192945,29932.598883496292,27420.475865781955,24319.24748470363,29932.598883496292,36180.1470709234,23877.98150208583,48074.18105384021,40480.75125211332,31952.34086006703,48074.18105384021,34995.9978592237,31892.44156481318,41562.87143169323,39522.25923004748
1983-12-16,14213.699529906415,8855.225082774225,18272.56145966451,19938.293982478914,14035.477360192945,18272.56145966451,25517.799485098913,17086.010416171164,34461.35572074885,31608.944970662295,23877.98150208583,34461.35572074885,27775.768604152407,25312.525183282578,40991.716509701226,38979.146299927044
1983-12-17,6542.983751195868,6837.356790069956,7948.452220335638,9460.241085553494,8855.225082774225,7948.452220335638,13100.283180460854,13275.491030925012,17380.34046844755,16240.946908451766,17086.010416171164,17380.34046844755,16542.371758069992,15075.3416650645,34603.64355198055,32904.708545297464
1983-12-18,4809.591845163681,5815.868340505582,5773.587937721199,6104.7190762040955,6837.356790069956,5773.587937721199,9430.534271979508,14759.136693047989,12473.278692805881,10901.64711128048,13275.491030925012,12473.278692805881,11002.40197758168,10026.674008671698,23782.266168424063,22614.628301876975
1983-12-19,4559.581317112344,5134.710270218012,5610.981113257158,5526.4640486167955,5815.868340505582,5610.981113257158,11248.987190308622,13699.605813997248,15093.283701066615,12383.94226893634,14759.136693047989,15093.283701066615,8688.284832489062,7917.780125408792,16881.904537758917,16053.053710082446
1983-12-20,4129.236292639543,4625.822219298067,5112.29816006693,4942.369808231451,5134.710270218012,5112.29816006693,9753.436904531372,11548.617095241978,13099.079713108164,10711.687180996378,13699.605813997248,13099.079713108164,7429.795642879215,6770.897756143741,13524.70481909738,12860.682418170041
1983-12-21,3730.1286139749427,4558.541524578948,4625.660151905995,4432.018645242417,4625.822219298067,4625.660151905995,8114.639570374102,10048.002237024972,10887.092959174199,8941.582192993372,11548.617095241978,10887.092959174199,6563.088576804149,5981.053026760652,11717.485406869346,11142.192053204883
1983-12-22,3417.3710473781107,4228.53364536666,4241.654161267294,4037.966261229296,4558.541524578948,4241.654161267294,9730.023518528666,9287.453615218848,13165.29708064519,10497.641292675895,10048.002237024972,13165.29708064519,5906.753820943043,5382.924122636854,13376.771109818343,12720.011809870099
1983-12-23,3427.7918611644836,3910.5662683467663,4334.960777558215,4070.865638493183,4228.53364536666,4334.960777558215,9663.468599629423,8685.132112657662,13260.954823045678,10481.46325483386,9287.453615218848,13260.954823045678,5810.203713011836,5294.936385077291,12661.876909114393,12040.21676806906
1983-12-24,3184.9983332483316,3623.5120814143484,4004.690766038062,3756.415330776579,3910.5662683467663,4004.690766038062,7958.8059472194345,8620.465881987082,10831.96383263887,8657.553249243349,8685.132112657662,10831.96383263887,5314.40085250106,4843.1028977135475,10797.802695266302,10267.663001546249
1983-12-25,2912.298920556851,3389.9790099213424,3654.1824638086027,3423.621040954339,3623.5120814143484,3654.1824638086027,6424.040253046347,8785.440496897307,8692.632316609841,7041.086305004286,8620.465881987082,8692.632316609841,4905.691038159788,4470.638768435714,9475.987830290202,9010.745277909862
1983-12-26,2725.9904551513837,3192.3170090451854,3421.847301459287,3199.148446837062,3389.9790099213424,3421.847301459287,6197.60328975047,8893.99713604034,8389.074218429838,6770.075531539653,8785.440496897307,8389.074218429838,4543.295501773013,4140.381619773838,8693.798093790867,8266.958709077271
1983-12-27,2562.6720759074083,3302.9150084667085,3217.482164252706,3002.7318405448914,3192.3170090451854,3217.482164252706,5850.940763076948,8833.090632670615,7920.933574600907,6384.163779370003,8893.99713604034,7920.933574600907,4244.812328777869,3868.3688830283218,8116.005176771436,7717.53368955578
1983-12-28,2422.1531610039046,2264.108854058803,3042.349094003658,2834.712673569039,3302.9150084667085,3042.349094003658,5889.4067227036085,8609.864538433525,7980.395125399098,6392.287358247855,8833.090632670615,7980.395125399098,3990.5238879936855,3636.6315492068907,8062.598570741298,7666.749187537216
1983-12-29,2227.577517385764,3560.1137949733966,3043.3398490969453,3106.5560133246854,2264.108854058803,3043.3398490969453,6308.24985395964,7439.924497787864,9012.989380210474,7336.098073636704,8609.864538433525,9012.989380210474,5011.715111094176,4567.260289677242,9250.281795763369,8796.120732033241
1983-12-30,1693.9876632670355,3522.025132369683,2036.432445054405,1622.1903187223345,3560.1137949733966,2036.432445054405,5696.038034056728,7347.079712173319,7817.533878255925,5740.558434157117,7439.924497787864,7817.533878255925,4371.187300761045,3983.5365209234096,9803.53035605598,9322.206449052825
1983-12-31,3245.2880953653894,3070.614205370989,4171.0512995094805,3407.603354590445,3522.025132369683,4171.0512995094805,6726.124775760704,7319.243356755971,9147.686939394414,6985.30941857758,7347.079712173319,9147.686939394414,4881.614785427332,4448.697674300942,8505.29454970667,8087.71012305688
1984-01-01,2790.614196271203,2812.9436300202105,3610.1378972785833,3492.873380807025,3070.614205370989,3610.1378972785833,7225.2151492017565,6825.343758515015,9879.174683997182,8025.84422853102,7319.243356755971,9879.174683997182,4587.796907079307,4180.936499048668,8246.01995963331,7841.1651369270285
1984-01-02,2155.3061939481345,2651.1939032515816,2708.086781793506,2570.562669902254,2812.9436300202105,2708.086781793506,4811.436984850947,6563.080685288742,6530.313922444975,5308.8748044634885,6825.343758515015,6530.313922444975,4035.5710265247476,3677.68376434998,7890.429159758928,7503.032777723887
1984-01-03,2093.213305206724,2503.3381947250664,2642.9298222827,2459.4972699256095,2651.1939032515816,2642.9298222827,4722.684414058374,6467.688418418549,6419.661758382077,5167.610317418719,6563.080685288742,6419.661758382077,3697.197712866427,3369.3184713713167,7285.754848507333,6928.046159720089
1984-01-04,2014.1565386616817,2475.5493890038188,2544.9310943875917,2353.462320265204,2503.3381947250664,2544.9310943875917,4963.575914621498,6310.592067732201,6752.215104533836,5380.857781126961,6467.688418418549,6752.215104533836,3466.5997686967503,3159.1706856450373,6811.083847983994,6476.6800802012385
