datetime,cannonsville,pepacton,neversink,aggregate
1984-03-31,,,,0.0
1984-04-01,,,,481.6802701846526
1984-04-02,,,,481.6802701846526
1984-04-03,,,,481.6802701846526
1984-04-04,,,,385.15307318336306
1984-04-05,,,,17.20286679230902
1984-04-06,,,,4.778574108974728
1984-04-07,,,,375.5959249654136
1984-04-08,,,,385.15307318336306
1984-04-09,,,,203.56725704232338
1984-04-10,,,,196.87725328975876
1984-04-11,,,,211.212975616683
1984-04-12,,,,378.46306943079844
1984-04-13,,,,366.03877674746417
1984-04-14,,,,48.74145591154222
1984-04-15,,,,222.6815534782223
1984-04-16,,,,407.13451408464675
1984-04-17,,,,424.3373808769559
1984-04-18,,,,461.61025892695875
1984-04-19,,,,458.74311446157384
1984-04-20,,,,454.920255174394
1984-04-21,,,,667.0889456128721
1984-04-22,,,,386.10878800515803
1984-04-23,,,,525.6431519872201
1984-04-24,,,,665.1775159692821
1984-04-25,,,,533.2888705615796
1984-04-26,,,,477.85741089747273
1984-04-27,,,,425.2930956987508
1984-04-28,,,,479.7688405410626
1984-04-29,,,,336.4116172718209
1984-04-30,,,,23.892870544873638
1984-05-01,,,,0.0
1984-05-02,,,,0.0
1984-05-03,,,,0.0
1984-05-04,,,,0.0
1984-05-05,,,,0.0
1984-05-06,,,,0.0
1984-05-07,,,,0.0
1984-05-08,,,,0.0
1984-05-09,,,,0.0
1984-05-10,,,,66.97114598298424
1984-05-11,,,,226.957772497891
1984-05-12,,,,257.6528810734254
1984-05-13,,,,364.62068368513644
1984-05-14,,,,719.0096645117612
1984-05-15,,,,719.9398193170806
1984-05-16,,,,720.8699741223998
1984-05-17,,,,720.8699741223998
1984-05-18,,,,716.2192000958034
1984-05-19,,,,677.1526982723962
1984-05-20,,,,530.1882390319586
1984-05-21,,,,535.7691678638739
1984-05-22,,,,488.3312727925933
1984-05-23,,,,418.5696623936514
1984-05-24,,,,413.9188883670554
1984-05-25,,,,413.9188883670554
1984-05-26,,,,418.5696623936514
1984-05-27,,,,650.1782089181386
1984-05-28,,,,672.5019242458001
1984-05-29,,,,667.8511502192041
1984-05-30,,,,670.6416146351617
1984-05-31,,,,670.6416146351617
1984-06-01,,,,948.0012808340628
1984-06-02,,,,281.0070910749738
1984-06-03,,,,240.71173461893983
1984-06-04,,,,894.98107497086
1984-06-05,,,,1048.7396719741475
1984-06-06,,,,793.182279713511
1984-06-07,,,,896.041479088124
1984-06-08,,,,954.3637055376469
1984-06-09,,,,973.4509796484
1984-06-10,,,,897.101883205388
1984-06-11,,,,898.162287322652
1984-06-12,,,,1001.0214866972653
1984-06-13,,,,1010.5651237526415
1984-06-14,,,,982.9946167037764
1984-06-15,,,,977.6925961174561
1984-06-16,,,,988.2966372900967
1984-06-17,,,,858.9273349838822
1984-06-18,,,,881.1958214464273
1984-06-19,,,,989.3570414073606
1984-06-20,,,,981.9342125865122
1984-06-21,,,,1012.6859319871699
1984-06-22,,,,949.0616849513269
1984-06-23,,,,951.1824931858547
1984-06-24,,,,891.7998626190678
1984-06-25,,,,892.860266736332
1984-06-26,,,,914.068349081613
1984-06-27,,,,906.6455202607646
1984-06-28,,,,914.0683490816128
1984-06-29,,,,693.50429269069
1984-06-30,,,,686.0814638698416
1984-07-01,,,,709.0811240535627
1984-07-02,,,,677.9554780045725
1984-07-03,,,,711.9991533706558
1984-07-04,,,,822.884267420184
1984-07-05,,,,846.2285019569267
1984-07-06,,,,842.3377962008029
1984-07-07,,,,845.2558255178958
1984-07-08,,,,878.3268244449482
1984-07-09,,,,905.5617647378149
1984-07-10,,,,776.1957983466983
1984-07-11,,,,853.0372370301434
1984-07-12,,,,932.7967050306813
1984-07-13,,,,856.9279427862671
1984-07-14,,,,779.1138276637912
1984-07-15,,,,872.4907658107625
1984-07-16,,,,885.1355595181647
1984-07-17,,,,952.2502338113004
1984-07-18,,,,886.1082359571959
1984-07-19,,,,893.8896474694433
1984-07-20,,,,822.884267420184
1984-07-21,,,,783.9772098589458
1984-07-22,,,,966.8403803967647
1984-07-23,,,,981.4305269822289
1984-07-24,,,,706.1630947364699
1984-07-25,,,,739.2340936635223
1984-07-26,,,,745.070152297708
1984-07-27,,,,727.5619763951509
1984-07-28,,,,727.5619763951509
1984-07-29,,,,797.5946800053794
1984-07-30,,,,820.938914542122
1984-07-31,,,,819.9662381030912
1984-08-01,,,,442.63493963586785
1984-08-02,,,,410.1027503085101
1984-08-03,,,,443.62076355487875
1984-08-04,,,,443.62076355487875
1984-08-05,,,,555.0188664031039
1984-08-06,,,,443.62076355487875
1984-08-07,,,,443.62076355487875
1984-08-08,,,,443.62076355487875
1984-08-09,,,,443.62076355487875
1984-08-10,,,,762.0418893953805
1984-08-11,,,,887.2415271097575
1984-08-12,,,,687.1192715505566
1984-08-13,,,,214.90961434436346
1984-08-14,,,,370.6697935480765
1984-08-15,,,,556.9905142411255
1984-08-16,,,,411.08857422752095
1984-08-17,,,,443.62076355487875
1984-08-18,,,,802.4606700748251
1984-08-19,,,,832.0353876451503
1984-08-20,,,,458.40812234004136
1984-08-21,,,,443.62076355487875
1984-08-22,,,,697.963334659676
1984-08-23,,,,724.5805804729686
1984-08-24,,,,664.4453214133073
1984-08-25,,,,660.5020257372638
1984-08-26,,,,637.8280756000145
1984-08-27,,,,446.5782353119113
1984-08-28,,,,421.93263733664025
1984-08-29,,,,273.0732255660031
1984-08-30,,,,328.2793650306103
1984-08-31,,,,8.872415271097575
1984-09-01,,,,1473.6901127058225
1984-09-02,,,,1399.5845527526155
1984-09-03,,,,1734.7437898137111
1984-09-04,,,,1445.058419087538
1984-09-05,,,,1397.900335480952
1984-09-06,,,,459.7913151642166
1984-09-07,,,,0.0
1984-09-08,,,,0.0
1984-09-09,,,,0.0
1984-09-10,,,,0.0
1984-09-11,,,,0.0
1984-09-12,,,,0.0
1984-09-13,,,,0.0
1984-09-14,,,,0.0
1984-09-15,,,,0.0
1984-09-16,,,,0.0
1984-09-17,,,,0.0
1984-09-18,,,,0.0
1984-09-19,,,,0.0
1984-09-20,,,,0.0
1984-09-21,,,,0.0
1984-09-22,,,,0.0
1984-09-23,,,,0.0
1984-09-24,,,,0.0
1984-09-25,,,,0.0
1984-09-26,,,,0.0
1984-09-27,,,,0.0
1984-09-28,,,,0.0
1984-09-29,,,,0.0
1984-09-30,,,,0.0
1984-10-01,,,,450.0578709017462
1984-10-02,,,,450.0578709017462
1984-10-03,,,,450.0578709017462
1984-10-04,,,,450.0578709017462
1984-10-05,,,,450.0578709017462
1984-10-06,,,,449.05995987979105
1984-10-07,,,,449.05995987979105
1984-10-08,,,,450.0578709017462
1984-10-09,,,,450.0578709017462
1984-10-10,,,,450.0578709017462
1984-10-11,,,,450.0578709017462
1984-10-12,,,,450.0578709017462
1984-10-13,,,,450.0578709017462
1984-10-14,,,,450.0578709017462
1984-10-15,,,,450.0578709017462
1984-10-16,,,,450.0578709017462
1984-10-17,,,,450.0578709017462
1984-10-18,,,,450.0578709017462
1984-10-19,,,,450.0578709017462
1984-10-20,,,,450.0578709017462
1984-10-21,,,,450.0578709017462
1984-10-22,,,,0.0
1984-10-23,,,,228.52162402771592
1984-10-24,,,,305.360772718258
1984-10-25,,,,296.3795735206622
1984-10-26,,,,292.38792943284176
1984-10-27,,,,297.3774845426172
1984-10-28,,,,300.37121760848254
1984-10-29,,,,300.37121760848254
1984-10-30,,,,300.37121760848254
1984-10-31,,,,300.37121760848254
1984-11-01,,,,415.9261079985886
1984-11-02,,,,417.00924890483486
1984-11-03,,,,385.59816262369145
1984-11-04,,,,0.0
1984-11-05,,,,0.0
1984-11-06,,,,0.0
1984-11-07,,,,289.1986219677686
1984-11-08,,,,849.1824704971184
1984-11-09,,,,944.4988702467948
1984-11-10,,,,604.3926256854489
1984-11-11,,,,0.0
1984-11-12,,,,0.0
1984-11-13,,,,0.0
1984-11-14,,,,510.15936684201864
1984-11-15,,,,934.7506020905779
1984-11-16,,,,935.8337429968241
1984-11-17,,,,858.9307386533351
1984-11-18,,,,0.0
1984-11-19,,,,0.0
1984-11-20,,,,0.0
1984-11-21,,,,628.2217256228682
1984-11-22,,,,1065.8106517463832
1984-11-23,,,,956.4134202155045
1984-11-24,,,,874.0947113407838
1984-11-25,,,,0.0
1984-11-26,,,,0.0
1984-11-27,,,,0.0
1984-11-28,,,,572.9815394043055
1984-11-29,,,,955.330279309258
1984-11-30,,,,955.330279309258
1984-12-01,,,,800.6426555642603
1984-12-02,,,,800.6426555642603
1984-12-03,,,,799.5679674359859
1984-12-04,,,,194.51855121762557
1984-12-05,,,,0.0
1984-12-06,,,,0.0
1984-12-07,,,,10.746881282741747
1984-12-08,,,,911.3355327765001
1984-12-09,,,,808.1654724621793
1984-12-10,,,,668.4560157865366
1984-12-11,,,,1001.6093355515306
1984-12-12,,,,999.4599592949825
1984-12-13,,,,999.4599592949825
1984-12-14,,,,1000.5346474232566
1984-12-15,,,,1001.6093355515306
1984-12-16,,,,1001.6093355515306
1984-12-17,,,,739.3854322526321
1984-12-18,,,,803.8667199490827
1984-12-19,,,,753.3563779201965
1984-12-20,,,,753.3563779201965
1984-12-21,,,,753.3563779201965
1984-12-22,,,,749.0576254070997
1984-12-23,,,,750.1323135353738
1984-12-24,,,,749.0576254070997
1984-12-25,,,,749.0576254070997
1984-12-26,,,,750.1323135353739
1984-12-27,,,,751.207001663648
1984-12-28,,,,706.0701002761327
1984-12-29,,,,746.9082491505512
1984-12-30,,,,746.9082491505512
1984-12-31,,,,746.9082491505512
1985-01-01,,,,576.243377694325
1985-01-02,,,,100.29851894186939
1985-01-03,,,,122.06140512736933
1985-01-04,,,,563.9426159373032
1985-01-05,,,,645.3168860222162
1985-01-06,,,,680.3267464075857
1985-01-07,,,,484.460770738086
1985-01-08,,,,457.02060989549915
1985-01-09,,,,470.2675840953686
1985-01-10,,,,467.4289467668253
1985-01-11,,,,511.9009315806729
1985-01-12,,,,668.0259846505638
1985-01-13,,,,689.7888708360638
1985-01-14,,,,672.7570468648031
1985-01-15,,,,593.2752016655859
1985-01-16,,,,566.7812532658467
1985-01-17,,,,580.0282274657163
1985-01-18,,,,576.243377694325
1985-01-19,,,,618.8229376224771
1985-01-20,,,,660.4562851077814
1985-01-21,,,,527.0403306662381
1985-01-22,,,,445.6660605813252
1985-01-23,,,,435.2577237099991
1985-01-24,,,,450.3971227955643
1985-01-25,,,,481.6221334095425
1985-01-26,,,,482.5683458523904
1985-01-27,,,,480.67592096669466
1985-01-28,,,,531.7713928804772
1985-01-29,,,,531.7713928804772
1985-01-30,,,,531.7713928804772
1985-01-31,,,,531.7713928804772
1985-02-01,,,,795.9949361359994
1985-02-02,,,,795.9949361359994
1985-02-03,,,,795.9949361359994
1985-02-04,,,,795.9949361359994
1985-02-05,,,,794.9898920247166
1985-02-06,,,,708.5560984543935
1985-02-07,,,,693.480436785151
1985-02-08,,,,693.480436785151
1985-02-09,,,,694.4854808964338
1985-02-10,,,,693.480436785151
1985-02-11,,,,693.480436785151
1985-02-12,,,,693.480436785151
1985-02-13,,,,792.9798038021511
1985-02-14,,,,792.9798038021511
1985-02-15,,,,792.9798038021511
1985-02-16,,,,792.9798038021511
1985-02-17,,,,792.9798038021511
1985-02-18,,,,791.974759690868
1985-02-19,,,,791.974759690868
1985-02-20,,,,791.974759690868
1985-02-21,,,,790.9697155795853
1985-02-22,,,,790.9697155795853
1985-02-23,,,,790.9697155795853
1985-02-24,,,,790.9697155795853
1985-02-25,,,,790.9697155795853
1985-02-26,,,,691.4703485625853
1985-02-27,,,,690.4653044513026
1985-02-28,,,,690.4653044513026
1985-03-01,,,,744.7750896722736
1985-03-02,,,,1007.0611922112607
1985-03-03,,,,925.8307947831415
1985-03-04,,,,671.3741281408405
1985-03-05,,,,583.292974303121
1985-03-06,,,,583.292974303121
1985-03-07,,,,506.9559743104306
1985-03-08,,,,613.6320384027799
1985-03-09,,,,619.5041153252946
1985-03-10,,,,881.790217864282
1985-03-11,,,,946.3830640119428
1985-03-12,,,,807.410576845763
1985-03-13,,,,798.6024614619911
1985-03-14,,,,974.7647691374304
1985-03-15,,,,1008.0398716983465
1985-03-16,,,,998.2530768274888
1985-03-17,,,,1020.7627050304615
1985-03-18,,,,919.9587178606267
1985-03-19,,,,999.2317563145746
1985-03-20,,,,905.2785255543404
1985-03-21,,,,887.6622947867965
1985-03-22,,,,1016.8479870821187
1985-03-23,,,,998.2530768274888
1985-03-24,,,,879.8328588901103
1985-03-25,,,,868.0887050450809
1985-03-26,,,,575.4635384064347
1985-03-27,,,,454.1072820077988
1985-03-28,,,,480.5316281591147
1985-03-29,,,,574.484858919349
1985-03-30,,,,459.0006794432277
1985-03-31,,,,382.66367945053736
1985-04-01,,,,601.6708466127146
1985-04-02,,,,428.8617067799909
1985-04-03,,,,396.196564494537
1985-04-04,,,,469.9565632036264
1985-04-05,,,,474.17142027271717
1985-04-06,,,,444.6674207890815
1985-04-07,,,,595.3485610090784
1985-04-08,,,,495.24570561817137
1985-04-09,,,,461.5268490654447
1985-04-10,,,,455.2045634618085
1985-04-11,,,,556.3611331199883
1985-04-12,,,,583.7577040690785
1985-04-13,,,,544.7702761799885
1985-04-14,,,,452.04342065999043
1985-04-15,,,,373.0148506145376
1985-04-16,,,,417.2708498399911
1985-04-17,,,,476.27884880726265
1985-04-18,,,,669.1085597181676
1985-04-19,,,,661.7325598472587
1985-04-20,,,,617.4765606218051
1985-04-21,,,,468.9028489363537
1985-04-22,,,,559.5222759218065
1985-04-23,,,,414.10970703817304
1985-04-24,,,,486.81599147998975
1985-04-25,,,,612.2079892854415
1985-04-26,,,,643.8194173036227
1985-04-27,,,,580.5965612672603
1985-04-28,,,,384.60570755453733
1985-04-29,,,,397.25027876180974
1985-04-30,,,,214.95771052363182
1985-05-01,,,,851.1340416703058
1985-05-02,,,,851.1340416703058
1985-05-03,,,,849.9961619354525
1985-05-04,,,,849.9961619354525
1985-05-05,,,,788.5506562533718
1985-05-06,,,,786.274896783665
1985-05-07,,,,941.0265407237206
1985-05-08,,,,1112.8463806865768
1985-05-09,,,,844.3067632611858
1985-05-10,,,,840.8931240566259
1985-05-11,,,,838.6173645869189
1985-05-12,,,,829.5143267080923
1985-05-13,,,,821.5491685641189
1985-05-14,,,,813.5840104201454
1985-05-15,,,,813.5840104201454
1985-05-16,,,,781.7233778442516
1985-05-17,,,,679.3142017074501
1985-05-18,,,,672.4869232983301
1985-05-19,,,,867.064357958253
1985-05-20,,,,908.0280284129735
1985-05-21,,,,703.2096761393703
1985-05-22,,,,674.7626827680367
1985-05-23,,,,565.5262282221152
1985-05-24,,,,562.112589017555
1985-05-25,,,,562.112589017555
1985-05-26,,,,251.47142140259035
1985-05-27,,,,225.30018750096335
1985-05-28,,,,3.4136392045600514
1985-05-29,,,,0.0
1985-05-30,,,,0.0
1985-05-31,,,,0.0
1985-06-01,,,,769.5896892976835
1985-06-02,,,,735.8079745411325
1985-06-03,,,,772.7567250561106
1985-06-04,,,,893.1040838763242
1985-06-05,,,,918.4403699437378
1985-06-06,,,,914.2176555991689
1985-06-07,,,,917.3846913575956
1985-06-08,,,,953.2777632864314
1985-06-09,,,,982.8367636984138
1985-06-10,,,,842.4315117414974
1985-06-11,,,,925.8301200467334
1985-06-12,,,,1012.395764110396
1985-06-13,,,,930.0528343913022
1985-06-14,,,,845.5985474999242
1985-06-15,,,,946.9436917695779
1985-06-16,,,,960.6675133894269
1985-06-17,,,,1033.5093358332406
1985-06-18,,,,961.7231919755693
1985-06-19,,,,970.1686206647069
1985-06-20,,,,893.1040838763242
1985-06-21,,,,850.8769404306352
1985-06-22,,,,1049.3445146253741
1985-06-23,,,,1065.1796934175075
1985-06-24,,,,766.4226535392571
1985-06-25,,,,802.3157254680929
1985-06-26,,,,808.6497969849462
1985-06-27,,,,789.6475824343862
1985-06-28,,,,789.6475824343862
1985-06-29,,,,865.6564406366266
1985-06-30,,,,890.9927267040398
1985-07-01,,,,806.4490749203621
1985-07-02,,,,771.0493898758472
1985-07-03,,,,809.7677953932858
1985-07-04,,,,935.8791733643709
1985-07-05,,,,962.4289371477573
1985-07-06,,,,958.0039765171931
1985-07-07,,,,961.3226969901164
1985-07-08,,,,998.9348623499138
1985-07-09,,,,1029.9095867638648
1985-07-10,,,,882.7796457975982
1985-07-11,,,,970.1726182512451
1985-07-12,,,,1060.8843111778153
1985-07-13,,,,974.5975788818095
1985-07-14,,,,886.0983662705215
1985-07-15,,,,992.2974214040671
1985-07-16,,,,1006.6785434534013
1985-07-17,,,,1083.0091143306374
1985-07-18,,,,1007.7847836110427
1985-07-19,,,,1016.6347048721713
1985-07-20,,,,935.8791733643709
1985-07-21,,,,891.6295670587268
1985-07-22,,,,1099.602716695254
1985-07-23,,,,1116.1963190598703
1985-07-24,,,,803.130354447439
1985-07-25,,,,840.7425198072366
1985-07-26,,,,847.3799607530831
1985-07-27,,,,827.4676379155433
1985-07-28,,,,827.4676379155433
1985-07-29,,,,907.1169292657025
1985-07-30,,,,933.6666930490888
1985-07-31,,,,932.5604528914478
1985-08-01,,,,813.9202109630507
1985-08-02,,,,778.1925748165247
1985-08-03,,,,817.2696768517878
1985-08-04,,,,944.5493806237874
1985-08-05,,,,971.3451077336821
1985-08-06,,,,966.8791532153663
1985-08-07,,,,970.2286191041031
1985-08-08,,,,1008.1892325097874
1985-08-09,,,,1039.4509141379979
1985-08-10,,,,890.957926403998
1985-08-11,,,,979.1605281407348
1985-08-12,,,,1070.7125957662083
1985-08-13,,,,983.6264826590505
1985-08-14,,,,894.3073922927349
1985-08-15,,,,1001.4903007323137
1985-08-16,,,,1016.0046529168399
1985-08-17,,,,1093.0423683577874
1985-08-18,,,,1017.121141546419
1985-08-19,,,,1026.0530505830504
1985-08-20,,,,944.5493806237874
1985-08-21,,,,899.8898354406296
1985-08-22,,,,1109.7896978014714
1985-08-23,,,,1126.5370272451555
1985-08-24,,,,810.570745074314
1985-08-25,,,,848.5313584799984
1985-08-26,,,,855.2302902574719
1985-08-27,,,,835.1334949250509
1985-08-28,,,,835.1334949250509
1985-08-29,,,,915.520676254735
1985-08-30,,,,942.3164033646295
1985-08-31,,,,941.1999147350506
1985-09-01,,,,901.3664074036213
1985-09-02,,,,852.2604893247313
1985-09-03,,,,812.9757548616196
1985-09-04,,,,858.8079450685834
1985-09-05,,,,855.5342171966572
1985-09-06,,,,863.1729155644846
1985-09-07,,,,814.0669974855949
1985-09-08,,,,814.0669974855949
1985-09-09,,,,946.1073549866097
1985-09-10,,,,881.7240401720653
1985-09-11,,,,815.1582401095702
1985-09-12,,,,816.2494827335455
1985-09-13,,,,817.340725357521
1985-09-14,,,,796.6071155019895
1985-09-15,,,,818.4319679814962
1985-09-16,,,,819.5232106054715
1985-09-17,,,,817.340725357521
1985-09-18,,,,857.7167024446081
1985-09-19,,,,780.2384761423598
1985-09-20,,,,844.6217909569042
1985-09-21,,,,760.5961089108039
1985-09-22,,,,834.8006073411261
1985-09-23,,,,578.3585907069239
1985-09-24,,,,486.69421029299644
1985-09-25,,,,486.69421029299644
1985-09-26,,,,487.78545291697174
1985-09-27,,,,487.78545291697174
1985-09-28,,,,489.9679381649224
1985-09-29,,,,489.9679381649224
1985-09-30,,,,489.9679381649224
1985-10-01,,,,1069.3502663130892
1985-10-02,,,,1011.0926852185502
1985-10-03,,,,964.4866203429193
1985-10-04,,,,1018.8603626978221
1985-10-05,,,,1014.9765239581859
1985-10-06,,,,1024.0388143506698
1985-10-07,,,,965.7812332561311
1985-10-08,,,,965.7812332561311
1985-10-09,,,,1122.4293957547798
1985-10-10,,,,1046.0472338752736
1985-10-11,,,,967.075846169343
1985-10-12,,,,968.370459082555
1985-10-13,,,,969.6650719957672
1985-10-14,,,,945.0674266447394
1985-10-15,,,,970.9596849089792
1985-10-16,,,,972.254297822191
1985-10-17,,,,969.6650719957672
1985-10-18,,,,1017.56574978461
1985-10-19,,,,925.64823294656
1985-10-20,,,,1002.0303948260663
1985-10-21,,,,902.3452005087446
1985-10-22,,,,990.3788786071586
1985-10-23,,,,686.144844002345
1985-10-24,,,,577.3973592925396
1985-10-25,,,,577.3973592925396
1985-10-26,,,,578.6919722057515
1985-10-27,,,,578.6919722057515
1985-10-28,,,,581.2811980321754
1985-10-29,,,,581.2811980321754
1985-10-30,,,,581.2811980321754
1985-10-31,,,,581.2811980321754
1985-11-01,,,,760.0816866582304
1985-11-02,,,,735.2748430988888
1985-11-03,,,,617.1942677564222
1985-11-04,,,,662.8388599056111
1985-11-05,,,,587.426055485212
1985-11-06,,,,648.9470275123796
1985-11-07,,,,400.87859191896234
1985-11-08,,,,598.3410666513224
1985-11-09,,,,626.1247314377853
1985-11-10,,,,385.0022120409836
1985-11-11,,,,646.9624800276323
1985-11-12,,,,623.1479102106643
1985-11-13,,,,423.70088799355665
1985-11-14,,,,663.8311336479848
1985-11-15,,,,601.3178878784435
1985-11-16,,,,587.426055485212
1985-11-17,,,,639.0242900886428
1985-11-18,,,,637.0397426038957
1985-11-19,,,,642.9933850581376
1985-11-20,,,,621.163362725917
1985-11-21,,,,583.4569605157175
1985-11-22,,,,612.2328990445538
1985-11-23,,,,603.302435363191
1985-11-24,,,,628.1092789225326
1985-11-25,,,,621.163362725917
1985-11-26,,,,640.0165638310166
1985-11-27,,,,686.6534297225791
1985-11-28,,,,650.931574997127
1985-11-29,,,,687.6457034649528
