datetime,demand_nj_lag1_regression_disagg,demand_nj_lag1_perfect_foresight,demand_nj_lag1_same_day,demand_nj_lag1_regression_agg,demand_nj_lag2_regression_disagg,demand_nj_lag2_perfect_foresight,demand_nj_lag2_same_day,demand_nj_lag2_regression_agg,demand_nj_lag3_regression_disagg,demand_nj_lag3_perfect_foresight,demand_nj_lag3_same_day,demand_nj_lag3_regression_agg,demand_nj_lag4_regression_disagg,demand_nj_lag4_perfect_foresight,demand_nj_lag4_same_day,demand_nj_lag4_regression_agg,demand_nj_lag0_moving_average,demand_nj_lag1_moving_average,demand_nj_lag2_moving_average,demand_nj_lag3_moving_average,demand_nj_lag4_moving_average
10/14/1979,91.79620057,93.51166964,92.16617799,91.79620057,91.65685376,96.87539877,92.16617799,91.65685376,91.59678938,71.98380325,92.16617799,91.59678938,91.56095423,74.00204073,92.16617799,91.56095423,96.20265294,96.20265294,96.20265294,96.20265294,96.20265294
10/15/1979,93.13509085,96.87539877,93.51166964,93.13509085,92.99325898,71.98380325,93.51166964,92.99325898,92.93212365,74.00204073,93.51166964,92.93212365,92.89564962,92.83892382,93.51166964,92.89564962,95.72212021,95.72212021,95.72212021,95.72212021,95.72212021
10/16/1979,96.48224214,71.98380325,96.87539877,96.48224214,96.33416972,74.00204073,96.87539877,96.33416972,96.270345,92.83892382,96.87539877,96.270345,96.2322666,96.20265294,96.87539877,96.2322666,95.52990712,95.52990712,95.52990712,95.52990712,95.52990712
10/17/1979,71.7106005,74.00204073,71.98380325,71.7106005,71.60768692,92.83892382,71.98380325,71.60768692,71.56332417,96.20265294,71.98380325,71.56332417,71.53685605,98.22089042,71.98380325,71.53685605,91.58953872,91.58953872,91.58953872,91.58953872,91.58953872
10/18/1979,73.71936549,92.83892382,74.00204073,73.71936549,73.6128855,96.20265294,74.00204073,73.6128855,73.56698569,98.22089042,74.00204073,73.56698569,73.5396006,96.87539877,74.00204073,73.5396006,87.74527686,87.74527686,87.74527686,87.74527686,87.74527686
10/19/1979,92.46564787,96.20265294,92.83892382,92.46564787,92.32505933,98.22089042,92.83892382,92.32505933,92.26445983,96.87539877,92.83892382,92.26445983,92.22830545,92.83892382,92.83892382,92.22830545,86.97642449,86.97642449,86.97642449,86.97642449,86.97642449
10/20/1979,95.81282026,98.22089042,96.20265294,95.81282026,95.6659991,96.87539877,96.20265294,95.6659991,95.60271361,92.83892382,96.20265294,95.60271361,95.5649569,96.20265294,96.20265294,95.5649569,88.22580959,88.22580959,88.22580959,88.22580959,88.22580959
10/21/1979,97.82107351,96.87539877,98.22089042,97.82107351,97.67049394,92.83892382,98.22089042,97.67049394,97.60558876,96.20265294,98.22089042,97.60558876,97.56686581,98.22089042,98.22089042,97.56686581,89.09076851,89.09076851,89.09076851,89.09076851,89.09076851
10/22/1979,96.48224214,92.83892382,96.87539877,96.48224214,96.33416972,96.20265294,96.87539877,96.33416972,96.270345,98.22089042,96.87539877,96.270345,96.2322666,100.2391279,96.87539877,96.2322666,89.57130124,89.57130124,89.57130124,89.57130124,89.57130124
10/23/1979,92.46564787,96.20265294,92.83892382,92.46564787,92.32505933,98.22089042,92.83892382,92.32505933,92.26445983,100.2391279,92.83892382,92.26445983,92.22830545,99.56638207,92.83892382,92.22830545,88.99466196,88.99466196,88.99466196,88.99466196,88.99466196
10/24/1979,95.81282026,98.22089042,96.20265294,95.81282026,95.6659991,100.2391279,96.20265294,95.6659991,95.60271361,99.56638207,96.20265294,95.60271361,95.5649569,98.22089042,96.20265294,95.5649569,92.45449763,92.45449763,92.45449763,92.45449763,92.45449763
10/25/1979,97.82107351,100.2391279,98.22089042,97.82107351,97.67049394,99.56638207,98.22089042,97.67049394,97.60558876,98.22089042,98.22089042,97.60558876,97.56686581,98.22089042,98.22089042,97.56686581,95.9143333,95.9143333,95.9143333,95.9143333,95.9143333
10/26/1979,99.82929006,99.56638207,100.2391279,99.82929006,99.67493832,98.22089042,100.2391279,99.67493832,99.60840753,98.22089042,100.2391279,99.60840753,99.56871482,98.89363624,100.2391279,99.56871482,96.97150531,96.97150531,96.97150531,96.97150531,96.97150531
10/27/1979,99.15988857,98.22089042,99.56638207,99.15988857,99.00679574,98.22089042,99.56638207,99.00679574,98.94080747,98.89363624,99.56638207,98.94080747,98.9014384,98.89363624,99.56638207,98.9014384,97.45203805,97.45203805,97.45203805,97.45203805,97.45203805
10/28/1979,97.82107351,98.22089042,98.22089042,97.82107351,97.67049394,98.89363624,98.22089042,97.67049394,97.60558876,98.89363624,98.22089042,97.60558876,97.56686581,86.99360358,98.22089042,97.56686581,97.45203805,97.45203805,97.45203805,97.45203805,97.45203805
10/29/1979,97.82107351,98.89363624,98.22089042,97.82107351,97.67049394,98.89363624,98.22089042,97.67049394,97.60558876,86.99360358,98.22089042,97.60558876,97.56686581,85.67551867,98.22089042,97.56686581,97.64425114,97.64425114,97.64425114,97.64425114,97.64425114
10/30/1979,98.49048307,98.89363624,98.89363624,98.49048307,98.33864762,86.99360358,98.89363624,98.33864762,98.27320122,85.67551867,98.89363624,98.27320122,98.23415541,86.99360358,98.89363624,98.23415541,98.50921006,98.50921006,98.50921006,98.50921006,98.50921006
10/31/1979,98.49048307,86.99360358,98.89363624,98.49048307,98.33864762,85.67551867,98.89363624,98.33864762,98.27320122,86.99360358,98.89363624,98.27320122,98.23415541,86.33456112,98.89363624,98.23415541,98.89363624,98.89363624,98.89363624,98.89363624,98.89363624
11/1/1979,86.64884014,85.67551867,86.99360358,86.64884014,86.51898522,86.99360358,86.99360358,86.51898522,86.46301148,86.33456112,86.99360358,86.46301148,86.42961663,85.67551867,86.99360358,86.42961663,97.28973812,97.28973812,97.28973812,97.28973812,97.28973812
11/2/1979,85.33713742,86.99360358,85.67551867,85.33713742,85.20968516,86.33456112,85.67551867,85.20968516,85.15474688,85.67551867,85.67551867,85.15474688,85.12196974,75.7898819,85.67551867,85.12196974,95.20922252,95.20922252,95.20922252,95.20922252,95.20922252
11/3/1979,86.64884014,86.33456112,86.99360358,86.64884014,86.51898522,85.67551867,86.99360358,86.51898522,86.46301148,75.7898819,86.99360358,86.46301148,86.42961663,81.72126396,86.99360358,86.42961663,93.41311131,93.41311131,93.41311131,93.41311131,93.41311131
11/4/1979,85.99299101,85.67551867,86.33456112,85.99299101,85.86433825,75.7898819,86.33456112,85.86433825,85.8088826,81.72126396,86.33456112,85.8088826,85.77579682,75.13083945,86.33456112,85.77579682,91.71506426,91.71506426,91.71506426,91.71506426,91.71506426
11/5/1979,85.33713742,75.7898819,85.67551867,85.33713742,85.20968516,81.72126396,85.67551867,85.20968516,85.15474688,75.13083945,85.67551867,85.15474688,85.12196974,84.35743377,85.67551867,85.12196974,89.9228683,89.9228683,89.9228683,89.9228683,89.9228683
11/6/1979,75.4987748,81.72126396,75.7898819,75.4987748,75.38912025,75.13083945,75.7898819,75.38912025,75.34185226,84.35743377,75.7898819,75.34185226,75.31365097,84.35743377,75.7898819,75.31365097,86.62233197,86.62233197,86.62233197,86.62233197,86.62233197
11/7/1979,81.40192048,75.13083945,81.72126396,81.40192048,81.28163536,84.35743377,81.72126396,81.28163536,81.22978588,84.35743377,81.72126396,81.22978588,81.19885141,69.85849984,81.72126396,81.19885141,84.16913593,84.16913593,84.16913593,84.16913593,84.16913593
11/8/1979,74.84284494,84.35743377,75.13083945,74.84284494,74.73436225,84.35743377,75.13083945,74.73436225,74.68759932,69.85849984,75.13083945,74.68759932,74.65969932,81.72126396,75.13083945,74.65969932,82.47445534,82.47445534,82.47445534,82.47445534,82.47445534
11/9/1979,84.02541676,84.35743377,84.35743377,84.02541676,83.90036042,69.85849984,84.35743377,83.90036042,83.8464547,81.72126396,84.35743377,83.8464547,83.81429355,82.38030642,84.35743377,83.81429355,82.28615749,82.28615749,82.28615749,82.28615749,82.28615749
11/10/1979,84.02541676,69.85849984,84.35743377,84.02541676,83.90036042,81.72126396,84.35743377,83.90036042,83.8464547,82.38030642,84.35743377,83.8464547,83.81429355,85.01647622,84.35743377,83.81429355,81.90956181,81.90956181,81.90956181,81.90956181,81.90956181
11/11/1979,69.5952179,81.72126396,69.85849984,69.5952179,69.4960396,82.38030642,69.85849984,69.4960396,69.45328671,85.01647622,69.85849984,69.45328671,69.42777899,86.99360358,69.85849984,69.42777899,79.55583877,79.55583877,79.55583877,79.55583877,79.55583877
11/12/1979,81.40192048,82.38030642,81.72126396,81.40192048,81.28163536,85.01647622,81.72126396,81.28163536,81.22978588,86.99360358,81.72126396,81.22978588,81.19885141,88.31168848,81.72126396,81.19885141,78.99094524,78.99094524,78.99094524,78.99094524,78.99094524
11/13/1979,82.05780151,85.01647622,82.38030642,82.05780151,81.9363262,86.99360358,82.38030642,81.9363262,81.88396378,88.31168848,82.38030642,81.88396378,81.85272331,83.69839132,82.38030642,81.85272331,79.93243445,79.93243445,79.93243445,79.93243445,79.93243445
11/14/1979,84.68127935,86.99360358,85.01647622,84.68127935,84.5550259,88.31168848,85.01647622,84.5550259,84.50060426,83.69839132,85.01647622,84.50060426,84.46813533,95.56115544,85.01647622,84.46813533,80.40317906,80.40317906,80.40317906,80.40317906,80.40317906
11/15/1979,86.64884014,88.31168848,86.99360358,86.64884014,86.51898522,83.69839132,86.99360358,86.51898522,86.46301148,95.56115544,86.99360358,86.46301148,86.42961663,88.97073093,86.99360358,86.42961663,82.09785965,82.09785965,82.09785965,82.09785965,82.09785965
11/16/1979,87.96052518,83.69839132,88.31168848,87.96052518,87.82826098,95.56115544,88.31168848,87.82826098,87.77124893,88.97073093,88.31168848,87.77124893,87.73723466,91.60690073,88.31168848,87.73723466,82.66275318,82.66275318,82.66275318,82.66275318,82.66275318
11/17/1979,83.36954962,95.56115544,83.69839132,83.36954962,83.24568868,88.97073093,83.69839132,83.24568868,83.19229813,91.60690073,83.69839132,83.19229813,83.16044432,88.97073093,83.69839132,83.16044432,82.56860426,82.56860426,82.56860426,82.56860426,82.56860426
11/18/1979,95.17448844,88.97073093,95.56115544,95.17448844,95.02885896,91.60690073,95.56115544,95.02885896,94.96608703,88.97073093,95.56115544,94.96608703,94.92863668,75.13083945,95.56115544,94.92863668,86.2404122,86.2404122,86.2404122,86.2404122,86.2404122
11/19/1979,88.61636116,91.60690073,88.97073093,88.61636116,88.48288986,88.97073093,88.97073093,88.48288986,88.42535759,75.13083945,88.97073093,88.42535759,88.39103299,83.69839132,88.97073093,88.39103299,87.27605034,87.27605034,87.27605034,87.27605034,87.27605034
11/20/1979,91.23966219,88.97073093,91.60690073,91.23966219,91.10134641,75.13083945,91.60690073,91.10134641,91.04172637,83.69839132,91.60690073,91.04172637,91.00615629,89.62977338,91.60690073,91.00615629,88.59413524,88.59413524,88.59413524,88.59413524,88.59413524
11/21/1979,88.61636116,75.13083945,88.97073093,88.61636116,88.48288986,83.69839132,88.97073093,88.48288986,88.42535759,89.62977338,88.97073093,88.42535759,88.39103299,90.28881583,88.97073093,88.39103299,89.15902877,89.15902877,89.15902877,89.15902877,89.15902877
11/22/1979,74.84284494,83.69839132,75.13083945,74.84284494,74.73436225,89.62977338,75.13083945,74.73436225,74.68759932,90.28881583,75.13083945,74.68759932,74.65969932,93.58402809,75.13083945,74.65969932,87.46434818,87.46434818,87.46434818,87.46434818,87.46434818
11/23/1979,83.36954962,89.62977338,83.69839132,83.36954962,83.24568868,90.28881583,83.69839132,83.24568868,83.19229813,93.58402809,83.69839132,83.19229813,83.16044432,94.24307054,83.69839132,83.16044432,86.80530573,86.80530573,86.80530573,86.80530573,86.80530573
11/24/1979,89.27219282,90.28881583,89.62977338,89.27219282,89.1375128,93.58402809,89.62977338,89.1375128,89.07945962,94.24307054,89.62977338,89.07945962,89.04482427,95.56115544,89.62977338,89.04482427,87.65264603,87.65264603,87.65264603,87.65264603,87.65264603
11/25/1979,89.92802019,93.58402809,90.28881583,89.92802019,89.79212985,94.24307054,90.28881583,89.79212985,89.73355506,95.56115544,90.28881583,89.73355506,89.69860854,96.22019789,90.28881583,89.69860854,86.89945465,86.89945465,86.89945465,86.89945465,86.89945465
11/26/1979,93.2070938,94.24307054,93.58402809,93.2070938,93.0651281,95.56115544,93.58402809,93.0651281,93.0039351,96.22019789,93.58402809,93.0039351,92.96742666,71.83562719,93.58402809,92.96742666,87.5584971,87.5584971,87.5584971,87.5584971,87.5584971
11/27/1979,93.86289608,95.56115544,94.24307054,93.86289608,93.71971065,96.22019789,94.24307054,93.71971065,93.65799199,71.83562719,94.24307054,93.65799199,93.62116998,96.18816985,94.24307054,93.62116998,87.93509279,87.93509279,87.93509279,87.93509279,87.93509279
11/28/1979,95.17448844,96.22019789,95.56115544,95.17448844,95.02885896,71.83562719,95.56115544,95.02885896,94.96608703,96.18816985,95.56115544,94.96608703,94.92863668,95.53824978,95.56115544,94.92863668,88.87658201,88.87658201,88.87658201,88.87658201,88.87658201
11/29/1979,95.83027858,71.83562719,96.22019789,95.83027858,95.6834248,96.18816985,96.22019789,95.6834248,95.62012526,95.53824978,96.22019789,95.62012526,95.58236016,100.0876902,96.22019789,95.58236016,91.8893475,91.8893475,91.8893475,91.8893475,91.8893475
11/30/1979,71.56311794,96.18816985,71.83562719,71.56311794,71.46046547,95.53824978,71.83562719,71.46046547,71.41621525,100.0876902,71.83562719,71.41621525,71.38981427,97.48800998,71.83562719,71.38981427,90.19466691,90.19466691,90.19466691,90.19466691,90.19466691
12/1/1979,95.79840868,95.53824978,96.18816985,95.79840868,95.65161444,100.0876902,96.18816985,95.65161444,95.58834055,97.48800998,96.18816985,95.58834055,95.55059076,94.88832971,96.18816985,95.55059076,91.13158069,91.13158069,91.13158069,91.13158069,91.13158069
12/2/1979,95.15169575,100.0876902,95.53824978,95.15169575,95.00610879,97.48800998,95.53824978,95.00610879,94.94335519,94.88832971,95.53824978,94.94335519,94.90591577,94.88832971,95.53824978,94.90591577,91.88149983,91.88149983,91.88149983,91.88149983,91.88149983
12/3/1979,99.67860559,97.48800998,100.0876902,99.67860559,99.52453736,94.88832971,100.0876902,99.52453736,99.45812875,94.88832971,100.0876902,99.45812875,99.41850893,95.53824978,100.0876902,99.41850893,92.81059442,92.81059442,92.81059442,92.81059442,92.81059442
12/4/1979,97.09182292,94.88832971,97.48800998,97.09182292,96.94260974,94.88832971,97.48800998,96.94260974,96.87829341,95.53824978,97.48800998,96.87829341,96.83992174,98.78785011,97.48800998,96.83992174,93.2741572,93.2741572,93.2741572,93.2741572,93.2741572
12/5/1979,94.5049789,94.88832971,94.88832971,94.5049789,94.36059776,95.53824978,94.88832971,94.36059776,94.29836381,98.78785011,94.88832971,94.29836381,94.26123439,95.53824978,94.88832971,94.26123439,93.17803924,93.17803924,93.17803924,93.17803924,93.17803924
12/6/1979,94.5049789,95.53824978,94.88832971,94.5049789,94.36059776,98.78785011,94.88832971,94.36059776,94.29836381,95.53824978,94.88832971,94.29836381,94.26123439,91.63872938,94.88832971,94.26123439,92.98777235,92.98777235,92.98777235,92.98777235,92.98777235
12/7/1979,95.15169575,98.78785011,95.53824978,95.15169575,95.00610879,95.53824978,95.53824978,95.00610879,94.94335519,91.63872938,95.53824978,94.94335519,94.90591577,87.73920898,95.53824978,94.90591577,96.3738613,96.3738613,96.3738613,96.3738613,96.3738613
12/8/1979,98.38522182,95.53824978,98.78785011,98.38522182,98.23358396,91.63872938,98.78785011,98.23358396,98.16822271,87.73920898,98.78785011,98.16822271,98.12922769,87.08928892,98.78785011,98.12922769,96.74524419,96.74524419,96.74524419,96.74524419,96.74524419
12/9/1979,95.15169575,91.63872938,95.53824978,95.15169575,95.00610879,87.73920898,95.53824978,95.00610879,94.94335519,87.08928892,95.53824978,94.94335519,94.90591577,88.38912905,95.53824978,94.90591577,96.74524419,96.74524419,96.74524419,96.74524419,96.74524419
12/10/1979,91.27133505,87.73920898,91.63872938,91.27133505,91.13296063,87.08928892,91.63872938,91.13296063,91.07331531,88.38912905,91.63872938,91.07331531,91.03773015,88.38912905,91.63872938,91.03773015,95.53824978,95.53824978,95.53824978,95.53824978,95.53824978
12/11/1979,87.39082747,87.08928892,87.73920898,87.39082747,87.2596105,88.38912905,87.73920898,87.2596105,87.20304975,88.38912905,87.73920898,87.20304975,87.16930472,89.03904912,87.73920898,87.16930472,94.14556392,94.14556392,94.14556392,94.14556392,94.14556392
12/12/1979,86.74406148,88.38912905,87.08928892,86.74406148,86.61403189,88.38912905,87.08928892,86.61403189,86.55798286,89.03904912,87.08928892,86.55798286,86.5245431,88.38912905,87.08928892,86.5245431,93.03141524,93.03141524,93.03141524,93.03141524,93.03141524
12/13/1979,88.0375892,88.38912905,88.38912905,88.0375892,87.90518325,89.03904912,88.38912905,87.90518325,87.8481101,88.38912905,88.38912905,87.8481101,87.81405939,88.38912905,88.38912905,87.81405939,92.102958,92.102958,92.102958,92.102958,92.102958
12/14/1979,88.0375892,89.03904912,88.38912905,88.0375892,87.90518325,88.38912905,88.38912905,87.90518325,87.8481101,88.38912905,88.38912905,87.8481101,87.81405939,89.03904912,88.38912905,87.81405939,91.08165504,91.08165504,91.08165504,91.08165504,91.08165504
12/15/1979,88.68434671,88.38912905,89.03904912,88.68434671,88.55075019,88.38912905,89.03904912,88.55075019,88.49316395,89.03904912,89.03904912,88.49316395,88.45880715,87.73920898,89.03904912,88.45880715,89.68896918,89.68896918,89.68896918,89.68896918,89.68896918
12/16/1979,88.0375892,88.38912905,88.38912905,88.0375892,87.90518325,89.03904912,88.38912905,87.90518325,87.8481101,87.73920898,88.38912905,87.8481101,87.81405939,87.73920898,88.38912905,87.81405939,88.66766622,88.66766622,88.66766622,88.66766622,88.66766622
12/17/1979,88.0375892,89.03904912,88.38912905,88.0375892,87.90518325,87.73920898,88.38912905,87.90518325,87.8481101,87.73920898,88.38912905,87.8481101,87.81405939,87.73920898,88.38912905,87.81405939,88.2034376,88.2034376,88.2034376,88.2034376,88.2034376
12/18/1979,88.68434671,87.73920898,89.03904912,88.68434671,88.55075019,87.73920898,89.03904912,88.55075019,88.49316395,87.73920898,89.03904912,88.49316395,88.45880715,88.38912905,89.03904912,88.45880715,88.38912905,88.38912905,88.38912905,88.38912905,88.38912905
12/19/1979,87.39082747,87.73920898,87.73920898,87.39082747,87.2596105,87.73920898,87.73920898,87.2596105,87.20304975,88.38912905,87.73920898,87.20304975,87.16930472,87.73920898,87.73920898,87.16930472,88.48197477,88.48197477,88.48197477,88.48197477,88.48197477
12/20/1979,87.39082747,87.73920898,87.73920898,87.39082747,87.2596105,88.38912905,87.73920898,87.2596105,87.20304975,87.73920898,87.73920898,87.20304975,87.16930472,88.38912905,87.73920898,87.16930472,88.38912905,88.38912905,88.38912905,88.38912905,88.38912905
12/21/1979,87.39082747,88.38912905,87.73920898,87.39082747,87.2596105,87.73920898,87.73920898,87.2596105,87.20304975,88.38912905,87.73920898,87.20304975,87.16930472,89.03904912,87.73920898,87.16930472,88.29628333,88.29628333,88.29628333,88.29628333,88.29628333
12/22/1979,88.0375892,87.73920898,88.38912905,88.0375892,87.90518325,88.38912905,88.38912905,87.90518325,87.8481101,89.03904912,88.38912905,87.8481101,87.81405939,89.03904912,88.38912905,87.81405939,88.2034376,88.2034376,88.2034376,88.2034376,88.2034376
12/23/1979,87.39082747,88.38912905,87.73920898,87.39082747,87.2596105,89.03904912,87.73920898,87.2596105,87.20304975,89.03904912,87.73920898,87.20304975,87.16930472,89.03904912,87.73920898,87.16930472,88.11059188,88.11059188,88.11059188,88.11059188,88.11059188
12/24/1979,88.0375892,89.03904912,88.38912905,88.0375892,87.90518325,89.03904912,88.38912905,87.90518325,87.8481101,89.03904912,88.38912905,87.8481101,87.81405939,90.98880932,88.38912905,87.81405939,88.11059188,88.11059188,88.11059188,88.11059188,88.11059188
12/25/1979,88.68434671,89.03904912,89.03904912,88.68434671,88.55075019,89.03904912,89.03904912,88.55075019,88.49316395,90.98880932,89.03904912,88.49316395,88.45880715,90.98880932,89.03904912,88.45880715,88.11059188,88.11059188,88.11059188,88.11059188,88.11059188
12/26/1979,88.68434671,89.03904912,89.03904912,88.68434671,88.55075019,90.98880932,89.03904912,88.55075019,88.49316395,90.98880932,89.03904912,88.49316395,88.45880715,90.98880932,89.03904912,88.45880715,88.29628333,88.29628333,88.29628333,88.29628333,88.29628333
12/27/1979,88.68434671,90.98880932,89.03904912,88.68434671,88.55075019,90.98880932,89.03904912,88.55075019,88.49316395,90.98880932,89.03904912,88.49316395,88.45880715,90.98880932,89.03904912,88.45880715,88.48197477,88.48197477,88.48197477,88.48197477,88.48197477
12/28/1979,90.62459415,90.98880932,90.98880932,90.62459415,90.48741653,90.98880932,90.98880932,90.48741653,90.42828698,90.98880932,90.98880932,90.42828698,90.39300951,73.93097157,90.98880932,90.39300951,88.94620339,88.94620339,88.94620339,88.94620339,88.94620339
12/29/1979,90.62459415,90.98880932,90.98880932,90.62459415,90.48741653,90.98880932,90.98880932,90.48741653,90.42828698,73.93097157,90.98880932,90.42828698,90.39300951,73.27087361,90.98880932,90.39300951,89.31758629,89.31758629,89.31758629,89.31758629,89.31758629
12/30/1979,90.62459415,90.98880932,90.98880932,90.62459415,90.48741653,73.93097157,90.98880932,90.48741653,90.42828698,73.27087361,90.98880932,90.42828698,90.39300951,73.93097157,90.98880932,90.39300951,89.78181491,89.78181491,89.78181491,89.78181491,89.78181491
12/31/1979,90.62459415,73.93097157,90.98880932,90.62459415,90.48741653,73.27087361,90.98880932,90.48741653,90.42828698,73.93097157,90.98880932,90.42828698,90.39300951,83.17234302,90.98880932,90.39300951,90.1531978,90.1531978,90.1531978,90.1531978,90.1531978
1/1/1980,73.64863073,73.27087361,73.93097157,73.64863073,73.54227664,73.93097157,73.93097157,73.54227664,73.49643109,83.17234302,73.93097157,73.49643109,73.46907837,86.47283282,73.93097157,73.46907837,87.99490101,87.99490101,87.99490101,87.99490101,87.99490101
1/2/1980,72.99163576,73.93097157,73.27087361,72.99163576,72.88644995,83.17234302,73.27087361,72.88644995,72.84110791,86.47283282,73.27087361,72.84110791,72.81405557,85.1526369,73.27087361,72.81405557,85.74230451,85.74230451,85.74230451,85.74230451,85.74230451
1/3/1980,73.64863073,83.17234302,73.93097157,73.64863073,73.54227664,86.47283282,73.93097157,73.54227664,73.49643109,85.1526369,73.93097157,73.49643109,73.46907837,85.81273486,73.93097157,73.46907837,83.58400772,83.58400772,83.58400772,83.58400772,83.58400772
1/4/1980,82.84603255,86.47283282,83.17234302,82.84603255,82.72312455,85.1526369,83.17234302,82.72312455,82.67014469,85.81273486,83.17234302,82.67014469,82.63853588,85.1526369,83.17234302,82.63853588,82.46736967,82.46736967,82.46736967,82.46736967,82.46736967
1/5/1980,86.13059309,85.1526369,86.47283282,86.13059309,86.00168825,85.81273486,86.47283282,86.00168825,85.94612395,85.1526369,86.47283282,85.94612395,85.91297337,83.17234302,86.47283282,85.91297337,81.82223017,81.82223017,81.82223017,81.82223017,81.82223017
1/6/1980,84.81678249,85.81273486,85.1526369,84.81678249,84.6902815,85.1526369,85.1526369,84.6902815,84.63575318,83.17234302,85.1526369,84.63575318,84.60322061,83.83244098,85.1526369,84.60322061,80.98849126,80.98849126,80.98849126,80.98849126,80.98849126
1/7/1980,85.47369004,85.1526369,85.81273486,85.47369004,85.34598797,83.17234302,85.81273486,85.34598797,85.29094202,83.83244098,85.81273486,85.29094202,85.25810066,83.83244098,85.81273486,85.25810066,80.24905205,80.24905205,80.24905205,80.24905205,80.24905205
1/8/1980,84.81678249,83.17234302,85.1526369,84.81678249,84.6902815,83.83244098,85.1526369,84.6902815,84.63575318,83.83244098,85.1526369,84.63575318,84.60322061,81.85214709,85.1526369,84.60322061,81.85214709,81.85214709,81.85214709,81.85214709,81.85214709
