datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,01425000,01417000,delLordville,01436000,01433500,delMontague,01449800,01447800,delDRCanal,delTrenton,01463620,outletAssunpink,01470960,outletSchuylkill
1979-10-01,272.1189855843326,325.49876772453445,233.648269777554,323.9203844264824,12.474933054496834,145.3063467521499,114.20458911399516,262.030644143158,848.9800476904827,0.969849978322164,18.332066256913045,15.279891325134484,4.792199892885978,732.7977252873599,14.490699676107615,690.010226243737,345.1810172846036,0.0,0.0,666.7908767627299,0.0,0.0,1768.321760474927,0.0,0.0,7260.458579382776,7260.458579382776,0.0,355.383458723227,0.0,4098.376825060812
1979-10-02,355.6306753843682,763.7663662618245,682.241918084038,675.5765765663525,19.748807891913074,264.4077274233603,138.37477190708287,844.5681811224289,2329.227839604358,0.8082083152684698,27.00366606308763,10.288016436711573,7.87289982402697,814.7690651218262,12.845758046208267,1126.0433664976367,217.37951180785595,0.0,0.0,684.2196513731652,0.0,0.0,2341.7598226575838,0.0,0.0,7494.277999156495,7494.277999156495,0.0,370.5207250515499,0.0,4406.865184832226
1979-10-03,664.7370768086347,782.5072908429313,515.4182134795055,1008.0069191359552,22.249499502684927,295.33833506533966,156.91602149265364,620.0479111408481,2631.2410245205187,1.4928082999664665,25.149541104530577,15.869407978624418,5.581391541912845,868.2058972607524,21.07997452882585,1332.5358368821685,373.7345416463807,0.0,0.0,1375.5610442538132,0.0,0.0,2866.857519254074,0.0,0.0,10961.244454997086,10961.244454997086,0.0,301.613834925072,0.0,4472.88154168998
1979-10-04,847.7249477185377,885.1212218826661,430.1855153846036,934.2983207834724,49.842682219262606,300.3207016206417,159.8350797607408,421.3522739153763,2462.287453296909,2.0728166203356038,27.992532707651453,11.143766417584075,2.3200332814765567,677.582834854843,15.508091320033802,1079.1482675458233,174.5539794317478,0.0,0.0,1635.1480467849246,0.0,0.0,2908.38040999262,0.0,0.0,14903.808225207256,14903.808225207256,0.0,237.21389469785515,0.0,6132.228296267338
1979-10-05,781.946299188805,871.182005527564,453.1291232051084,802.103965404913,57.4873820483901,337.0513924663147,211.07548694876184,284.1850603146345,1845.3012254209696,1.4547749674832458,26.937107731242087,15.393991322584144,5.704999872483323,693.8230678251792,21.65998284919497,895.1810383244774,250.76326939500407,0.0,0.0,1718.488586588785,0.0,0.0,3626.069393951028,0.0,0.0,18107.717136927648,18107.717136927648,0.0,213.30043689903027,0.0,7393.480159742831
1979-10-06,1336.0063784712625,1922.204623702044,1149.4338659748169,783.1728741613891,86.40222306875982,349.53583385393085,237.97456134752017,204.88556208711756,1677.4411125062677,1.3311666369127726,27.26039105734954,10.107358107416276,6.018774865469893,799.0327738068919,19.387491233322457,906.3438214083022,204.04882877248644,0.0,0.0,1800.0225430996934,0.0,0.0,5004.787204800943,0.0,0.0,18632.31089186873,18632.31089186873,0.0,207.17707036923144,0.0,8005.018112740562
1979-10-07,1581.882364642174,1455.9349841239834,580.9306286818554,605.9185281233314,56.489007070705554,221.52514504852712,196.9080705987616,148.67229667691507,1253.359946985221,1.1695249738590785,24.816749445302392,9.40374145647666,3.831858247684632,464.6437146144035,14.233974681845863,622.3489277560845,106.38873928869296,0.0,0.0,3338.6895337078104,0.0,0.0,5402.29257924934,0.0,0.0,17746.894911659307,17746.894911659307,0.0,151.2395466195326,0.0,7282.6700455529635
1979-10-08,1171.0082738259257,1237.0626640161602,423.196890540811,527.931179866485,50.24203221033633,176.60777938584172,180.96259595517077,119.21548066865958,1046.3064849465609,1.0744416426510237,23.219349481007026,8.063066486443084,3.099716597382606,412.2623074518861,11.524099742416285,490.41129737178585,86.38320640251816,0.0,0.0,2754.459513433032,0.0,0.0,5373.1305215678285,0.0,0.0,16216.462137533808,16216.462137533808,0.0,129.2467721111094,0.0,6775.695231884738
1979-10-09,1086.3650923845132,1231.405205809281,399.977541059804,453.8137231898053,74.68795666392741,162.34527970463347,183.7485375595668,123.446688907418,918.3908794723648,1.1314916413758578,21.91670784345672,13.910691355738477,4.459408233657794,370.3781000547378,11.001141420771988,469.7496895002761,116.89544738718304,0.0,0.0,2524.54801857196,0.0,0.0,5824.025186489558,0.0,0.0,15176.126885787113,15176.126885787113,0.0,127.83953880923018,0.0,6041.604373292957
1979-10-10,1191.8220150273692,991.0155278490756,309.8385430745681,426.0779154764153,59.14183201141029,153.3599049054723,195.57690396184884,132.69829703396184,880.6427969827661,1.3216583037919678,25.311182767584302,21.935724509698336,17.704516270939884,511.8525885592021,10.345066435436411,652.5759187471256,354.88902540094466,0.0,0.0,2723.319722462383,0.0,0.0,5972.412233172854,0.0,0.0,15363.022681609684,15363.022681609684,0.0,351.7132421385967,0.0,5919.821642681676
1979-10-11,918.6380961335036,824.4105149063209,267.2126856939987,364.5494918516831,45.91574064036995,128.79037212131087,195.1680456376542,107.0162892746662,765.6585245528639,1.0078833108053844,22.83901615617497,11.10573308510085,12.503458053859266,404.24678263104585,7.920441489630993,529.7187464931953,169.9709628675195,0.0,0.0,2635.8050244184906,0.0,0.0,5567.604458887666,0.0,0.0,14673.326230358916,14673.326230358916,0.0,338.06878411024053,0.0,7586.20456376844
1979-10-12,815.2539901109867,784.0571491416224,265.5867607303396,346.207917261649,52.55255715869217,113.97638911909588,207.01542870617797,113.18719747006892,694.0322511538376,1.0934583088926348,22.563274495671497,14.15790801687941,18.45567458748352,375.2463666125889,8.65258313993302,482.1865892222897,200.0743455279897,0.0,0.0,2523.207343601922,0.0,0.0,5307.408923036821,0.0,0.0,14852.539293019869,14852.539293019869,0.0,313.8035179859444,0.0,6522.3361875477485
1979-10-13,786.4247240887029,722.9946338398094,236.8620863723871,323.9203844264824,47.18034894543691,107.9481059205052,225.79438661976872,99.5522477748339,666.5626767678302,1.0364083101678028,23.14328281604075,12.047058064060606,19.891432888725145,355.9824837098385,7.140758173724944,415.6567823760141,156.8304464945662,0.0,0.0,2511.8163605231834,0.0,0.0,5373.044946569746,0.0,0.0,14391.023820002214,14391.023820002214,0.0,305.2935598428241,0.0,5740.237755029009
1979-10-14,703.2743509472596,623.8322277229294,214.86931186396325,286.72378525789026,40.895340752584566,94.72201454946465,224.3396116522856,89.4068563349342,573.789870508129,0.9127999795973296,21.669491182315788,9.57489145265116,7.074199841879307,271.49143559836006,5.315158214530276,322.02822613544055,97.44139782201492,0.0,0.0,2481.7510111952097,0.0,0.0,5114.142544023329,0.0,0.0,13482.18881531626,13482.18881531626,0.0,211.6745119353725,0.0,5449.682111523444
1979-10-15,632.7890775227272,571.6790205553116,190.34732074540565,264.54084408705046,37.006432506175045,84.15825645224977,223.1605783453056,87.49568137765233,528.2354465263505,0.9127999795973296,20.490457875335892,9.223083127181363,6.750916515771919,225.2714282981244,4.478424899899409,282.31191868983643,70.45674842516898,0.0,0.0,2361.4896138832687,0.0,0.0,4906.68022366049,0.0,0.0,12394.483047961709,12394.483047961709,0.0,166.5194379446671,0.0,4643.042671219911
1979-10-16,585.1903619199753,510.2266635955453,165.55909629946566,243.147094565239,34.23950756802066,76.2663399619811,219.35724509698332,81.33428151537035,492.1893556653767,0.9127999795973296,18.83600791231573,8.82373313610752,6.1518915291611656,197.98251224141265,3.9554665782550873,246.722227818662,52.47649049372567,0.0,0.0,2279.280565720774,0.0,0.0,4761.069610248464,0.0,0.0,11519.982634174976,11519.982634174976,0.0,138.21313024402914,0.0,3966.800511335104
1979-10-17,531.6299214504786,458.12099809353,146.57095505721708,221.56317838101023,32.632599270604565,70.99872341305475,216.8755701524531,76.99848161228302,458.5013314183636,0.9127999795973296,17.723532937181496,8.890291467953158,5.105974885872571,176.86450438010343,3.831858247684632,222.54253669245335,44.56555733721554,0.0,0.0,2181.6204762369803,0.0,0.0,4580.506364284364,0.0,0.0,10812.64822498515,10812.64822498515,0.0,125.63360552520346,0.0,3437.9184981565254
1979-10-18,499.2730638403765,410.7790074850412,131.27204706584115,207.9092120195336,30.41715765345692,66.76751517429632,215.6014535142652,74.55484000023608,433.7226153055437,0.9127999795973296,15.726782981812327,9.051933131006862,5.058433220268547,164.04727133325775,3.4039832572483806,199.3422038776878,39.12679079211474,0.0,0.0,2079.919345176844,0.0,0.0,4392.441043487967,0.0,0.0,10096.375982661728,10096.375982661728,0.0,111.0573308510085,0.0,2994.430824735919
1979-10-19,470.4913394836996,375.5601416055762,122.49585559533756,201.42452883114413,31.52012429547038,62.51729026929622,211.455820273594,72.16824838691399,406.4051742494703,0.9127999795973296,14.966116332147893,9.37521645711425,4.107599908187975,153.911388226479,3.2328332610738792,175.90416273490223,36.5500325163765,0.0,0.0,1990.2177305151663,0.0,0.0,4220.615955661869,0.0,0.0,9521.549703843437,9521.549703843437,0.0,102.49983104228345,0.0,2671.6609486170523
1979-10-20,440.7492734818192,350.18240050614713,115.08886409423008,192.1158707058755,29.37124101016828,57.35426538469901,207.49084536221812,67.1193234997662,389.9557579504756,0.9127999795973296,14.509716342349227,9.137508129094114,3.356441591644357,139.63938021214983,3.109224930503401,157.0871714888281,31.776849289732063,0.0,0.0,1907.4476906985549,0.0,0.0,4056.321467667473,0.0,0.0,9039.86705627655,9039.86705627655,0.0,92.36394793550495,0.0,2430.8338873332887
1979-10-21,412.5285407792686,321.1629678214487,109.23173089181384,184.2429708818485,28.20171603630927,53.30371547523576,203.6780037807751,63.79140690748413,366.30853347903246,0.9127999795973296,14.233974681845863,8.814224802986725,3.356441591644357,127.1454304914114,2.900041601845673,144.17485511077402,28.69614935859096,0.0,0.0,1830.2019924251292,0.0,0.0,3891.627629681999,0.0,0.0,8601.723066069842,8601.723066069842,0.0,80.10770654278653,0.0,2240.86689991272
1979-10-22,392.8367828860799,298.3429683315145,102.70901437094128,176.8074543813786,25.8246327561079,50.299082209061154,198.8002288898018,63.24943191959836,351.9414421334964,0.9127999795973296,12.97887470989954,8.928324800436386,2.8620082693624687,117.85578903238444,2.9761082668121284,133.35437201929747,25.76758275738285,0.0,0.0,1763.234802255296,0.0,0.0,3744.486174637545,0.0,0.0,8182.281967111734,8182.281967111734,0.0,73.49941502382671,0.0,2078.968511864765
1979-10-23,374.17192496993874,283.03455200701853,98.3637061347332,170.73162951718405,25.13052443828889,47.68429060083978,194.49295398607688,61.95629861516876,337.48877578987043,0.9127999795973296,11.82836640228208,8.833241469228339,2.405608279563807,111.87504749939788,3.5370999209396534,131.56680539258596,23.00065781922848,0.0,0.0,1702.71426194137,0.0,0.0,3605.769102738121,0.0,0.0,7817.523291931409,7817.523291931409,0.0,70.72298175255139,0.0,1942.1531065894933
1979-10-24,435.2629652711152,327.83781767225383,114.3472141108072,294.2734017558091,68.68819846469916,58.74248202033656,194.4168873211106,74.93517332506836,469.32181450984,0.9127999795973296,11.295899747516964,12.665099716912948,2.2819999489933247,249.7934194166808,6.427633189664532,178.11960435204986,196.60380393889585,0.0,0.0,1728.1965947051283,0.0,0.0,3515.6205964197634,0.0,0.0,7520.216731910048,7520.216731910048,0.0,72.03513172322268,0.0,1848.286842020903
1979-10-25,459.2429814017849,296.08949338188506,96.54761450865928,240.6939446200709,44.327849009195305,51.60172384661148,191.16503739379505,64.14321523295399,428.3504070922885,0.9127999795973296,10.44014976664446,8.433891478154496,1.6639582961409671,123.58931390423008,3.099716597382606,139.05937189178067,34.20147423553753,0.0,0.0,1781.7950685071105,0.0,0.0,3515.5920714204026,0.0,0.0,7391.340784790662,7391.340784790662,0.0,63.44910691513521,0.0,1998.432930331543
1979-10-26,419.37454062624914,283.6716103261129,93.4954395768806,237.17586136537227,35.99854919536977,46.61935729130945,188.1033541288956,61.96580694828948,417.3207406721539,0.9127999795973296,9.812599780671295,8.624058140570611,1.949208289765132,121.25977228963278,3.004633266174537,130.24514708879397,31.691274291644834,0.0,0.0,1699.5384786790198,0.0,0.0,3587.21834481942,0.0,0.0,7685.1292615572975,7685.1292615572975,0.0,59.636265333692194,0.0,2341.3414560002807
