datetime,delMontague_lag1_regression_disagg,delMontague_lag2_regression_disagg,delTrenton_lag1_regression_disagg,delTrenton_lag2_regression_disagg,delTrenton_lag3_regression_disagg,delTrenton_lag4_regression_disagg
1994-03-15,3020.324176263473,3144.0256887192245,9076.68207042199,9028.357096821883,8953.754370958542,9183.74779937175
1994-03-16,3642.4199007973,3704.961144833711,10034.1562803097,9915.054723420288,9877.30391694509,10098.46966348891
1994-03-17,3871.9125346065575,3569.0548677650886,9579.648518603499,9656.404223611531,9366.109381842878,9205.699636829133
1994-03-18,3353.304616110755,3014.074858269214,9195.20392826246,8627.295385594944,8083.757835370021,7865.610015235248
1994-03-19,2912.197102852441,2669.4762727218576,8624.257493068586,7907.194945404127,7386.950638664294,7260.675175018223
1994-03-20,2685.1991060206037,2485.6495304265673,8044.184858824214,7505.62191303489,7087.906628173014,7004.054384840774
1994-03-21,2532.976760798514,2404.1134432746017,7832.225566162256,7409.082472602084,7046.5884819583625,7040.107674981324
1994-03-22,3639.3722694791923,4082.3805737325683,8750.688880462836,10104.669676806425,10139.737877621834,10714.52667075266
1994-03-23,4405.735326951339,4967.555662100666,11458.90677416298,11888.811271562467,12161.90974148003,12879.149896992261
1994-03-24,5563.523284635966,6312.8652869511225,11299.95120362897,12937.864105737575,12999.507176873456,13837.000577283254
1994-03-25,7151.959892524057,7830.082603181242,14380.358820431638,15471.857560659057,15731.890397976003,16538.965075038206
1994-03-26,8590.108538774017,8416.55974186614,16091.679310236868,17115.33446731302,16890.488991186576,16884.001198150952
1994-03-27,10316.689699577963,9398.026612296811,19566.168891974332,21824.572582971738,20594.845188058513,19934.537030902742
1994-03-28,11984.777114872202,11319.85784705984,25614.270201554133,28392.84412150854,26808.88075483663,26450.63961362325
1994-03-29,11730.422686988531,11006.601389147574,32646.66604205587,30653.667664097273,29023.47631575735,28791.1237119301
1994-03-30,11086.546772421165,9862.308005539711,29192.91113074667,28188.81455882761,26170.972264287833,25352.005453134647
1994-03-31,9097.712384286247,8072.718336291206,26412.918786599723,23470.436349032447,21463.161131926412,20772.132682251904
1994-04-01,7580.482158050743,7017.983033562574,21579.419908419615,19152.679400137684,17465.09464662892,17142.4672373192
1994-04-02,7243.852329841498,7065.013477824117,19169.095222387383,18054.67445522265,16929.77550192791,16955.79231412427
1994-04-03,7630.865841073196,7790.050816921025,18622.84862662861,18284.503513235584,17570.67463804147,17930.413753747707
1994-04-04,9880.324768653194,10408.008197145382,18976.514809123,20665.434464751757,20362.22374490176,21051.642392200483
1994-04-05,12012.99289709993,12172.059758655514,21597.005199621424,23153.506425092426,22557.622188644174,22924.537166969767
1994-04-06,12302.222380155155,12385.669219094112,22421.66398008757,23040.829137542947,21743.6266881786,21995.40762359863
1994-04-07,15351.885981843789,15597.108792979392,22478.522418803746,26102.18709655575,25108.1875581098,25397.403858260215
1994-04-08,17142.238399563816,16387.7701643569,30745.01630324574,31340.76139691194,29472.753261304777,29042.60804920522
1994-04-09,15623.031207838585,13551.164900723423,30697.058978806723,29633.049585051995,26763.251114389073,24975.46747036938
1994-04-10,12475.417180778468,12209.584022774528,26050.406429507693,22134.483221916766,19664.837116056122,19520.76405334363
1994-04-11,16147.875310388503,16965.571432029876,21772.06267817873,24929.390712423785,22898.1425540773,23797.16462983156
1994-04-12,19357.06509158026,18616.086036078443,31557.368077837666,33854.446632982275,31872.56865097095,31486.357571269473
1994-04-13,18555.367004000367,16475.48715439182,33306.72589046921,33303.448354259905,30503.6925226476,28707.8234668446
1994-04-14,19067.519095233092,20093.882298940855,30600.079756042323,31722.141479689017,28746.60519013081,29854.52283101013
1994-04-15,22818.04332623964,23859.012102469394,35862.31757817406,36776.55181629011,34581.239686581655,35943.275031446385
1994-04-16,25015.883071065276,22227.863416291795,39110.13778573613,41421.04515252309,38587.25381640642,36218.62301827781
1994-04-17,19727.05725962058,17814.719590686065,37489.014679461434,32523.475017586912,28960.47844710106,27271.203005424777
1994-04-18,16779.223408674978,14775.537474146004,30274.242926957977,26107.34935919748,22908.72863436344,21043.306263107206
1994-04-19,14048.089207617722,11490.408953769529,28818.12427462801,25923.181330812757,22510.457510311033,20195.37734466837
1994-04-20,10409.86171518865,8810.488841861621,25871.589588513598,21522.094550137917,18402.940900970378,17030.55070445619
1994-04-21,8657.314623304846,7527.228600303246,20876.325968346053,17781.623061253955,15555.157363324932,14615.878147448662
1994-04-22,7547.153504791369,6775.31903213599,18052.70931574987,16118.354346727221,14362.643441712873,13782.35989756833
1994-04-23,6927.63029206166,6314.814106544802,15796.86679609544,14467.810045287928,13093.358414407427,12649.017224565763
1994-04-24,6427.032088950974,5909.09827269977,14182.304380280977,13197.474375479163,12015.657769248024,11645.884015375292
1994-04-25,6016.36603356944,5558.427392970625,12986.480868302693,12197.203011196074,11133.041673302394,10807.036870371678
1994-04-26,5692.366828674545,5299.471798457691,12134.236838763223,11482.141389846412,10507.687715107288,10237.10325209971
1994-04-27,5595.265331676457,5210.6356550164355,11456.985033810433,11162.350152521667,10237.165997745065,9964.933532626637
1994-04-28,5402.219630739881,5016.494926538016,11407.852928809483,10990.971518223676,10096.940449748203,9825.608279920612
1994-04-29,5050.255306528286,4701.720859093433,11079.11905279242,10416.999676790489,9529.813091156782,9295.349984946724
1994-04-30,4811.857297234741,4514.373605780675,10391.24266637457,10170.131497200893,9315.51863921811,9114.927216176962
1994-05-01,5378.292465455696,5158.153477139623,10326.829348492141,11104.42386681479,10479.051752877633,10331.90416049666
1994-05-02,5709.644695761222,5423.810188466305,12191.453084815366,11685.13122179329,10929.736431826164,10782.046951048736
1994-05-03,5023.898006733187,4626.232951827202,11409.995810774766,10730.185474718071,9657.008633641846,9382.152583926425
1994-05-04,4340.481583307177,3950.9635120447647,10300.990467139023,9176.90605333136,8336.315391081444,8047.132861620403
1994-05-05,3902.5725283715838,3624.077565734385,9000.801090444002,8286.026274875618,7543.734983609546,7353.764950708148
1994-05-06,3743.4689381486914,3497.3731776100863,8539.756780937027,8113.917361368876,7481.012493239158,7327.512832886342
1994-05-07,3666.145866897642,3434.401035857833,8532.71593014652,8319.76314064688,7725.3537864155405,7592.978041721717
1994-05-08,4381.436071837521,4234.778439043051,9373.136271015486,10592.769941833021,10008.006167342608,9964.909915704857
1994-05-09,4600.553317514916,4300.672920935605,11791.385035337444,10950.147098423058,10435.63261896989,10309.968216104073
1994-05-10,3745.1158375983605,3453.898949070778,9384.39322859773,8590.057716373642,7760.648795266756,7575.762354188075
1994-05-11,3365.0045243738114,3132.036366400931,8069.88547894554,7352.502774904456,6719.170231202465,6566.867444011565
1994-05-12,3327.3591490611375,3137.979483953303,7524.319002097409,7309.8686330424025,6791.191569711877,6680.967214106628
1994-05-13,3345.3110015061798,3125.1219627970127,7571.258960482988,7476.79031800134,6997.628462942963,6858.659208170036
1994-05-14,3205.033959949258,3015.325195552786,7669.597934067784,7248.325318445541,6711.8463519022225,6612.921045778312
1994-05-15,2981.1814355916167,2770.8984479613973,7159.853497408589,6778.247228198052,6243.187894575335,6116.014768199193
1994-05-16,3269.332011396162,3057.64202932372,6852.770195314915,7478.109631950863,6981.7666123283425,6830.1843911491105
1994-05-17,3400.0567922090913,3281.519548253009,8389.429079787598,7884.198968732158,7440.217909256324,7428.791796049947
