datetime,demand_nj_lag1_regression_disagg,demand_nj_lag2_regression_disagg,demand_nj_lag3_regression_disagg,demand_nj_lag4_regression_disagg
1991-03-13,94.03961662948717,93.90484519647126,93.82817356472944,93.78435090205474
1991-03-14,96.6141897591872,96.47490614717817,96.39566806151707,96.35037868175844
1991-03-15,89.53399224071497,89.40706350951038,89.33485272205758,89.29357942629325
1991-03-16,88.24664173159701,88.12194085381668,88.05099725576675,88.01044816053859
1991-03-17,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-03-18,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-03-19,86.31559087782112,86.1942207005491,86.12517159344226,86.0857052053571
1991-03-20,88.24664173159701,88.12194085381668,88.05099725576675,88.01044816053859
1991-03-21,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-03-22,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-03-23,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-03-24,83.74080851654654,83.62385812506867,83.55732299369487,83.5192933556211
1991-03-25,88.89031864257734,88.76450456954265,88.69292779225279,88.65201683400204
1991-03-26,91.4649933948809,91.33471201635247,91.26059427235866,91.21823115108715
1991-03-27,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-03-28,87.60296148357472,87.47937232743618,87.40906107162412,87.36887336145544
1991-03-29,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-03-30,86.31559087782112,86.1942207005491,86.12517159344226,86.0857052053571
1991-03-31,88.89031864257734,88.76450456954265,88.69292779225279,88.65201683400204
1991-04-01,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-04-02,93.39596557202113,93.26231875060247,93.18628678240252,93.14282968552483
1991-04-03,94.03961662948717,93.90484519647126,93.82817356472944,93.78435090205474
1991-04-04,92.75231136175606,92.6197877597636,92.5443946643841,92.50130268177563
1991-04-05,92.75231136175606,92.6197877597636,92.5443946643841,92.50130268177563
1991-04-06,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-04-07,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-04-08,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-04-09,90.8213295935237,90.69216719925382,90.61868592258529,90.57668654196128
1991-04-10,90.8213295935237,90.69216719925382,90.61868592258529,90.57668654196128
1991-04-11,93.39596557202113,93.26231875060247,93.18628678240252,93.14282968552483
1991-04-12,98.54508753230586,98.40240562363272,98.32123465372821,98.274840642923
1991-04-13,96.6141897591872,96.47490614717817,96.39566806151707,96.35037868175844
1991-04-14,99.8323377420184,99.68738369128766,99.60492037711641,99.55778780154785
1991-04-15,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
