,cannonsville,neversink,pepacton,fewalter,beltzvilleCombined
1983-11-29,1073.0630972560698,245.95201587679443,756.131933527799,721.5385497892105,153.79816383420743
1983-11-30,881.5195759661437,196.3831724519659,634.2614720119699,645.3777757192007,131.26108884876302
1983-12-01,689.9661918324733,167.89833795597826,493.2536473615487,510.82592712561836,112.58810976446782
1983-12-02,575.4026674708072,144.37580129453133,428.39690930245484,403.2246756929725,96.89398048805526
1983-12-03,507.1350535497683,130.41123301897315,389.1531363359877,358.98595141418525,89.12525772440057
1983-12-04,460.1737903588956,122.57567715218252,361.4727994620423,348.0408282243203,108.75184548971255
1983-12-05,433.4924856535536,113.97513616567986,335.7268576062605,375.98184536756617,108.64128094225504
1983-12-06,589.5819205493788,222.01386169890168,547.4030034282234,470.307556398923,109.79712726544973
1983-12-07,2019.6897612032692,673.7900215876306,1686.8856905469006,780.0473543592682,156.36893194968238
1983-12-08,1091.617215424307,262.3666218614478,927.6130447122512,608.4575733894038,135.97004399960517
1983-12-09,860.3992165632884,199.49756447716615,735.4915835103453,509.3122466647245,118.48157739853626
1983-12-10,749.4999406165794,171.19496228835806,651.3746290305996,431.6992083322564,106.13425955483363
1983-12-11,646.2979599962063,149.42717052585712,558.1306770350717,371.4250134776781,93.68806085928543
1983-12-12,627.1095564795021,151.74533583409607,533.4629446644075,534.0586088327127,155.24896345823544
1983-12-13,4349.853070756014,1314.512964385811,3673.8118473869126,3276.92729396213,712.6108985520883
1983-12-14,6077.18599397914,1801.6335675428284,4098.253091717091,4242.204381575489,749.5809095061506
1983-12-15,3203.2800327413233,667.9724756050585,2399.6210509572993,2401.057787975401,406.45378627531784
1983-12-16,2095.9807656745575,414.5503924903984,1648.8855998259296,1529.088718321593,306.94045863398406
1983-12-17,1529.3838249057867,304.46096703687874,1254.5691727000922,1077.1245210955558,230.14493349767022
1983-12-18,1158.3469276918438,252.1342861302152,986.0730899866853,793.6130625014875,189.6832567362946
1983-12-19,821.476709828939,212.7557400370466,801.6824379540984,632.9329479359442,163.03876046575755
1983-12-20,579.1019006289997,152.40210426971518,592.570385909152,502.02009835661846,137.85684000613628
1983-12-21,449.9542347385458,156.23201294839643,521.0316339781991,433.1555854457954,119.05826723292883
1983-12-22,468.82201352313945,179.82077653523905,480.78817381842975,405.24377833310143,139.35673961832913
1983-12-23,486.28542616916656,185.96509873021793,439.17497491519373,390.89189358355634,149.9625619105408
1983-12-24,377.736081386618,147.7130312416329,389.826548314501,365.1823978931381,119.83087839882582
1983-12-25,277.93391538280383,121.1531486435015,316.83478415110017,352.03304777866424,104.01724795379815
1983-12-26,287.54353837123233,124.24424869511131,316.38412209200237,349.1186339565646,91.01776252574771
1983-12-27,296.58949310440323,125.81874993294662,330.7841293643659,339.75501276859063,81.19498911629081
1983-12-28,304.8757740185211,144.54450113355438,399.095545915662,346.1451512108099,120.2644126338491
1983-12-29,672.2736693824556,271.9088956357868,641.2050539213367,329.59225223081216,128.6297539991509
1983-12-30,452.6335517477874,166.73926668209876,428.8171430837151,320.1799417290382,81.48351129734792
1983-12-31,343.4524405289909,142.05496537237264,377.9412677570642,313.2287271052279,69.6698997132421
1984-01-01,311.8215530508281,121.03747586356286,346.6436161223137,303.05466429933335,64.7083835683044
1984-01-02,295.94474103463966,114.87149022456644,307.2229728316845,284.96697236292675,62.145545355998486
1984-01-03,279.4694595169777,111.34141289734562,284.302606580694,284.3468921271943,59.5030363849388
1984-01-04,271.2815179298499,106.20568983818842,270.7491788360213,270.9989540439675,58.19222873770121
1984-01-05,263.0315939553852,101.92521946536029,256.81228321252263,266.3306892744873,56.18976320387621
1984-01-06,237.84631331827407,96.79695790189513,241.67272989070287,259.3061969515702,53.49943402184741
1984-01-07,204.26550527309396,89.9822396985109,226.5038731259214,253.03285924771302,50.135951160283945
1984-01-08,187.69756509579736,84.00682251881034,198.7817100134372,243.59086809828867,47.46005770827266
1984-01-09,179.5412163070967,80.56455219275706,189.93576344218474,229.3894575727531,44.77999087633293
1984-01-10,171.2130841527786,78.82823347420279,180.99569232592864,219.9913365153165,43.458277452772606
1984-01-11,171.32914001281654,75.42948645990768,171.78377128077594,214.56502980153215,38.698372462234076
1984-01-12,162.8766118512019,92.26696768832352,149.87361811705102,209.0840031871129,36.68956414262809
1984-01-13,171.4490651065283,85.59510119486649,160.8689848379781,200.38923785576225,35.37142180599957
1984-01-14,188.4620540140982,80.58661858234764,163.15047328325073,196.49042783530814,34.02375189247395
1984-01-15,188.27207377416514,73.3581271016438,149.2108475592189,191.78317209193665,33.358087553246456
1984-01-16,179.65568842022319,72.03090179115601,137.69475976279992,185.45356621559665,32.68629964864917
1984-01-17,171.2130841527786,66.93672536512331,143.3485678686439,183.92482641148655,31.31820452497169
1984-01-18,162.81917270621298,63.54033639611688,141.31091513417982,183.97379993074188,30.645195343749606
1984-01-19,154.41581371893628,63.49529402386518,133.81663838748136,182.3866577476375,29.971812568499974
1984-01-20,154.5314573582949,63.476731019862164,129.682254620338,180.000616780217,29.292168289221358
1984-01-21,154.59086595528834,63.476731019862164,133.04253608497746,178.42756138921686,27.919975050650034
1984-01-22,154.59086595528834,63.476731019862164,134.12418271981466,179.25101888529494,25.858727336168737
1984-01-23,154.59086595528834,66.83715160406862,137.26216835206372,179.25596975298177,20.328019447376505
1984-01-24,163.1165383226446,75.26585636119549,197.6288677220404,226.3224471518289,31.50615638046139
1984-01-25,508.98156977409815,182.85516806773407,472.1133737363192,287.2071585116783,52.112923713462216
1984-01-26,488.4134828469924,104.67619368615632,329.4284203571034,267.40065567187344,46.28034013861937
1984-01-27,377.53497304801715,85.2961954748741,263.1543207662883,250.48788344326903,46.14624414799402
1984-01-28,294.6864885888502,75.32523156199126,232.50168237368823,230.0590478833153,43.458277452772606
1984-01-29,262.2220589995033,69.87304668349016,205.67643991181876,208.80969034381633,35.25824664686687
1984-01-30,246.11643470723266,66.93495114932172,188.69940034414998,199.49862759705422,31.21515485581966
1984-01-31,229.57010928711543,65.20973118759066,173.55647073828783,198.08958552353468,29.931830992271202
1984-02-01,179.01574681982643,63.50445584687188,155.0236262876782,199.75260083691774,25.133180758291978
1984-02-02,170.93833849729836,66.84679562828619,183.98533253307784,256.2778421521267,29.34055361453611
1984-02-03,179.834176300094,75.26585636119549,253.0442111195524,209.75665301731937,29.346825539182756
1984-02-04,592.1143267730721,232.26824122627772,591.5844564775941,326.37568122526955,91.51384055893207
1984-02-05,420.78728087031106,147.43075699883735,413.3437564882279,318.73294102823587,71.08938200890492
1984-02-06,293.9551331515986,117.94500155074871,335.9863311400089,261.8615546768937,55.1769875271376
1984-02-07,245.16539833522333,101.30734452643676,292.27971835013483,217.80505631652468,49.322140440031106
1984-02-08,204.0129827882526,92.61798200887688,276.37754961647306,197.66912738936455,43.353897557061835
1984-02-09,204.5894249369445,84.04128811115885,273.1285733668914,177.3081190152862,42.08423564063174
1984-02-10,221.82439511321505,83.9534843715411,257.9312841610058,168.75975854717913,42.832565461183556
1984-02-11,255.530534557457,94.88272132362219,322.400069667349,182.52213922168858,62.637529005298404
1984-02-12,756.8529931426559,110.17052791623843,466.3477085523691,269.361693168407,65.13876199775085
1984-02-13,998.4091215446839,124.73896273471274,601.9489363211582,358.1553272278662,66.27967305149973
1984-02-14,2131.7883198304726,411.5960221914096,1230.5782994529757,718.1350228238697,80.43539105349244
1984-02-15,5102.648408051972,2879.315787490338,4093.30969630629,2771.453725419795,220.27474961557897
1984-02-16,4422.3645413997665,1805.4881896913253,3786.6703472302206,2866.969819391633,203.04882662683394
1984-02-17,2580.5670856885563,810.3190532273073,2224.7897554683486,1769.1887573362928,155.8352038701871
1984-02-18,2026.5120346127267,526.9392521612797,1675.9333368236041,1160.93506215223,133.19987455268273
1984-02-19,1597.6551336776297,450.32489413706145,1390.1767820026596,918.6458912360617,121.14322651942084
1984-02-20,1417.8382545702634,568.570447041776,1325.611119004945,926.2282461517837,114.12205101702386
1984-02-21,1170.1817396648337,383.0723209792429,1094.9283767179352,758.0701754025772,102.9553114261866
1984-02-22,977.3104002179464,300.56260248446404,913.4071530929052,614.4946374790829,93.75219807242307
1984-02-23,849.2003494470292,262.3364716898777,794.6471533622275,528.8611934717767,89.23473580333558
1984-02-24,771.6835353097013,316.84200724202776,755.0932340844037,894.1599878634995,109.45412835215478
1984-02-25,719.6039678404252,293.69282349766166,700.4310914441744,919.925484638256,95.25393803222119
1984-02-26,727.9417370108752,261.1512205185979,643.4136686831494,722.6363152741394,87.8335597887662
1984-02-27,601.1781534028578,221.34453098449697,564.7679736643058,572.7057521974307,83.31296720552984
1984-02-28,639.9936736457602,221.8487067651644,582.4326016006282,523.8139772764952,80.05397725083851
1984-02-29,666.2686385084045,233.6468435179728,644.785771502732,507.7698358769211,77.43071562646563
1984-03-01,537.1706494106223,177.26772643966558,498.51693827374567,463.950406197705,73.12674863417303
1984-03-02,470.5629861538789,162.72299294944145,441.9218408828075,418.8837594108494,72.48895351421486
1984-03-03,437.7103569215187,149.82277166952272,391.1059346672738,377.9831694061509,68.46963187001536
1984-03-04,412.89055041788356,172.66499135999084,366.58638025051357,350.9990048577271,65.12155747468134
1984-03-05,404.7071628056808,131.12089416016363,354.21005720564733,336.34519945534964,63.81074382095608
1984-03-06,413.2350156862155,153.12455506247423,379.5156117617652,330.70119109517776,62.485350623584104
1984-03-07,362.80944247652224,129.33314258089976,338.7287293044967,317.5262903706566,60.47277145877359
1984-03-08,295.64011629563885,127.6340451095658,296.1192226053529,300.19640781244516,59.138887707857094
1984-03-09,253.87631913521784,116.5582077862951,259.7536613645712,292.0166435698649,60.50959263280171
1984-03-10,228.90766522823498,110.60016929390927,256.8006036358258,289.6219231506833,56.45152517090007
1984-03-11,212.2299474974632,113.09519478529839,244.48561585362904,274.7316524180032,55.11245243863385
1984-03-12,203.9172406521391,103.77940567969156,224.01655363009476,268.1562356581219,52.43264079476927
1984-03-13,212.47831509815657,93.61447669218757,229.00712471457788,262.424065319571,53.131848937403376
1984-03-14,220.9436721854478,109.628875562244,234.80070093457712,268.2803376906037,53.142994466000985
1984-03-15,246.25604072639794,103.72578226273856,240.09395920288756,259.97875877202443,51.10625464512495
1984-03-16,300.18348931635614,111.36602510754531,293.3591503947255,284.0585996421221,55.86044820547224
1984-03-17,465.74660409906085,125.75762593125229,368.3888798958255,315.5149825579616,63.289650829096544
1984-03-18,373.94037465443006,112.27565519196186,318.1421030012957,307.00741763645846,62.54151572900097
1984-03-19,376.1877342924396,113.12424231347805,336.2936720117158,321.835986291935,67.90704001291105
1984-03-20,453.8342160559067,135.10223354273205,465.002155124472,356.5936611754232,88.10191808566329
1984-03-21,820.3148876912921,225.0999268722157,741.6718303790703,575.3186287658125,94.66171214241889
1984-03-22,1029.7931964726301,277.3817464373024,901.737442657253,838.174638775898,89.13017685523862
1984-03-23,860.7031840844479,194.3891339202634,737.9463651732883,693.944296822001,82.40528142820953
1984-03-24,768.1058493294715,160.30777658797658,650.107059420985,541.5627205117103,78.43399006086138
1984-03-25,709.8142423856531,149.0091279197094,602.4441181523453,462.63528541844164,75.7988847885113
1984-03-26,639.4062511014571,148.04860296095575,564.830256024143,412.25306439763654,73.14102421712836
1984-03-27,561.3063711050598,144.62505322033226,516.9047263625696,380.48658097774484,69.80026018882806
1984-03-28,535.0562982743369,151.39814143814831,501.777266122754,413.8329943055849,84.65396321426896
1984-03-29,535.443645366033,142.92688143725,502.417197095878,471.6363114214139,93.32615592114776
1984-03-30,503.71465523652955,142.07451057891907,500.3504119150719,452.29340057365584,81.76457243039195
1984-03-31,492.10109574582583,135.2680728273761,468.66014788489565,408.4063661826078,81.10639863897748
1984-04-01,499.8092550676763,133.55307716009264,481.37535910747357,391.2801099653705,93.27235843482411
1984-04-02,604.5335085715051,147.09201665232422,553.48803874009,424.5467159937391,108.63732562672112
1984-04-03,747.0263612149463,166.6327448534971,687.718028070537,497.12935242483184,122.52689358384649
1984-04-04,896.0846064620056,182.85735583161505,760.5449518441796,661.4530774239045,160.39189778488017
1984-04-05,2089.5944007153603,4221.852859444092,4944.831295791958,5974.187373094186,765.5233937361803
1984-04-06,2964.0548800533647,1709.885243175384,4327.755091096995,6778.356497045464,772.272690042714
1984-04-07,2369.982676042965,730.2137563422436,2446.151181707831,3036.462381747165,417.1762242616475
1984-04-08,1718.6081128621238,461.00273923608296,1690.1914747124715,1812.0306931633586,288.6171508783716
1984-04-09,1309.5666452811686,350.2146384672581,1312.443564046042,1276.565358491372,231.372040093385
1984-04-10,1072.6615711828201,310.1455016600555,1100.8166033447778,981.5377761778939,186.00243208360897
1984-04-11,917.0213107615674,280.7886604379795,949.3978036708197,823.8433908767989,156.66742962990585
1984-04-12,785.2356186396743,273.79903738634107,853.8128854752204,720.4460686363295,141.7455643588202
1984-04-13,692.8724682071412,273.70622091841636,814.6534505580207,653.2193143146719,127.31657512260061
1984-04-14,937.1434728799723,263.46207450699427,949.3713161152367,609.448103424236,117.45863087693117
1984-04-15,1518.1732577689402,340.1657021982037,1190.13838102395,668.2085441074044,137.6223438401816
1984-04-16,2406.7692548505274,1283.4203329133875,3227.8268943348016,928.3340960960695,162.89151482571313
1984-04-17,3090.487842130003,685.584702473401,3050.365849616271,1193.7036381458124,153.29420658640169
1984-04-18,2220.2892120726915,480.1294127925934,2218.8091961752666,1127.6718758425802,151.8743116016983
1984-04-19,1990.439305697871,384.4126283996474,1881.4258229767308,988.0339713071119,141.94597674089428
1984-04-20,1722.0762938759192,315.3873709846569,1614.2389224149765,921.6810383803295,128.67704455756274
1984-04-21,1360.3003064284358,263.82043556821174,1312.8258148629686,780.7607654099885,117.45186751893368
1984-04-22,1097.377007253262,220.94194705398672,1086.485644075604,657.6335091738629,108.89028669519767
1984-04-23,966.6243046653535,246.25912804579102,966.536493779722,627.3006997672966,110.33422591555176
1984-04-24,992.9552396644444,237.69955322085855,906.2533413981436,620.4507668052427,110.37489200843928
1984-04-25,1001.6854781287907,212.2110535019352,870.3819180075087,759.451164687277,107.02071012421827
1984-04-26,843.5072688984541,186.61169228775418,754.1662049146951,705.5508197933495,96.32173240406406
1984-04-27,702.4139242113013,169.49296480096226,670.0589435613007,596.8251337486033,89.68820832149764
1984-04-28,631.6537356857298,160.89660783204303,616.0327174039786,519.2313627719523,89.10833448126532
1984-04-29,619.8736314642501,177.80939265300606,599.4451037020349,547.855951779361,89.14862932735994
1984-04-30,556.6310438196598,169.34227871714864,553.4976420035475,506.85911946435243,88.48065065667583
1984-05-01,529.286578998433,159.17745611532206,522.1087047030309,465.6993698058642,87.1407857755825
1984-05-02,467.6242329290127,145.55333617301167,477.0386283866362,419.7913348901908,86.47993908057347
1984-05-03,432.71803369312016,133.62186773396962,448.91674395266,425.04857881665896,113.33400814439995
1984-05-04,1148.5622420752331,512.3845875306738,1310.7087232792362,1407.4314265638072,167.95224398723633
1984-05-05,1028.2874758784478,280.761971192238,1037.7429203796055,1291.4713377093121,247.05315616156508
1984-05-06,876.1925048986276,218.80643383048695,913.62062428545,948.4691779118891,219.65558911782333
1984-05-07,785.541201134993,207.1401880821741,820.2945882750693,731.4505751835968,192.89708057930352
1984-05-08,739.7155288528166,226.5219711719945,810.5165301622628,729.0636718568335,179.91495392629693
1984-05-09,953.591597049104,251.22559012138478,904.9402315453799,1022.5019059794568,160.87436198903765
1984-05-10,774.6264810404257,209.64382786969145,745.0401996169087,868.9760967231172,130.4430144203189
1984-05-11,670.2815041481073,198.54348776317468,663.1914451504787,707.0842167997944,121.35028105696097
1984-05-12,816.4450286647221,207.76316155065834,774.252326347529,640.8046286841757,116.88057606366831
1984-05-13,953.7717273648683,212.86065531105442,791.7139202452395,627.6175826750575,108.93180459367362
1984-05-14,1890.214317873094,231.61477802440024,1173.4998322017827,655.0375073968672,112.34510362163495
1984-05-15,1537.2255550677685,212.96317036970467,996.7155972375284,589.2216054821323,98.98118602755778
1984-05-16,1394.3780715112186,207.0088425691635,936.8928873686406,526.0076732439011,92.33032596939911
1984-05-17,1155.8954074872538,189.94007254446376,826.9335332405506,471.2606748945598,87.0655952011134
1984-05-18,958.0244288822955,179.6839873157269,731.2029009258295,428.78168665264934,82.42619193617158
1984-05-19,851.4048887510803,171.96969823395673,670.5188948199025,430.773449117558,83.15230336916066
1984-05-20,784.1912089589956,165.13072909078105,642.5845184832942,449.91154065640046,80.48418551277068
1984-05-21,936.4528457005454,184.62225586261616,769.3262774400225,592.4757507303509,84.53075210994757
1984-05-22,686.9844346188961,154.09107480265524,581.5947936580927,520.9644902092728,73.08490839314322
1984-05-23,698.1593475357575,165.94648166050612,674.7249036621067,533.8795881014591,88.60023783338622
1984-05-24,912.5771190969111,200.71055736946283,757.8871376461469,659.2019554974626,93.28051373652613
1984-05-25,660.6614158358352,161.77302401661632,616.2815246225215,545.1173650104271,74.34753208572937
1984-05-26,599.0086150674045,154.1220138180623,581.8662570946897,468.50514183057504,71.7247763026479
1984-05-27,578.3462502092693,154.00459449487573,546.4280387746476,453.47045034633595,69.81459590982902
1984-05-28,1138.5375437893815,225.31384266044668,960.5219680687742,524.7216491010856,79.27559279557924
1984-05-29,5419.640315823331,2195.7592010066605,5482.993479213401,3772.678062670742,508.8924583579528
1984-05-30,6064.183520204259,1747.8067046544352,5485.668512092663,3871.156578998227,624.7212624462105
1984-05-31,3823.3239801900822,790.3141491829003,3057.343032562104,2428.837087444396,380.3502808554573
1984-06-01,2081.646062346994,414.8851192797786,1668.8136900913673,1409.0257618220367,291.0100837120879
1984-06-02,1510.8271088763863,286.74988433566966,1309.055423974049,992.6824794341683,226.89899648254934
1984-06-03,1134.7734546514014,226.862447631443,1048.1695241915686,773.4671524862842,189.04258540938744
1984-06-04,938.7084750453474,200.36650273331898,869.6331102834923,659.2675274638409,161.96929317378007
1984-06-05,735.6312827018749,183.25660877861324,713.1120809611612,557.2401619225172,138.23978106484094
1984-06-06,607.7917516527781,161.08542451897395,609.5350379168865,484.5560753157278,121.9660130166998
1984-06-07,526.0800240294099,142.12434595000357,531.3494113276658,442.40293480172545,111.11938329047328
1984-06-08,446.0121316450431,125.53011973126708,458.8368338738612,399.96453129074564,99.57273086755063
1984-06-09,377.11141907794376,111.3523548566969,400.8848042029961,356.59032323200415,92.10427799759549
1984-06-10,337.8089793499008,101.86684310088492,356.7792996039277,319.94705568674993,85.3111992717126
1984-06-11,285.2192617109725,90.93759702643399,317.1558436979391,289.275084825889,79.87412245789032
1984-06-12,233.7418779946106,83.12217678758206,275.13065468575275,253.96495755412627,73.75110026641947
1984-06-13,204.14259617501622,79.90548669120975,246.74287250766815,239.0665265555395,71.03652904291977
1984-06-14,195.64970552726666,82.84476973348916,251.99870574497666,269.6136847214637,69.68298009453703
1984-06-15,184.51280675594202,73.72309083889012,217.58754141910956,256.6561996196462,64.9113958908771
1984-06-16,159.38622257468592,69.11345383175752,189.10710619988038,233.07099272789486,60.823713060008664
1984-06-17,144.30466640258592,64.4420374703398,176.43235529882298,221.8332627149124,62.88257582521653
1984-06-18,148.4956719791011,71.91932814874885,190.19303362376573,303.9102430218951,81.3111074771457
1984-06-19,192.45511828350953,73.46620262460148,206.36956492033323,381.47395190041004,81.96331005130283
1984-06-20,152.03742277979512,62.200925423765085,155.75412618370657,323.27020304460933,60.79158948834641
1984-06-21,124.2774394558891,56.070408115474294,135.33150357987589,262.70125813584673,56.03608188466736
1984-06-22,111.63650480338084,52.14692248127621,129.07060287090178,217.67010514461583,52.651679230249734
1984-06-23,110.4149553397476,49.05012248486011,127.30363206843394,190.71963272915764,51.29558305919376
1984-06-24,106.65548971398535,64.76705044418921,131.03312591219665,214.58100296036798,89.53067712660275
1984-06-25,140.07366789164232,114.24491249327014,286.6564207926481,319.3392215992824,118.10206048940091
1984-06-26,125.07072725172505,62.48670650504623,157.16193809416953,278.5296587816289,66.20465690462908
1984-06-27,100.87779634992982,51.85599436221082,125.86398718265028,234.31510583542217,57.359452409740776
1984-06-28,95.73078355133619,46.847633118778965,125.7929713705047,193.6438017953762,54.009422007604535
1984-06-29,89.73259075598469,43.713447271764444,115.51208126575246,170.3781291144039,51.97529151246056
1984-06-30,89.0499909338295,63.88562746211321,160.18483399394,700.68315176909,87.48035627637522
1984-07-01,103.94604447766665,105.76975186769947,209.6603353106435,1036.9534064145128,113.33387345941327
1984-07-02,122.48915031412109,93.59821570557236,207.41389154076856,1035.5601682169963,113.9198743246961
1984-07-03,101.18495196933254,65.67537714117965,166.8437238058949,693.3636031812027,113.20308387886286
1984-07-04,89.523064829684,60.79981261095387,150.84543447415368,527.0406512222885,106.39193971713803
1984-07-05,89.78472652980682,52.21564980989974,141.17529237417418,413.17722283466264,107.08248436677317
1984-07-06,103.9384673303717,53.60031760898417,170.5636072348044,436.7897259946313,152.03200527470193
1984-07-07,242.8510345938783,163.1396128363855,490.25362750465865,1688.9232528593218,258.03893910788395
1984-07-08,168.91551946605162,117.05494692433236,273.99482204025867,1290.2617912898968,198.679808613867
1984-07-09,115.37346975217166,84.58545522124106,199.44555051529727,743.5747641113314,152.4112483303265
1984-07-10,97.62079933107063,72.52481844617083,174.38349663899396,538.8510600645441,129.3961192537883
1984-07-11,94.26603308794128,66.83242920301478,167.42416555378745,563.8047044406208,142.40458675994887
1984-07-12,222.90616766485084,101.61576563129599,204.50155418568266,775.9390249586692,126.0834101230371
1984-07-13,143.00810289752457,70.74120127412786,153.28951763084044,543.3745575749156,99.53378978133104
1984-07-14,103.31016938458708,60.91063848622528,128.52348713270948,418.8837199431458,89.36154889748504
1984-07-15,88.56329361538637,54.52218581071203,123.31997563730064,346.339969660894,82.58758408613541
1984-07-16,87.4219705684961,52.1185836720839,110.87721550101854,316.88549535666056,92.83483054698455
1984-07-17,75.04124276742706,49.786025944184026,106.9983830104151,311.2554927223824,78.512797359926
1984-07-18,170.14637215192352,60.18310208891076,182.8358962030798,573.8757218892974,165.71939430374428
1984-07-19,216.83405796882292,56.35943079951538,156.85008510214828,585.9458301931347,132.24599565007415
1984-07-20,124.00475528032436,48.68023206830076,119.11716018777346,431.4570184522114,98.14255389979314
1984-07-21,110.40999359439968,50.67250750966402,284.27363725543245,349.17458904910507,88.67498099655099
1984-07-22,198.49345765524788,48.36675478498223,274.04518648174087,302.47886242406986,80.54467962875599
