datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,01425000,01417000,delLordville,01436000,01433500,delMontague,01449800,01447800,delDRCanal,delTrenton,01463620,outletAssunpink,01470960,outletSchuylkill
1983-10-01,29.81051673545601,19.14725853464249,14.562808950637908,18.95010757446289,4.563999652862549,5.704999923706055,63.89599990844727,23.86992632561375,50.5164932480288,0.0,1.1409999132156372,4.10759973526001,0.0,13.073957443237305,0.9127999544143676,9.375216484069824,1.8255999088287356,0.0,6.199430465698239,67.22391128540039,2.862009048461914,0.0,69.22065877914429,0.0,0.0,623.5184024572372,0.0,2.4721665382385254,54.07389211654664,0.4183664321899414,438.8951412439347
1983-10-02,30.05462575635719,20.932277994478987,15.094342370116385,18.76944923400879,4.563999652862549,5.704999923706055,63.70582962036133,25.0357951657992,52.94029230668004,0.0,1.1409999132156372,4.10759973526001,0.0,12.902807235717772,0.9127999544143676,9.356200218200684,1.8255999088287356,0.0,6.170907974243164,67.9750862121582,2.9475841522216797,0.0,68.88787412643433,0.0,0.0,621.8830670118332,0.0,3.318408250808716,61.062512159347534,0.22819900512695312,438.81908190250397
1983-10-03,28.348940179709395,18.24654718819401,14.962259018031215,18.607807159423828,4.364325046539307,5.704999923706055,63.66779708862305,23.812398451908425,51.31354966644156,0.0,1.1029666662216189,4.10759973526001,0.0,12.741166114807127,0.9127999544143676,9.356200218200684,1.6639583110809326,0.19016647338867188,6.161397933959961,68.86885833740234,2.7383995056152344,0.0,66.33962965011597,0.0,0.0,605.4621261358261,0.0,2.1393749713897705,50.35613512992859,0.10459136962890625,434.0743919610978
1983-10-04,27.776215769077687,19.316730526074487,13.96782391121813,18.46518325805664,4.335799694061279,5.704999923706055,63.44910430908203,22.613614413739345,49.68880472756328,0.0,0.9127999544143676,4.10759973526001,0.0,12.550999641418455,0.9127999544143676,9.574891090393066,1.5973999500274658,0.6180419921875,6.161397933959961,69.72461700439453,2.7288894653320312,0.0,63.78187322616577,0.0,0.0,583.2411643266678,0.0,1.6734665632247925,44.91736137866974,0.0,425.0320111513138
1983-10-05,27.85081855022553,23.088501686900337,13.03652379759606,18.255998611450195,4.335799694061279,5.695491790771484,63.439598083496094,22.725543320466947,48.08483300005596,0.0,0.9127999544143676,4.10759973526001,0.0,12.360832214355469,0.9127999544143676,9.812599182128906,1.5973999500274658,0.9793548583984375,6.161397933959961,70.70396423339844,2.58626556396484,0.0,61.0815167427063,0.0,0.0,566.753729224205,0.0,1.5973999500274658,42.939629316329956,0.0,416.98796808719635
1983-10-06,30.6920170744302,39.23347689840303,13.297333913012356,18.094358444213867,4.335799694061279,5.476799964904785,63.21139907836914,23.988073504937333,48.1020753389426,0.0,0.9127999544143676,4.050549983978272,0.0,12.21820831298828,0.9127999544143676,10.002766609191896,1.5973999500274658,1.2646102905273438,6.161397933959961,71.64529418945312,2.8049583435058594,0.0,58.9801812171936,0.0,0.0,555.8096030950546,0.0,1.635433316230774,45.65901553630829,0.0,410.80752432346344
1983-10-07,32.97661675487602,33.37651307932859,12.699002735141525,17.980257034301758,4.231208324432373,5.476799964904785,63.21139907836914,22.72554332046695,46.48853084705975,0.0,0.9127999544143676,3.8794000148773193,0.0,12.085091590881348,0.9127999544143676,10.040800094604492,1.5973999500274658,1.4167404174804688,6.161397933959961,72.57710647583008,2.6433162689208984,0.0,56.878840923309326,0.0,0.0,547.2521146535872,0.0,1.5213332176208496,37.16807413101196,0.0,405.58746588230133
1983-10-08,31.52914796473172,28.250087418818712,11.836505858851815,17.799598693847656,4.10759973526001,5.476799964904785,63.00221252441406,22.72554332046695,48.119707368009216,0.0,0.9127999544143676,3.8794000148773193,0.0,11.866399765014648,0.8082083463668823,10.040800094604492,1.5973999500274658,1.3882179260253906,6.028280258178711,73.46138381958008,2.614791870117184,0.0,56.0991530418396,0.0,0.0,540.6343013048172,0.0,1.1885416507720947,36.60708212852479,0.0665578842163086,400.7762323617935
1983-10-09,29.011885721742143,24.85611383994707,11.236816517722664,17.65697479248047,4.10759973526001,5.476799964904785,62.98320007324219,22.783043580304664,53.79459538089367,0.0,0.9127999544143676,3.8794000148773193,0.0,11.723774909973145,0.6845999956130981,9.955224990844728,1.5973999500274658,1.1124725341796946,5.933198928833008,74.29812240600586,2.595775604248047,0.0,55.481117725372314,0.0,0.0,535.1860152482986,0.0,1.1409999132156372,34.86705672740936,0.1996746063232404,397.33421862125397
1983-10-10,27.13242744496264,22.678081098585267,11.167184865006748,17.571399688720703,4.10759973526001,5.476799964904785,62.80253982543945,22.783043580304664,51.32236538802585,0.0,0.9127999544143676,3.8794000148773193,0.0,11.609673500061035,0.6845999956130981,9.812599182128906,1.5973999500274658,0.7701759338378906,5.990251541137695,75.01124954223633,2.5767574310302734,0.0,54.80600595474243,0.0,0.0,529.2718917131423,0.0,1.1409999132156372,34.21098220348358,0.22820091247558594,393.57841861248016
