datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,01425000,01417000,delLordville,01436000,01433500,delMontague,01449800,01447800,delDRCanal,delTrenton,01463620,outletAssunpink,01470960,outletSchuylkill
1945-01-01,2182.882,3049.2832,465.8894,547.2189,354.8797,102.372536,361.45422,62.050907,257.1489,62.894604,41.169647,26.566622,45.002377,317.57538,46.82436,288.22092,71.76964,1229.8674999999998,0.0,2927.9653000000003,94.32169999999996,73.36527999999998,0.0,17.479913000000003,0.0,1195.5476710000005,0.0,17.336665999999994,99.87910700000002,15.014830000000018,7252.58887
1945-01-02,2365.6213,3062.2146,506.79022,764.84753,273.16818,145.40982,648.85376,118.13408,431.6414,89.318405,83.420395,31.555864,59.0969,406.30478,52.824768,364.49487,147.92717,252.57570000000032,0.0,3563.3543999999997,115.05358000000001,252.34960999999998,3045.4715739999983,34.0226,22.17420000000004,2244.8278470000046,0.0,28.875390000000003,178.09018,28.728850000000023,9494.967091999999
1945-01-03,1388.1621,1833.1624,258.293,535.0874,154.58022,112.09545,285.0077,92.915565,355.64075,69.07415,50.76834,20.186047,37.410316,215.98367,41.936436,181.57277,85.19043,208.35850000000005,0.0,1501.8180000000002,19.647159999999985,209.11153000000002,1046.1383599999995,31.902514999999994,0.0,3316.2474680000023,0.0,15.365952,85.19471200000001,39.11374000000001,2314.1084899999996
1945-01-04,1150.1792,1457.6727,223.05637,450.3584,115.0155,101.517876,218.13632,72.89993,344.32468,60.491665,42.349533,17.840872,31.631735,148.43831,34.99666,128.25456,61.428627,24.753099999999904,0.0,1324.7932,14.477310000000017,171.23334,0.0,29.371539999999996,0.0,95.44281900000077,0.0,16.821192000000003,74.085803,30.742459999999994,1308.597512
1945-01-05,855.39197,1115.2794,196.11467,339.61057,86.75601,93.11902,163.98918,62.854008,322.60104,48.44685,34.763622,17.18878,26.031374,114.41538,29.118275,101.71133,49.837727,108.59009000000003,0.0,914.3808399999999,2.9236600000000124,133.5363,718.307804,22.002072000000005,0.0,3548.403311000001,0.0,14.389916,51.76502000000001,20.377499999999998,1735.8036969999998
1945-01-06,614.68396,833.57214,178.7045,264.72812,64.512405,81.25424,140.51956,55.05507,261.80798,32.122353,25.980534,13.0128975,13.430562,92.66951,24.462519,81.80985,41.019382,154.37738000000002,0.0,565.36062,0.0,107.94927999999999,408.73341999999997,14.755545999999995,0.0,3856.2714779999997,0.0,13.136491000000001,37.658927000000006,16.575145000000006,1078.9539929999999
1945-01-07,577.48474,756.7929,165.673,246.50754,58.667645,75.261024,129.37271,47.906017,234.20314,22.938663,25.63873,9.397708,19.245657,87.33588,23.569366,79.568344,35.07074,89.96536000000003,0.0,572.6837999999998,0.0,95.60405,648.4533350000004,9.140007000000004,0.0,3834.8788174999995,0.0,11.011575999999998,31.272754,11.469620000000006,563.061179
1945-01-08,571.32623,753.741,169.7851,247.24753,55.519604,74.695175,129.42764,50.658817,252.01917,22.891994,26.15146,10.166443,20.78265,95.67356,25.319921,86.93274,38.26696,49.15206999999998,0.0,562.2129999999999,0.0,96.48232000000002,1035.9931109999998,10.154682999999999,0.0,4693.3077570000005,0.0,11.073771999999998,31.292611,13.235280000000003,693.481786
1945-01-09,494.0642,632.61237,152.67802,220.98625,47.38106,71.90464,115.97623,47.496292,259.44385,24.851562,26.617125,11.601523,22.084257,91.041435,23.881023,81.51452,34.435024,34.12115999999992,0.0,483.82887000000005,0.0,92.38168,1230.7748310000009,6.714028000000006,0.0,5055.605850000001,0.0,11.288783000000002,34.44403,14.4221,902.8025540000001
1945-01-10,390.8808,503.17477,139.83067,180.06746,38.292557,58.869595,101.508446,39.992035,203.7004,14.916152,22.076696,8.737798,19.287514,74.80832,20.336071,69.42516,28.750254,57.50731999999999,0.0,357.48581,0.0,78.142384,883.3749600000003,0.3446349999999967,0.0,3907.4082210000015,0.0,10.236009,27.922755,11.764229999999998,645.7479050000001
1945-01-11,374.84845,455.96167,126.916084,174.08865,36.819515,56.115215,94.60549,38.59,189.04677,15.353444,20.165443,7.576124,16.359158,78.44213,20.705807,70.72941,29.847069,46.30811,0.0,397.28737000000007,0.0,73.18350000000001,938.3487140000003,1.4546359999999936,0.0,3995.2199389999982,0.0,11.388583999999998,29.279138,13.091669999999993,474.192928
1945-01-12,362.45407,436.92404,122.53622,170.42566,35.507698,54.09638,90.01539,37.94069,175.20296,14.140792,18.834763,6.798981,14.682112,69.21099,19.84511,67.29966,26.74822,41.156709999999975,0.0,413.9277800000001,0.0,70.37133,1003.45495,1.1981800000000007,0.0,4066.6504940000013,0.0,9.667831,26.298780999999998,9.504325999999992,385.47805000000005
