datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,01425000,01417000,delLordville,01436000,01433500,delMontague,01449800,01447800,delDRCanal,delTrenton,01463620,outletAssunpink,01470960,outletSchuylkill
1983-10-01,30.228881428370748,37.533502755329415,15.260110775133905,43.0041167527869,14.03089312175341,2.539185145323407,21.82185634028263,13.167977183514108,46.20987890824348,1.210551551045452,16.85775411340071,16.85775411340071,34.9380156966349,61.584755923299184,29.96234656115307,42.20552545001309,50.31098826590026,0.6624708671346013,1.4084532610935696,189.45159884450973,20.383351059808376,27.694418859490447,348.02873788425563,8.034365098036666,4.747976210071016,872.8611661806088,0.0,2.295782957628049,33.550824935757795,12.240207957417418,329.7478277891871
1983-10-02,30.464464594820573,41.01041423317618,15.824306896846185,65.91941146662134,13.026322580884017,2.618940786100952,27.321689005857788,13.875534277880796,48.32708087009037,1.4870459547965929,16.132973814828087,16.132973814828087,48.144015526710334,63.14121827680884,30.686284890358355,43.78532132648758,106.5969166088689,0.6054092594108056,1.304132886654827,206.11758241517057,28.17062341993963,41.86860210039758,343.9439216494835,10.264481841522109,6.627720283592993,1108.7537637528349,0.0,2.718730181901876,54.81588434464081,13.127665860122022,416.7809192293028
1983-10-03,28.71053941228701,36.21461470058426,15.680910053105492,51.944554303230674,12.06376298301541,2.1024688557460403,20.432532919075367,13.19732072591218,46.70193611574496,1.3133159617787535,14.178253786808977,14.178253786808977,50.646876104141576,60.21495189149521,29.10552500210456,39.77343714400047,46.757148979513474,0.3431881934292562,1.203569939202367,219.2868610395149,14.312557146536776,31.74979945069965,296.06023830506064,7.530561693962321,2.4876065086882733,1356.0571349190068,0.0,2.8789583085332566,36.529315611375885,10.072396947115068,450.0005309210228
1983-10-04,28.136461342655974,38.79822369071344,14.630411988752885,31.16830803852912,11.224262817203323,1.862620691017064,12.86907401495667,12.50470942927202,45.21580029792833,0.9239099833441016,13.57834259969441,13.57834259969441,36.130212269244176,59.40376186700221,28.81746053082744,37.67659071437194,15.41187882727107,0.3283261397065189,1.1233030146837848,198.4534274264228,6.589910558167432,21.33498601267939,248.3519075629962,6.318652652224783,2.4434678363638653,1142.6022241665232,0.0,2.658236593623613,29.351902744061142,9.76500786119314,392.5358368345183
1983-10-05,28.23357636277668,46.44610389626344,13.627414844138608,29.1567778841199,10.490434121622988,1.8124664988972408,11.010783518154758,12.508785136046606,43.712414604366536,0.5920262765102373,13.373654052561648,13.373654052561648,31.86652377209913,58.92225400901526,28.636297815914723,37.13297436346367,15.176167160656451,0.7523138063610872,1.0765077625839865,166.525110745821,6.291249353827872,17.97013001758365,169.30758204609202,6.191909604186159,2.39945243920306,948.731279664256,0.0,2.051863322433512,26.72216490275691,9.659595268804935,316.3224887751618
1983-10-06,31.10265161400814,76.35489350250975,13.876375827328587,39.95130348103871,10.060956395557836,2.2969455965146848,13.524439301661822,13.20371764360475,43.69809673131172,0.8374974066855675,14.16022109587862,14.16022109587862,38.943435329543206,59.57122378023322,28.486353303430253,37.32764310529961,102.46572179205012,1.2064792330631633,1.1160051249991056,141.13570322270525,11.597638632693204,27.60102806105582,109.8286220211104,10.214909816362349,16.307681842175043,805.3638865528837,0.0,2.0661459828873774,36.88718094578252,11.209072851545416,309.3557479232327
1983-10-07,33.398726347812705,64.41060160289351,13.234170857159963,51.77696418382953,9.339796072164116,1.9666777188876128,11.337820199650109,12.508785136046606,42.20266016959417,0.8495835348651377,13.237669219602424,13.237669219602424,38.24948491663351,58.073060717089874,28.2811470006104,36.65954595969859,48.17174380925727,0.6972443252809057,0.974051308618698,184.3436677860093,5.8059939308677,21.450417177612785,152.40168158479878,5.948635930848848,2.3170460742203574,1071.3899117271555,0.0,2.3851032101608496,29.5478658751148,9.695401772822096,376.2099262939027
1983-10-08,31.906199283958717,54.14343176292415,12.319083172787211,30.67478085209187,8.674735810218207,1.6726681487522752,10.1533153808732,12.508785136046606,43.683455263264136,0.532306586594919,12.779106567815006,12.779106567815006,31.07840592722416,57.50675433957071,28.10282701097013,36.1594260175124,14.68399723377036,0.2771422917827806,0.9169305288163514,192.8303245282613,5.602141189344096,17.07407552134591,297.9490917967961,5.824736840834309,2.276003149441692,1073.4359707155584,0.0,2.0744177463644533,25.52913252453847,9.503445084585197,376.9395562374112
1983-10-09,29.349428867830245,47.85274417543816,11.667195945879902,28.022232174516432,8.170931789768046,1.6287832691709183,9.870099321780186,12.51087891329694,48.89466219782526,0.499796845687111,12.586439814635812,12.586439814635812,29.16517785376712,57.04405827154802,27.92825705180637,35.73673520557885,14.464765915588554,0.3902497198824619,0.8748493189723234,159.12627349516418,5.416587413104217,16.684283152320376,229.70082403300043,5.700644517000841,2.2350283341908863,1010.8244728665056,0.0,1.7936585612818412,23.861954281102843,9.40138804214999,308.86732309581663
1983-10-10,27.451551191630745,44.22742520496226,11.573380766734086,27.549775179040463,7.708556853546519,1.586772634358036,9.681826711807258,12.51087891329694,46.69461562498321,0.4800841839414061,12.396551683644,12.396551683644,27.397503231467365,56.58562752418564,27.75530446278893,35.328714138112844,14.289807639659468,0.2555543451344277,0.8345235474578345,143.04419013337048,5.365137290827121,16.348715213128582,154.19741409661395,5.577132819187892,2.1945056306025705,777.7085619845475,0.0,1.6866285987472978,22.630657292105195,9.300632785442318,275.7696539631711
1983-10-11,26.118515974000697,43.0125393319386,11.28394727705417,27.19727231425012,7.282698486284453,1.5463131092910596,9.346841247763445,12.51087891329694,45.21933496921338,0.4613410043103813,12.209313968669434,12.209313968669434,25.73730729329764,56.13139306339197,27.58390020982623,34.93316851720243,14.116142520196467,0.2455986429226584,0.7981425811783396,133.25392812216376,5.085416082621961,16.088831444248775,155.66457376430154,5.454785455295079,2.154305291567041,796.7855040744225,0.0,1.5869014569039877,21.467351486835533,9.201228624527625,268.4280891207678
1983-10-12,27.04244259003389,43.02441734835968,12.391553088093872,42.40097082537966,7.049378049655624,2.39867580567242,10.109494758470866,24.26598246123117,63.09950685203043,1.1503794027562595,13.674837466748317,13.674837466748317,35.99170769194112,58.33313679522488,28.40259029527221,41.57187631612644,118.89768472315292,0.4379424151732536,0.7720970046144373,127.82132479980552,6.209103715816177,23.976741333306464,181.0662175801556,24.484488926239955,18.68437275517232,1197.3243849853586,0.0,1.686433823988814,43.66704127252356,12.39720134375613,374.5258769197657
1983-10-13,28.554985942783134,45.7100455684477,18.01563256375915,104.10698019958872,9.593152421131682,6.8312463459330655,14.137858981202886,30.4187717399569,93.14996732764142,1.978957620214956,15.37284066484032,15.37284066484032,66.28600221710707,67.33833325460724,33.359321900122914,53.39036486989943,229.34496546416307,1.1521296789383657,0.7728662416352847,127.30347049258488,12.920716446488967,37.98972935392384,237.04541389382425,77.68056720731059,46.470210010479946,1949.3744921727173,0.0,1.4675908225723333,49.1745071362284,18.82119832474729,606.2677575120772
1983-10-14,93.6092665977354,91.12685186793274,34.10948284349429,219.25769906681543,162.33903136066752,31.929088383125748,17.38844506340628,26.9136419297292,290.9875729392436,1.7418239745882933,14.470129926144386,14.470129926144386,73.36433390443574,73.97303707621775,35.705324693895406,95.88912248604744,148.9091490404879,9.86694409396796,3.649871871577204,155.1737857519995,16.704839902225274,65.09393631617121,0.0,80.64024116195786,76.88176880226183,2470.2454635331924,0.0,4.4122794483332655,62.51461555127315,26.435846007796258,929.5349532446156
1983-10-15,101.30619199029113,74.91227754030677,28.408529339888773,285.00868707392976,125.09456693925053,14.712369320859152,10.69492912674891,18.644537601335387,214.2319994285897,0.932506037548405,12.016452440731763,12.016452440731763,54.15528232898623,58.70309049217343,28.91990219177305,79.44410718062343,40.57499937821687,1.0025328024152032,1.7646494497851677,380.3360495704914,4.650639373649781,37.197087310545015,191.9029673861083,11.652253536607638,3.943503449242201,2089.1908732365337,0.0,3.5320553322283037,37.13194378309603,12.91567695780128,922.1839714124652
1983-10-16,68.16687171293508,61.07254162897778,21.03343579268257,74.71468511542477,61.879738596757136,1.6216091169316809,8.170544089378547,15.913271633430323,142.47428695256602,0.4138366888789626,11.314487909436895,11.314487909436895,43.879681067708056,54.47133026239892,28.247086072909703,59.02546983798825,14.769181296376717,0.8973445708247425,1.598730941602355,340.5379056182035,4.520983487589405,23.27497034401844,740.5903789842048,11.211530033743731,3.8084915655116447,1765.7266783992857,0.0,2.4985952567709333,28.60947807132348,11.8720047677919,558.5202590145665
1983-10-17,55.43032104121515,56.78340947013128,17.777953770515232,30.501374610472418,51.724222137837984,1.6313685034454142,7.952605927662829,14.559589476738704,105.57774552400532,0.3821025413675964,11.143214328147598,11.143214328147598,41.17646136688944,54.0335160533958,28.065405602309905,54.83591409322136,14.589698513755865,0.81067719981246,1.4618363379358073,217.7133374033641,4.395602784202424,22.789714921058263,290.99541395167114,10.806805960528015,3.687749706530639,1726.3930275972407,0.0,2.123214987121017,26.596586959108198,11.716303305167642,350.6320254982712
