datetime,site_no,00062_Maximum,00062_Maximum_cd,00062_Minimum,00062_Minimum_cd,00062_Mean,00062_Mean_cd
2021-10-31,01447780,1311.51,A,1308.8,A,1310.55,A
2021-11-01,01447780,1308.8,A,1298.26,A,1304.15,A
2021-11-02,01447780,1301.82,A,1294.6,A,1298.61,A
2021-11-03,01447780,1302.96,A,1301.82,A,1302.66,A
2021-11-04,01447780,1302.91,A,1301.37,A,1302.29,A
2021-11-05,01447780,1301.37,A,1299.77,A,1300.41,A
2021-11-06,01447780,1301.08,A,1300.48,A,1300.88,A
2021-11-07,01447780,1301.08,A,1300.67,A,1300.94,A
2021-11-08,01447780,1300.67,A,1300.03,A,1300.26,A
2021-11-09,01447780,1300.03,A,1299.87,A,1299.95,A
2021-11-10,01447780,1300.99,A,1299.88,A,1300.28,A
2021-11-11,01447780,1302.13,A,1300.99,A,1301.62,A
2021-11-12,01447780,1314.97,A,1302.13,A,1306.85,A
2021-11-13,01447780,1323.48,A,1314.97,A,1319.62,A
2021-11-14,01447780,1325.69,A,1323.48,A,1325.15,A
2021-11-15,01447780,1325.55,A,1318.2,A,1322.95,A
2021-11-16,01447780,1318.2,A,1306.82,A,1312.16,A
2021-11-17,01447780,1306.82,A,1301.9,A,1303.53,A
2021-11-18,01447780,1301.9,A,1300.64,A,1301.0,A
2021-11-19,01447780,1300.64,A,1300.27,A,1300.47,A
2021-11-20,01447780,1300.6,A,1300.12,A,1300.46,A
2021-11-21,01447780,1300.12,A,1299.44,A,1299.76,A
2021-11-22,01447780,1301.34,A,1300.03,A,1300.79,A
2021-11-23,01447780,1301.42,A,1301.15,A,1301.35,A
2021-11-24,01447780,1301.22,A,1300.66,A,1300.92,A
2021-11-25,01447780,1301.76,A,1301.22,A,1301.54,A
2021-11-26,01447780,1302.4,A,1301.76,A,1302.0,A
2021-11-27,01447780,1302.76,A,1302.4,A,1302.66,A
2021-11-28,01447780,1302.75,A,1302.47,A,1302.63,A
2021-11-29,01447780,1302.47,A,1301.7,A,1302.15,A
2021-11-30,01447780,1301.7,A,1300.93,A,1301.22,A
2021-12-01,01447780,1301.7,A,1301.23,A,1301.49,A
2021-12-02,01447780,1302.56,A,1301.7,A,1302.22,A
2021-12-03,01447780,1302.99,A,1302.56,A,1302.82,A
2021-12-04,01447780,1302.98,A,1302.21,A,1302.68,A
2021-12-05,01447780,1302.21,A,1300.47,A,1301.41,A
2021-12-06,01447780,1300.47,A,1299.88,A,1300.12,A
2021-12-07,01447780,1300.55,A,1300.36,A,1300.47,A
2021-12-08,01447780,1300.54,A,1300.26,A,1300.36,A
2021-12-09,01447780,1301.08,A,1300.54,A,1300.71,A
2021-12-10,01447780,1301.62,A,1301.08,A,1301.45,A
2021-12-11,01447780,1301.91,A,1301.45,A,1301.55,A
2021-12-12,01447780,1303.15,A,1301.91,A,1302.6,A
2021-12-13,01447780,1303.35,A,1302.26,A,1302.98,A
2021-12-14,01447780,1302.26,A,1301.12,A,1301.46,A
2021-12-15,01447780,1302.22,A,1301.03,A,1301.58,A
2021-12-16,01447780,1301.96,A,1301.18,A,1301.6,A
2021-12-17,01447780,1301.18,A,1300.63,A,1300.81,A
2021-12-18,01447780,1301.75,A,1300.95,A,1301.28,A
2021-12-19,01447780,1303.33,A,1301.75,A,1302.56,A
2021-12-20,01447780,1303.7,A,1302.83,A,1303.36,A
2021-12-21,01447780,1302.83,A,1301.72,A,1302.15,A
2021-12-22,01447780,1301.72,A,1301.22,A,1301.5,A
2021-12-23,01447780,1301.22,A,1300.76,A,1300.89,A
2021-12-24,01447780,1301.04,A,1300.81,A,1300.95,A
2021-12-25,01447780,1301.76,A,1301.04,A,1301.27,A
2021-12-26,01447780,1303.47,A,1301.76,A,1302.64,A
2021-12-27,01447780,1303.91,A,1302.87,A,1303.5,A
2021-12-28,01447780,1302.87,A,1301.63,A,1302.18,A
2021-12-29,01447780,1301.65,A,1301.41,A,1301.57,A
2021-12-30,01447780,1301.41,A,1300.92,A,1301.1,A
2021-12-31,01447780,1300.92,A,1300.53,A,1300.75,A
2022-01-01,01447780,1300.53,A,1299.97,A,1300.19,A
2022-01-02,01447780,1302.93,A,1300.02,A,1301.37,A
2022-01-03,01447780,1303.65,A,1302.77,A,1303.29,A
2022-01-04,01447780,1302.77,A,1301.12,A,1301.72,A
2022-01-05,01447780,1301.12,A,1300.43,A,1300.64,A
2022-01-06,01447780,1300.48,A,1300.26,A,1300.37,A
2022-01-07,01447780,1300.76,A,1300.48,A,1300.65,A
2022-01-08,01447780,1300.75,A,1300.08,A,1300.32,A
2022-01-09,01447780,1300.7,A,1299.91,A,1300.13,A
2022-01-10,01447780,1301.11,A,1300.7,A,1300.99,A
2022-01-11,01447780,1301.02,A,1299.85,A,1300.43,A
2022-01-12,01447780,1300.3,A,1299.09,A,1299.51,A
2022-01-13,01447780,1300.92,A,1300.3,A,1300.79,A
2022-01-14,01447780,1300.85,A,1300.08,A,1300.56,A
2022-01-15,01447780,1300.08,A,1298.41,A,1298.93,A
2022-01-16,01447780,1299.17,A,1298.5,A,1298.7,A
2022-01-17,01447780,1301.43,A,1299.17,A,1300.04,A
2022-01-18,01447780,1302.48,A,1301.43,A,1302.26,A
2022-01-19,01447780,1302.39,A,1301.97,A,1302.12,A
2022-01-20,01447780,1302.06,A,1301.25,A,1301.76,A
2022-01-21,01447780,1301.25,A,1300.11,A,1300.6,A
2022-01-22,01447780,1301.75,A,1301.02,A,1301.22,A
2022-01-23,01447780,1303.05,A,1301.75,A,1302.3,A
2022-01-24,01447780,1303.44,A,1302.59,A,1303.08,A
2022-01-25,01447780,1302.59,A,1301.2,A,1301.89,A
2022-01-26,01447780,1301.2,A,1300.36,A,1300.71,A
2022-01-27,01447780,1300.93,A,1300.48,A,1300.69,A
2022-01-28,01447780,1301.38,A,1300.93,A,1301.13,A
2022-01-29,01447780,1301.4,A,1301.15,A,1301.32,A
2022-01-30,01447780,1301.15,A,1300.68,A,1300.85,A
2022-01-31,01447780,1300.86,A,1300.46,A,1300.63,A
2022-02-01,01447780,1300.65,A,1300.18,A,1300.36,A
2022-02-02,01447780,1300.36,A,1300.24,A,1300.3,A
2022-02-03,01447780,1302.03,A,1300.35,A,1300.67,A
2022-02-04,01447780,1314.1,A,1302.03,A,1308.84,A
2022-02-05,01447780,1316.19,A,1314.1,A,1315.62,A
2022-02-06,01447780,1316.03,A,1312.2,A,1314.21,A
2022-02-07,01447780,1312.2,A,1306.13,A,1309.22,A
2022-02-08,01447780,1306.13,A,1301.67,A,1303.47,A
2022-02-09,01447780,1301.67,A,1299.89,A,1300.41,A
2022-02-10,01447780,1300.88,A,1300.57,A,1300.77,A
2022-02-11,01447780,1300.63,A,1299.9,A,1300.2,A
2022-02-12,01447780,1302.42,A,1300.63,A,1301.47,A
2022-02-13,01447780,1303.49,A,1302.42,A,1303.23,A
2022-02-14,01447780,1303.41,A,1301.92,A,1302.61,A
2022-02-15,01447780,1301.92,A,1300.24,A,1300.74,A
2022-02-16,01447780,1300.48,A,1299.47,A,1299.9,A
2022-02-17,01447780,1300.85,A,1299.86,A,1300.01,A
2022-02-18,01447780,1316.11,A,1300.85,A,1309.94,A
2022-02-19,01447780,1316.97,A,1315.95,A,1316.67,A
2022-02-20,01447780,1315.95,A,1308.87,A,1312.53,A
2022-02-21,01447780,1308.87,A,1301.48,A,1304.31,A
2022-02-22,01447780,1302.69,A,1301.38,A,1301.65,A
2022-02-23,01447780,1308.98,A,1302.69,A,1307.04,A
2022-02-24,01447780,1309.14,A,1305.88,A,1308.16,A
2022-02-25,01447780,1305.88,A,1301.87,A,1303.56,A
2022-02-26,01447780,1306.06,A,1304.11,A,1305.45,A
2022-02-27,01447780,1306.07,A,1304.8,A,1305.59,A
2022-02-28,01447780,1304.8,A,1301.91,A,1303.48,A
2022-03-01,01447780,1301.91,A,1300.4,A,1300.81,A
2022-03-02,01447780,1300.4,A,1300.26,A,1300.32,A
2022-03-03,01447780,1301.6,A,1300.35,A,1301.01,A
2022-03-04,01447780,1303.49,A,1301.24,A,1301.88,A
2022-03-05,01447780,1307.21,A,1303.49,A,1305.5,A
2022-03-06,01447780,1310.56,A,1307.21,A,1308.68,A
2022-03-07,01447780,1313.34,A,1310.56,A,1312.29,A
2022-03-08,01447780,1315.28,A,1313.34,A,1314.87,A
2022-03-09,01447780,1315.4,A,1314.58,A,1315.0,A
2022-03-10,01447780,1315.55,A,1315.26,A,1315.38,A
2022-03-11,01447780,1317.84,A,1315.11,A,1315.74,A
2022-03-12,01447780,1324.69,A,1317.84,A,1321.35,A
2022-03-13,01447780,1329.46,A,1324.69,A,1327.15,A
2022-03-14,01447780,1330.72,A,1329.46,A,1330.43,A
2022-03-15,01447780,1330.7,A,1330.39,A,1330.48,A
2022-03-16,01447780,1331.3,A,1330.7,A,1331.12,A
2022-03-17,01447780,1331.07,A,1327.02,A,1329.55,A
2022-03-18,01447780,1327.02,A,1322.32,A,1324.37,A
2022-03-19,01447780,1330.26,A,1323.66,A,1326.91,A
2022-03-20,01447780,1337.22,A,1330.26,A,1333.99,A
2022-03-21,01447780,1338.63,A,1336.17,A,1337.61,A
2022-03-22,01447780,1336.17,A,1329.46,A,1333.21,A
2022-03-23,01447780,1329.46,A,1321.43,A,1325.23,A
2022-03-24,01447780,1321.43,A,1319.63,A,1320.04,A
2022-03-25,01447780,1322.61,A,1320.08,A,1320.9,A
2022-03-26,01447780,1326.42,A,1322.61,A,1324.61,A
2022-03-27,01447780,1329.17,A,1326.42,A,1327.87,A
2022-03-28,01447780,1330.0,A,1329.17,A,1329.78,A
2022-03-29,01447780,1330.01,A,1329.96,A,1329.98,A
2022-03-30,01447780,1329.96,A,1329.88,A,1329.92,A
2022-03-31,01447780,1330.55,A,1329.84,A,1329.92,A
2022-04-01,01447780,1334.6,A,1330.55,A,1332.45,A
2022-04-02,01447780,1342.05,A,1334.6,A,1338.73,A
2022-04-03,01447780,1346.63,A,1342.05,A,1344.4,A
2022-04-04,01447780,1348.3,A,1346.63,A,1347.85,A
2022-04-05,01447780,1348.36,A,1348.23,A,1348.32,A
2022-04-06,01447780,1348.93,A,1348.18,A,1348.42,A
2022-04-07,01447780,1355.09,A,1348.93,A,1349.86,A
2022-04-08,01447780,1369.86,A,1355.09,A,1364.48,A
2022-04-09,01447780,1370.82,A,1369.86,A,1370.48,A
2022-04-10,01447780,1370.06,A,1366.42,A,1368.49,A
2022-04-11,01447780,1366.42,A,1362.02,A,1364.14,A
2022-04-12,01447780,1362.02,A,1360.42,A,1360.82,A
2022-04-13,01447780,1360.42,A,1360.14,A,1360.2,A
2022-04-14,01447780,1360.14,A,1360.0,A,1360.03,A
2022-04-15,01447780,1360.82,A,1359.97,A,1360.18,A
2022-04-16,01447780,1362.56,A,1360.82,A,1361.65,A
2022-04-17,01447780,1364.54,A,1362.56,A,1363.61,A
2022-04-18,01447780,1365.26,A,1364.54,A,1365.01,A
2022-04-19,01447780,1366.81,A,1365.26,A,1366.45,A
2022-04-20,01447780,1366.74,A,1365.83,A,1366.24,A
2022-04-21,01447780,1365.83,A,1365.35,A,1365.58,A
2022-04-22,01447780,1365.35,A,1365.06,A,1365.17,A
2022-04-23,01447780,1365.33,A,1365.17,A,1365.29,A
2022-04-24,01447780,1365.17,A,1364.96,A,1365.05,A
2022-04-25,01447780,1365.13,A,1365.09,A,1365.11,A
2022-04-26,01447780,1365.18,A,1365.07,A,1365.11,A
2022-04-27,01447780,1365.26,A,1365.18,A,1365.23,A
2022-04-28,01447780,1365.21,A,1365.04,A,1365.1,A
2022-04-29,01447780,1365.35,A,1365.01,A,1365.09,A
2022-04-30,01447780,1365.94,A,1365.35,A,1365.65,A
2022-05-01,01447780,1366.38,A,1365.94,A,1366.17,A
2022-05-02,01447780,1366.76,A,1366.38,A,1366.6,A
2022-05-03,01447780,1366.89,A,1366.76,A,1366.85,A
2022-05-04,01447780,1367.09,A,1366.89,A,1367.02,A
2022-05-05,01447780,1367.1,A,1367.03,A,1367.08,A
2022-05-06,01447780,1367.3,A,1366.97,A,1367.03,A
2022-05-07,01447780,1371.49,A,1367.3,A,1368.87,A
2022-05-08,01447780,1373.33,A,1371.49,A,1372.9,A
2022-05-09,01447780,1372.73,A,1370.84,A,1371.57,A
2022-05-10,01447780,1370.84,A,1369.91,A,1370.31,A
2022-05-11,01447780,1369.91,A,1369.59,A,1369.75,A
2022-05-12,01447780,1370.14,A,1369.87,A,1370.0,A
2022-05-13,01447780,1370.22,A,1370.06,A,1370.18,A
2022-05-14,01447780,1370.06,A,1369.31,A,1369.62,A
2022-05-15,01447780,1370.6,A,1369.8,A,1370.27,A
2022-05-16,01447780,1370.56,A,1370.05,A,1370.32,A
2022-05-17,01447780,1370.07,A,1369.95,A,1370.01,A
2022-05-18,01447780,1370.09,A,1369.98,A,1370.05,A
2022-05-19,01447780,1369.99,A,1369.94,A,1369.96,A
2022-05-20,01447780,1370.52,A,1369.99,A,1370.08,A
2022-05-21,01447780,1371.49,A,1370.52,A,1371.23,A
2022-05-22,01447780,1371.48,A,1370.94,A,1371.27,A
2022-05-23,01447780,1370.94,A,1370.36,A,1370.55,A
2022-05-24,01447780,1370.4,A,1370.13,A,1370.31,A
2022-05-25,01447780,1370.13,A,1369.97,A,1370.01,A
2022-05-26,01447780,1370.06,A,1370.04,A,1370.05,A
2022-05-27,01447780,1370.04,A,1370.02,A,1370.03,A
2022-05-28,01447780,1370.02,A,1369.77,A,1369.87,A
2022-05-29,01447780,1370.11,A,1369.95,A,1370.05,A
2022-05-30,01447780,1370.11,A,1369.95,A,1370.03,A
2022-05-31,01447780,1370.01,A,1369.98,A,1370.0,A
2022-06-01,01447780,1370.29,A,1369.95,A,1370.0,A
2022-06-02,01447780,1371.04,A,1370.29,A,1370.88,A
2022-06-03,01447780,1370.86,A,1370.56,A,1370.7,A
2022-06-04,01447780,1370.76,A,1370.66,A,1370.73,A
2022-06-05,01447780,1370.66,A,1370.36,A,1370.49,A
2022-06-06,01447780,1370.36,A,1370.27,A,1370.29,A
2022-06-07,01447780,1370.39,A,1370.21,A,1370.26,A
2022-06-08,01447780,1370.66,A,1370.38,A,1370.56,A
2022-06-09,01447780,1370.69,A,1370.35,A,1370.55,A
2022-06-10,01447780,1370.61,A,1370.15,A,1370.33,A
2022-06-11,01447780,1370.26,A,1370.03,A,1370.15,A
2022-06-12,01447780,1370.06,A,1369.99,A,1370.02,A
2022-06-13,01447780,1370.07,A,1370.04,A,1370.05,A
2022-06-14,01447780,1370.04,A,1369.99,A,1370.01,A
2022-06-15,01447780,1370.04,A,1369.98,A,1370.0,A
2022-06-16,01447780,1370.23,A,1370.02,A,1370.12,A
2022-06-17,01447780,1370.32,A,1370.23,A,1370.29,A
2022-06-18,01447780,1370.32,A,1370.15,A,1370.26,A
2022-06-19,01447780,1370.15,A,1370.03,A,1370.07,A
2022-06-20,01447780,1370.16,A,1370.07,A,1370.1,A
2022-06-21,01447780,1370.2,A,1370.1,A,1370.16,A
2022-06-22,01447780,1370.18,A,1370.04,A,1370.11,A
2022-06-23,01447780,1371.18,A,1370.18,A,1370.63,A
2022-06-24,01447780,1371.5,A,1371.18,A,1371.42,A
2022-06-25,01447780,1371.38,A,1370.88,A,1371.22,A
2022-06-26,01447780,1370.88,A,1370.15,A,1370.42,A
2022-06-27,01447780,1370.15,A,1369.97,A,1370.01,A
2022-06-28,01447780,1370.03,A,1369.93,A,1369.96,A
2022-06-29,01447780,1370.12,A,1370.03,A,1370.09,A
2022-06-30,01447780,1370.13,A,1370.09,A,1370.11,A
2022-07-01,01447780,1370.13,A,1370.06,A,1370.08,A
2022-07-02,01447780,1370.23,A,1370.12,A,1370.18,A
2022-07-03,01447780,1370.27,A,1370.22,A,1370.25,A
2022-07-04,01447780,1370.27,A,1370.04,A,1370.17,A
2022-07-05,01447780,1370.04,A,1369.76,A,1369.9,A
2022-07-06,01447780,1369.76,A,1369.48,A,1369.62,A
2022-07-07,01447780,1369.48,A,1369.16,A,1369.32,A
2022-07-08,01447780,1369.16,A,1368.83,A,1369.02,A
2022-07-09,01447780,1368.83,A,1367.74,A,1368.09,A
2022-07-10,01447780,1367.74,A,1366.61,A,1366.98,A
2022-07-11,01447780,1366.61,A,1366.19,A,1366.41,A
2022-07-12,01447780,1366.19,A,1365.85,A,1365.99,A
2022-07-13,01447780,1365.85,A,1365.52,A,1365.7,A
2022-07-14,01447780,1365.52,A,1365.11,A,1365.31,A
2022-07-15,01447780,1365.11,A,1364.71,A,1364.89,A
2022-07-16,01447780,1364.71,A,1364.32,A,1364.51,A
2022-07-17,01447780,1364.32,A,1363.94,A,1364.14,A
2022-07-18,01447780,1363.94,A,1363.62,A,1363.77,A
2022-07-19,01447780,1363.62,A,1363.34,A,1363.49,A
2022-07-20,01447780,1363.34,A,1362.99,A,1363.17,A
2022-07-21,01447780,1362.99,A,1362.54,A,1362.77,A
2022-07-22,01447780,1362.54,A,1362.08,A,1362.32,A
2022-07-23,01447780,1362.08,A,1360.71,A,1361.18,A
2022-07-24,01447780,1360.71,A,1359.35,A,1359.78,A
2022-07-25,01447780,1359.35,A,1359.02,A,1359.17,A
2022-07-26,01447780,1359.02,A,1358.55,A,1358.82,A
2022-07-27,01447780,1358.55,A,1358.02,A,1358.28,A
2022-07-28,01447780,1358.02,A,1357.55,A,1357.78,A
2022-07-29,01447780,1357.55,A,1357.05,A,1357.33,A
2022-07-30,01447780,1357.05,A,1355.44,A,1355.99,A
2022-07-31,01447780,1355.44,A,1353.84,A,1354.35,A
2022-08-01,01447780,1353.84,A,1353.42,A,1353.63,A
2022-08-02,01447780,1353.42,A,1352.9,A,1353.17,A
2022-08-03,01447780,1352.9,A,1352.32,A,1352.61,A
2022-08-04,01447780,1352.32,A,1351.8,A,1352.05,A
2022-08-05,01447780,1352.29,A,1351.54,A,1351.76,A
2022-08-06,01447780,1352.26,A,1351.33,A,1351.61,A
2022-08-07,01447780,1351.42,A,1350.04,A,1350.41,A
2022-08-08,01447780,1350.06,A,1349.82,A,1349.97,A
2022-08-09,01447780,1349.82,A,1349.36,A,1349.6,A
2022-08-10,01447780,1349.36,A,1348.82,A,1349.08,A
2022-08-11,01447780,1348.82,A,1348.26,A,1348.54,A
2022-08-12,01447780,1348.26,A,1347.6,A,1347.97,A
2022-08-13,01447780,1347.6,A,1345.71,A,1346.29,A
2022-08-14,01447780,1345.71,A,1343.7,A,1344.27,A
2022-08-15,01447780,1343.7,A,1343.22,A,1343.47,A
2022-08-16,01447780,1343.22,A,1342.7,A,1342.96,A
2022-08-17,01447780,1342.7,A,1342.19,A,1342.44,A
2022-08-18,01447780,1342.19,A,1341.74,A,1341.96,A
2022-08-19,01447780,1341.74,A,1341.14,A,1341.48,A
2022-08-20,01447780,1341.14,A,1338.81,A,1339.57,A
2022-08-21,01447780,1338.81,A,1336.51,A,1337.15,A
2022-08-22,01447780,1337.05,A,1336.45,A,1336.66,A
2022-08-23,01447780,1337.09,A,1336.95,A,1337.02,A
2022-08-24,01447780,1336.95,A,1336.64,A,1336.83,A
2022-08-25,01447780,1336.64,A,1336.11,A,1336.36,A
2022-08-26,01447780,1336.11,A,1335.54,A,1335.88,A
2022-08-27,01447780,1335.54,A,1331.88,A,1332.97,A
2022-08-28,01447780,1331.88,A,1328.81,A,1329.66,A
2022-08-29,01447780,1328.81,A,1328.17,A,1328.51,A
2022-08-30,01447780,1328.17,A,1327.73,A,1327.88,A
2022-08-31,01447780,1327.77,A,1327.4,A,1327.64,A
2022-09-01,01447780,1327.4,A,1326.71,A,1327.04,A
2022-09-02,01447780,1326.71,A,1325.91,A,1326.39,A
2022-09-03,01447780,1325.91,A,1322.71,A,1323.59,A
2022-09-04,01447780,1322.71,A,1319.52,A,1320.29,A
2022-09-05,01447780,1320.69,A,1319.64,A,1320.07,A
2022-09-06,01447780,1330.16,A,1320.69,A,1324.99,A
2022-09-07,01447780,1337.4,A,1330.16,A,1333.83,A
2022-09-08,01447780,1343.43,A,1337.4,A,1340.72,A
2022-09-09,01447780,1346.27,A,1343.43,A,1345.04,A
2022-09-10,01447780,1347.45,A,1346.27,A,1346.95,A
2022-09-11,01447780,1347.93,A,1347.45,A,1347.71,A
2022-09-12,01447780,1348.64,A,1347.93,A,1348.18,A
2022-09-13,01447780,1351.14,A,1348.64,A,1349.87,A
2022-09-14,01447780,1352.79,A,1351.14,A,1352.05,A
2022-09-15,01447780,1353.58,A,1352.79,A,1353.24,A
2022-09-16,01447780,1353.84,A,1353.58,A,1353.74,A
2022-09-17,01447780,1353.85,A,1353.78,A,1353.83,A
2022-09-18,01447780,1353.78,A,1353.58,A,1353.69,A
2022-09-19,01447780,1353.58,A,1353.45,A,1353.49,A
2022-09-20,01447780,1353.45,A,1353.32,A,1353.4,A
2022-09-21,01447780,1353.32,A,1353.0,A,1353.14,A
2022-09-22,01447780,1353.08,A,1352.95,A,1353.0,A
2022-09-23,01447780,1353.1,A,1352.96,A,1353.05,A
2022-09-24,01447780,1352.96,A,1352.74,A,1352.86,A
2022-09-25,01447780,1352.74,A,1352.42,A,1352.57,A
2022-09-26,01447780,1352.42,A,1352.23,A,1352.32,A
2022-09-27,01447780,1352.23,A,1351.92,A,1352.09,A
2022-09-28,01447780,1351.92,A,1351.61,A,1351.75,A
2022-09-29,01447780,1351.61,A,1351.31,A,1351.5,A
2022-09-30,01447780,1351.31,A,1350.88,A,1351.1,A
2022-10-01,01447780,1350.88,A,1350.73,A,1350.77,A
2022-10-02,01447780,1350.75,A,1350.42,A,1350.59,A
2022-10-03,01447780,1350.42,A,1350.21,A,1350.29,A
2022-10-04,01447780,1351.95,A,1350.19,A,1350.62,A
2022-10-05,01447780,1356.35,A,1351.95,A,1354.81,A
2022-10-06,01447780,1356.41,A,1354.68,A,1355.98,A
2022-10-07,01447780,1354.68,A,1340.01,A,1346.98,A
2022-10-08,01447780,1340.01,A,1327.7,A,1334.27,A
2022-10-09,01447780,1327.7,A,1312.18,A,1319.78,A
2022-10-10,01447780,1312.18,A,1305.22,A,1307.05,A
2022-10-11,01447780,1305.22,A,1303.57,A,1304.47,A
2022-10-12,01447780,1303.57,A,1301.93,A,1302.57,A
2022-10-13,01447780,1301.93,A,1301.36,A,1301.57,A
2022-10-14,01447780,1302.81,A,1301.58,A,1302.26,A
2022-10-15,01447780,1303.06,A,1302.81,A,1302.97,A
2022-10-16,01447780,1302.84,A,1301.68,A,1302.33,A
2022-10-17,01447780,1301.68,A,1300.55,A,1300.96,A
2022-10-18,01447780,1300.55,A,1300.37,A,1300.47,A
2022-10-19,01447780,1300.59,A,1300.54,A,1300.58,A
2022-10-20,01447780,1300.71,A,1300.56,A,1300.62,A
2022-10-21,01447780,1301.0,A,1300.71,A,1300.8,A
2022-10-22,01447780,1301.01,A,1300.27,A,1300.68,A
2022-10-23,01447780,1300.27,A,1300.01,A,1300.09,A
2022-10-24,01447780,1301.37,A,1300.14,A,1300.57,A
2022-10-25,01447780,1302.14,A,1301.37,A,1301.94,A
2022-10-26,01447780,1302.29,A,1301.88,A,1302.06,A
2022-10-27,01447780,1301.88,A,1301.46,A,1301.74,A
2022-10-28,01447780,1301.46,A,1300.83,A,1301.06,A
2022-10-29,01447780,1300.95,A,1300.57,A,1300.82,A
2022-10-30,01447780,1300.57,A,1299.68,A,1300.15,A
2022-10-31,01447780,1299.68,A,1298.53,A,1299.1,A
2022-11-01,01447780,1298.53,A,1297.71,A,1298.06,A
2022-11-02,01447780,1298.88,A,1296.18,A,1297.73,A
2022-11-03,01447780,1296.31,A,1294.62,A,1295.57,A
2022-11-04,01447780,1297.12,A,1296.31,A,1296.75,A
2022-11-05,01447780,1297.41,A,1296.91,A,1297.12,A
2022-11-06,01447780,1298.91,A,1297.41,A,1298.03,A
2022-11-07,01447780,1300.12,A,1298.91,A,1299.69,A
2022-11-08,01447780,1300.34,A,1300.12,A,1300.28,A
2022-11-09,01447780,1300.37,A,1300.15,A,1300.24,A
2022-11-10,01447780,1300.75,A,1300.37,A,1300.68,A
2022-11-11,01447780,1302.59,A,1300.75,A,1300.99,A
2022-11-12,01447780,1315.78,A,1302.59,A,1309.62,A
2022-11-13,01447780,1321.44,A,1315.78,A,1319.13,A
2022-11-14,01447780,1322.04,A,1316.82,A,1320.3,A
2022-11-15,01447780,1316.82,A,1306.29,A,1311.75,A
2022-11-16,01447780,1306.29,A,1302.94,A,1303.69,A
2022-11-17,01447780,1304.45,A,1302.73,A,1303.83,A
2022-11-18,01447780,1302.73,A,1300.31,A,1301.32,A
2022-11-19,01447780,1302.62,A,1301.39,A,1302.17,A
2022-11-20,01447780,1302.69,A,1302.23,A,1302.55,A
2022-11-21,01447780,1302.23,A,1301.4,A,1301.67,A
2022-11-22,01447780,1301.4,A,1300.88,A,1301.17,A
2022-11-23,01447780,1300.88,A,1300.43,A,1300.65,A
2022-11-24,01447780,1301.21,A,1300.79,A,1301.02,A
2022-11-25,01447780,1301.35,A,1301.21,A,1301.28,A
2022-11-26,01447780,1301.44,A,1301.34,A,1301.41,A
2022-11-27,01447780,1302.23,A,1301.41,A,1301.53,A
2022-11-28,01447780,1304.18,A,1302.23,A,1303.62,A
2022-11-29,01447780,1303.57,A,1301.48,A,1302.69,A
2022-11-30,01447780,1301.48,A,1300.31,A,1300.65,A
2022-12-01,01447780,1302.07,A,1301.06,A,1301.66,A
2022-12-02,01447780,1301.22,A,1300.3,A,1300.73,A
2022-12-03,01447780,1303.64,A,1301.22,A,1302.24,A
2022-12-04,01447780,1305.04,A,1303.64,A,1304.49,A
2022-12-05,01447780,1304.06,A,1301.5,A,1302.8,A
2022-12-06,01447780,1301.5,A,1300.16,A,1300.59,A
2022-12-07,01447780,1304.87,A,1301.15,A,1303.94,A
2022-12-08,01447780,1303.92,A,1300.42,A,1302.35,A
2022-12-09,01447780,1301.34,A,1299.06,A,1300.09,A
2022-12-10,01447780,1302.45,A,1301.34,A,1302.1,A
2022-12-11,01447780,1302.45,A,1302.07,A,1302.29,A
2022-12-12,01447780,1302.07,A,1301.59,A,1301.79,A
2022-12-13,01447780,1301.81,A,1301.62,A,1301.72,A
2022-12-14,01447780,1301.71,A,1301.36,A,1301.57,A
2022-12-15,01447780,1301.36,A,1300.91,A,1301.06,A
2022-12-16,01447780,1302.66,A,1301.01,A,1301.69,A
2022-12-17,01447780,1304.46,A,1302.66,A,1303.7,A
2022-12-18,01447780,1304.67,A,1304.45,A,1304.59,A
2022-12-19,01447780,1304.45,A,1302.49,A,1303.64,A
2022-12-20,01447780,1302.49,A,1300.58,A,1301.22,A
2022-12-21,01447780,1300.72,A,1300.11,A,1300.37,A
2022-12-22,01447780,1301.09,A,1300.59,A,1300.82,A
2022-12-23,01447780,1317.42,A,1300.64,A,1307.69,A
2022-12-24,01447780,1325.3,A,1317.42,A,1322.06,A
2022-12-25,01447780,1326.33,A,1325.3,A,1326.04,A
2022-12-26,01447780,1326.14,A,1323.33,A,1324.81,A
2022-12-27,01447780,1323.33,A,1318.08,A,1320.91,A
2022-12-28,01447780,1318.08,A,1313.22,A,1315.39,A
2022-12-29,01447780,1313.22,A,1305.78,A,1309.96,A
2022-12-30,01447780,1305.78,A,1302.42,A,1303.24,A
2022-12-31,01447780,1306.86,A,1303.27,A,1304.81,A
2023-01-01,01447780,1314.34,A,1306.86,A,1310.5,A
2023-01-02,01447780,1317.07,A,1311.87,A,1314.97,A
2023-01-03,01447780,1311.87,A,1307.25,A,1308.66,A
2023-01-04,01447780,1310.14,A,1308.02,A,1309.45,A
2023-01-05,01447780,1309.5,A,1305.79,A,1307.64,A
2023-01-06,01447780,1305.79,A,1303.08,A,1304.42,A
2023-01-07,01447780,1307.23,A,1305.31,A,1306.56,A
2023-01-08,01447780,1307.27,A,1306.4,A,1307.0,A
