2020-01-19,1142.33,1272.53,1433.63,628.07,1301.96,1125.5,285.1
2020-01-20,1142.1,1272.51,1433.58,628.1,1302.3,1125.46,285.06
2020-01-21,1141.81,1272.44,1433.31,628.1,1301.42,1125.34,285.02
2020-01-22,1141.51,1272.31,1433.09,628.1,1301.01,1125.28,285.06
2020-01-23,1141.26,1272.18,1433.06,628.1,1300.59,1125.24,285.1
2020-01-24,1141.04,1272.05,1433.02,628.1,1300.79,1125.24,285.02
2020-01-25,1140.98,1271.95,1433.03,628.27,1301.3,1125.37,284.9
2020-01-26,1141.19,1272.06,1433.35,628.76,1308.61,1126.0,285.01
2020-01-27,1141.35,1272.08,1433.5,628.9,1307.41,1126.08,285.21
2020-01-28,1141.41,1272.04,1433.54,628.34,1302.14,1125.91,285.05
2020-01-29,1141.37,1271.96,1433.53,628.06,1301.01,1125.74,284.98
2020-01-30,1141.17,1271.85,1433.46,628.05,1300.84,1125.56,285.03
2020-01-31,1140.92,1271.75,1433.41,628.04,1300.56,1125.46,285.02
2020-02-01,1140.68,1271.69,1433.38,628.07,1301.71,1125.41,285.03
2020-02-02,1140.43,1271.64,1433.33,628.11,1302.92,1125.37,285.01
2020-02-03,1140.18,,1433.27,628.15,1303.74,1125.37,284.96
2020-02-04,1139.9,1271.49,1433.2,628.09,1302.78,1125.43,284.97
2020-02-05,1139.63,1271.42,1433.05,628.02,1301.14,1125.58,284.95
2020-02-06,1139.41,1271.37,1432.75,627.94,1299.69,,284.93
2020-02-07,1139.54,,1432.61,627.96,1301.84,1126.11,285.1
2020-02-08,1140.41,1272.27,1432.93,628.15,1309.75,1126.68,285.43
2020-02-09,1140.79,1272.53,1432.92,628.27,1312.51,1126.36,285.47
2020-02-10,1140.95,1272.69,1432.74,628.35,1310.22,1126.14,285.46
2020-02-11,1141.06,1272.78,1432.53,628.24,1302.98,1126.24,285.37
2020-02-12,1141.12,1272.98,1432.44,628.09,,1126.32,285.09
2020-02-13,1141.14,1273.17,1432.56,628.11,1300.54,1126.29,285.16
2020-02-14,1141.08,1273.26,1432.48,628.19,1303.16,1126.31,285.18
2020-02-15,1140.84,1273.27,1432.13,628.25,1305.14,1125.96,285.28
2020-02-16,1140.69,1273.31,1432.11,628.31,1305.84,1125.82,285.43
2020-02-17,1140.62,1273.33,1432.11,628.36,1304.99,1125.72,285.53
2020-02-18,1140.56,1273.27,1432.1,628.35,1303.34,1125.64,285.53
2020-02-19,1140.6,1273.24,1432.11,628.21,1304.74,1125.64,285.36
2020-02-20,1140.65,,1431.76,628.04,1302.05,1125.59,285.15
2020-02-21,1140.66,,1431.29,628.02,1300.51,1125.45,285.13
2020-02-22,1140.67,1272.87,1431.17,628.04,1302.35,1125.37,285.09
2020-02-23,1140.69,1272.74,1431.21,628.07,1304.03,1125.32,285.04
2020-02-24,1140.72,1272.62,1431.25,628.09,1304.45,1125.3,284.99
2020-02-25,1140.75,1272.51,1431.32,628.1,1302.5,1125.33,285.02
2020-02-26,1140.84,1272.44,1431.43,628.06,1300.82,1125.44,285.03
2020-02-27,1141.26,1272.55,1431.91,628.08,1301.91,1126.26,285.14
2020-02-28,1141.93,1272.72,1432.31,628.08,1303.39,1126.54,285.17
2020-02-29,1142.39,1272.79,1432.33,628.06,1304.22,1126.21,285.13
2020-03-01,1142.73,,1432.47,628.02,1303.31,1125.93,285.06
2020-03-02,1143.03,1272.81,1432.61,627.99,1301.68,1125.78,285.0
2020-03-03,1143.39,1272.86,1432.78,628.04,1301.17,1125.84,285.06
2020-03-04,1143.92,1273.0,1433.32,628.11,1302.14,1126.3,285.22
2020-03-05,1144.33,1273.14,1433.75,628.08,1302.97,1126.3,285.22
2020-03-06,1144.62,1273.26,1434.04,628.02,1302.98,1126.11,285.2
2020-03-07,1144.81,1273.37,1434.04,628.03,1304.88,1125.94,285.2
2020-03-08,1144.91,1273.45,1434.16,628.03,1306.46,1125.77,285.14
2020-03-09,1144.96,1273.51,1434.32,628.02,1307.96,1125.67,285.1
2020-03-10,1145.06,1273.69,1434.54,628.02,1310.89,1125.63,285.1
2020-03-11,1145.34,1273.94,1434.92,628.02,1313.91,1125.67,284.82
2020-03-12,1145.56,1274.17,1435.11,628.01,1316.58,1125.63,284.5
2020-03-13,1145.77,1274.45,1435.43,628.05,1319.2,1125.72,284.52
2020-03-14,1145.98,1274.75,1436.26,628.1,1322.08,1125.84,284.6
2020-03-15,1146.06,1275.0,1436.7,628.08,1323.89,1125.72,284.64
2020-03-16,1146.08,1275.22,1436.83,628.06,1325.2,1125.59,284.67
2020-03-17,1146.07,1275.41,1436.85,628.03,1327.22,1125.52,284.78
2020-03-18,1146.04,1275.56,1436.94,628.01,1328.94,1125.45,284.9
2020-03-19,1146.1,1275.77,1437.05,628.1,1331.56,1125.88,285.28
2020-03-20,1146.39,1276.01,1437.32,628.13,1336.41,1126.28,285.5
2020-03-21,1146.68,1276.22,1437.82,628.1,1339.5,1126.38,285.51
2020-03-22,1146.89,1276.34,1438.23,628.04,1341.28,1126.15,285.48
2020-03-23,1147.08,1276.47,1438.38,628.02,1342.67,1126.0,285.48
2020-03-24,1147.29,1276.6,1438.38,628.13,1345.27,1126.04,285.68
2020-03-25,1147.48,1276.66,1438.5,628.12,1348.15,1126.08,285.75
2020-03-26,1147.66,1276.69,1438.6,628.08,1350.64,1126.05,285.79
2020-03-27,1147.81,1276.71,1438.6,628.05,1352.53,1126.02,285.78
2020-03-28,1147.94,1276.72,1438.73,628.09,1353.67,1125.93,285.94
2020-03-29,1148.19,1276.86,1439.08,628.2,1355.89,,287.03
2020-03-30,1148.51,1277.07,1439.26,628.21,1358.0,1126.5,287.06
2020-03-31,1148.86,1277.37,1439.25,628.11,1357.94,1126.46,287.01
2020-04-01,1149.13,1277.65,1439.3,628.03,1358.0,1126.33,287.14
2020-04-02,1149.29,1277.87,1439.32,628.02,1358.02,1126.12,287.3
2020-04-03,1149.38,1278.06,1439.28,628.02,1358.07,1125.93,287.4
2020-04-04,1149.43,1278.22,1439.28,628.04,1358.8,1125.79,287.55
2020-04-05,1149.37,1278.33,1439.25,628.06,1359.5,1125.68,287.68
2020-04-06,1149.22,1278.39,1439.23,628.07,1359.95,1125.58,287.79
2020-04-07,1149.05,1278.41,1439.19,628.06,1359.9,1125.48,288.0
2020-04-08,1148.89,1278.39,1439.2,628.1,1359.93,1125.45,288.41
2020-04-09,1148.68,1278.3,1439.24,628.05,1359.84,1125.49,288.79
2020-04-10,1148.54,1278.26,1439.32,627.99,1359.94,1125.67,289.03
2020-04-11,1148.39,1278.19,1439.23,628.0,1360.56,1125.63,289.2
2020-04-12,1148.19,1278.12,1439.2,628.01,1361.11,1125.51,289.38
2020-04-13,1148.09,1278.4,1439.92,628.38,1361.56,,290.03
2020-04-14,1148.51,1279.29,1440.21,629.34,1362.92,1126.55,290.48
2020-04-15,1148.77,1279.36,1439.61,628.66,1362.82,1126.3,290.14
2020-04-16,1148.91,1279.24,1439.42,628.15,1362.65,1126.03,290.04
2020-04-17,1148.97,1279.08,1439.27,628.08,1363.23,1125.83,289.94
2020-04-18,1149.0,1279.0,1439.27,628.21,1365.08,1125.84,289.94
2020-04-19,1148.98,1278.89,1439.26,628.25,1367.36,1125.91,289.87
2020-04-20,1148.93,1278.79,1439.17,628.2,1367.83,1125.97,289.78
2020-04-21,1148.81,1278.69,1439.11,628.08,1367.24,1125.86,289.86
2020-04-22,1148.69,1278.6,1438.97,628.01,1366.22,1125.78,290.01
2020-04-23,1148.52,1278.45,1438.76,628.01,1364.6,1125.67,290.1
2020-04-24,1148.34,1278.31,1438.69,628.05,1364.4,1125.65,290.17
2020-04-25,1148.12,1278.16,1438.55,628.1,1365.54,1125.71,290.12
2020-04-26,1147.92,1278.05,1438.54,628.15,1366.18,1125.9,290.05
2020-04-27,1148.13,1278.37,1438.68,628.31,1367.15,1127.1,290.22
2020-04-28,1148.49,1278.64,1438.52,628.17,1366.08,1127.01,290.26
2020-04-29,1148.8,1278.85,1438.32,628.01,1364.13,1126.6,290.15
2020-04-30,1149.01,1279.1,1438.41,627.98,1363.21,1126.39,289.93
2020-05-01,1149.77,1279.8,1439.92,628.53,1367.84,1127.63,290.39
2020-05-02,1150.59,1280.01,1439.73,628.9,1369.34,1127.38,290.68
2020-05-03,1150.79,1279.78,1439.41,629.04,1369.58,1126.82,290.88
2020-05-04,1150.7,1279.53,1439.14,628.97,1369.71,1126.44,290.78
2020-05-05,1150.53,1279.26,1438.91,628.58,1369.97,1126.16,290.24
2020-05-06,1150.49,1279.06,1438.77,628.15,1370.25,1125.94,290.24
2020-05-07,1150.61,1278.92,1438.64,627.89,1369.85,1125.79,290.16
2020-05-08,1150.53,1278.83,1438.51,627.9,1368.68,1125.68,290.14
2020-05-09,1150.31,1278.81,1438.53,628.09,1368.87,1125.7,290.34
2020-05-10,1150.11,1278.77,1438.56,628.15,1369.52,1125.65,290.33
2020-05-11,1149.9,1278.72,1438.63,628.16,1369.85,1125.58,290.27
2020-05-12,1149.66,1278.66,1438.62,628.08,1370.17,1125.61,290.18
2020-05-13,1149.49,1278.54,1438.35,627.99,1370.2,1125.54,290.15
2020-05-14,1149.31,1278.41,1438.15,627.97,1370.32,1125.43,290.13
2020-05-15,1149.17,1278.38,1438.18,628.01,1370.34,1125.37,290.17
2020-05-16,1149.28,1278.55,1438.41,628.07,1370.38,1125.51,290.23
2020-05-17,1149.25,1278.5,1438.41,628.1,1370.49,1125.55,290.23
2020-05-18,1149.09,1278.42,1438.25,628.09,1370.57,1125.46,290.21
2020-05-19,1149.01,1278.31,1438.26,628.07,1370.01,1125.37,290.18
2020-05-20,1148.98,1278.21,1438.34,628.06,1370.17,1125.28,290.14
2020-05-21,1149.02,1278.11,1438.43,628.05,1370.31,1125.2,290.12
2020-05-22,1149.12,1278.04,1438.5,628.09,1370.28,1125.15,290.18
2020-05-23,1149.29,1278.02,1438.39,628.17,1369.94,1125.2,290.43
2020-05-24,1149.49,1277.95,1438.04,628.22,1370.03,1125.37,290.49
2020-05-25,1149.47,1277.85,1437.66,628.24,1370.14,1125.29,290.51
2020-05-26,1149.4,1277.77,1437.48,628.22,1370.15,1125.21,290.51
2020-05-27,1149.27,1277.77,1437.53,628.12,1370.24,1125.13,290.46
2020-05-28,1149.07,1277.77,1437.58,628.01,1370.25,1125.05,290.33
2020-05-29,1148.94,1277.88,1437.71,627.96,1370.32,1125.01,290.26
2020-05-30,1148.87,1278.02,1437.78,628.12,1370.22,1125.12,290.49
2020-05-31,1148.72,1277.97,1437.38,628.18,1369.81,1125.11,290.55
2020-06-01,1148.56,1277.91,1437.0,628.16,1369.68,1125.02,290.52
2020-06-02,1148.41,1277.87,1436.97,628.05,1369.72,1124.94,290.39
2020-06-03,1148.28,1277.83,1437.0,628.03,1369.97,1125.21,290.34
2020-06-04,1148.15,1277.79,1437.04,628.06,1370.29,1126.0,290.47
2020-06-05,1147.97,1277.65,1437.04,628.25,1370.37,1125.87,290.84
2020-06-06,1147.76,1277.5,1437.04,628.22,1370.51,1125.63,290.21
2020-06-07,1147.53,1277.35,1437.01,628.11,1370.41,1125.46,290.31
2020-06-08,1147.32,1277.21,1436.98,628.0,1370.22,1125.3,290.32
2020-06-09,1147.2,1277.1,1436.95,628.03,1370.18,1125.18,290.24
2020-06-10,1147.08,1276.98,1436.92,628.05,1370.08,1125.09,290.14
2020-06-11,1147.08,1277.06,1437.27,628.16,1374.48,,290.17
2020-06-12,1147.03,1277.11,1437.66,628.07,1376.22,1125.68,290.19
2020-06-13,1146.75,1276.97,1437.59,628.06,1370.99,1125.43,290.18
2020-06-14,1146.42,1276.79,1437.39,628.02,1370.27,1125.23,290.15
2020-06-15,1146.11,1276.59,1437.36,627.99,1370.19,1125.1,290.11
2020-06-16,1145.87,1276.44,1437.32,628.02,1370.17,1125.0,290.11
2020-06-17,1145.73,1276.32,1437.27,628.05,1370.08,1124.92,290.09
2020-06-18,1145.58,1276.18,1437.22,628.08,1370.28,1124.84,290.09
2020-06-19,1145.45,1276.05,1437.17,628.12,1370.59,1124.78,290.14
2020-06-20,1145.31,1275.91,1437.11,628.13,1370.59,1124.76,290.24
2020-06-21,1145.15,1275.77,1437.05,628.11,1370.62,1124.7,290.6
2020-06-22,1144.96,1275.6,1436.98,628.08,1370.47,1124.62,290.67
2020-06-23,1144.58,1275.39,1436.8,628.03,1370.42,1124.52,290.58
2020-06-24,1144.33,1275.18,1436.57,628.11,1370.41,1124.43,290.52
2020-06-25,1144.15,1274.96,1436.51,628.06,1370.57,1124.33,290.26
2020-06-26,1143.84,1274.72,1436.43,627.98,1370.5,1124.24,289.97
2020-06-27,1143.56,1274.54,1436.37,628.01,1369.99,1124.2,289.94
2020-06-28,1143.31,1274.4,1436.39,628.07,1369.29,,289.96
2020-06-29,1143.03,1274.22,1436.31,628.09,1369.19,1124.44,289.95
2020-06-30,1142.88,1274.18,1436.18,628.09,1369.51,1124.46,290.01
2020-07-01,1142.62,1274.05,1436.19,628.1,1369.7,1124.44,290.08
2020-07-02,1142.27,1273.85,1436.06,628.07,1369.6,1124.38,290.13
2020-07-03,1141.93,1273.63,1435.82,628.05,1369.43,1124.31,290.13
2020-07-04,1141.6,1273.46,1435.75,628.03,1369.22,1124.22,290.18
2020-07-05,1141.24,1273.29,1435.67,628.01,1368.89,1124.14,290.17
2020-07-06,1140.87,1273.1,1435.49,627.99,1368.43,,290.15
2020-07-07,1140.5,1272.85,1435.19,628.01,1368.06,,290.2
2020-07-08,1140.17,1272.6,1434.89,628.08,1367.66,,290.19
2020-07-09,1139.95,1272.42,1434.68,628.17,1367.34,,290.26
2020-07-10,1139.68,1272.23,1434.52,628.15,1367.1,1124.51,290.1
2020-07-11,1139.6,1272.22,1434.96,628.47,1369.66,1125.64,290.36
2020-07-12,1139.48,1272.16,1435.39,628.63,1371.25,1125.75,290.38
2020-07-13,1139.33,1272.01,1435.4,628.68,1370.55,1125.46,290.63
2020-07-14,1139.15,1271.8,1435.23,628.4,1370.24,1125.22,290.3
2020-07-15,1138.8,1271.58,1435.2,628.11,1370.24,1125.04,290.17
2020-07-16,1138.43,1271.35,1435.14,628.03,1370.22,1124.9,290.08
2020-07-17,1138.06,1271.12,1435.09,628.02,1370.18,1124.8,290.07
2020-07-18,1137.69,1270.89,1434.95,628.04,1370.07,1124.7,290.05
2020-07-19,1137.45,1270.64,1434.6,628.04,1369.87,1124.61,290.0
2020-07-20,1137.25,1270.42,1434.13,628.04,1369.65,1124.63,289.95
2020-07-21,1136.92,1270.16,1433.61,628.03,1369.38,1124.62,289.96
2020-07-22,1136.61,1269.91,1433.2,628.09,1368.92,1124.54,289.99
2020-07-23,1136.31,1269.67,1432.97,628.18,1368.5,1124.46,290.04
2020-07-24,1135.98,1269.4,1432.91,628.09,1368.16,1124.4,290.03
2020-07-25,1135.6,1269.13,1432.82,628.06,1367.24,1124.32,290.11
2020-07-26,1135.2,1268.85,1432.65,628.02,1366.05,1124.23,290.1
2020-07-27,1134.8,1268.57,1432.26,627.99,1365.49,1124.13,290.06
2020-07-28,1134.45,1268.31,1431.81,628.02,1365.12,1124.05,290.05
2020-07-29,1134.08,1268.02,1431.35,628.04,1364.73,1123.97,290.03
2020-07-30,1133.82,1267.78,1431.01,628.06,1364.32,1123.93,290.0
2020-07-31,1133.61,1267.53,1430.65,628.06,1363.85,1123.88,290.02
2020-08-01,1133.25,1267.29,1430.39,627.98,1362.5,1123.82,290.05
2020-08-02,1132.91,1267.1,1430.29,627.97,1357.78,1123.77,290.5
2020-08-03,1132.56,1266.9,1430.03,627.73,1337.51,1123.73,287.23
2020-08-04,1132.42,1267.12,1430.19,627.45,1329.92,,284.67
2020-08-05,1133.13,1268.21,1431.5,628.65,1347.98,1126.08,287.55
2020-08-06,1133.36,1268.34,1431.41,628.13,1358.2,1125.77,288.75
2020-08-07,1133.83,1268.43,1431.2,627.88,1361.59,1125.43,289.76
2020-08-08,1134.48,1268.53,1431.12,628.03,1362.39,1125.22,290.8
2020-08-09,1134.66,1268.48,1431.12,628.1,1362.09,1125.06,290.94
2020-08-10,1134.59,1268.37,1430.94,628.11,1362.06,1124.93,290.82
2020-08-11,1134.49,1268.22,1430.45,628.09,1361.92,1124.82,290.45
2020-08-12,1134.9,1268.29,1430.04,628.05,1361.72,1124.9,290.1
2020-08-13,1135.07,1268.22,1429.6,628.0,1361.51,1124.94,290.11
2020-08-14,1135.04,1268.07,1429.19,628.0,1361.22,1124.86,290.05
2020-08-15,1134.92,1267.91,1428.94,628.0,1359.87,1124.75,290.05
2020-08-16,1134.74,1267.73,1428.85,628.0,1358.01,1124.64,290.07
2020-08-17,1134.54,1267.54,1428.76,628.0,1357.03,1124.53,290.06
2020-08-18,1134.35,1267.35,1428.68,628.05,1356.86,1124.47,290.05
2020-08-19,1134.1,1267.14,1428.59,628.08,1356.82,1124.38,290.07
2020-08-20,1133.82,1266.92,1428.51,628.06,1356.52,1124.28,290.08
2020-08-21,1133.52,1266.69,1428.43,628.02,1356.02,1124.18,290.05
2020-08-22,1133.18,1266.46,1428.35,628.03,1354.49,1124.1,290.03
2020-08-23,1132.82,1266.23,1428.27,628.05,1352.55,1124.01,289.99
2020-08-24,1132.46,1265.99,1428.18,628.06,1351.66,1123.94,289.96
2020-08-25,1132.09,1265.74,1428.1,628.08,1351.28,1123.88,289.96
2020-08-26,1131.73,1265.47,1428.0,628.03,1350.73,1123.81,289.98
2020-08-27,1131.42,1265.24,1427.94,627.99,1350.23,1123.77,290.0
2020-08-28,1131.24,1265.1,1427.98,627.98,1349.78,1123.83,290.06
2020-08-29,1131.01,1264.96,1427.94,627.98,1346.41,1123.83,290.27
2020-08-30,1130.76,1264.94,1428.06,628.0,1343.41,1123.81,290.34
2020-08-31,1130.51,1264.79,1428.03,627.98,1342.21,1123.75,290.35
2020-09-01,1130.19,1264.62,1427.95,627.98,1341.53,1123.7,290.31
2020-09-02,1129.92,1264.48,1428.04,628.08,1340.89,1123.74,290.21
2020-09-03,1129.68,1264.41,1428.36,628.41,1340.51,1123.85,290.24
2020-09-04,1129.4,1264.29,1428.23,628.15,1340.19,1123.87,290.31
2020-09-05,1129.08,1264.16,1428.1,628.09,1335.86,1123.83,290.19
2020-09-06,1128.75,1264.03,1428.08,628.08,1331.96,1123.78,290.06
2020-09-07,1128.41,1263.89,1428.03,628.04,1330.72,1123.73,290.08
2020-09-08,1128.05,1263.73,1427.93,628.02,1330.1,1123.69,290.11
2020-09-09,1127.68,1263.58,1427.64,628.02,1329.61,1123.64,290.12
2020-09-10,1127.32,1263.44,1427.32,628.06,1328.9,1123.61,290.16
2020-09-11,1126.96,1263.3,1427.17,628.13,1328.48,1123.58,290.16
