datetime,delMontague_lag1_regression_disagg,delMontague_lag1_perfect_foresight,delMontague_lag2_regression_disagg,delMontague_lag2_perfect_foresight,delTrenton_lag1_regression_disagg,delTrenton_lag1_perfect_foresight,delTrenton_lag2_regression_disagg,delTrenton_lag2_perfect_foresight,delTrenton_lag3_regression_disagg,delTrenton_lag3_perfect_foresight,delTrenton_lag4_regression_disagg,delTrenton_lag4_perfect_foresight
1959-10-01,484.4760885196129,2977.507760638645,450.85464068265367,2425.802293414524,1893.7301088771821,5112.814678539598,1800.3296201459548,5560.509042987816,1719.7006158166728,6924.166619926267,1686.0447795614768,6078.976831167508
1959-10-02,626.6765175481448,2425.802293414524,536.0833021607283,2281.5893903917577,2295.4138490223595,5560.509042987816,2376.5428253235505,6924.166619926267,2202.832690182859,6078.976831167508,2111.4722068617966,6004.279586463738
1959-10-03,602.5902763570833,2281.5893903917577,501.084067183699,2225.014774913242,2375.2680029563753,6924.166619926267,2277.527796749996,6078.976831167508,2052.7965106086845,6004.279586463738,1950.15581183557,5958.411463409234
1959-10-04,511.691042219097,2225.014774913242,412.56685142410765,2215.3828808016087,2599.944247905849,6078.976831167508,2303.314491478337,6004.279586463738,2134.4073708579326,5958.411463409234,2034.1479949263555,5917.135709434319
1959-10-05,449.99313367328875,2215.3828808016087,382.67497917366694,2229.2175661272313,2217.77612339023,6004.279586463738,2044.6739939460442,5958.411463409234,1870.5713526843256,5917.135709434319,1802.2079564136752,5440.311838060189
1959-10-06,454.99915362643026,2229.2175661272313,419.32953919339224,2322.722489947727,2217.630979586844,5958.411463409234,2073.8817638752435,5917.135709434319,1911.7631230533325,5440.311838060189,1875.4132372728295,4580.48445370532
1959-10-07,504.76538696240243,2322.722489947727,436.70426859043897,1864.371329905237,2213.178690355329,5917.135709434319,2111.5686262233594,5440.311838060189,1996.0769795458175,4580.48445370532,1928.232405438368,5304.232805954267
1959-10-08,554.9080513313509,1864.371329905237,523.672559338002,1900.5030018107545,2217.770756199225,5440.311838060189,2269.266452266157,4580.48445370532,2082.192876797745,5304.232805954267,2048.8947191076495,5151.246808505617
1959-10-09,304.8383864184615,1900.5030018107545,188.81195232074722,1785.04423482858,2031.226965249728,4580.48445370532,1498.2447968131396,5304.232805954267,1520.7226274143306,5151.246808505617,1402.2510458058446,5438.1530296627825
1959-10-10,178.54930467905658,1785.04423482858,178.06075523120487,1785.4435878559239,797.5137614884486,5304.232805954267,840.7265243183816,5151.246808505617,683.9124715138644,5438.1530296627825,678.8809085169684,6215.211294940464
1959-10-11,242.65154528699793,1785.4435878559239,484.1108654643301,2082.502925904848,1776.2708065683069,5151.246808505617,1729.5362398617222,5438.1530296627825,1769.9162440574644,6215.211294940464,2009.198834229549,6427.228407628512
1959-10-12,542.1625393243803,2082.502925904848,630.4467861770471,2190.555446020798,1680.580870350682,5438.1530296627825,1969.58398223614,6215.211294940464,2142.63564358756,6427.228407628512,2218.9580702191934,7103.70777278836
1959-10-13,660.6052294095916,2190.555446020798,938.6283312517984,2484.467431836382,2394.7728480837595,6215.211294940464,2507.490107942637,6427.228407628512,2503.542346009687,7103.70777278836,2772.938249798942,7840.508613077773
1959-10-14,1010.7052323548526,2484.467431836382,855.9259111950689,2635.6872347377457,3110.0160681259554,6427.228407628512,3135.781511863246,7103.70777278836,3386.009369384362,7840.508613077773,3223.767947777532,7766.903526408662
1959-10-15,843.7399880769722,2635.6872347377457,1095.5554511595187,3229.779200406151,3282.590585889463,7103.70777278836,3403.6202503418363,7840.508613077773,3122.537495741519,7766.903526408662,3366.024559180387,7733.802681155009
1959-10-16,1272.4541316873306,3229.779200406151,1259.1989024969478,3388.891733975487,4034.7765334601777,7840.508613077773,3777.1702523420468,7766.903526408662,3832.124934749225,7733.802681155009,3814.8667952475944,7763.019874278719
1959-10-17,1504.4829787537356,3388.891733975487,1398.5919872063955,3322.8181942416004,4318.986322552499,7766.903526408662,4539.462977133154,7733.802681155009,4276.986334207508,7763.019874278719,4168.7944430461175,8102.548017135912
1959-10-18,1605.154124360925,3322.8181942416004,1323.0341749421887,3154.977152676659,4669.044717208133,7733.802681155009,4587.437800404205,7763.019874278719,4275.525476639685,8102.548017135912,3990.535398950536,7990.783473526537
1959-10-19,1383.8027610222027,3154.977152676659,1303.9721508944872,3166.3870933962635,4394.453070006861,7763.019874278719,4103.830216804337,8102.548017135912,3614.499601914133,7990.783473526537,3531.2131201738857,7668.663008315067
1959-10-20,1399.6955921140695,3166.3870933962635,1263.2081158526012,3149.5384872866443,4260.835893620999,8102.548017135912,3829.656933571675,7990.783473526537,3559.069535622052,7668.663008315067,3419.853778882931,5407.678506776663
1959-10-21,1351.1858922625017,3149.5384872866443,1251.7128185754696,3080.5173767519764,4386.570370087247,7990.783473526537,4115.400283238713,7668.663008315067,3796.7252164943434,5407.678506776663,3695.8252134190097,4623.860549820468
1959-10-22,1362.297655407181,3080.5173767519764,1259.7766015846337,2531.3141306422867,4446.497463476178,7668.663008315067,4147.985472609873,5407.678506776663,3866.6714107569214,4623.860549820468,3763.2724838471786,4854.625422850445
1959-10-23,1380.4192221287815,2531.3141306422867,1219.5573800174434,2718.8089121364274,4182.5074495545405,5407.678506776663,3925.4966719071554,4623.860549820468,3759.0365460619255,4854.625422850445,3598.707668663218,8050.3972737058
1959-10-24,1365.2581797552405,2718.8089121364274,722.0309894582797,2607.803595664896,2502.080933933435,4623.860549820468,2439.9512589088704,4854.625422850445,2704.514028935335,8050.3972737058,2054.922948784407,7009.032040118823
1959-10-25,1449.982134241787,2607.803595664896,1177.477027804605,3436.336699508599,1992.6585720797466,4854.625422850445,3805.5027511822386,8050.3972737058,3250.7276589973176,7009.032040118823,2943.4338959042752,8195.613740623263
1959-10-26,1409.549790629664,3436.336699508599,3861.722471566478,6945.402893615308,4350.026213184719,8050.3972737058,4046.685424237839,7009.032040118823,3458.8018707637766,8195.613740623263,5887.888538923536,11532.806026377224
1959-10-27,4518.357313469796,6945.402893615308,4299.015855453943,7254.383094579228,5986.840715142579,7009.032040118823,6141.522444077042,8195.613740623263,7920.828013032948,11532.806026377224,7689.772809671824,13145.748869310126
1959-10-28,5018.986768646732,7254.383094579228,4668.716487444552,6880.204270100551,5897.708014463378,8195.613740623263,8855.913244962025,11532.806026377224,7717.238002378165,13145.748869310126,7357.667830663429,13012.4374468112
1959-10-29,5185.205411683033,6880.204270100551,4180.051475570668,5985.408873363816,9459.126139831636,11532.806026377224,9250.222132576737,13145.748869310126,8057.495549770886,13012.4374468112,7046.65083553739,11756.04507560754
1959-10-30,4376.625957329368,5985.408873363816,3568.9334238156443,5036.702763513799,9413.297161994673,13145.748869310126,8639.336238407772,13012.4374468112,7062.006171982445,11756.04507560754,6249.884952534217,10882.472638331321
1959-10-31,3845.1706149094935,5036.702763513799,2921.35631652313,4472.507055006643,9968.255114516125,13012.4374468112,8687.692045874994,11756.04507560754,7507.294239479677,10882.472638331321,6583.474181573183,9348.333396001759
